13500 12742
2964 13490 22139
117 3469 497
1036 2968 5208
6795 11378 15219
1062 11226 21240
10288 6733 26582
3950 1110 10484
2527 4986 17104
4556 2992 22045
6822 4111 8587
1780 1007 3620
1995 1677 12938
8618 257 3072
6028 5922 11150
5513 10098 26821
11759 55 12845
6144 3733 526
3428 11907 26354
11382 8294 18174
12049 3874 7711
7465 2423 11200
2857 7599 22499
850 8402 13920
12735 9933 159
11711 7695 24831
7656 11344 23073
6053 4028 22149
10461 5724 23680
10713 8985 17099
1565 6111 10504
8416 10889 20254
11585 10750 1215
4148 6614 2434
5547 7967 11614
4846 9578 19867
10721 8909 25337
12200 12060 20210
10487 3174 17137
12572 1489 3982
5825 1314 14070
13068 10394 24719
168 13149 15034
9291 4955 10898
11656 10705 24671
11134 12754 18822
8440 1309 12997
4756 4529 24927
4317 10222 9825
3706 9184 26853
11336 9808 17880
3740 7546 13356
6079 11152 15738
4014 1487 9993
11874 3425 215
3825 155 23737
7409 1867 7865
414 13160 3064
5821 7317 10868
8433 8607 1312
5457 4223 19054
235 8751 13539
7378 11409 19195
1453 7878 17358
8760 10536 13779
10827 2039 7110
13153 1677 10855
951 11220 20145
6031 10406 7411
487 2080 11870
7755 3935 14129
6546 350 227
4228 5646 25338
1694 6281 25377
10738 8332 7642
8396 1775 21177
10869 10980 10496
10678 9525 14990
9096 13012 25138
5116 12718 12791
7804 7749 19511
694 4996 17724
3497 8633 5836
12145 5044 23951
4192 4497 6061
2065 1351 10210
446 10429 22278
2872 9125 4833
11652 849 17568
2705 8779 8494
536 4988 2896
10630 5574 25433
7219 12906 11527
1566 6804 4424
6140 838 16208
5669 6368 12233
4775 10781 10797
9547 5192 17337
6204 9305 18389
6408 369 11033
3091 8758 596
6876 6467 18963
7499 7249 11571
5500 9697 5909
12673 7257 26822
11261 9220 19324
9150 13133 8348
4295 7985 26420
12705 8672 24443
2749 1579 7294
6410 13249 1782
8095 3438 711
7569 11944 9129
7243 4767 10396
13340 7785 18520
11175 12973 1273
11057 8512 9999
13129 9457 25410
12570 5382 8970
11314 5824 16680
248 8105 13928
42 1733 7328
5791 1280 15279
3576 6931 12686
10961 2021 2344
13465 6846 1411
1091 1604 10210
4312 4746 12781
10450 6630 6486
595 1987 21086
9449 912 22101
3812 12741 3297
1226 7485 15456
11577 10328 10704
5599 10206 8846
8725 1060 5400
2361 11135 9345
392 12156 26856
5984 12301 26109
3497 12824 4013
4928 3539 20089
6993 7141 6103
6575 6468 14073
12880 12304 22084
4162 988 17807
1735 5271 26672
1348 1350 16588
7492 13016 12986
4594 3003 14224
1876 11928 978
12190 9780 7864
9515 11928 17996
9757 12909 16279
5294 13209 10032
4199 3567 5572
9763 5077 20147
9471 11384 12299
2643 1542 24273
1623 3365 9905
3830 3412 7536
504 6402 15488
4252 3816 22258
7195 11184 23995
9060 3924 1822
2810 7031 18598
5655 990 23955
1517 12832 23363
9452 9760 19556
10771 11693 11122
5731 3898 4020
5848 1604 11392
1836 10189 7960
4837 13334 17317
8541 8771 26193
2756 1649 5497
3361 8447 22868
3137 10422 17533
3606 8764 905
13216 8172 12092
11819 11413 7653
3028 6381 19175
11267 5959 16229
7899 7592 20209
6213 8722 16511
7811 1868 24045
11378 8092 2059
4619 7721 18060
12392 7467 26852
12057 3536 19104
7740 5481 17917
7189 1279 4664
9945 1000 23816
9220 6813 24146
11831 2128 10472
3365 864 9888
9281 8662 25864
10247 1763 15591
9011 12143 13685
954 8573 14210
11982 3859 14428
3722 2060 7541
9122 11472 21311
13028 10651 4864
6158 9897 21058
4765 231 11314
2285 5986 19011
3191 13374 4744
1825 7549 6581
11105 11218 5414
2114 1368 12486
1466 1662 4188
7807 4009 24167
8266 4261 9661
8792 4582 21141
7657 5358 12324
6767 4159 8857
2701 6937 26386
7646 4198 3606
5264 4712 8032
13213 10651 20808
12548 10364 26515
8636 12475 6574
5308 11328 24780
4613 1222 5075
1758 4772 37
4544 9217 4264
2374 2046 23088
5780 408 15925
2708 1273 8990
1826 10579 11673
11589 1721 6846
4124 13269 20474
744 9751 12212
9656 10440 15374
9400 6943 8963
10930 6567 23479
11448 4310 19436
3601 3818 23561
9520 9193 6924
4678 9297 26726
5195 3862 17889
2316 6157 7568
493 8858 120
3439 12510 22205
12097 741 5292
955 1163 7927
4896 517 11504
6514 9370 1146
10702 11746 26980
5015 11711 12188
10928 281 8054
895 3611 24861
11018 1153 26216
5722 6656 19121
2925 12264 7810
8730 7621 24874
6724 11784 15452
3741 11158 4925
5244 9944 18619
9589 9129 26137
303 455 3094
7016 11570 5047
8007 5314 26466
5178 1011 6317
10185 3351 24282
6801 4967 19554
177 7145 18298
3399 303 12273
6146 325 20467
2172 10495 24502
8399 6397 16575
1952 8176 23572
2768 807 1213
4851 5480 13221
13283 13474 10519
10525 3465 7319
941 556 5715
13460 12111 13438
5273 5862 25837
971 12520 24690
7661 11901 24136
9819 4527 7320
5560 2631 13436
11829 9034 26879
789 4856 26586
717 7250 9857
10255 10004 12857
8919 7292 24747
4234 7729 5682
7787 2720 68
2546 7724 2571
1117 99 18946
5405 7699 19353
655 11427 10432
8471 1334 9277
12827 1825 9021
10456 7107 5720
2760 2880 24553
1848 10154 22517
5417 4702 3550
11582 13050 9507
4000 517 7539
1794 9189 9593
1478 5364 12414
12368 10079 11604
5286 236 7299
4323 10523 11218
5587 1051 12870
11956 3916 2467
12666 7857 18455
11298 5814 16903
11056 356 13647
11895 5613 19254
5748 312 26579
85 8381 3862
786 5920 18952
161 9530 24236
5173 3845 24176
1878 5268 15348
661 10568 2056
12713 13004 26497
12537 8037 11139
12692 5973 9744
6450 9622 18962
9405 11702 14954
13279 3155 24298
4837 11188 18077
10200 4889 24785
5738 12818 1521
4998 12736 26879
9007 4292 17611
10137 435 18140
11676 5261 5123
11229 8703 8619
5825 12781 4910
11273 163 20881
8179 9987 14935
12232 1789 12402
7198 9770 15546
7026 12415 26177
2611 8805 16880
2246 7974 25811
4455 8102 6927
1470 7095 26898
2962 13220 17160
4464 882 8149
3757 7743 19068
263 1993 6323
5824 9164 19709
12740 11423 10791
9731 2309 14213
3555 4099 7777
455 11150 16593
11598 1586 4419
11410 1179 10295
5206 5151 21759
13046 3738 5256
12368 541 11326
3404 12328 4524
12506 4711 12704
5077 12766 6037
5856 10798 16028
5030 11870 3214
12320 1784 19481
10856 2588 16998
12974 12210 26388
6396 7509 8976
7435 1803 6376
2245 1939 1653
9170 8570 25501
13236 11726 8260
13023 4396 3121
3708 6284 10469
4324 1419 3944
2936 1799 24575
9039 1299 19302
11082 13083 19566
7467 2487 17682
9110 4282 13181
11078 9908 20051
8289 10156 18770
13034 11845 22769
4591 966 22674
12125 9591 3619
3591 2455 23750
250 8947 5768
294 2570 20838
4320 10026 17970
6004 1295 20717
6183 8097 15936
1838 11444 26724
1285 5141 26244
10540 8125 15056
12619 5952 2952
11045 5836 11799
7160 10490 20688
5191 4382 11533
10612 5026 2461
4842 2571 20733
1547 10210 16470
1238 9543 2557
2104 13034 19825
7253 10060 25796
8390 12181 15272
2042 5409 10738
11684 806 20739
12851 5552 21085
11492 2693 13588
161 8600 5788
674 10160 1944
1320 3133 20641
3518 4154 20626
9814 8066 12500
1930 2981 22449
2564 2362 21733
944 13142 7449
5718 10811 12285
525 10429 6048
8236 2772 25401
11284 1094 10156
4760 1301 1907
10921 12712 5065
10880 1913 10192
5644 4729 8850
3379 8618 14349
662 371 17188
2438 6674 24039
7107 10545 15424
966 9138 4655
686 956 15633
3932 10997 4370
1120 5396 7435
1992 1591 12113
4439 9668 19061
7351 6583 19578
2461 11208 21377
4446 2498 15697
12929 12103 10596
1538 4711 7213
11781 13071 8704
5005 10864 3961
8287 7752 19419
11355 9392 11296
10717 9408 3831
4261 6779 14180
10231 2505 463
6853 1987 19794
1030 9801 2971
1592 8317 21199
11464 12911 25275
9447 4671 3756
975 3089 22632
9671 9951 4619
5281 3393 10853
4517 4952 18058
8067 2444 3387
1183 11309 2837
8729 7331 14774
221 13288 13267
2557 12031 14845
1623 12672 2890
13044 1535 24244
10611 8592 7422
12248 9968 4303
10493 3532 3726
12971 11781 11990
4545 12485 11664
722 8622 1266
3380 880 1460
9626 6246 9415
2610 424 12596
11594 2015 553
5137 13142 8600
3211 10076 21401
2633 5854 18364
11160 13079 3143
6140 8057 13412
1379 2147 21512
10857 10508 15115
5010 9694 14298
591 4780 9244
10823 12279 6626
809 3678 17745
11275 3679 25491
9365 9087 18114
3165 9247 12864
12098 12941 15272
1798 12438 8804
7539 1013 19268
102 8881 7991
6531 11 6653
12977 3893 20415
6213 6889 4635
12929 5285 20367
5227 5104 26481
1790 4001 2444
12715 13196 20818
2424 2676 8390
7301 5584 11037
8384 3958 5835
1324 6983 3617
12944 5939 7388
8669 11419 3459
5231 7463 4654
12967 1846 9646
2863 9773 4670
11370 4261 9518
6934 1763 9449
2379 10027 11817
11926 10008 12015
2484 11540 11471
4141 11125 16524
1046 4237 9805
6727 9560 1346
11444 11050 12154
1234 3006 2418
9140 3149 14059
3880 12948 2954
7582 8909 15908
3959 3700 8259
11977 827 6752
6501 8521 6944
3915 8391 20251
12587 4653 8683
11542 11681 24715
8000 4886 24761
11389 4055 16555
1742 7624 13820
10028 777 11238
9200 2569 24317
6781 3173 23846
7845 11633 15483
9752 3885 8486
11641 12422 25606
5998 790 10462
11709 3417 15168
2355 5372 22945
3878 10779 21693
9873 8274 590
1287 1928 12576
4063 10610 12750
3605 4860 10089
12103 7280 13387
1103 8089 4783
6943 8253 4295
7379 5165 24418
230 9109 26742
3643 13180 4325
9248 3295 9998
8525 9528 22817
701 942 10645
3662 4318 5152
4527 87 5771
3933 13462 25901
12088 10864 24236
221 7516 19924
1967 11119 15179
6059 10069 24275
10785 3971 6020
6702 12734 26067
11860 9884 10150
11882 12380 1701
10761 5433 23677
11647 9564 11174
7852 1963 19245
457 9144 20683
10916 4800 5162
552 11661 16252
654 6198 997
9192 13196 4553
11336 3127 8892
8633 2624 23548
9545 3002 13851
3047 10137 10174
4258 5124 18018
12051 13207 9358
4928 11739 19243
10391 4941 24406
6928 743 12632
6793 2017 580
8169 4622 10723
2104 11856 7652
7951 5854 15554
10835 2770 2499
4678 1328 452
12862 7270 3485
8422 11012 24693
11981 5870 16381
1628 7103 18476
2081 7675 2227
7477 11471 26948
8078 4596 14201
3948 7931 3271
2056 5435 24445
1174 10801 5023
4021 12558 4599
3917 7367 5289
123 10271 1696
3262 7060 22510
11844 3027 14382
938 11674 7311
8317 11338 5260
6293 10441 8397
477 6036 8988
4562 402 18466
4279 5651 3133
13304 1298 19397
13052 5912 18822
2137 12492 22687
1289 6514 11452
612 8942 20879
8189 1228 15701
4616 9688 11613
7406 2232 16084
6865 7443 12087
5745 9994 8589
4068 6616 13981
6334 968 2185
1099 11360 3892
1589 4985 20946
12622 6162 9036
6162 1707 13197
7165 5974 2887
2336 2499 9104
365 13269 7929
12637 9126 13784
8478 2215 10671
5062 1556 16506
11504 1750 7978
7528 3872 21688
11329 3070 5822
6060 9664 20573
3829 1505 24961
4344 12285 12386
10422 12215 2023
9062 6163 2011
10124 8178 24669
2273 11211 18184
8431 8032 11684
576 3965 8344
4753 2966 7280
2153 1969 14493
11550 2365 17544
12175 5979 18353
6817 5760 20645
7142 2483 22496
11324 6504 3804
2608 2827 14903
10018 8843 15183
1911 3277 9750
11498 8174 6842
7939 6891 3060
2720 4014 5691
8906 13308 17672
3277 2811 11162
10918 2803 5620
11532 9258 5065
5108 9195 14145
4523 10075 26071
12619 401 22866
1115 730 5921
11670 7392 22083
2369 11076 15024
8004 13395 7151
8315 5404 3538
1885 11169 24786
8294 10454 9169
9938 1459 24747
10077 4802 5320
3536 10072 6407
9393 10710 8150
1687 10279 12505
7308 6434 703
5827 1899 9619
12989 12063 10218
5263 4762 1556
11602 12056 23909
6744 4311 20678
4339 4366 13604
10874 8723 7167
4962 1574 19379
10055 12419 14092
2944 2796 26454
9108 11013 22385
2979 7165 22019
11255 8380 23687
4109 8360 26717
2271 12847 14069
4807 4582 16376
2400 1499 8791
3717 1757 2750
11427 10813 20867
10242 5628 21752
5279 7563 24378
7488 4371 18485
6132 4518 13669
7977 1347 6334
5991 10015 1028
2864 2830 23891
12379 6050 5286
5938 9289 24001
2023 4677 21992
3394 3348 12067
1024 1060 2195
347 500 19578
3257 4185 2230
11053 8005 12532
9586 9344 8437
6270 766 18701
11895 2853 1852
11829 1783 3527
10151 13457 5791
6117 1264 7627
2355 2304 23607
10508 3254 18878
6987 6545 2562
1784 1143 22580
8516 471 3992
6998 13374 15434
8942 11266 26573
13018 12667 14327
5670 6937 18627
2668 4752 18709
10457 474 26520
11514 8568 17623
9042 10206 13163
10999 11542 20741
1665 6597 21750
334 13377 2280
8264 1612 6071
7045 13040 18974
12515 7297 20145
3639 926 20314
5302 10800 17708
5079 6304 12416
660 9821 6528
10495 6981 9552
481 1868 19380
5489 3749 14500
12230 10420 11010
2037 2978 4417
10527 12423 19826
5092 661 26718
2405 6468 1472
7367 12398 26890
6594 2340 17937
4963 4168 20139
6424 8342 23370
7948 4065 21907
13210 9955 4857
6469 11136 4702
1665 8680 16828
7561 2839 4394
10757 10320 23822
4950 11528 9421
1132 8036 3420
3664 10516 21122
9263 8168 9406
9643 11261 12073
3046 12816 10450
1141 9217 17723
6914 12244 12956
5385 9298 25581
1421 383 25309
8319 13080 802
3587 11953 19057
10281 833 22921
9981 4214 9870
5584 8248 25481
11796 5721 17901
727 9013 7574
9415 3690 5464
2448 10558 23110
10220 7248 8842
1432 7354 17375
11365 11600 3244
4205 8098 18343
7283 5326 23288
7003 12490 11312
13260 2616 21914
3841 2101 13055
11780 13375 25265
2143 9690 24623
844 9793 17516
2559 7637 18337
517 2109 16349
3590 10259 25762
5177 3292 20796
1857 5663 23769
2953 8609 24093
434 11366 14465
3805 12841 6496
2212 11991 14749
9407 6066 7026
11410 8124 2577
5679 8791 25999
9531 3188 18580
6218 6832 13528
9981 1172 5317
341 2113 6577
10760 10759 9533
8130 3147 9262
2373 7894 15569
6499 10930 24300
10236 11962 20235
678 11511 26896
9486 649 18249
13159 2074 21530
11415 5320 17673
13418 10753 7570
9592 4663 17049
9226 4393 10925
4273 6662 71
3177 2381 23972
1424 11489 22738
6888 3091 8780
13470 11324 12007
10517 12155 1111
8069 1370 4416
2777 7560 24402
1573 12633 760
11892 2294 21563
1095 4588 19242
2621 7959 12982
7882 6253 6899
2082 2319 14793
2579 6398 10910
11518 4862 3398
12623 4505 198
11545 8943 6023
6887 12016 2190
1357 2651 25622
9815 5653 3618
8519 1416 18399
2705 3086 18781
12390 7516 3200
4262 1174 21699
2871 2451 22434
12294 6373 25633
10605 9521 23964
11373 4969 12775
5008 6221 4939
9598 11047 19914
1236 9071 147
1634 7895 16082
864 2712 25649
3038 10735 6439
494 5910 1239
5246 5168 17939
11 11523 19645
895 7471 21392
9567 8354 16344
11856 4759 13884
6246 10944 25396
4312 5953 5657
11833 3639 23136
13082 5554 9397
2827 8405 3609
11188 804 14468
3450 6784 25327
1566 8362 14025
3118 3438 10587
12791 3832 7825
6637 7742 6838
5642 12343 5124
5726 13479 2522
7847 3878 2518
5844 4635 11302
5874 9293 9036
4113 3340 12768
3895 8729 4700
8347 9349 14813
6734 6938 18714
12091 12608 1786
2688 10631 9494
6489 2736 24841
9016 8774 15008
12614 8863 24434
9724 11940 2200
5930 10993 4342
2609 773 16754
9145 7995 13469
6691 3769 328
13297 8682 19199
8801 11351 16574
13355 88 416
6482 12819 6966
12093 8483 20299
3114 7618 26393
4309 11972 10378
2640 5215 23358
1141 4558 11971
6634 8497 15632
7812 2146 19354
3874 8687 24844
7777 9545 10244
3647 5220 3298
5869 9260 26599
2061 8663 6025
5450 11303 19227
7599 4013 11447
13481 6364 13454
8174 7175 22882
98 10060 7766
1817 12264 5110
3402 8918 25034
4537 6212 7848
10805 9458 23840
3482 4506 19138
3681 8099 20646
2145 10006 23837
9369 6668 21674
13318 10184 20407
6981 2936 14255
4400 7427 19360
9174 9939 20566
1308 11328 21612
9058 4396 14000
4847 114 12856
11545 2339 15141
11262 843 2750
8120 12998 13286
13415 9550 11966
6813 8401 23327
2150 9561 15381
2086 3065 20353
6051 12165 25727
3557 6111 9760
9676 7814 14475
12225 11385 6380
5029 5578 19007
1315 6749 4538
11162 12307 6070
4733 10024 22880
11095 1373 18514
4743 9041 23630
2152 431 2954
2624 6273 17491
3989 7 25122
7514 5884 19128
11739 5359 23685
5425 12355 4433
11923 2709 11894
857 7259 16992
12274 5383 8874
1107 4131 160
7829 5337 4239
7026 11296 15903
2806 138 12126
3850 11620 19300
13226 7572 16394
926 9459 26399
2534 12211 3911
2370 4273 5276
1336 6056 22398
9352 2443 23369
3262 4223 21846
12343 5395 2677
9203 7312 13519
6624 10953 24908
9798 7940 12537
12200 11705 22926
8637 8442 302
12302 9239 16852
9285 1640 12686
10285 2623 17524
9443 1037 8349
8532 6204 2081
10886 4819 21627
13075 7296 6907
1632 2768 20813
6233 9134 1013
693 7066 7842
13297 12640 14238
3849 8069 16967
4079 9241 26101
2649 2711 9567
2464 10656 12034
12925 10625 12836
6586 10027 18162
12421 13206 5773
8927 8680 25578
13476 1760 26497
10203 9152 9455
104 5051 10142
2871 1633 5683
9734 4711 25076
2195 9536 13501
13377 1773 13989
8659 1097 7041
5937 13247 11833
7613 8148 8457
8710 6822 21528
8888 10349 11323
10722 1633 1038
10322 7813 25805
13007 7222 8932
12731 7997 5980
8052 6835 6734
11991 12384 15448
8594 2295 916
11115 9459 18154
8518 12922 9225
7610 12630 19763
4199 12605 4538
4650 10180 26437
4771 8216 7000
4279 4049 13633
11312 10708 4902
544 9653 25513
4156 1026 9888
11699 5452 22719
3342 5103 23310
4608 3456 22897
