22000 12292
8815 21783 31601
1806 2102 9723
17321 359 30500
11643 18710 23874
8746 18015 23266
18996 4451 18062
15661 505 6245
16842 4852 11866
12826 17242 5002
275 10853 34313
10346 13215 10695
16637 12305 25959
215 7414 19485
18962 8780 34099
5131 13796 40867
10603 17899 43897
18912 9580 8066
13934 1050 18268
13444 4828 36550
11645 18859 20477
4837 931 39869
7090 18008 12880
20672 5888 32518
8103 19366 21715
6715 17014 10966
18392 5573 26818
1538 6670 40679
7521 10974 9234
12284 16724 16856
16561 14487 11174
3344 4977 40349
2990 13813 375
12162 15610 7364
7342 16111 12891
17893 2168 18274
1823 7808 8110
18490 19495 24909
3013 1732 27025
11720 1879 4785
8567 15647 42359
16892 8892 24500
7155 18296 43418
12505 10462 7181
11556 8827 897
3403 19613 39425
10500 17917 30736
255 15521 41390
12850 14463 36805
4906 4820 13043
6362 17439 42367
14912 14898 13160
19264 12973 6873
16828 1173 3121
4842 9526 35386
18574 15841 8414
16578 4285 34165
21070 21391 5919
20740 4260 32961
8300 478 42110
14215 6702 37125
7258 2523 18555
4204 10458 17581
17953 18987 16932
20989 18419 8009
347 16029 37883
19416 2826 34882
14461 7150 13026
15023 16814 42294
15710 20445 20972
13373 5574 33408
16515 17409 20263
14053 18038 9680
4038 6510 26737
16733 15291 25715
3133 14903 35189
19445 6245 33781
7041 13535 9886
7089 12635 4981
20106 5174 35507
6287 1950 17035
2092 13253 7880
13631 17343 22206
7290 1778 5375
1146 4273 34948
10443 6914 295
9468 11456 34952
8155 21725 22812
6107 17882 18170
12956 6179 29121
17886 6901 13849
6053 176 1618
15724 12763 36358
6465 10320 6450
7256 13304 35222
10479 2827 36450
18661 18621 12771
13589 17483 23769
21641 8399 15933
13580 2388 610
18957 4255 34549
13841 15568 8555
13405 14365 7526
21627 1685 14323
13180 4654 14254
7123 9663 13356
18828 14084 213
14218 18005 16732
3379 2193 16508
12363 19846 41791
939 6280 24801
14878 20110 25886
1508 15663 36718
17271 934 12794
6297 15131 11894
2252 2916 17088
19354 12578 17500
3140 20977 4588
13712 5247 41200
55 11155 19197
15390 1197 26436
5770 18234 1579
19858 19119 15396
5971 3464 34234
17991 3296 37391
964 21096 15635
5138 9483 29428
16595 14223 11031
21698 3073 34830
7373 1660 37986
19284 16895 31580
14334 6066 2762
7983 12799 82
4564 18987 34418
11640 11860 15001
9269 7667 19907
8551 2408 28554
19799 14471 24403
21391 18168 2055
16316 21408 34550
19529 8387 6019
797 8660 14859
3404 19527 29266
19204 6300 4204
18978 10238 8719
6788 18785 28683
15887 16950 13181
4999 15209 12945
7730 9782 26736
12790 13350 26084
1181 3067 39197
9689 12460 42239
20330 12744 31440
4976 20575 26294
4423 12789 8273
12040 21363 17917
3870 6816 11088
2863 6012 13840
3200 7599 5923
3869 6581 34668
9779 6103 16387
3906 14360 26119
16607 12485 19705
9174 4176 23931
2804 2927 38655
16523 18370 21316
9470 16313 37372
5264 19714 22497
17981 19900 31074
9762 18376 35701
9288 4377 3513
6260 11029 1413
1236 7145 34383
1785 316 29760
13590 20874 41139
20552 14856 15936
19200 1145 12797
19107 751 37632
21503 15071 5841
18811 10015 15556
12809 9255 16462
17817 16246 22712
1829 9024 34743
9013 10619 36622
1402 20118 37166
20066 20049 18647
17032 16349 14595
21214 11933 2570
4823 474 31310
18906 11146 6237
7837 6594 24163
6634 4847 12020
1707 13938 38887
7452 5109 2909
19388 14623 18937
4869 11668 38107
9098 10497 21422
13271 19660 14259
15586 6817 8387
12347 7315 13579
19258 21218 11523
13649 5701 35249
1256 19561 14191
21368 18147 13975
21246 16797 701
6331 6396 20477
13375 17658 42944
13191 14567 40476
4642 4437 29176
5708 5415 31700
15397 21669 27055
20120 17900 30729
866 18689 1255
12642 11287 6238
7178 21169 11339
3970 10284 26271
15950 10875 36916
17408 20702 7718
16315 19415 16493
21916 6596 29538
2974 12484 11531
11119 19479 19815
1424 260 9318
12214 1823 31718
8143 7847 16302
10547 14345 35347
5185 1884 29980
13595 20712 24462
8661 14354 30950
6506 16066 31177
18534 1399 5776
19570 3416 30991
3833 19693 4679
7104 13698 35939
18913 12208 36385
17032 15461 12458
3541 15796 8354
3825 11738 35372
12005 12957 5755
2195 14281 43287
11330 19346 27411
13689 15641 7217
17871 1371 717
6435 2099 12869
14573 5919 9713
21546 4578 4998
1642 9434 2505
21173 2140 10735
1145 333 15608
17729 17860 22772
13899 13923 29213
1722 13320 27849
6050 5636 1549
10636 15903 8608
12417 10306 41251
2389 15790 1398
6526 16479 40988
4868 2061 2065
21471 9216 17435
20769 9491 29970
597 6310 11111
12431 15566 15390
5410 4882 5527
2500 12899 6104
20191 5671 35386
20991 844 26033
9011 2942 25221
21399 8567 23932
4201 17476 27090
15794 16530 36997
3937 1443 1998
10645 7270 41768
2775 15115 21162
16351 6479 14771
5121 1880 9303
13122 5484 10735
5113 14306 42395
20231 14104 31117
10580 7397 5537
687 12636 12210
4146 19644 36799
8414 2210 14208
2298 12648 25959
21335 19920 4798
14886 14217 33707
5055 19937 21690
11003 21241 36972
14936 3083 33430
1848 21786 33445
1226 2272 27898
8058 14800 16453
7493 3271 25638
19415 16521 33976
18282 16636 22169
17538 3920 6250
6515 5196 29715
12356 4439 1948
5798 8872 18279
3521 7758 41404
12504 19262 4451
5263 7833 33919
16270 9613 17730
16746 18410 1243
1963 10634 9939
5842 4120 9546
14037 5001 31066
9414 16447 16802
2917 2790 25830
8011 7878 12389
202 10090 31954
5200 13846 1926
1241 12261 4590
4108 9823 24969
1339 18152 19830
15479 13363 171
6614 10762 26194
20724 15818 28477
12367 14001 5457
7926 20281 38006
16600 20809 35685
5058 18253 39758
12703 8621 14147
9365 17311 831
12317 16220 4514
9549 8055 26499
21203 15754 10056
18343 19785 36309
16371 3785 27102
17038 9251 32932
462 438 39641
3610 15060 319
16294 3104 24102
13778 12991 9665
9507 17112 17423
10411 6084 20493
6725 976 6310
2865 11889 13015
17527 802 31718
481 13022 8365
20556 4770 30190
9414 3356 21772
19951 13912 35278
428 4919 1792
3700 12443 12505
13932 6588 41704
12047 20349 25530
18508 20523 29578
4044 16794 33642
9385 8469 936
4251 19236 20552
19817 12466 41660
7212 2334 26788
1028 6322 23774
16249 9464 37343
15981 4246 37758
19855 8103 21084
3050 11848 38827
17884 14289 3044
14551 3236 22507
16707 14881 32488
772 7110 37080
7933 14224 37896
14052 8647 10383
3182 12874 13112
285 20534 18161
10137 6785 43464
14730 5858 20053
2483 4466 1299
668 19912 2652
12768 16801 40793
5596 14203 37582
18776 12372 10029
434 10967 20280
4350 5546 5821
17553 807 14431
14046 9517 31667
11920 4118 133
21294 13384 33582
1322 12321 30365
12778 2054 40002
18417 9340 28866
1913 6976 39641
19930 2736 33816
16172 17927 866
9095 6602 8798
5368 960 30398
14803 21390 13262
11024 5724 41828
9534 20927 4116
869 17343 37178
8812 2878 24473
13448 14338 43243
19514 20336 38554
16787 14021 13412
9762 9538 29284
14553 21640 31361
5362 15964 19212
16267 8156 23272
5915 10428 13196
3660 3511 11709
20925 11543 33768
2581 20250 14737
3354 8774 23205
10777 9869 8019
2737 2974 10187
17353 13668 42487
9384 17636 10032
18207 12819 21920
18299 10067 26798
3148 806 5551
3394 8291 30610
10540 16148 21452
2749 10877 15104
20428 6291 33690
7377 11081 26871
13511 5272 30951
9624 13608 34444
14856 9886 23664
10254 2943 15612
4327 14814 2136
964 17239 40563
17111 20492 29760
5885 18441 1942
731 17824 33264
76 19445 23059
19857 19336 22068
108 16859 39514
12954 4278 8713
5726 10660 12324
11850 14307 38121
16616 6595 40069
18071 3029 20690
9493 15403 18910
13937 21473 4567
21449 17750 1898
15180 17952 789
13855 17482 29307
14022 20282 4165
19396 2805 3679
6253 9643 29577
12145 9696 7254
8978 21458 38571
13944 14231 40707
14650 3633 11950
18304 3882 33258
9769 2312 43846
12027 5867 8880
21521 17416 20908
13275 20982 40292
15438 18992 7154
2368 12973 16879
6817 7594 33027
16858 19472 454
19774 8259 12407
16567 20426 29288
13709 17654 34640
13225 7289 14329
3154 15241 41267
20744 7400 8358
9582 21695 22456
9923 8992 31118
9256 13293 16780
16611 20513 1617
20922 15134 41824
4795 1992 15995
1281 10727 27913
20095 21787 3431
11129 20009 26367
14852 1613 6078
4280 517 15401
4603 589 22352
20311 2051 40072
18663 19438 19637
3070 7028 9114
18824 11423 27051
13692 6084 8493
9725 1411 9179
8225 8563 18365
92 2529 27975
10322 1876 3649
3372 19936 21222
1829 21907 43668
20502 9741 18133
13131 1919 35267
3375 4265 2029
14173 12315 2150
9778 18219 3072
3903 706 29413
16834 16964 38299
1444 14834 31081
14024 5159 3356
18974 1696 6629
18722 8387 23425
9849 3661 32679
680 18392 1202
20540 1939 19081
4657 1556 27338
21802 16092 3762
16049 6627 122
3557 2462 3136
15965 1448 8271
110 10793 43698
9775 9282 21842
1099 8675 31817
18849 4022 4160
2687 18035 21660
3671 7323 28244
13724 3096 40627
10513 9532 38098
10321 21900 38829
1494 177 37367
3343 20363 23717
7224 17010 22935
12137 14920 1175
2758 503 10600
16825 4233 35076
20783 14131 32
4626 15231 40188
6650 11494 17844
3486 6237 27048
211 15523 30194
76 15544 34836
11193 8590 15812
19100 16633 42360
19624 3003 6157
17514 19612 6565
19448 10445 39196
7093 11875 2948
11649 13250 21738
16312 3994 14592
434 2779 31269
18427 17870 10855
21763 9873 39695
17382 3689 33022
18820 17099 24598
15473 17418 5886
15507 8008 3637
11122 11008 24023
10488 3640 39174
16773 17333 5642
19147 20048 43331
7994 16429 19355
4105 13674 1085
3914 499 11081
13057 8941 1602
10422 15602 9701
18707 2162 35202
6297 19602 7521
16234 8572 4180
632 17227 39638
7231 19625 15840
19719 21330 33078
8370 10501 6047
8369 15373 12079
18938 3726 30996
14337 9305 27735
5645 18896 30085
4313 599 12692
18000 15500 9044
14770 11393 36428
430 3078 41712
10669 19973 35117
5268 12620 15827
4127 1362 17711
1767 10370 42880
21384 1284 1863
11736 5784 37886
21797 17652 9231
2860 10284 35888
21367 1413 22880
17568 16022 42437
2808 19532 2063
21430 19846 258
1331 9915 13779
7293 3492 9317
13690 18484 29798
10993 16496 12594
21134 9544 7929
6455 11061 17201
4182 18171 41583
14744 19578 24436
2290 21920 16338
18521 5738 30102
1416 9130 29101
7217 10256 19145
4158 15929 39756
5916 11254 6061
9092 21615 10140
1276 7099 22084
2395 15277 14138
10537 18231 22906
739 10545 11246
14840 8979 23773
3898 14774 7181
13915 17209 12303
4072 10093 6469
3647 2914 4584
9207 18674 9752
12667 6212 11077
18624 17791 13888
13531 14880 38766
16383 21047 5391
3252 957 33041
4611 10346 40688
8511 3086 34087
19719 15432 34118
21991 20186 4037
7934 17950 9001
11185 13539 44000
14871 11311 9519
3195 21022 11111
19189 2509 13341
12237 10326 21176
17582 7964 35070
10024 18150 39400
1839 8490 33526
13926 4868 30882
10448 13678 17958
12737 14564 16682
14349 2896 25272
6669 17962 13977
9483 11661 10448
296 16459 8143
7636 13735 30225
15939 18108 31076
8872 5854 22049
4739 20559 14228
439 14056 35454
12070 1852 37430
17813 1996 4866
12455 216 9113
8969 3383 12199
15825 7525 31734
7982 13967 17130
19962 9217 9863
17322 18330 43470
7337 21701 660
4013 20895 8330
13436 17404 18404
20589 2341 3178
877 1802 7924
13433 21532 25254
3094 1068 2982
15001 9334 5761
18551 15604 41154
17080 13780 18886
20423 3990 39583
6378 7724 41623
12 16210 14913
13895 20272 27750
21413 7910 11618
11971 16581 20927
10790 16355 13334
7593 16291 13458
17308 5172 9531
9850 7498 17963
19811 9271 37052
12118 13307 35640
12528 13506 27339
15311 3594 17167
6645 20768 16424
7924 10279 31752
4514 17062 5686
11971 1365 36399
15317 3009 39916
21451 1315 4182
15649 12695 17659
14597 14661 37683
5419 9422 34826
16910 10171 24806
15977 8240 4781
9827 2697 34903
19248 6937 13365
10453 15846 27749
21831 9156 22240
12106 8688 24657
15213 8109 35682
3673 2398 4266
7432 10678 33084
7824 14843 38729
7106 16137 14295
6889 8492 23594
21047 20352 7332
9058 16289 6115
7763 18475 30327
13949 17292 6356
782 3549 31888
20165 13315 36990
21066 1833 5389
18110 12770 5023
18762 21062 26973
5720 7588 32228
5994 9180 33159
15854 6477 42351
11560 7150 11990
14583 14691 41889
15553 12114 14838
14493 20471 29716
7241 5652 15630
711 20442 20420
12032 5063 13311
18319 9099 5083
235 3736 25107
2796 9679 1783
7431 20727 5872
17520 20445 11773
12527 15440 23334
21776 18862 2873
21151 6785 22234
13887 20090 29702
4089 7514 23131
1165 5794 26106
11602 12524 33945
2574 10872 20756
6896 3274 16451
17051 4213 24558
5706 18803 18601
5972 4393 7184
20461 21237 19346
12474 5796 13075
783 443 17975
20317 2708 12231
8425 1303 14430
2668 13742 17765
19871 7889 36361
16574 12735 20416
8351 7990 23182
2458 7122 16606
19288 596 6495
11999 13807 43982
21983 9429 11277
15857 8356 29070
3153 473 31393
3587 21810 38462
4069 8522 43052
4161 8295 40379
21282 15644 26855
21201 15121 42476
18812 7736 41535
12264 19395 30954
7855 453 11516
19421 13351 31263
20838 11629 29196
8983 16756 3356
7454 16998 7437
16196 4820 14537
4763 15965 29814
10813 5266 32140
4789 7659 10662
10781 20565 4469
14762 13857 15120
13188 3874 33896
4213 3078 36663
13085 6106 18611
648 6403 38058
14909 14710 34571
14037 15045 2724
3997 17201 33467
10671 10670 41245
21191 2049 21047
7925 10563 43599
2099 1626 30989
9035 21666 18255
9998 21286 38326
2027 9070 11544
11154 18722 42108
21516 11392 27298
11577 19941 6834
18166 6687 17103
6202 6151 37159
12953 1386 26538
2759 20651 3655
17443 8630 8303
20424 17889 16479
14575 13123 13349
454 18026 5667
12005 1423 456
7402 20594 27530
8908 13896 2520
3562 20856 3078
9339 2902 14403
626 18109 32076
8595 12258 5138
21228 2501 27257
10076 6082 23854
9767 6072 25015
16658 7169 20641
9760 13222 21756
2572 12205 30969
2143 15550 21696
14574 5163 30677
6481 6597 27772
4985 2336 22019
7427 11685 5996
16444 21905 14306
4577 4778 21381
12948 17563 39603
7946 829 3010
13936 5627 30507
566 2584 16145
14012 209 38077
11511 20485 26765
6280 6081 11830
11449 21245 6522
2213 16354 39711
11848 2871 16720
14789 6635 38142
6584 4526 39618
16543 20237 27744
2467 7843 30864
12630 10817 11903
647 7412 15540
315 12501 14797
21389 11372 25691
20820 19564 13775
7503 925 6043
1347 19940 27220
2142 154 4798
6165 170 6056
8334 4550 35647
21769 17530 28169
2616 14980 18054
18998 10469 34239
16511 8003 7892
20992 5636 1926
12821 18689 19947
21155 15863 20541
20994 18700 11755
2156 14656 23232
12877 19016 10174
6160 21876 19567
18181 17849 26371
1709 5836 16641
15671 10583 17215
14640 19153 21813
3429 1080 9510
7368 15321 22482
11163 20048 1145
2286 7468 25294
18012 4548 32790
4527 18511 3684
18901 2023 11062
13953 5805 34525
14718 8561 2080
16574 14638 7331
17651 14642 4191
7528 10430 14219
16401 10219 10623
163 19041 8809
11367 16867 42126
9570 10609 21441
17516 11881 14233
11457 12226 14993
18506 5358 32121
18813 9785 43547
17016 14370 35393
321 13212 8548
14219 16496 35027
6743 16137 37816
11333 6038 10455
15552 1450 40204
2292 20567 3896
12406 16398 7846
18296 9698 41625
347 6433 6881
15653 9867 33620
12035 15720 28580
9379 9551 6480
5287 17761 35202
20154 6034 8004
12060 12684 26066
10673 18252 6800
20859 1088 13467
3676 11838 32029
5538 17831 28581
16136 7877 19705
21905 16703 32299
18339 15849 18026
18546 21386 2984
18191 15998 38864
8124 3860 187
3386 9038 9514
17787 17767 16468
13818 4248 35667
286 18318 14751
3995 19324 10292
16335 9447 1373
14467 5707 6817
21099 12310 26226
15404 17715 40116
9199 13571 36576
17381 16814 34852
11459 2224 37652
1713 1052 28587
4070 11436 42922
11686 10390 28944
2506 10299 5226
6647 3440 4003
3040 4625 20260
6558 4072 26065
1165 21297 19642
16251 2344 17146
18731 5988 38710
11126 19228 31554
58 10582 16198
8215 2989 3659
8516 11279 43386
1861 20091 30593
8601 19179 20608
7782 12467 33980
17057 13581 28841
20863 20481 37795
18384 21121 929
13249 5630 9796
18415 240 31915
2308 2546 32600
18467 10040 22884
7348 11376 22987
18246 275 40576
16897 17207 38655
7453 20086 28181
11374 11204 28230
3188 15966 9864
9250 6100 17392
4646 21393 6267
16701 1717 2156
1170 1688 3410
3258 19340 1900
20031 15290 14780
669 10315 40451
19721 1777 22347
14786 625 6978
19527 16397 9926
13582 18089 3115
9453 18167 42490
15922 1669 32812
13845 20558 9408
2468 17732 42864
33 4452 16378
14648 1972 24936
19960 17137 16447
9054 7075 41246
20247 17419 33006
8392 6142 43996
2927 16895 39031
8489 14647 3469
8222 5863 42085
9432 8603 9367
19641 2666 39121
15014 14668 17933
4908 16883 37626
10977 6807 36089
2768 14578 41503
7978 13768 36048
17552 21253 36351
21457 20498 43068
13113 20388 336
7466 17677 37508
2275 14779 13576
19709 6688 17760
9294 2997 38049
10145 5913 19209
21727 5999 25697
10536 12877 1400
17393 11889 24834
5110 7807 3068
6116 6137 19113
13301 14394 10186
2269 15815 10478
13249 5962 5536
17226 17857 6401
13802 11430 38053
21165 2700 13748
21914 19276 31138
5037 489 26840
2532 11398 5885
5877 14260 18671
10261 8546 34938
18245 10179 19975
15320 1206 21841
19166 19649 39133
21958 8368 3202
6534 1611 21992
71 10614 16891
15026 6143 31497
21361 6263 36584
12362 5866 11652
1607 7755 1109
17945 20228 40498
16896 3414 5702
17423 6646 5216
11912 5390 1179
10505 790 22733
10647 9942 43904
1949 18577 36338
12948 6193 39963
7975 15098 30539
2249 1261 16576
3350 19232 5831
17468 6394 9889
3208 6354 20038
17148 12476 32771
20443 3482 15860
16111 3232 23601
8977 13405 10341
19586 11787 28554
12056 1029 3443
10436 1081 24020
7580 18810 9288
2557 16412 43130
14486 18122 9983
9774 9337 4116
10563 20421 1706
3099 3719 15581
3955 15406 19751
91 11562 77
21557 8564 14465
63 11370 29320
20951 5807 22825
4223 21573 29479
11654 2909 1859
20874 10098 18211
4472 17670 41613
178 2986 17123
11509 16770 1503
14321 2868 37757
2064 9898 12807
1402 12393 39887
9532 7411 7772
21101 15519 4464
9145 1588 18086
19165 17814 42617
5153 15817 146
13767 17267 38952
14495 10031 2802
16539 7802 23104
17396 10289 38982
19049 11660 12499
14939 15681 4396
14134 20446 7339
5144 3802 36498
15688 4475 11084
15536 8909 28050
11742 19092 42287
8274 12051 25029
19881 9098 25601
15120 413 469
12093 18514 27351
3235 17621 42961
4266 11493 29178
12038 7044 23145
18577 4066 7406
6770 17711 25058
8673 6139 42775
18354 7421 24030
18811 19877 14648
20747 9427 24806
12589 13105 38685
15099 20180 8157
336 10506 21785
4341 5569 18412
6864 19333 26992
12797 8688 4860
8828 13546 30897
19557 10277 1425
5803 3495 43372
15488 13687 16851
2847 13475 29425
6688 10033 15241
13585 5757 13953
14732 18206 9936
13313 10372 31601
5789 2403 25577
11899 5156 22921
17157 13479 40310
21029 5100 12326
10916 13307 10344
3816 13120 9697
17897 7544 40055
6087 19739 32144
14555 963 27374
20538 19752 28263
12048 21275 18305
3358 13897 35350
16843 12221 36589
2110 16061 17015
