25500 24992
15270 8872 48191
11121 7273 23969
8649 22031 20197
8556 13453 10421
23991 12115 43503
24517 16041 47069
3821 58 9783
22079 3528 8148
14123 9461 7177
5554 25461 33396
6145 15169 20333
9358 20618 12643
3697 20020 17884
10403 12043 46472
6650 24331 22330
7375 3662 40525
10580 18921 31374
22596 10289 43287
745 16450 34128
3031 15547 46167
20122 4036 8823
3761 3894 20802
5852 23082 4798
19955 14785 29455
3142 23469 22057
7923 21444 49689
20193 12474 45302
14082 14474 45285
2120 16136 28574
4783 4565 2222
16993 19764 16959
3576 10492 40507
13773 17509 48814
224 23104 15736
11266 19862 36114
1851 15395 6202
13459 14319 40692
21139 19706 50099
8402 17925 49052
3447 3090 11163
25442 17353 29586
25246 11532 44553
21697 9521 47413
150 19742 1785
4515 21969 25066
9999 21094 19280
24422 8554 21503
10158 14969 9620
19816 8758 7507
8346 13901 3052
21871 15050 26041
9777 6924 44624
25388 12609 33588
4966 1786 32481
23392 19318 29391
6648 5990 44772
11493 22079 15619
19037 2357 39132
7815 22673 29833
2252 17907 25733
14876 21837 25488
19230 6903 33667
752 13466 9072
13468 18812 36953
23968 12078 45801
16415 22501 36645
7120 314 26525
2965 14873 22203
11554 12488 43442
796 811 40275
7249 10076 50064
14966 14971 34396
21549 20927 10444
12875 24728 39861
8524 3677 16253
22710 21707 27181
24018 10759 14518
4526 14855 45731
9469 25017 45360
11075 1402 47942
24 8475 41184
21046 17107 31117
17053 2067 1845
21357 5557 21868
22440 20968 22024
1917 2174 4663
9294 14498 40693
6078 6119 22300
24702 25182 25902
10328 10742 45233
5874 309 40106
14121 23787 35991
8110 25070 30827
8208 4399 20183
11712 22509 22450
21795 23242 42131
24142 7104 4743
189 9540 21712
13169 3108 30326
13777 20521 4451
16516 11678 39003
22355 3137 46891
20102 2473 1167
21683 11225 49239
22412 15849 36392
20161 11168 48550
21754 18656 49514
8921 16249 38001
2231 24774 23503
6042 2814 42527
4712 11591 26603
14425 23697 6201
22266 19797 34736
2253 21298 49502
3767 10506 11352
22109 23287 27468
17536 12277 29872
23437 13395 49280
9591 13897 10147
13437 4017 9273
15464 1992 35701
3014 18815 41781
20675 19027 14492
10946 7094 31216
2368 19747 33496
13350 21116 17956
1748 16035 20481
12028 460 50506
20925 6502 32373
14019 13257 8878
351 10327 1988
22005 1638 1840
835 17229 19853
16777 9616 9159
12496 17166 24184
18548 24744 17185
22996 10760 6104
514 23943 15107
22288 20700 33350
21371 1159 24937
1963 5907 45568
24352 3033 39705
20195 1889 29322
5488 13871 15590
13627 19193 31019
25298 22747 10121
8586 22389 40809
22394 15723 10478
25168 6657 5877
14797 17239 1429
3226 18530 4357
17061 15681 39094
2068 4732 24311
22512 14448 19918
8060 24911 41074
23924 9993 28705
5717 23324 26788
15305 21963 36162
15985 4993 28847
10070 16256 40661
8377 13891 44464
2204 6111 41907
22965 19156 38840
14640 3230 41440
23293 10053 40012
144 15703 33553
4029 12627 47749
3821 7673 29934
1721 13877 10464
11076 5929 34323
13276 10616 16889
6229 21461 6957
9194 165 42509
21889 8762 5027
18931 18882 44365
920 8468 42190
23294 307 7628
14194 24354 44122
17261 12406 4002
20371 17601 5818
16784 20098 20211
18384 5269 45841
7040 3163 36179
487 1538 18802
2901 18910 47596
25281 21384 11576
14234 20074 38959
8548 3787 8178
20550 16974 16168
14742 9756 23146
12566 4784 48363
10770 15678 26010
11807 1972 21070
11174 13396 38018
1365 14039 10538
18969 4164 9955
13818 2860 2682
3533 23933 25524
11765 11458 43198
25099 14428 8412
4316 4215 37941
15655 646 27682
25077 12633 18785
17159 7667 14163
6774 15378 13706
5571 2057 20061
17124 4071 17472
20193 21150 50761
10707 21821 10289
11417 13102 16286
14416 6688 38091
17923 3170 25053
19470 749 24689
19358 16509 29784
20296 7133 10541
12686 2600 4435
15187 21952 12086
11991 23829 32855
23059 15808 31855
22051 1341 18823
4984 2664 32423
9824 2994 31847
25151 18191 25218
7765 15562 32929
3898 10570 1726
4006 10981 47226
10865 24950 19918
15583 23373 4746
1013 12570 19267
7763 10924 4011
13760 16298 32487
1073 843 49017
6307 8906 55
23775 22461 5357
17113 18914 23610
2968 10261 31230
14366 14106 35524
10856 21414 12624
4835 15626 627
13089 19356 34219
7578 14311 20383
24463 11924 32716
6957 19980 23984
24537 7271 41295
17237 22426 27069
20241 1072 50024
15769 10533 13795
802 13002 39083
9143 19976 8379
2912 7339 24813
6048 22830 43822
20452 10299 40671
3638 14980 7623
8618 11734 32392
2603 1065 15007
22657 21508 10153
7069 21679 39587
21549 2798 4740
1400 14415 43599
16788 6845 34829
17379 16839 46274
9058 18336 31868
15744 6731 49439
16802 21480 32572
9566 19334 8561
14310 23298 14245
20206 25396 3571
10859 683 42703
14574 19364 17700
18408 9140 33477
14396 21380 20470
3785 19717 28054
17061 19946 40806
2839 3020 36719
22778 5257 43798
5146 5630 22548
22958 18701 46076
19214 20516 44857
9881 4418 34552
12389 663 30023
23416 439 29361
16184 20380 39852
19776 20339 18363
747 8158 24997
2999 21238 19580
2157 19430 20194
10740 19000 34379
11511 18366 47549
20229 11724 9962
9757 8784 4461
22862 20400 35817
3531 5935 25200
565 5222 7081
19736 25083 4208
13875 10961 34508
10403 5654 37394
5049 2175 18875
9425 23017 39929
9325 5445 25807
4812 22901 24793
3459 3499 46360
17235 13526 41303
3454 1470 45194
17847 1200 34179
4601 8396 46036
22719 21132 26104
4654 5606 24532
24022 16720 32816
22783 12329 26297
24472 24304 40913
8283 5209 48272
23997 12484 21424
5177 10998 15848
1039 7425 10092
1911 19127 45534
16238 11108 10018
1221 12168 5287
2858 6107 47368
11074 1687 1636
8203 23291 20843
6417 9500 1414
25399 14116 34292
22506 19109 35776
2839 13556 50697
3826 15300 15800
7860 9431 40097
23545 20755 24344
10101 2207 28747
11085 19703 6969
15216 14519 5896
14826 5005 25458
19027 17059 10461
6741 3636 23638
2886 5860 34012
13399 15250 3112
24361 2325 3239
12552 3433 39154
1632 5502 24982
23331 484 50408
12224 19304 30095
1914 3590 31076
19300 10490 39555
4620 19416 1735
17169 25100 5807
11744 14353 3889
7137 10175 41107
18348 11482 36199
12472 17684 14238
5382 13714 2056
23455 17729 36293
15475 9274 46061
2543 8301 34469
8756 1502 50801
3124 19330 17089
16945 16149 39814
4394 5342 38704
12 8919 23936
21948 12621 27553
23320 10308 6182
19289 20132 16733
24803 14853 8381
12433 17115 37513
17087 13226 23721
9298 11836 18635
25451 2079 5331
20947 11600 17464
24174 5255 43378
23542 13830 49550
23158 4426 30218
5525 24269 38919
24845 21746 12406
5567 10671 8504
24275 1160 46733
22253 7419 5514
20302 4484 50776
10009 25256 35819
1805 23941 34470
17497 7706 506
17938 3741 44223
21190 13413 8871
10655 14792 4089
23968 4373 5228
15688 10514 16455
5629 20737 40428
2886 19690 15194
3436 1075 6094
5337 22656 29814
17693 11593 45287
20683 24365 47925
24523 130 27624
3696 22491 13832
8094 14477 50174
3090 1439 46313
153 6493 47244
20881 20266 33152
15856 12506 38520
18894 16796 20621
484 22081 27030
17942 985 6572
3315 12958 4692
16828 1109 17726
6916 10694 20811
2674 5164 45493
16194 17915 34027
7082 14064 12634
4491 23002 1529
6283 3900 32282
19086 12130 23230
4344 14997 50814
7566 21888 5839
13338 21911 23101
6780 2948 280
18656 12163 2348
7377 16817 9082
3467 5545 6806
20582 10983 8209
18829 5095 45366
2975 20295 14442
23378 14729 35019
24575 4530 16751
9431 21105 42320
7969 6353 43623
3167 23498 36162
14894 18626 28639
15435 554 4154
14705 16111 10973
11602 11278 24032
47 4513 30304
5693 25111 15594
22973 2099 1737
6102 6439 13701
24456 7632 45097
20386 3793 31066
6826 1541 41448
15834 7075 41599
6341 16462 9759
22091 17636 6910
21042 24442 46303
17835 1328 38549
17665 14534 5424
16292 16602 3304
7204 18618 37660
11733 297 24965
8193 11518 29118
24884 11663 50841
19496 20581 34795
6182 9562 13706
23806 10601 45160
21874 4481 46543
5051 24154 18408
11517 7043 4575
25493 22431 42185
25115 7275 44186
17735 21197 25425
2929 25197 3503
5789 3227 41547
14808 3589 20541
17550 8695 11669
14055 6134 50174
16459 17642 21237
5648 20091 4699
6840 17215 47354
16204 7687 3034
20588 22088 21484
2180 22043 33573
13501 5266 24582
3783 18848 38265
24717 17855 50669
20764 9985 31686
1097 350 8770
19166 18541 11452
7941 15048 42275
13583 15347 5461
10965 16632 45759
25102 5146 4807
15652 19251 13157
1112 21109 12352
6237 12704 15884
7681 2491 21209
18143 5637 19511
2500 1564 21763
19824 14741 11963
22985 795 30304
5045 15648 49758
14135 21637 19140
10827 14930 16858
6316 3017 7657
10096 11013 28113
13888 24806 12237
22718 1930 47150
7129 7284 15906
18372 8088 4819
6599 20690 34320
4245 15852 15940
14097 21746 26567
5655 13113 19605
15282 11130 46845
5914 15413 32077
1095 20264 16095
11770 11585 45631
25261 23315 20995
10480 11444 16256
3301 8857 34837
20932 20496 20576
2884 1649 13497
18572 9837 25535
5507 22912 40338
20163 5688 31887
20260 14253 44521
16060 9636 19757
19517 16637 3303
6836 12495 3389
25359 11204 28869
22143 9060 11443
