15000 11358
8239 6253 3038
7683 2932 2668
13235 14511 15659
14280 4252 11238
476 12492 19490
9220 9069 17321
14227 10720 11283
8923 5490 2544
13396 6392 27229
7348 3326 11383
3951 164 19477
12283 4175 6948
1910 39 28701
13213 5203 14446
4786 11377 8474
14481 10906 22364
14997 14347 19345
11132 211 329
4691 13716 29975
14731 3758 17111
14602 14694 29294
1445 9911 14152
10167 11960 9924
14074 10281 12072
9996 14973 23673
6151 1259 23528
501 14992 26176
7787 7740 2411
8599 6789 18992
14916 8011 6117
8657 4116 26038
5374 10568 26288
3825 1722 16264
38 11352 4119
4743 3038 18005
11859 12049 10116
8716 10380 14295
4157 13476 1517
9876 918 5955
1489 8988 7114
11517 12372 25547
12818 1755 19031
9031 10068 1002
11090 2547 14068
5852 14758 14887
1854 4405 7298
8226 3283 4798
2713 8116 29972
6344 12911 9576
9786 12393 18006
3903 11229 16591
550 7218 26570
12360 8622 28118
5960 1411 1659
10091 5232 21002
3475 12207 10642
3155 3101 1313
9168 1742 16045
10788 12845 21384
6346 604 11306
10799 14774 14753
9184 5077 6642
5807 6505 11411
3917 4952 3400
7445 1878 25802
1000 1729 28856
1260 13957 8122
4206 8529 16105
6745 10314 5510
7206 6553 28533
2030 13634 27773
8178 14411 1193
13011 5287 18713
6627 1424 15315
13263 13211 24150
6746 1155 548
14170 11334 20070
6911 1205 11067
8407 6113 26743
9782 3010 12980
13391 7822 17861
3659 8792 22328
8096 7815 16062
8469 3021 29533
292 5076 20448
5320 13845 8071
7226 2388 13923
3106 6442 16640
11651 3585 21387
7818 2253 17269
14343 7226 3272
4164 8950 2037
8326 13929 14098
9549 1016 21132
13690 11161 25198
478 13323 21288
14844 205 8209
5390 1882 22792
1875 2745 5557
11163 12951 29767
6406 3688 19127
4538 7359 3868
9010 11860 14683
14885 677 20583
11142 14758 23217
12227 11825 15745
594 13505 20354
2276 8691 22417
11191 6553 6875
11773 4279 16116
8485 10565 26644
311 4141 9546
13920 519 23793
9808 584 3913
9872 7543 9770
6711 10641 28894
7976 8289 17627
11855 1577 8737
907 210 27200
7251 3482 26970
8223 8226 13392
244 11320 10860
12771 3663 4131
3226 2345 24555
7140 5293 29613
4639 6999 20497
7169 7285 18135
3814 11863 2846
11801 5133 13554
8833 3574 26587
14378 9502 7334
1596 4895 18180
10916 2195 14499
13969 9427 5636
12758 7982 1266
9095 12761 18902
14293 14032 6186
9713 14380 5777
3025 9679 19923
641 11456 9338
3071 12766 2400
281 1155 25149
11027 8595 1958
12204 10779 2483
11440 4759 28142
7336 13607 11422
5596 2922 16279
4434 11258 27557
12917 7365 15989
12083 1787 19308
4748 11471 28868
10845 9861 29534
12126 11943 23273
12480 5159 14329
2866 10104 3089
13229 14768 27116
14122 7293 28976
934 12903 24484
2738 553 12039
11015 5696 5327
11954 3755 22494
14064 6479 20071
10168 7444 29004
6169 4089 24348
8820 11914 5789
10379 896 9622
7839 3657 16652
9705 12997 15379
11194 10239 9681
12984 1939 27258
14674 1598 1595
7616 14320 26518
3819 14214 28376
5435 10477 10061
13557 5440 28404
8759 7991 18820
7997 11679 2052
4440 5133 14997
343 13823 24544
6265 5200 13984
4580 5879 15420
5337 7813 23721
14117 6717 27903
5704 7229 29749
6205 9435 18762
4277 5122 18218
11558 10784 26332
2640 10766 20424
8572 10603 22695
9076 690 17959
4407 9386 4627
7650 6059 22726
8801 1057 1207
9318 6403 25904
14998 8030 11978
10396 10203 7944
13494 5757 10716
8000 10553 10905
14411 11149 7445
6186 3845 14260
4186 6680 4650
3348 8807 20785
9808 7223 4846
4857 2653 24083
10986 9467 16272
11531 12586 15343
6684 4753 18706
13775 5384 23959
6163 14946 12924
12457 4278 20694
389 14488 6888
87 1538 20441
7107 12540 1157
9467 11673 12220
774 2962 19025
6036 4133 9437
165 11504 11309
10069 6241 17448
1278 4107 7722
11536 647 10203
13703 11959 6720
13362 700 17134
8888 5929 12564
12107 10280 13628
13203 13756 6513
705 3571 17009
8455 9894 27064
12840 8258 6354
1241 26 9051
2018 6596 10805
76 12820 7203
4394 6257 6971
2415 6786 7023
12646 9925 2147
5822 2489 4635
3389 11815 26641
7777 2753 15550
9501 14479 27193
9344 428 19066
14959 5887 6676
13543 9802 21659
11053 6494 25177
7810 4053 19517
13741 9197 10572
9038 4865 6606
13448 3120 29794
13695 8750 20168
12693 5314 5896
4018 10474 13350
8402 8243 216
2236 2042 11606
12506 11646 10044
1837 11363 10230
4647 13086 3817
7007 482 7193
9954 8314 17454
6086 6709 28341
10807 13571 6940
5682 2090 2702
6654 2757 23718
2927 14025 8420
8296 7197 21096
8988 7318 22668
8882 2338 15721
8773 2211 29548
2502 2611 7585
9259 2851 21625
2858 5838 17728
12653 10280 22688
9044 7954 16920
6170 10202 21578
744 6374 11199
901 11213 22030
1293 5207 18625
6149 14450 28599
890 930 11718
5297 9573 17074
6940 13869 28773
732 398 18932
7887 7652 1745
7530 11982 6561
12305 860 2880
7731 4649 18823
3100 5057 15158
10397 9406 11669
13724 14125 13369
7510 7598 19640
4360 12688 6452
2190 9235 28242
7332 10719 28358
14069 14251 23821
9018 2295 18914
10386 2411 23332
7164 326 23060
936 5620 29229
8158 14861 17459
12734 1410 18971
4419 7327 26939
2526 14660 20350
10081 5283 19388
936 3576 18235
4488 4751 28874
3154 9143 17685
9852 7870 6515
1386 842 2241
5251 11591 7187
14941 11081 10286
8036 9587 461
3301 10286 20672
7583 14345 29407
7354 10745 18107
1665 3721 26668
10384 1473 8640
3026 12569 808
13319 6015 28126
10454 8847 15938
6431 11034 19721
5164 10406 6796
12425 2439 8657
12551 14531 14447
3399 2663 19141
7352 11225 7094
394 7263 24405
9604 7479 9677
8074 4204 26203
12911 9399 23401
10008 1399 28896
6275 5822 21534
4713 9880 7359
14156 3477 21425
10625 11323 14153
5709 5457 8136
5216 6861 14985
12570 12180 17464
9948 2011 27826
13905 6335 13099
1784 8697 7884
13729 6693 5023
2213 9678 23109
4749 12457 12096
208 14325 14349
14700 3802 13302
14852 5230 16485
12117 3097 14175
2466 3151 322
12226 8395 2938
14772 588 7393
13051 14979 8804
13158 9937 4148
5671 4057 1991
5984 12806 16535
7078 12638 20994
4436 13640 27088
14876 1654 1076
5022 11966 23176
11625 536 25991
10265 11783 26493
10361 84 2272
11911 2585 14478
7796 1935 21946
8717 13994 6465
4685 6993 25603
13111 12698 18557
449 806 3168
13848 12279 29140
1618 8700 4312
5707 7918 14464
6087 12575 9368
2404 7560 29754
1540 3966 28087
2849 2614 9707
10938 14207 2484
850 3203 9676
11136 9563 11558
14080 6942 890
13246 10543 29033
9172 9648 3534
5851 9797 25767
7358 11363 23696
834 2827 22683
13101 75 3434
10606 14004 25198
7662 6680 9179
8332 11453 8997
5543 1974 18216
14348 14066 13811
7823 10363 10385
13700 7611 18205
280 9509 18661
6605 14554 14835
10175 6805 12208
5918 12747 11551
3807 3180 7120
1444 250 28498
6324 7346 15722
13699 7557 25877
6235 1576 911
11391 7511 12375
10361 681 1783
6022 14664 24793
6572 572 2587
5530 278 27385
9796 12475 20809
10744 7216 8027
9155 107 5965
882 9942 12989
11809 8096 27644
13705 9486 9503
11738 2432 18625
9948 10483 18339
12615 1793 16898
8108 12252 13209
9440 12418 10896
6891 2017 4026
2753 9123 23578
13958 1209 19081
5686 14593 24512
10702 11833 22932
259 1526 10712
9204 1374 26706
14375 5887 18624
12694 3878 4682
13211 8096 11734
4433 5768 5041
3739 11884 1884
13157 14510 26533
4216 5810 13148
11362 6641 22654
5763 3543 25298
1931 2673 2958
8306 11871 9704
8330 6785 27410
11674 8194 22861
14366 14859 23014
2371 1039 10313
6227 5144 24339
8513 11139 2330
470 8529 10750
9782 5032 21180
3164 2261 8040
6929 579 25864
822 101 9133
12258 13416 1356
4181 3743 4843
5910 10736 8401
8533 4124 6552
12994 9392 5173
7476 13124 5903
3460 10683 24409
10812 6147 1085
364 2305 1519
5502 5558 26854
11529 2766 13803
3242 2867 27680
4175 14582 3240
14454 5018 9092
9204 14783 19727
12502 12858 7322
10585 10840 28264
11329 2115 29695
266 6628 22172
9450 500 9891
11183 4873 593
12101 1840 10419
6954 9821 3840
13628 7564 23608
12945 7086 24300
2398 2489 5573
8069 7652 20023
8032 8922 18451
1724 8958 29573
3101 2155 14125
12316 9908 29969
5925 6514 7316
8092 12899 24108
2120 5198 2094
12603 4636 13577
3235 2729 18545
329 2609 20025
8496 5287 3502
77 11854 746
8530 5363 23614
2498 4537 2306
7208 9385 27809
14212 6668 10178
5476 1554 12095
6071 6077 21923
3658 7044 26986
4693 9554 29024
12309 13166 16971
3604 11504 22234
164 6710 2712
11932 11809 27475
7522 14601 16453
5206 12921 23150
7231 9926 6550
481 10868 20513
7894 3404 24784
3658 13066 26687
7155 12186 26167
13609 9512 15631
7423 13139 17491
11148 7603 2123
2112 8633 28915
9129 1633 12022
12931 3562 8914
4560 545 14719
7899 11719 4723
11273 7636 10041
7082 11598 19060
11266 4337 2593
2806 11316 281
6619 4571 20403
8453 3696 16645
2263 7826 23401
14829 12511 12710
666 10646 1630
2707 9951 16640
10688 13776 8538
13449 1007 18006
5280 1671 18449
6087 712 21535
9072 7512 6498
14971 1845 28870
4429 11937 8972
6088 12776 3512
5575 12107 16105
4731 8025 9032
405 8315 24474
5764 11085 3758
4672 1255 12795
8501 14497 9723
4004 1279 19380
4609 2968 13649
5688 4200 24521
4529 9120 11265
2038 11922 12786
3361 12341 23986
6405 13723 22771
4560 2508 20151
3080 8379 17092
1244 3197 6115
587 9784 28618
1192 13674 2143
7665 2981 4503
11776 14188 19060
13200 4761 29007
6218 14206 26665
6220 10891 3138
9311 6562 4638
8471 1716 26962
3657 4800 20792
14165 1665 29025
10719 4988 4279
7514 11648 23095
7963 4121 25788
2311 7480 2343
9309 7997 18990
3583 13575 8219
8381 9560 28785
12965 7459 4634
4922 10203 4071
8956 7090 4339
9612 10022 20287
13297 12852 29900
6948 4062 11002
2741 8425 27299
7131 1620 1122
6216 2614 26959
10213 7666 15018
2869 213 3503
14554 13340 19509
6405 3581 14805
11020 4198 28267
5920 14683 11852
9106 542 776
13957 988 3574
1134 8626 2518
6497 9840 23593
213 9593 18227
14600 6600 2149
9979 5809 2391
13939 8652 26718
5220 6379 9016
9333 13627 5593
9754 12284 22433
681 12318 10430
11320 13078 25239
8983 4810 13231
2090 9797 8902
13044 8889 28210
2488 2814 10620
13612 357 29889
7236 11409 15190
7387 5953 22674
6477 3401 3564
1377 6879 14933
11967 12451 29994
1294 13708 15877
6409 5970 1515
615 10367 195
5692 1889 10536
9399 10664 19628
3803 984 807
6757 9577 23192
6718 6829 15278
12581 9361 16515
12260 3157 29847
14648 10086 12347
13823 6480 23343
11483 4463 12983
9562 11549 25869
12595 4889 5838
13605 11383 29810
2767 13787 25773
345 12052 22384
5127 14971 7808
8498 3274 10781
1838 9149 24083
8914 6506 22391
13737 6759 8178
13817 11293 21524
11141 4853 27273
13025 6054 15870
3921 12076 9224
11254 9524 19517
10105 14755 14977
11040 4968 5604
6777 6018 237
8438 2855 13932
1401 939 27148
14091 13606 21077
12882 8817 11771
7578 8075 22027
10551 5758 10102
13418 2395 22091
11608 5273 9445
11510 11147 14611
1910 13791 19335
10635 4325 5572
7889 5730 20876
13939 1778 29899
198 10881 7699
7256 2737 24604
11842 3699 17696
6623 10589 7085
8031 10930 5274
11382 9990 11003
13818 7013 9553
14047 5553 2525
790 4179 26604
11135 6269 16474
1675 2363 28963
6080 654 17960
2325 9168 20314
8158 7305 16465
8589 1283 9136
6965 9085 11961
4496 7507 751
2199 3687 12801
12824 11924 13110
5692 5571 22758
7708 11075 14535
700 11390 12561
11695 12447 25915
10782 11580 18704
9381 5134 18546
10253 5790 23073
1076 11180 23072
12341 7339 5310
5968 3348 19546
6269 13548 27042
14374 2040 3580
14162 7218 3053
7065 13543 23172
4833 7112 29904
4424 7812 21461
2385 5365 24165
12578 13543 19047
3677 1628 5804
12136 14841 11215
13436 8057 21945
14871 7896 16691
6118 13153 29674
982 481 12101
13231 4298 22541
3208 3157 10997
10216 9558 3014
8269 12631 24914
1437 2167 20694
255 4297 10429
4429 2771 1858
4635 9399 2349
8369 6012 28933
9375 5829 444
13071 14119 18438
1861 14718 17049
10311 4474 19903
2818 7548 14681
10318 12508 9703
141 9365 19037
3716 14497 12010
2257 3630 27497
12949 9658 12728
10527 4271 24127
14107 2744 20607
1640 9576 15548
3309 2939 3239
5341 7426 10435
995 8701 4550
12259 3512 6158
12104 1589 23841
736 1103 18069
3538 10111 1008
14200 14044 2916
5548 14240 27666
5342 14092 9526
11052 1160 2009
13767 5827 20890
9259 9683 23284
13108 14432 15033
11833 4349 3563
4987 2404 24038
7051 11581 9703
487 1063 9999
12399 9247 24694
7755 4424 7620
7546 4101 18746
11606 7519 24273
8527 1669 17538
8353 4522 20004
4554 7044 16396
2356 6474 29198
14747 8078 5161
1701 8312 10453
3259 5349 17793
6108 14664 523
13080 6063 4463
11171 1502 20599
13312 4427 3314
6919 11282 28773
11706 13388 20595
4463 5306 131
7769 11577 3905
10155 13818 10824
2153 4284 7408
2543 13043 28030
12473 3687 21486
2232 3252 28205
9020 12425 16465
8317 2698 15682
5267 6727 26936
7785 10771 20064
5855 9403 9507
182 3329 25653
13501 501 27467
14893 8814 22631
14967 13130 12244
14535 13 23653
5932 5846 7612
9861 655 3826
6982 6155 18116
10694 14579 17267
14692 1869 3263
13406 14997 29803
11736 7099 619
10955 14322 14696
3827 259 10114
6917 1570 976
7037 4193 1428
12460 9761 9282
6738 9713 1896
7353 5308 10657
13081 12169 24534
14901 5552 18383
9454 5156 13938
6214 13426 10232
3683 8811 20656
3696 1784 22329
7922 230 25847
2979 9384 2549
3699 11323 8760
7062 5186 3852
2115 9819 13099
988 12353 10096
9911 9783 18081
10323 9133 1939
12495 6822 13896
6545 11860 9518
9429 10067 7889
5289 1573 2845
13442 4032 2766
6318 14240 12100
11114 10036 9153
6437 12811 14281
5114 11734 10382
10301 1337 6001
6456 12685 8573
9904 6833 27340
4059 1174 12192
5535 10481 4287
14477 1782 15422
9276 1310 25824
1089 4189 16207
8608 11435 15001
4328 1455 27781
4584 4722 4139
10741 4990 28622
12343 12339 16639
1617 6647 7816
11635 9779 28164
12591 745 10155
1998 10744 7793
9546 5980 29438
7768 3272 4484
12398 10302 1583
4649 4458 22195
12716 11363 20590
7127 11894 5628
2397 6250 4129
10740 12620 25169
2286 14231 7400
4594 11507 17452
8455 12298 10522
9927 7825 29878
6759 8373 8463
14359 6005 10567
6980 3737 24764
3686 5936 12636
9716 8633 25439
9763 11789 11048
14026 2293 13689
14837 5574 19396
14237 9291 2919
6332 9548 8108
2004 5206 5406
4749 12242 1206
3281 2792 18582
3982 14658 602
4075 7788 19416
5700 8664 7991
6887 4357 29602
483 2712 9025
5890 13468 5687
14491 4127 17421
9830 9374 20734
13140 6494 27106
1076 4908 5356
11473 5031 11774
4786 8964 2194
9079 9083 19292
8116 6894 14482
12275 5347 22687
10879 9247 14218
4493 11696 27125
1072 14952 16801
9933 11856 29199
8234 4948 20538
3661 6708 17991
3110 1926 22238
9953 4772 16526
5846 9661 12996
10478 11431 13021
10042 3342 3855
1397 7622 16004
7662 11084 22508
13742 6571 26702
6126 1498 5346
3176 6889 22777
5437 3824 10435
9662 13420 5379
7188 8743 26092
6557 6892 16414
4396 10978 3033
2379 7681 20367
14997 6596 19470
3777 1625 16335
8508 4970 1538
4902 7552 7264
2720 2356 18699
1204 6042 7585
4906 2084 25956
14885 8164 7398
14908 8460 4494
6071 1804 10661
3347 6323 17378
11408 14552 1135
465 12076 3438
6065 6699 16540
4353 9098 10541
913 11579 22360
1140 402 12835
8557 7546 6244
12429 8304 3126
7907 13245 23509
11348 14963 25881
3021 1879 23154
11638 12092 10341
8708 14594 7020
13976 2116 3027
2411 11534 5387
6890 14709 23932
8198 9182 28399
12131 14881 17067
4548 12819 14634
1638 2141 12312
4948 9437 6077
708 5347 12443
9585 13297 22111
10522 6835 19684
3373 12500 3322
5332 8505 25123
13022 11610 149
5010 2065 18035
3030 4075 19555
7076 2568 17098
1925 5536 13357
10177 2980 6540
11635 3593 29065
4907 9973 19113
8131 14979 4509
10989 306 17012
9322 10650 6736
12586 5616 24646
8097 7553 12071
4789 6217 27380
3427 6402 28227
3785 12302 25223
5579 12965 11654
5689 9234 8576
2962 7842 23410
3206 8804 1413
1295 8523 14989
5511 7535 18185
11997 360 29114
2201 14164 18726
7981 11687 27169
56 7093 22246
9355 5376 19591
226 1232 20747
7425 9487 29435
9919 7771 20520
2567 13230 12643
6791 13088 17188
13591 13014 14130
9413 11224 25254
13307 6063 16430
2803 13330 13402
3766 10016 16674
3971 4048 6978
6668 1389 4125
3973 7742 29096
2180 8609 14862
1308 8341 20537
4993 14336 23517
8711 1638 9181
3698 7308 10311
6418 12939 17349
2912 8027 16191
7001 8303 19255
4861 2797 13782
13555 13650 11575
13383 4649 15132
10272 7329 940
5049 8592 10876
9909 3814 15195
5083 4305 20636
6600 1214 19821
709 11181 28832
8070 1734 20862
6928 2859 29719
6698 7615 29123
1326 5629 18577
4566 10899 446
11031 1989 9430
8506 901 17387
8983 13452 4608
224 3887 3524
7992 10566 22882
8731 12381 16710
10750 7180 25905
7061 14338 26763
13884 7479 13022
8260 1271 21239
693 13310 8027
2701 9702 25846
8130 1112 13302
6892 12191 12458
13934 7111 14864
14740 13625 10682
3026 8281 4582
13522 5150 1436
8034 13028 28927
9966 5285 5155
10622 13741 3870
7447 10993 26408
7052 2725 11864
14845 7977 764
11542 12154 24956
12855 6009 16527
10382 9227 23119
12077 604 1929
7869 7780 6023
11469 7004 17606
5673 3076 9978
2152 8979 15385
6731 8951 369
12317 7124 20468
7399 13897 4003
9271 10662 3265
7717 5319 23984
3650 3608 4771
11970 1241 6107
12988 5133 5368
10445 1826 15041
3144 6897 26546
2517 6790 19276
9583 5444 14757
10549 7515 19349
2875 6932 23023
14758 14841 6944
4743 1590 9677
111 5901 2068
7900 143 6564
2192 149 2309
12001 4017 11880
9607 11735 5573
1907 3747 16633
13198 2728 24178
12093 3936 1783
7990 2531 582
12772 2745 7460
12078 13337 23338
14375 4919 20496
803 4007 3062
11949 2593 18304
8600 6659 26140
7100 5032 9648
13483 11580 20879
8724 4299 29994
4386 9338 26293
6877 10356 12643
6590 12851 16882
6893 1076 19657
12358 9324 14112
2121 8223 28949
4708 13107 23697
2007 7586 23486
246 8769 7350
11266 6665 19451
10681 6252 23985
13724 12432 939
10811 4098 2919
14613 6056 10993
7585 8839 17862
1447 679 27243
9290 2520 6380
11880 51 1333
10424 7448 14731
9507 12490 23108
14797 7264 20397
4779 6709 16183
5872 931 18905
336 2435 8531
2305 5194 12368
9471 12325 25555
3425 6040 5810
11330 12992 29521
5318 8228 6553
14057 13644 1276
10101 2811 7882
8794 7070 5407
14085 14193 15487
2771 9958 1577
9199 4909 10891
10602 7534 15808
8521 2355 3980
1048 9395 22503
3907 6485 5343
6874 4741 19011
1783 1400 16988
10766 619 11404
1679 2384 16143
4922 10579 3791
1646 6445 3466
9164 3634 8069
6073 12335 2220
9432 4396 16680
3539 10966 972
3029 6019 18665
13926 3151 9544
11154 9940 20817
7474 5761 28836
14695 7919 17417
5749 6145 10174
13502 12797 19749
8400 12549 3491
13077 4288 11553
12472 2331 20345
9601 2446 7277
8410 1184 16054
12910 570 24835
1145 3839 13082
12328 8927 2427
4173 7810 9009
4538 597 22449
1643 5301 22726
9764 4501 4985
9918 12433 11540
1049 1109 9053
1428 12109 20182
1283 1885 909
4764 8221 12248
1420 2120 21009
429 9915 23564
11711 6611 18214
6289 340 22370
1322 6299 24358
14190 14615 28919
9701 4515 1524
4691 11631 1730
14371 6218 20465
11411 1955 9116
6194 3129 28478
7952 1398 4378
3703 4875 12357
9535 12012 14448
128 3676 26274
10559 14741 6794
6846 8892 27889
3035 8314 9534
11148 5061 18382
4420 11780 21258
6843 6200 4241
7252 10600 26137
1809 1305 3999
11453 13074 22751
5410 1682 7631
11170 4488 8004
4477 588 25212
5632 4912 17427
9015 7658 25130
3965 2878 10905
207 6640 3137
11545 13813 22250
5556 5130 22300
11989 2567 6561
14516 5280 23642
895 8886 6706
9581 1359 5053
14585 2052 27498
12461 6052 12907
7432 7929 19792
2293 3038 4994
11072 9258 9980
11556 722 6896
9551 13156 2440
3257 80 1503
7678 8846 25005
10971 2229 9296
8995 5967 24928
5245 9832 16324
2943 12009 16175
13196 14451 17812
13174 9380 18955
8098 3219 13469
3473 5987 13063
9822 3707 18809
177 12099 26788
4225 10375 3728
3739 13992 11653
5119 14268 6636
3040 4506 29194
6904 5823 11121
5430 13082 25809
5291 14730 27552
6626 8602 13227
6153 5305 22216
11733 7828 1235
9569 1326 3993
13901 5759 22019
6344 5062 7757
914 11477 24368
883 11804 28831
13219 7554 2994
10296 13366 25676
3746 8461 2057
10674 12657 27462
879 3200 20551
5191 14478 767
6155 8290 21679
7966 6856 23567
6609 9769 9652
3749 5446 20746
3890 10207 12490
3344 246 3512
9301 14262 22850
14205 14543 28203
7655 248 22023
1684 7305 13684
5188 2365 29628
13325 2149 11683
11231 13959 21194
8805 1025 27984
6018 14151 29960
7520 5784 11951
7273 14626 28466
1283 2560 19523
10133 6459 14701
4277 1832 3525
8666 13742 5685
5727 4818 1514
6613 14057 16389
7631 10260 18438
4510 5907 15802
8195 3713 20687
5670 3377 24941
14125 5031 14578
12663 159 21015
133 4293 11297
801 9191 19376
6363 14737 1030
2676 14250 15343
14322 8612 14584
9912 2292 3010
11309 10767 2096
4877 6927 2118
2989 2949 11247
7794 8232 5299
11585 10721 18395
9649 6140 27986
8322 8600 2742
9055 2073 17103
4994 1846 12950
1473 10696 29002
12958 5581 4725
11054 10788 4505
14760 12143 16930
14368 8598 23838
11449 2961 8083
14664 1521 4854
2978 6450 8868
5951 7319 24557
5133 10613 3597
5887 3457 8008
10391 733 18025
12234 13486 320
5007 8248 21729
4265 5513 26988
9389 8772 18389
4687 8634 29637
7082 9066 27888
12065 12706 28939
4836 2108 10062
10128 426 20908
2751 1700 24262
14720 13055 17671
3360 4152 13483
9174 6049 15747
10974 1646 25254
4070 8731 16839
5509 14383 11157
13980 3465 1943
10123 12188 1613
13028 14885 13295
7041 1884 16125
8322 10549 9000
11015 12673 25928
5589 5576 4183
9088 1244 803
13049 7865 24621
12720 9390 4719
7375 6366 15055
14373 11718 18648
4727 6802 29788
11369 2199 15925
6355 14443 247
9277 13052 15398
8532 5846 16088
11815 6018 12838
12147 4785 8245
4882 11361 15606
10624 13568 24474
2361 14773 3608
13861 13267 11183
14484 10915 22621
1731 2144 12953
6219 12789 18946
3265 2436 23687
4980 6168 3016
4515 7876 3266
10541 14074 5288
10629 948 10179
10972 1189 6800
2753 6064 4923
10690 4995 28655
14920 11962 24447
1520 8110 5057
6207 14037 5937
340 2196 23841
6833 1003 27982
9618 6435 15168
2216 13128 2610
9558 9653 29701
9454 7520 7261
5693 409 14479
5548 1709 13203
4260 8577 11567
7907 6948 14152
10980 2475 9268
11775 5106 26371
2089 12521 27107
9369 5168 954
11888 4414 29589
10014 3370 25058
1766 8785 11901
7484 7552 6073
5924 12758 11629
6445 14140 1522
8840 12133 3676
2798 11903 10511
13452 51 21677
8190 1312 16681
406 7217 15941
14150 12661 6376
12295 4757 26076
615 777 1043
13183 2482 17002
353 14701 15542
14481 14853 105
6495 13765 28843
3612 5816 22468
8607 7158 8724
4158 3436 14598
2090 723 21557
12604 2751 9385
9651 4510 25522
453 249 11509
1738 12547 21790
5166 7714 11471
11124 12539 26861
13901 8107 5249
8761 11895 23598
7349 1654 15527
5127 1449 26391
2385 14425 15049
7306 618 25344
11340 10438 895
632 14183 21773
12297 754 1827
6198 5386 9603
4597 13421 5273
12026 13857 7278
9765 393 23479
4248 2619 24925
11616 13382 4596
1333 14421 26902
13320 13202 4064
5275 1256 12167
10540 121 6616
6427 9045 16551
13755 8733 15990
1614 4545 15184
3139 12246 10103
6851 3456 29415
6490 11662 7646
8893 14780 14042
9170 5372 18972
9171 9649 26437
6081 7932 19071
13465 6870 10060
9927 2038 28271
13575 8971 14740
14714 11608 27405
8864 8348 13155
13323 12891 6332
8945 1250 22073
14152 10943 19894
9343 13378 14835
7709 11181 29368
14975 3501 9216
3059 5938 24856
2735 8899 21315
8094 2510 3941
9855 4746 5549
1819 9378 15228
2726 5070 20908
5470 5368 14863
770 2785 29319
13715 11966 27449
5006 5257 4910
894 2740 13546
11542 9682 28532
1036 6150 28953
7831 12760 28986
12222 3191 16388
14759 3128 21528
14236 10375 18538
14217 10397 18719
7091 6936 27815
6260 8385 6008
745 11577 20285
13237 11085 17936
6725 5088 20350
13046 11320 23165
13574 12837 1985
4304 12443 16467
1440 10380 25572
8502 2416 8019
9564 13242 11878
1930 3173 15068
2700 8044 21653
13620 3106 4830
4749 7224 9047
7507 6643 8320
8729 3719 19925
11621 6562 27772
7785 5896 107
10800 171 13218
1090 14817 10062
6600 9069 12247
7220 2050 9441
9098 7477 26833
10840 5693 156
14258 9362 22944
6090 4982 5370
3041 6771 17232
6178 10017 28596
2807 1551 10688
7323 4540 2785
14985 12408 21095
7756 3261 21326
3565 7140 23048
8351 8076 3853
7727 8882 26006
7689 5033 23308
14169 7388 29124
8730 9947 21609
7876 5733 28594
3730 3591 24969
4088 2627 11501
5977 6542 11106
8971 9979 21872
4812 9906 9364
9281 9114 7981
12803 13377 24668
6189 9532 18378
1262 12047 262
6846 10413 25583
9237 11393 14393
5044 13338 531
3253 8076 17798
1289 11100 16966
1247 1373 20885
6789 14468 24697
13313 713 3631
10876 5208 18469
13913 8401 14351
10161 11661 2457
1800 6210 14907
2095 14706 28377
7874 14421 17164
10562 9888 19013
11941 10380 13196
4044 14920 14317
12598 1303 3138
10418 761 1273
