11500 10671
6317 580 10074
9270 4182 14322
654 3934 10536
3442 8218 1997
7135 245 7937
1797 2637 7039
2330 1125 1459
2532 6163 21288
9460 11392 21153
3909 5593 11097
10651 6262 17984
1939 4399 10147
7939 5648 19976
399 3014 5953
2635 3243 4084
8458 6533 14435
4779 8893 15011
1667 10665 6510
3782 4454 12731
1780 1344 22283
1256 9707 14552
1176 2275 20834
1380 2235 13121
4768 9872 15062
1736 2902 2848
1935 4999 15759
5693 18 21055
4042 3564 17882
1014 2635 7752
9503 9017 992
9822 4781 22384
4382 9910 2651
10278 2970 225
5236 3988 19819
11324 8147 15679
587 8682 4778
422 9039 8138
6189 2467 21293
1614 4313 1148
9829 2444 4851
11234 3063 14751
5836 10040 3890
8566 5095 9152
9585 5509 403
4157 8987 11321
1811 2978 8557
293 8034 9253
199 746 4087
4358 443 5589
11185 2317 22279
4928 10843 5715
9186 10485 7426
3724 11483 11975
5914 5069 19059
4761 2753 20990
2074 4292 7522
33 8039 13456
3698 581 21200
9381 8217 8800
5083 3858 13312
9550 10391 8516
3819 7146 16149
8994 1892 5928
8757 2468 2
8221 8829 12573
10125 742 12295
11048 8805 13417
9959 7406 16710
4600 833 1050
9572 992 11630
3713 6211 19270
767 1932 2553
3601 5864 593
1639 8463 9523
2039 7442 2799
2031 1452 12478
9844 6123 5120
11124 6049 11030
4886 2705 13642
8872 9859 7224
10795 265 22006
5333 5743 7189
10810 4616 6019
9973 8739 15750
9925 8015 3208
9735 8327 16292
2539 1600 21308
6893 8850 6314
3397 4227 2755
3846 3278 5222
129 2729 1534
9437 3478 22525
968 3508 17664
2334 5980 15452
4301 1009 13230
10653 3580 22178
2465 1485 10259
9265 1374 10961
8679 10981 7079
11491 4702 19891
2511 8932 14360
1969 4164 16384
9054 7541 14127
3476 4513 11941
7894 4304 4478
5252 3219 18312
3881 6571 4913
8123 6536 5363
152 5722 18623
6054 6781 1445
1143 2388 15690
460 3266 11008
10678 2035 1235
9768 4563 13954
2134 5642 2930
6615 1927 2492
8672 5180 17401
10988 5090 8238
10316 5405 12671
825 6568 16894
31 7272 21119
11274 7304 8071
4981 8455 18070
8233 3157 17309
5472 7769 4768
99 5396 4136
3091 7861 5045
3429 1805 5085
11318 11367 7076
3461 10689 8680
3426 573 15250
9339 6127 2416
323 6362 6455
2297 6666 2631
1675 6480 20393
2814 5095 12850
5330 6856 2097
8458 9397 7591
7802 8478 12308
7752 9456 22071
4575 5298 14415
2686 2033 14764
9352 9425 1447
6269 9785 1062
5749 2340 12579
7017 5384 2968
2518 1412 17496
5708 4496 22902
2844 1413 3495
7306 8441 19887
1407 1518 20413
9942 7275 1610
7947 940 12264
2494 9643 18775
2325 9077 22976
980 3971 14434
3520 9460 18822
3029 1575 4803
10338 11317 8468
9428 6941 13904
9360 2449 2020
3086 1097 14011
2630 8292 11902
9977 3316 9804
7305 4896 20107
1951 3177 406
8357 57 20143
3444 4388 7518
4210 10994 3272
5865 2900 13040
4646 10805 14701
5712 6453 8920
1271 7787 16487
10650 9254 7434
6286 11177 2569
9620 10805 13494
3644 6295 2349
7364 2160 5655
7613 7135 10673
7204 10454 12873
3632 4679 6063
161 1632 14563
7916 10523 8881
4648 5667 9981
10021 2109 160
1213 6468 5835
6839 6980 3027
1510 9845 21657
1922 7292 13248
4120 6547 20194
5126 5390 1900
6334 7044 4498
3786 2035 12292
5125 9099 17010
4033 6177 6813
6858 1839 20146
9044 2674 14565
2924 9614 21123
146 7196 5935
7561 357 13566
1072 5857 3876
6641 6579 12319
9980 1366 11440
3130 6578 14225
8918 7 12461
2891 9938 6151
6716 3965 14398
677 9603 3678
10878 3935 11302
5359 4111 1737
6699 8066 21670
329 7838 19312
9384 752 3238
10722 2140 10340
1703 2750 13547
203 6252 22545
4597 11117 19830
2968 860 22631
6674 6242 2786
2841 10999 2135
4231 815 88
9131 7659 1684
4829 10681 11734
5512 2446 22483
3201 9794 3759
4546 2830 13202
6728 11480 4034
3515 1032 20372
1458 9475 586
8720 8722 8814
2338 2841 4277
6925 3622 18046
11064 1805 8095
2315 2055 9010
5755 1984 15810
6737 10721 2869
9935 445 22909
1343 7334 19634
1875 10375 8862
7318 10441 5008
7283 2878 13040
6738 1494 14713
11380 9991 11235
398 10916 3487
7461 9635 1268
5272 10128 17419
3599 9519 19594
5820 1867 13939
3597 8663 17006
1961 9482 7649
6773 7962 1854
4835 2254 8427
10218 2225 3229
9905 4512 18160
9156 9489 17894
103 6113 2171
15 7994 17240
1867 10407 21765
3317 1851 19055
8224 4907 19054
2999 10305 8617
6030 6960 5362
5788 8452 12179
1191 5163 8800
8679 3989 4555
3381 2526 8363
4198 1459 2601
8671 5347 16675
5388 9541 11309
8457 7525 3421
6349 3479 13529
6909 1709 16618
8709 9255 5190
6933 9694 20055
8831 10901 21531
424 495 5249
4230 11112 1361
10918 10905 12142
2057 2202 20618
693 1551 16351
2182 4763 11900
7312 993 5263
3386 2183 6019
11246 1217 22693
6175 10114 22348
1712 5431 630
5507 9529 22646
3296 5355 2921
11430 1015 6568
7723 8918 18279
580 8763 21906
6560 10887 20493
3787 9857 6659
8117 3293 6871
3560 876 3016
2580 10247 12060
5870 1964 9313
6005 6795 10659
3797 10670 14906
8778 4212 15845
8928 3580 14035
7174 11341 11503
195 5640 9758
9811 4133 2708
3665 64 1069
5118 10780 21922
5455 6727 19557
5810 4806 11013
2237 2321 13164
3732 5557 20264
6672 5938 3753
6805 2660 13278
3522 1240 13497
9208 10010 12435
7289 11116 18366
3425 3289 10814
7914 1281 8363
5712 8475 1965
4335 11413 11063
4287 3762 3408
6636 7523 5249
8579 10602 12447
4376 8335 22207
3890 5412 1271
494 2062 20944
5620 1942 21055
300 1542 15126
6743 4016 6879
2907 8515 22051
11033 4345 14418
727 10927 14527
1599 10184 11728
9099 5621 13926
7273 7636 1273
5971 3345 12987
8586 1161 12594
8883 10577 21658
6255 11215 5311
11205 5269 12487
7703 10887 7484
7806 8455 16582
9281 1542 4913
11433 668 17748
6777 4415 20227
3898 6285 13500
1959 9261 8160
10478 11154 10565
258 4220 549
6559 6326 12797
986 10972 14984
5412 5640 1720
4296 7911 3327
3358 10436 8744
5144 8179 19728
9622 9217 15952
8635 1921 17822
8617 10725 13283
9337 4169 12454
4644 11092 14656
996 7420 7903
489 7029 2462
4327 1307 14355
3350 7361 460
1461 6981 12169
7735 4721 6051
1032 3436 18565
3071 2106 11469
7090 10011 22967
467 6410 21177
9252 2114 16399
6866 1740 7357
9318 4157 19486
7651 9184 19726
9218 3417 10179
144 8877 256
3676 5259 21724
872 9767 19141
8033 7764 14626
10745 6714 10698
8732 860 22421
10887 1797 15619
8855 9163 2141
9638 346 19638
3357 5901 13933
3738 3769 21657
886 10938 8190
8969 4977 22178
6006 11121 21476
2318 7477 900
4343 3073 17826
4971 4125 21186
6583 3893 14612
5716 7388 10712
10572 6516 16636
6922 2393 5438
2882 10272 18670
4321 1956 8028
3925 10540 2191
6341 2696 2804
7146 4279 20900
2320 9361 7820
10538 8529 18844
8439 6536 22453
9557 3027 20256
3950 9836 7890
3076 3640 2273
1323 10688 14124
5822 6013 20281
2446 8359 14375
3636 9377 1018
3805 7649 11483
7089 5067 12623
7055 1538 12719
759 5204 16939
10351 1572 6247
5297 6029 17537
11367 5947 15266
7288 6988 9644
716 6922 8323
1458 9530 22798
2128 5238 15154
8265 10735 9595
10605 4820 740
3008 4221 4031
7626 10570 18323
6173 940 17542
8457 3437 90
11201 6112 22448
7689 8135 8329
2112 5914 11278
1412 3801 10600
2536 7895 13701
4891 7865 10107
3659 4016 13901
2347 10939 1538
3076 11427 14164
8212 6309 3292
10014 2596 4603
5495 4957 14483
8600 8231 6332
8997 6367 5783
10668 3167 13760
7589 10188 14266
497 10184 11167
2198 8789 5101
11329 625 916
7262 6300 6421
5213 1106 5295
6573 9927 122
483 5917 14442
1207 10983 20678
6336 3426 746
10552 5362 20447
2108 5040 18522
2499 10327 15815
4243 6916 15230
4601 2411 758
2981 7720 12277
4847 2886 12599
6666 5372 1132
1936 10443 20687
178 7434 3500
6922 10747 3367
4697 9284 18905
8274 7795 20142
7541 5982 9773
5743 8890 20615
4753 6623 2400
30 5915 10293
9767 2425 3493
3646 8473 18326
5636 9162 5819
2199 8879 15142
6269 5512 18554
4482 8502 2880
11450 2398 7979
10578 11082 9144
115 8158 305
125 10799 12928
3859 9213 9820
7183 1236 14650
2347 7023 22861
5002 5180 15360
7546 10658 14988
43 4764 15861
5186 2198 4427
8378 9183 15549
11432 4867 12919
4660 7224 6580
7059 7034 19150
325 1747 14892
6084 10514 4267
8448 7097 1764
6898 6515 2821
5948 4968 16538
788 1785 17077
1885 3679 5128
6636 2596 6143
11186 5436 8098
6163 2851 3291
10293 10916 16515
24 6998 7093
6076 7424 9016
4834 6902 3162
8133 11210 12514
2908 5243 11008
6464 9255 21702
6929 3090 5359
3958 10469 1092
9745 10312 33
8332 8685 16293
10388 9748 11466
3331 3094 13790
7900 6339 15226
3918 127 8148
4794 5534 7029
11269 9980 1174
7460 11365 9775
4820 2491 11446
5299 9710 11145
5083 10303 17726
8351 7573 2042
2918 4836 14357
4845 1289 18074
8808 2773 3812
2339 4640 15397
8402 5133 22119
6691 4425 7855
5857 2855 20694
5041 6159 22641
8004 10569 14934
1932 901 1485
11252 11460 6069
7329 5610 1472
7921 5761 21263
3972 2660 11071
11240 11121 13849
217 8026 14645
1172 414 22758
1959 10283 17019
8860 10218 18368
2911 10156 7120
6310 8611 12911
5137 5873 17856
3849 4526 2983
7245 4140 21162
8026 2323 11811
5090 4293 8255
6564 3287 2517
10919 4397 2419
2327 8663 4620
1356 4319 9853
11174 11297 16495
10813 4823 6597
1153 8677 19559
5065 872 6743
7063 10158 19431
6567 3143 9098
10568 7936 2386
9878 2898 19851
7898 3106 3105
10970 3259 4983
3076 6962 9583
8112 5588 11581
3435 954 19427
10164 107 2067
10516 687 13536
8658 10172 5594
4574 11410 20170
3609 8036 4214
3021 4093 1457
17 7860 7747
2366 591 2573
3344 5972 15383
927 2781 2909
4292 6173 17259
482 5505 6194
6084 1393 15631
1779 5285 5189
3526 7744 8190
7813 10625 17270
3841 11267 9059
9999 6633 3576
2468 1156 4645
9619 999 20358
5981 10956 19124
10762 9793 12781
7192 8922 22714
10977 922 18401
8652 10759 2536
1999 3039 13474
9471 9743 13114
7700 5088 18112
4077 8911 22430
8253 4898 19459
3286 9241 2465
2803 2422 10120
556 3861 4395
7357 7461 4964
7679 7733 19771
6964 5725 2787
1219 2883 17766
4180 8259 20567
10575 9870 21552
1376 11274 12754
3379 652 1329
2969 10504 16423
7852 7824 17755
9247 9123 6682
6953 7007 19660
2607 6524 18286
6991 1870 18268
7327 9923 3617
8303 11189 3203
7876 5413 21230
10118 1911 3843
4164 11201 3726
4457 4479 20015
6786 5359 13332
8591 1745 12565
3806 1755 19412
5532 8215 12495
7549 7768 16186
6530 5597 19012
8196 4519 6610
6829 11276 21953
2613 5403 10202
7194 4561 22380
4643 11013 878
1215 1934 15661
7339 4310 7373
7631 6110 16825
5492 3817 9041
9888 8710 16174
7625 7561 7202
2759 5934 6282
9548 2496 20258
7438 4409 3993
10716 9903 13013
4133 10383 8591
5045 2615 4521
9752 62 729
1987 6211 4558
7766 11017 6215
10956 3416 6627
4970 1938 12804
10079 9317 15094
6225 8543 19253
10173 3953 18547
10423 8952 2620
2275 6962 20107
6544 6697 17923
3519 5748 2235
6534 1907 10167
11465 440 847
7601 2556 19923
6721 9954 13820
6183 2885 13423
11497 11302 7596
8697 6690 12342
10466 551 2755
2367 4938 15731
11172 5418 17464
631 9436 10496
10541 5160 21406
1134 9057 21242
433 4266 20929
2755 1699 13193
11006 10945 17645
5234 7427 20334
6658 8771 19697
11096 1675 13970
3463 40 1179
10397 403 3395
7638 3185 16361
9209 4555 5874
7496 2195 16152
2146 2863 6451
2426 5426 14254
11007 8197 13595
2558 2465 10664
4267 200 17740
2 4830 6073
8094 10922 17167
6968 4894 21011
3536 4214 20086
2146 7462 1290
10814 5779 5182
2407 5310 4258
3570 1189 17832
5881 3882 18013
2456 3728 13301
363 9948 6251
9623 8610 20653
5268 5065 22176
385 3373 22116
1472 2733 22342
5543 6665 17048
10557 6650 11346
8068 8907 2019
4185 1900 5897
3694 2988 5213
9832 9843 17997
6989 8681 10781
3029 10314 21056
2737 4689 13823
825 6198 17501
1264 1219 6392
2698 1213 11689
2285 11422 17260
9780 4822 18139
9101 3597 6544
533 2495 14928
605 11017 17328
2204 889 12506
9046 1838 16423
9025 10376 17764
10653 1187 19083
7428 9203 5844
465 9707 7297
852 10436 2464
6906 6472 2166
2115 5996 12088
5527 1486 21788
1409 10172 13505
4569 5981 4407
7347 2242 21640
9785 10878 2056
1069 10943 16562
3550 11015 9323
6498 10110 6064
3312 2050 16748
10386 1418 10982
2962 1238 20301
2658 8372 11544
5475 374 4630
5006 10232 15554
431 622 12345
5805 6703 12077
6179 1022 13309
8811 1797 6228
164 6939 6136
6380 9726 13684
1395 7931 5170
5544 10506 13639
7269 2076 3340
87 7206 20657
4096 5871 5905
7145 5267 8199
11168 1274 5612
2194 2827 9785
8285 10567 4291
4288 11192 9991
7339 6135 21054
11173 9693 7521
2037 4302 5042
2898 2987 17175
3704 8075 18852
2405 7994 18142
8365 1963 14110
3163 5060 21460
2790 7975 4011
8583 1477 5258
2099 7478 10115
4044 6129 18217
4329 2036 20665
7816 7379 15505
2964 10718 228
3277 1158 818
2197 9352 1708
10323 7895 7413
9255 4090 14422
872 4958 5183
9154 6316 15651
6260 3649 9635
9719 1102 18584
1657 4784 7010
6190 9654 10532
4155 790 2994
1673 10693 3906
9266 9027 8611
1525 10746 1873
5147 2459 4526
11403 7785 3990
7991 11038 6337
1023 4610 15573
6407 5425 7634
10333 6324 433
701 4495 16303
404 4323 16939
10072 11279 15406
10673 533 4881
8460 4688 10268
10880 8106 14807
10153 246 7935
6748 6649 10093
1047 6654 16395
10429 7520 10215
7093 9796 5601
347 4969 5695
8095 3344 4565
8345 1475 2399
10849 8051 6940
9110 4837 3241
409 4837 21410
8936 600 3554
1566 11087 2335
64 11222 19429
7090 1070 17077
6098 893 19910
3311 9944 16384
11499 3125 10830
1501 1565 22441
997 3851 22303
1997 11021 3696
599 10037 21446
1189 3232 17613
2179 6828 21858
4849 7652 7058
911 10753 7250
5417 3309 3297
9678 7369 12331
653 6413 21273
414 5715 4904
4319 7938 15094
505 1010 19916
4043 3367 10034
10582 6481 417
6599 11290 5354
10341 9218 12245
9429 4610 7100
2885 6612 19857
5767 11016 9279
3052 712 15805
8240 3850 20845
1254 6034 19614
1358 6414 18088
1036 9998 20263
5606 1337 21991
8115 1600 20551
54 3032 8659
6272 1587 7033
1831 3333 20803
11237 9857 19888
435 1634 7521
3633 356 4534
3781 3075 13242
9501 10998 4044
2151 11402 21106
259 7662 6167
4720 6592 12053
1705 5485 20470
1231 11265 3981
9363 6301 21577
5661 4462 11977
5501 513 20635
210 10109 17611
4764 2102 15391
5120 272 12295
6004 7932 20082
780 7259 22982
7924 8847 15372
2883 1421 6725
4756 10005 13611
7925 2258 9796
622 8886 14140
5850 4787 2935
1772 9285 16290
872 5152 17113
1991 9469 10710
6613 2993 5501
5756 8196 1492
7417 6738 11914
6659 6152 14742
3245 8652 5906
3260 2515 14383
6919 7465 21960
655 2517 16125
10612 4141 3230
2717 535 7169
10490 5979 20057
6701 10416 18109
4109 6637 21013
10020 11292 19143
10480 2802 6348
5403 2552 9478
11225 6866 10
9493 10061 19995
8907 3539 19895
7233 8348 22365
10211 907 9403
1326 5269 15626
8325 3221 692
10835 10280 8219
1510 9732 3676
3074 9429 2066
9810 9802 9147
5043 4761 19670
5542 7887 13758
930 9522 22519
3601 10969 12260
6092 11421 18585
6038 9057 9176
9 262 6123
3600 7083 19537
3773 8252 21407
6580 5423 20027
11434 7991 4839
6288 9577 21174
6096 8832 4865
1474 11488 17215
4915 7279 1010
823 10778 14823
1762 3149 14506
7678 3069 17959
8084 7987 21372
6119 2800 15114
10782 5887 3241
10766 3534 6214
10554 3219 7766
6882 4984 20691
4289 587 696
3595 6135 21003
7356 9076 21641
10284 4077 20383
922 3805 21026
10767 2698 5644
2724 6676 10743
9380 9811 1410
1076 6385 7810
5262 11201 393
6058 10997 4099
1136 4383 22318
1437 5299 10827
6803 6483 18714
1853 3151 21904
1096 6904 16434
8748 976 2459
7756 6836 2324
11261 4981 15272
6321 10893 17842
9088 5405 15530
2118 25 3463
2911 9701 4774
66 2995 10363
8292 9469 12313
6709 3833 22306
3079 1458 16516
2275 3867 19938
5357 955 8746
5041 2535 11698
1384 6960 11860
3210 9877 17307
7197 10701 15911
10158 7637 4251
635 5467 10448
9158 10121 3046
1321 2672 11797
8064 7352 2495
386 11206 19832
4153 8558 2448
7850 7935 19969
5969 2195 3947
597 6560 16122
8600 6117 7794
5457 10163 8862
5965 9621 5646
8233 8025 1435
4612 11241 2590
1860 1170 21516
6989 2248 6731
5220 2670 18304
3151 4362 6484
7318 8770 5698
3838 4858 2479
9754 9331 8940
6070 10685 15319
2606 5787 15075
2343 7291 1353
4420 9695 4646
4425 8311 1912
4460 9722 547
8799 5731 18732
7130 4494 5459
2213 1047 15120
6964 10221 10150
1649 1287 14731
7293 1676 4145
9360 7329 11727
516 2542 18175
8949 8700 4183
4891 6531 18770
5072 6559 22473
10519 6127 14992
7944 1093 1279
7073 1842 1976
2383 10007 2661
528 1771 11382
7132 7879 17447
510 10104 22613
7862 7770 5189
7087 9902 17593
5662 6489 22760
8418 2155 9071
6527 11142 15050
3627 7772 6148
1779 4772 21897
6744 10152 5209
10797 5919 11920
10499 8427 8838
7187 9692 15061
3024 4656 1514
3423 1312 5289
4722 8907 20144
11428 10824 10698
1513 7846 22611
4626 1023 14646
11101 1789 14014
1973 2047 18201
8052 9739 20291
1478 8896 2156
10332 10525 1817
4341 2918 18330
3810 9888 2583
7326 9176 3668
56 10639 10982
4792 4466 22821
6626 1199 11873
3128 8301 2565
8981 6445 5384
768 11035 437
8021 1588 13207
9362 9996 11677
1035 4331 11321
1921 3729 22893
10771 2988 10658
2784 5858 21771
5460 10771 5154
2931 473 3501
7300 7024 6652
5493 8966 2468
1776 6259 10924
10025 11282 10669
10178 9045 996
3658 4331 364
10383 313 22672
2590 2541 4035
2213 7162 14732
9309 10519 21727
5592 9602 20427
7017 4673 8358
8726 261 10837
11349 1452 1259
10253 3759 14862
3738 3058 6382
10156 5631 208
9086 1237 6244
5078 6866 18416
7323 6341 22902
9848 6234 14234
2742 945 12509
5648 10465 11801
9533 3960 16935
636 8687 10235
7247 6734 17351
2404 8670 18376
9009 779 7845
7503 10828 9261
5741 187 15248
7860 10691 15666
6544 1565 3689
7187 9064 3828
2626 8988 4462
5343 1585 13484
4171 9469 20596
11423 2115 20745
11410 11106 12673
2717 4520 5408
2113 248 1473
8368 9304 9008
8716 11362 15670
8904 1790 6560
8299 9015 13397
6074 3003 20403
2635 234 22566
9104 4693 19687
5075 7569 9854
10886 8015 8405
6140 6045 3124
9282 8384 12740
1200 1873 12970
6338 5382 7320
1350 1894 4737
993 1903 16623
7371 583 6436
5447 10954 7566
8322 578 17142
2863 11254 15502
5945 6222 19487
4442 3435 22464
10719 5597 5827
7297 9150 631
6518 1782 17985
3695 7620 9751
6639 824 9790
3198 890 14630
7659 2491 12603
8364 2940 925
8217 10766 5762
8734 7255 2313
9180 1963 17336
10116 8365 694
5838 10177 9880
418 2904 2830
9447 4063 2711
7357 2543 5268
1324 6572 7201
372 2815 1689
3449 5594 11996
7431 1784 17342
7055 8044 3168
5378 9975 2452
334 6359 20231
2324 6763 21874
3330 4828 10590
4253 4615 22170
8342 3757 13057
1242 10487 18052
2411 7724 3373
10605 9944 9084
3446 8439 17312
3763 9881 5709
8046 4470 3541
8872 824 5384
6014 5274 21439
5530 6381 9801
6059 8568 8608
7217 5230 10952
1809 9925 19613
6461 410 4060
9890 1117 15578
4751 6347 1806
3670 6468 20302
3494 8859 18087
3967 3167 10455
8341 1575 4306
2029 2993 17757
1524 7548 21290
3795 5784 17688
4520 2091 18714
147 3129 18923
5855 7930 12687
7210 2 22803
10107 5363 22402
4192 9210 14943
5365 10514 3535
5500 7958 12563
9321 1458 9147
4040 1042 19715
4638 3770 20966
10111 9540 9355
4747 9540 17746
6718 9252 19119
11116 6785 15903
9622 2847 18403
2199 8893 12
961 10149 9785
1753 1630 21655
2048 9955 15439
7032 4416 3941
2892 2560 6490
6492 2524 19595
10159 7049 2776
100 4084 15175
5387 10453 12035
3775 1143 17434
6600 10724 310
6834 10918 6656
7770 3608 22296
852 4386 21259
10859 1805 2528
3869 4085 17234
9167 10065 17227
7744 6072 13217
8522 9492 6228
4583 1871 12373
740 8857 6830
5953 10749 3434
10914 9892 6560
2197 7451 20653
869 3741 3815
2544 5996 14994
6613 637 8642
10201 10449 3405
9313 697 9343
10876 1061 21162
838 5739 15364
6572 4868 7354
941 10685 13980
1098 3454 18930
4205 146 6113
1882 8548 21012
2857 1534 14580
1282 961 987
5364 4933 19294
11070 2329 13479
10081 56 2053
7730 543 6907
9741 1429 8054
6071 9669 7541
11447 7003 8054
5735 7185 14189
5624 3394 3938
3035 10026 12743
10311 11219 3327
8314 9369 19920
2843 10272 13609
1680 5416 12912
4879 11118 8704
11040 5341 4207
2437 4407 14385
8825 4260 9123
4064 10833 9980
4209 4271 20971
3668 7478 4835
5194 156 12542
10560 9770 18284
7512 6064 149
1566 2907 6651
2515 2690 8350
8938 8971 16129
891 3554 19228
9760 9382 13410
288 10899 7769
2537 6378 17159
6174 3148 2694
10610 9745 14418
4095 2514 13033
2554 752 19143
1908 7262 19309
6159 8139 717
10536 7671 7787
4098 260 19563
2442 3227 17213
6234 1650 14025
7064 9348 10030
4557 831 21251
6091 10854 4589
4477 6422 14565
11355 3040 16880
10607 2027 13979
6040 9004 13146
9718 10580 10504
6364 6277 19354
7096 6751 5097
5908 8950 568
10910 7868 22931
3594 351 21839
11421 11446 20173
5726 2990 15976
2063 4502 13324
7332 5366 13006
9915 10901 19147
6681 172 19950
11304 6880 6037
5572 2891 3345
3546 445 17987
9122 8662 4143
5009 9184 5731
505 6745 5500
3605 1249 22596
9490 6469 8705
4816 2217 20238
8143 8887 3834
9137 8973 9215
4543 2099 11213
10911 2778 18884
6703 352 19330
5846 1951 6063
1379 3335 7551
11450 10519 6059
5983 5031 10532
8207 3827 20237
5503 2821 22182
7452 3894 2027
2378 11082 13416
5240 5628 6543
2177 5048 7752
10446 11258 8258
3406 10641 1671
6821 9029 8003
5102 2228 20444
6688 2833 14273
9482 467 10363
8447 8316 16460
4314 8518 15634
9289 1350 10872
1539 3001 5806
3073 847 7786
4825 3690 19742
5069 10395 15937
9704 7333 10667
1469 202 13089
6320 4855 10306
615 1241 20078
9840 7097 1299
7397 5248 16303
663 3134 1391
9851 10877 8901
2514 7654 10496
8612 900 11423
9427 7962 12568
2816 6662 2582
3418 9406 7537
10381 4841 7330
7958 4931 10787
3110 779 19077
518 11421 17778
10330 3020 21782
11447 10080 18842
10448 11150 7743
4319 987 1056
6373 2410 4910
9057 9837 512
10200 627 20322
2702 7715 18782
6485 2516 9
1305 239 17718
7281 1166 11737
2932 5011 11044
11088 6442 8191
9979 6344 3772
2017 5622 2021
9975 3395 5652
7601 3359 4129
6533 833 2588
10226 5047 11774
7521 2325 14947
5815 9590 18527
11131 7763 743
9366 6654 4315
7894 10820 16081
1732 8458 890
226 6918 16935
8726 5583 8047
5737 6939 22444
1059 3681 12783
6330 1534 19764
1165 135 22383
5772 6074 22462
1368 3765 15817
4565 3293 19183
8730 7959 16301
354 8794 10524
2008 8867 22242
4954 9783 20283
9295 7713 20251
7908 4513 20473
6647 8372 14054
3063 6013 16012
10520 2738 17720
9573 4356 7524
3536 1984 1238
6830 10303 19238
2009 9550 21887
1085 7793 22591
7179 4127 10049
7478 5777 2740
843 8386 7246
10017 212 21857
6551 10180 31
7737 5254 19156
5454 1625 21461
5559 10812 8864
8957 1336 4402
1793 3875 14546
2341 6408 18553
7088 684 4
9034 6990 10362
2834 8077 5400
2222 2739 12145
9549 7920 9960
5890 2307 6633
2921 4431 7370
9705 1630 17309
2645 1296 4381
5407 9866 18070
7264 3000 8841
10139 11113 6457
3218 9170 15121
3518 1722 19101
9940 8180 13034
560 3023 20873
11115 4083 15980
1388 7187 12579
5092 9011 2063
9277 4012 18836
11342 10427 13922
2017 7426 1258
8987 1250 9691
9684 1746 2845
10370 981 8043
7597 6165 1566
5565 1175 7357
1401 10715 8873
9100 6399 7560
6407 6219 11491
8499 482 2594
775 6272 9525
203 2836 15890
8308 605 9981
7514 4282 1552
5699 66 16224
895 5751 4318
9766 6246 20438
2405 10712 22196
2822 10943 15783
5469 9287 4334
7054 1315 14598
1534 5758 8689
6233 10914 13653
11420 4650 7620
6337 774 14361
6215 9448 22715
2367 10664 19650
3700 11414 1980
1226 10510 15157
961 11220 7582
4512 1281 21865
917 7714 1195
10492 10880 13056
1080 8941 4467
62 9007 17195
7261 7461 6465
5822 10364 16562
6587 7877 2430
3376 7316 22524
2047 4046 2407
4958 2164 12917
8693 5985 22309
10133 1108 6045
9095 4595 17035
7559 9169 12004
457 9328 9868
11335 7841 10993
9250 7587 17518
2035 10879 19229
1189 9219 7727
11104 5313 15794
10847 11476 430
3578 246 12937
9332 3409 11651
