3000 2516
1288 1105 3628
1161 2249 3498
588 2696 3825
2767 2921 496
528 1799 5903
2237 2926 3755
2730 897 5130
719 412 5382
867 1427 4716
1883 2132 180
281 2038 3401
2967 1509 4127
2895 810 232
264 2551 1389
632 2685 488
1909 143 5939
2243 1561 3260
1597 2751 745
81 1440 1728
1276 202 2993
2846 776 1631
2075 949 1574
2882 2807 1337
2289 660 475
984 1628 3603
1959 2475 2125
231 1743 1103
1106 467 1235
2384 2682 5354
1961 1181 3037
2996 1769 5513
2058 1185 614
1533 994 5015
18 2172 5309
870 1865 2815
584 1705 2886
1968 1795 1645
522 1076 533
148 1490 457
2231 1056 2965
2595 1579 3517
2321 1861 1777
2458 2316 2924
616 2244 4384
435 2343 1576
1344 2107 2365
2979 1584 3924
669 2711 5806
1864 1348 3493
331 391 1922
1946 2531 523
1943 621 4329
1175 2776 4389
1512 1947 5804
2269 900 4362
2805 447 5518
1936 958 640
2601 2817 2033
362 1642 430
320 15 5347
2529 1811 662
1886 1888 2636
535 1684 4964
2279 69 3443
1270 2036 1689
2355 2444 2941
1918 2740 1613
1396 586 430
611 589 2838
1135 591 2800
18 1221 2408
1968 1734 2182
557 943 1084
1175 1231 1358
2872 1671 368
840 2728 4123
2750 1822 2359
1403 2976 2372
816 437 3177
2152 641 1127
2467 195 708
2614 482 1979
47 2107 3615
2516 2858 1602
164 384 2060
492 1606 5175
2530 1811 4238
2722 2248 5652
2992 1496 3032
1257 1555 4635
2879 579 1310
748 85 49
2271 545 1939
1406 2280 2140
201 2517 3676
2296 1740 1316
1132 1954 552
749 688 2998
2461 83 1702
1897 1842 2300
1609 2970 1797
1152 327 768
1215 1298 2541
870 1041 3863
112 1155 4379
2012 303 2828
2314 1237 318
903 1743 4203
2261 179 5849
1322 32 1809
1015 2328 1609
2928 1315 5895
210 2124 195
1181 2163 3311
94 148 168
2925 2151 2809
2494 2792 4836
1374 2452 213
1458 805 94
1839 545 4458
1080 2559 1736
190 1603 295
1316 1812 1509
1615 2790 3167
1039 2421 3353
1085 2304 253
91 2331 3336
1947 20 319
1541 729 49
2494 2887 729
2537 1246 3042
1780 1031 3870
1146 1530 5789
2956 162 4649
2371 1947 1378
1387 940 2326
2884 1033 5268
2342 505 5991
925 2240 4314
2436 2228 2951
1901 2552 5520
130 1937 4357
1437 1155 3856
2109 1147 3110
1865 814 2347
2194 1885 5510
1851 2835 4309
2025 630 608
2886 1392 4666
859 2623 4912
2434 1565 5165
1198 1678 1219
856 2525 4407
2563 2948 3912
1119 2423 5766
2021 1893 874
1351 691 999
227 409 6
1445 2673 1865
832 2507 2125
641 2067 1422
2546 1740 1861
1631 2179 1484
1017 1781 993
42 139 591
2797 2355 3232
1915 2265 2770
2192 621 5379
255 2264 4527
2652 2060 5618
600 350 5941
2812 1839 5156
1108 944 2406
2493 2539 39
534 1218 2643
2300 2929 384
749 2959 4201
2155 2252 1143
186 189 966
1296 90 5662
2535 2434 308
480 280 2377
1365 330 5933
2858 2193 5646
1923 912 5513
2646 1841 1595
1467 2059 1015
1040 1713 2024
584 585 1569
884 1851 3278
2971 1926 1359
1459 2719 3869
2858 2428 2689
2009 236 204
1535 2487 4168
635 1540 2633
1847 1642 3312
219 802 1724
1082 457 5965
1248 504 3595
1202 258 4260
1102 2457 4542
1777 586 4923
1066 2301 3043
908 224 5214
83 1191 3996
1523 2390 5345
2047 1592 3624
2914 1200 2213
549 1883 2872
2950 233 3832
1304 688 4349
466 1837 94
1882 425 4942
1551 2532 1254
2171 2135 5325
71 2621 1489
2157 2188 3354
472 1292 5897
351 1272 2026
1827 374 4861
509 1705 2705
2369 2745 492
2850 1440 3134
1482 2351 4832
2685 1996 5642
2976 2980 1595
2258 1996 5656
1100 2559 1505
1394 1723 3581
888 2979 383
1279 1855 1679
546 1012 1389
713 1425 2338
956 209 700
1696 1885 22
197 2382 1813
973 2033 4521
2648 2293 4843
2718 1638 1806
1896 1852 4319
1460 883 3968
656 915 5422
1456 1592 2129
706 1316 1656
2797 2634 5259
1054 1956 792
870 731 3455
702 2781 2418
1893 2893 632
629 1233 3474
817 939 4177
1790 124 1217
2541 2734 2745
578 243 5681
1125 2360 4564
2597 1889 5325
636 2145 2309
1730 1152 4933
1446 1302 1286
1369 2866 7
2111 1850 5716
1259 1071 3043
1630 550 5179
89 189 1716
765 2619 525
1062 1468 2766
674 914 2073
303 2150 390
2824 1421 4725
2634 2227 4511
1298 2749 2466
1874 1937 5119
2187 370 4709
2582 964 3307
1843 431 5540
2580 2812 389
2853 103 4044
2003 1320 2361
554 301 1251
2444 2634 3772
1778 46 5889
2926 866 5680
575 1924 3320
2153 1880 4822
325 510 2714
2562 654 1328
2183 1 4812
1196 2162 3660
2585 601 3353
540 465 3760
1351 572 1373
1927 1006 1621
2292 1216 4286
767 2390 3466
4 714 572
2210 1434 1885
922 534 5552
290 1084 3130
1054 1208 1460
659 1604 2039
1591 2636 2209
1997 142 944
560 349 1978
2415 119 1128
2893 2381 5175
1540 1618 2246
2905 2833 5560
1302 2564 4735
2955 288 4545
169 525 3250
2203 891 2116
2847 1181 4040
2500 489 3885
1016 1616 2976
2487 2274 1891
71 1979 2081
1308 1863 5008
1133 1286 1273
2687 1932 4568
2696 2675 5876
493 2509 3403
1617 1253 115
1128 2753 1517
1325 816 5008
1130 879 4520
1889 355 1109
1912 809 3557
1591 2903 4471
2491 2073 4985
1395 625 3669
787 2871 1832
2199 1781 1841
536 2077 4021
269 1718 819
2477 2480 4575
1223 2391 5277
1887 423 4020
1689 477 2270
2934 2334 3220
1305 2838 1146
2361 796 1791
278 1313 1266
698 74 1532
993 1574 1224
453 1839 1356
1074 1403 707
768 932 254
1688 1982 4425
1330 1563 2995
1729 1917 1802
124 1195 1773
1079 2392 408
120 1037 1669
806 2827 52
2570 71 4158
1388 924 5210
2863 1476 2628
747 2786 4727
745 899 4406
392 620 1296
1397 1714 1564
817 1575 2210
1091 533 2600
1485 603 5202
2885 1420 5867
2098 2763 3680
1391 2902 3716
328 1742 1515
197 2805 4603
345 1636 5350
1583 1785 344
1029 187 5314
1335 2316 1284
790 1519 2390
14 783 2875
288 2386 3383
1534 702 2479
2868 2328 510
2218 1030 416
234 220 3268
541 1659 4607
2246 1532 1565
2449 2011 3382
1480 2648 5255
1312 152 5323
569 739 5206
138 345 1327
30 1009 4529
2029 877 5036
1278 1882 3617
1873 1727 615
450 1877 2089
2506 2249 4719
550 816 3754
1798 2042 1556
1935 2953 3731
2485 543 1665
2190 2638 2406
1829 2498 2463
1687 961 5607
2703 1679 515
928 206 645
2267 363 879
2242 1657 1636
348 2153 4853
2993 1595 2863
822 2807 665
383 1483 4554
2722 787 1253
2062 2854 814
1646 679 558
898 1904 3946
305 281 2999
2778 1626 3843
2936 2294 3463
2006 2885 2146
2169 29 5959
2437 794 3438
366 2789 3266
1078 1376 4552
824 2009 142
1794 2080 2880
1207 271 5479
1043 1687 1654
2170 2370 2493
184 348 59
541 2423 5179
458 551 4146
1723 667 3784
1417 2993 4480
688 972 4257
774 1509 697
231 359 2623
785 1102 3453
675 2282 4283
2018 2453 3298
2098 865 2865
2878 913 5452
132 876 3272
1048 329 2814
2197 280 1626
1859 2749 3889
235 2501 5160
969 2292 1612
1477 2524 2
1977 894 3690
1269 1058 2933
691 1512 5868
2089 927 2975
423 2731 2899
440 2346 609
1618 250 4145
2295 2603 2140
528 1169 2098
62 2544 3629
2571 2665 262
1645 1881 15
625 2072 716
117 1116 5913
2253 159 1117
1717 2187 843
1030 2078 5720
2500 247 4668
2610 1028 4910
2372 1222 1702
1055 1813 1447
1492 62 4537
1484 1269 3179
2472 1807 1844
1622 905 5143
791 984 2486
1754 402 2152
784 1649 1405
1740 677 3019
2114 624 4539
125 2996 5294
1506 80 5831
2763 945 713
2755 1000 1573
2338 2897 2536
1203 1299 1212
2992 1927 96
570 1460 3547
1576 1976 3252
2270 1704 2554
581 956 746
435 1632 1828
2335 265 3047
1705 1559 3370
1982 2720 5863
2867 1538 578
508 1726 319
916 342 4350
1075 1503 4174
1484 2031 4122
1359 1010 5486
2259 1622 2790
2712 84 5725
2862 1374 4750
389 338 409
2347 1704 5902
2350 2591 4490
1503 1382 5768
1363 1899 211
1643 1839 5018
2256 486 3743
178 1754 3523
2661 281 890
2504 1644 3231
1368 2869 3604
324 310 2647
1997 1448 5098
2289 927 1570
2087 2310 3245
1596 1396 99
2549 1398 4977
2027 952 1273
246 436 340
1478 837 3426
843 306 3307
621 1941 2768
2121 1229 4735
2069 1250 2301
2835 2332 1718
583 2219 1071
2649 1603 791
928 2021 627
1938 1885 1078
2773 1048 938
137 2677 1482
1204 955 2806
778 851 2468
203 786 2631
735 324 2934
1436 2844 781
258 2888 5447
910 647 3948
558 1996 354
1708 2736 5199
1409 882 5201
2000 2217 3260
2456 2260 1031
2535 1593 401
809 452 1736
466 1985 337
1344 974 4393
780 2555 784
2402 2602 1805
1546 2858 5422
935 1893 5735
2965 2870 2238
2683 1947 3594
1761 2044 4674
291 60 663
250 2516 4354
2733 1068 5859
2007 253 5670
2552 34 1469
1514 2602 61
2453 2541 5084
1390 599 4111
191 1276 4624
2150 2827 4926
1298 527 806
2503 2741 2233
1953 1412 3217
2236 6 5255
2779 2094 2357
2202 1733 5499
2399 2952 5624
1519 103 412
2928 2772 2303
2735 971 5719
969 1188 2684
319 1705 5248
347 1270 2570
799 2696 1618
1962 646 4499
2918 981 5390
2127 1258 4801
2637 2531 5113
1032 2271 4547
2994 2446 5197
2352 113 2530
1508 614 2033
176 2876 694
10 2095 3220
415 2560 4964
1027 1889 4600
850 2999 557
832 585 2902
2435 1408 5654
1063 1955 1417
176 54 2870
32 1236 5499
1515 2881 4738
2527 1610 2056
1057 2818 5164
2654 1082 2889
1405 2345 4008
942 1817 1269
2543 1390 3580
685 1915 1483
773 2898 2609
468 2787 5424
2586 1861 3705
298 1405 5176
452 2105 728
2811 1864 615
2165 1154 895
374 1883 3822
1041 2155 4566
2481 2000 4060
73 69 4743
1181 1935 850
1056 2593 948
906 535 5999
168 1654 4250
2291 535 5480
1541 2314 2388
2055 1261 4904
1176 2957 1460
251 2474 1012
1124 1888 1987
1840 2369 5251
1452 2883 326
498 1700 2173
2305 2726 3493
396 211 598
1769 1250 2264
571 1036 1726
2717 2828 2000
2489 1583 3330
1667 1401 5178
1925 48 2889
1329 2503 2768
1290 694 1590
2998 2329 1227
0 340 2281
2855 1894 5400
79 2537 1303
2907 978 1723
1608 900 1250
2542 746 179
2605 1637 3328
770 2799 2374
958 922 3217
1483 1097 698
2778 1094 3613
2229 859 489
1711 1350 5027
2900 1188 4537
154 2347 271
2544 2608 3397
2873 2092 2920
2053 1833 2553
900 1280 4044
2037 362 77
607 1762 2320
2952 46 5035
2715 360 721
2244 580 5690
610 2834 290
2961 2779 3026
2509 1278 4410
517 141 5137
1956 1790 4792
2734 492 3541
1454 1965 3640
559 2821 2241
2547 1575 1606
1715 1391 1970
144 1997 4181
2351 162 5432
580 297 2758
1165 681 3542
1399 364 5582
965 1586 853
2082 2472 643
1639 2424 4796
42 48 2450
1130 2981 475
381 619 469
2859 1274 2748
1370 248 4867
290 35 4121
2652 2971 2770
287 753 3857
1868 986 1094
2519 449 3249
1018 1394 3417
1629 189 932
1245 2150 1214
2276 248 1066
2654 2832 3893
330 1558 3822
2110 1147 2843
2678 1076 5127
2019 2404 1374
2630 2260 2169
2225 1897 4883
2303 1211 5000
298 1496 2626
2139 270 4466
2652 1657 47
1605 1059 2824
1719 2889 5650
331 1315 1161
2741 587 2372
2391 88 1437
329 2338 1714
678 158 2911
873 2145 3841
2569 2771 2057
2461 63 42
2338 460 4537
35 23 5568
1667 2204 2231
1859 512 4477
608 1561 2022
876 975 2198
2411 2882 2843
465 1401 4560
2221 986 3364
1875 2799 2370
417 575 5287
2698 405 5920
265 2949 267
2220 968 371
562 2138 4523
2743 1224 2434
2982 343 5226
2232 2959 1277
297 819 3645
2254 1672 3666
2221 2807 1939
1547 1021 1711
613 2053 1682
2456 2813 4726
729 1429 3180
1860 1643 4907
214 228 828
1345 122 4856
368 2482 1595
1939 787 1427
1804 2823 4588
2916 1607 5253
1742 778 2278
1752 2622 1158
2441 768 2304
962 872 1660
696 1440 2999
1221 1525 4888
2984 423 810
1606 531 2283
2050 533 94
55 753 5215
1155 686 5375
953 982 942
2211 2841 2326
2134 2479 2475
1837 1404 438
603 1604 2862
2597 1482 2389
1738 2566 1541
2890 1434 1542
89 2401 5978
2393 153 2218
2336 410 2071
2784 2267 1261
1578 1358 4340
94 158 2345
2001 712 1149
1200 1755 418
1221 1792 5950
389 1943 5939
211 1071 2173
2666 1176 3554
816 1899 3548
2754 2605 1274
92 2227 4701
1644 1402 5767
509 2518 4189
1441 974 858
1989 1428 773
257 1603 360
1945 2594 2042
311 1875 5217
1435 504 520
1962 419 2708
1110 735 3931
1774 833 1355
2791 2667 5726
394 2507 5200
367 794 5469
1750 208 2010
363 1765 803
1744 64 425
890 1749 507
2443 2686 5273
341 1838 1041
2119 1308 2518
2173 2285 4958
327 737 807
854 1779 5944
2561 2389 3997
1529 1181 1562
135 1051 3162
1487 2268 3107
1580 2130 404
1140 1575 2823
2964 1628 3719
589 753 5756
1557 1091 4881
393 1041 4840
160 2923 44
2634 413 3841
1998 982 2386
2100 2263 5982
341 2583 3262
1697 576 3847
2002 2802 4020
511 1965 2559
1503 2940 1917
1911 413 4784
1283 829 3535
20 1014 5544
2472 2209 2316
1468 1440 3331
803 137 5217
2151 1311 147
1940 1448 1499
2357 2053 106
2145 2192 2940
1084 2780 4835
1350 169 5251
1335 263 3878
1908 2492 4670
1061 985 90
2108 2291 3088
1312 243 847
167 100 181
322 1954 3938
1315 1123 740
1003 1725 2682
1422 2640 5516
1525 1184 1946
597 1470 192
2490 2282 4889
1139 343 2188
2697 2243 1363
1418 2099 609
1389 1065 1710
2464 129 555
189 2787 406
1018 1430 2167
689 2200 722
2456 2972 5256
677 2485 2402
1822 793 5237
1651 1904 2041
153 2392 4541
128 892 765
65 1737 3979
484 1424 5482
1342 1389 3947
1143 1907 3038
1554 1515 5749
1261 403 1911
2189 1832 898
2805 2316 1614
2635 2321 4209
2414 1084 772
300 782 2418
615 1994 5611
2814 145 824
1940 815 5547
96 1692 377
887 1369 778
2385 2461 2608
2889 1818 2146
950 1649 470
682 970 2430
24 190 4329
383 1392 3607
2591 807 4253
107 2686 5471
1944 2842 4336
696 1228 609
1380 836 239
1499 368 3168
2000 2867 598
1658 156 2215
454 1550 4046
2504 2644 1492
702 782 3862
289 2021 165
2830 2906 2755
1974 1373 4231
2264 1527 4474
2191 343 702
1893 302 5034
683 2894 4668
614 1844 839
2785 1764 1152
2667 1118 3532
2214 1096 515
2855 2446 3349
2777 2845 4397
2168 2117 1543
2211 140 750
1030 1784 5322
2212 2927 2182
2427 2726 5524
818 247 2513
2571 2649 647
1640 342 84
1953 854 403
1128 2450 4323
2223 1518 748
365 1472 2054
1205 139 233
1329 2367 2045
