4000 2145
1133 1474 4170
2660 3089 5227
2334 290 5781
3967 3794 5430
1320 2231 1681
422 1829 7751
1774 3423 5579
1638 1364 985
3851 2519 2559
1547 3389 5912
2172 1387 877
1325 3298 1864
1186 2785 7779
1064 1420 5535
3179 2483 5871
3216 916 7972
362 516 2993
3494 3905 4940
2053 2925 3473
1862 650 764
619 826 4019
2606 3372 544
76 3834 759
1347 3026 529
3795 417 5514
1804 3819 3418
1677 2765 6223
1796 2639 5221
3532 1519 4298
1250 1661 3032
1489 987 4177
2690 3219 2094
3364 417 6482
3837 700 1288
1236 2888 31
502 3041 4792
3152 3862 4732
2879 1750 6675
1440 17 1747
193 1179 2634
2198 3504 2295
2884 932 2066
38 834 4632
1477 2187 7588
1562 3191 7674
2057 267 3360
498 3336 3267
1500 772 2130
422 212 5192
1111 3793 6147
2775 3839 7253
415 3135 6506
323 1110 7505
2026 3056 2987
1331 1635 5385
3220 578 4177
2641 420 4337
1611 2335 7464
2587 606 1360
321 2934 5313
1716 2063 5837
3405 2889 4837
2631 376 3630
2072 1529 6150
2103 3794 7392
3675 368 6363
1718 2427 2733
1428 829 5486
2412 509 4576
3273 1631 5151
2411 3684 623
3871 2014 7382
2488 712 4220
139 1182 7139
3783 2308 2766
3827 2062 3984
368 3543 5191
3488 1955 7419
148 1882 3006
2616 321 1943
2328 759 3070
3953 862 5798
3630 32 2334
1343 1095 2988
3695 2994 3754
2519 3381 5766
519 3253 6977
1969 2394 4482
444 2825 341
105 2253 6353
1484 2081 2131
962 992 6280
243 3563 4213
1808 1357 5772
1451 321 3237
3215 3067 5942
3577 2543 3709
428 47 7286
993 3768 2073
2015 969 5848
2551 2063 7025
1582 1407 539
2991 1106 2855
882 894 6064
134 716 972
1298 3132 1179
3361 3195 6548
3953 2594 2693
3632 2869 4062
350 2818 7753
2977 2491 6799
191 827 1420
711 2561 5931
3254 1870 1592
491 3555 5266
2275 778 6847
3231 2030 3161
1677 893 4959
3834 599 415
1990 3449 1351
2057 1231 5495
167 367 5392
791 2186 658
3311 277 3570
2600 3502 4144
3412 1758 810
411 3976 7746
233 2449 2877
3925 322 4339
2306 1487 6205
3784 3277 6602
3941 3278 5561
3016 983 2721
111 1533 7663
1739 888 647
3466 187 3701
2397 3613 2177
2382 364 7792
492 84 2972
1464 3138 1279
1020 594 3841
2603 1752 3361
1053 2801 7565
2027 3928 47
3257 2016 415
2794 3173 6409
611 2765 7118
3798 2544 2218
1407 2313 5583
271 601 3304
2027 2764 1449
1931 1079 7303
3294 786 2420
3611 969 4450
688 3581 6451
2250 944 6898
2620 599 5030
2776 413 51
2598 2700 3415
469 3240 325
3596 2257 4623
1982 3831 2573
760 964 1021
1337 438 247
1189 991 4894
1959 989 5592
2982 3680 7947
3267 221 1737
3645 3086 6634
3848 2655 2556
2740 3444 4617
3746 3955 5153
2937 3634 7533
3994 3498 3608
1036 2368 5155
117 832 4230
2591 2135 6867
2449 2367 3127
1691 3649 3335
1884 593 7870
587 1336 7851
1104 730 6297
869 2789 4010
3305 938 1767
3559 1143 815
2651 1374 3119
2357 3710 617
850 2355 5654
601 2540 413
1879 703 6492
2247 2376 421
85 1235 5543
1982 591 3672
1905 2355 5024
2220 1726 4707
512 1384 739
2557 2434 2857
642 3770 2546
3510 835 918
805 48 6625
3802 161 3893
3477 1496 21
725 2771 936
3808 1467 2325
146 2786 1406
3736 2191 2752
1032 1714 6394
1852 1035 4966
3669 3838 1684
1427 3853 3170
1928 2584 1791
2694 959 2069
3307 949 2027
3698 2756 1097
227 3348 2680
1629 2047 3271
297 2564 6329
1443 3379 6276
190 2571 5407
3207 1644 4858
2895 2080 1045
3397 3912 6620
2646 3704 6828
2545 2017 382
3731 3132 1111
3714 3006 4744
795 3803 3686
156 1473 7198
2441 3827 5574
1767 1679 5429
2842 2577 7737
1870 458 846
3204 2603 1600
556 3597 695
3679 3805 4617
3369 3331 5008
303 1751 7618
3087 1726 3504
1380 2232 4008
1106 217 2812
868 3482 2062
1839 1509 6998
1815 1374 7177
314 1076 6065
3460 2974 2252
293 3581 2803
1897 161 4964
335 3348 27
2515 3880 2885
1422 3983 1943
3252 734 3916
2074 150 3379
1665 3276 3834
3463 599 3343
1452 1443 5632
2577 2249 2509
2294 3145 3425
3939 1725 7691
3776 1073 1420
507 2919 957
1942 3952 7224
594 2217 424
3109 1143 1026
1624 3604 7710
3846 173 4427
1308 382 900
168 2039 6380
1411 1082 7535
1745 3663 2404
2239 3671 1618
1300 2854 1252
1316 1105 1690
3906 108 5007
2131 960 2166
1413 3784 6294
1445 318 2353
2853 3518 1437
2452 1728 7409
2551 1499 734
1187 3525 6268
3750 2109 1509
730 2115 5701
2932 1550 4196
3042 1724 3545
729 3567 766
3797 3897 3011
2706 3976 6244
2156 546 4455
2070 3770 4083
987 1741 835
2292 1887 7762
2158 2899 7101
908 659 5413
1158 3890 4003
2996 2124 575
2427 2261 3473
707 3396 7148
3537 609 2577
2962 2457 3917
1443 3453 2851
2213 1991 5021
2859 2396 1781
3486 3241 3072
1341 759 5064
837 1892 4580
1213 3879 5170
1652 1099 3536
332 3247 2721
2641 3615 4639
477 1829 5745
814 3442 1837
753 586 2329
2199 625 6110
332 1098 4999
2157 3127 1509
3183 216 4732
3047 499 6549
2920 2049 5212
3620 997 799
3065 2350 4483
1906 3541 2182
2447 1571 2562
688 1822 3851
2268 2277 1262
1871 1024 3795
3156 511 5933
2583 192 6074
55 1197 4819
85 345 3806
1795 788 5813
1181 1622 6570
1017 3150 620
2982 946 956
176 2820 2825
870 1509 945
1831 92 1584
2107 1657 879
80 352 1756
1846 1409 4634
3976 3397 1583
3173 3234 2870
36 3365 2667
1603 1588 5743
2777 160 2046
188 1969 4068
1465 3691 3908
2462 931 2602
1535 2849 6452
2497 3335 2572
3698 3948 3258
1628 1956 2034
358 3600 6189
976 295 6379
3682 912 2435
2741 2488 2577
144 3100 4200
3055 3862 6274
3705 2337 7975
1225 1753 2314
3982 2022 7741
2880 1877 860
3183 1174 3772
1385 2106 7240
2481 1736 7816
15 3107 6217
1959 3933 4701
3572 3014 884
17 3872 5286
1844 2902 6987
683 2498 7291
2401 2971 2625
2086 2040 7759
940 1573 2521
1689 1413 5795
2072 3236 6851
2986 3041 1102
1792 3783 1642
3472 2285 2731
3293 1123 1705
2872 1028 491
3178 374 2992
964 2206 996
958 1583 6245
241 1171 7571
2464 1524 2134
1734 1150 981
1278 3316 702
1779 577 7344
950 3776 1328
737 2379 5450
735 1990 7696
3088 401 1982
3822 2466 2480
3911 3386 3039
3419 1027 4624
2242 2062 4548
2877 3875 2865
2703 3355 2535
2305 3520 6741
1637 3537 4873
2664 3336 3783
269 2694 1704
1538 2762 4532
135 1354 427
3388 2194 2564
2349 146 6226
1949 2584 3854
2081 160 4792
764 868 2012
2814 2822 4703
3940 3357 2474
2642 3097 6113
669 1221 287
931 1515 3361
1181 3883 6789
2015 2629 5258
1175 1619 6525
3085 1048 2148
1572 1702 2626
1615 3370 1781
808 3148 3152
2603 1634 1825
3690 1875 4302
646 2099 3769
763 2010 1301
1857 3911 2525
3301 258 5813
1860 3705 1506
3267 3328 3459
3050 1157 6120
159 767 6437
1305 3064 3553
904 3240 6768
547 2813 7379
957 2070 5346
3874 1336 3421
240 3520 7847
481 2717 993
569 2099 6058
535 1181 6501
1960 523 7690
3617 3654 1388
998 736 2158
24 2060 7140
3807 2036 2330
848 2079 6019
3503 1258 7871
538 1751 4854
3977 985 593
3150 1534 6157
1773 1229 4606
1792 2251 7132
2790 521 4566
164 3104 721
2641 2162 3617
2018 459 1141
666 2413 1235
2190 404 3797
853 939 815
1527 3014 658
3037 377 6154
2083 82 7916
1154 1628 5802
2229 604 7729
699 1909 1303
1075 3741 2631
246 877 2442
2041 1802 2394
3636 1864 7117
138 2633 3788
3584 2700 3560
154 3196 7363
3946 390 4798
1279 2585 7674
3547 587 261
652 3446 2733
2810 3921 3581
1938 3854 7108
2206 2188 49
2747 689 5708
3607 1458 3116
249 2819 4716
2091 2930 968
2814 1380 4752
1806 3820 6359
2370 3676 80
3373 2553 4098
2325 3320 7150
1229 2993 2115
870 3858 5613
441 572 2742
2217 559 6330
3694 1317 952
1274 1893 5550
423 2758 4427
2036 545 2993
1075 2611 7144
1401 2805 6852
306 2595 2398
2133 1870 501
3968 750 3379
3695 724 3310
2760 482 321
1472 1696 2125
3371 1616 1450
2526 1997 5480
3848 3315 5042
1620 3122 4167
1866 593 4207
141 3131 3155
1701 1011 5227
2018 667 7786
2627 1104 4150
1940 2447 5089
739 3689 5453
3928 3106 2202
1202 2742 2250
1315 1369 5745
2980 1272 4393
3323 1868 3583
1534 1540 6227
3070 3297 4054
934 3270 5808
3031 1919 3552
280 2778 7755
3867 1801 3753
2222 3832 7653
775 2497 4774
3655 2124 1275
3315 1243 7808
2248 2514 1686
331 334 3267
3989 3350 1859
2307 554 7088
2947 3909 5375
63 3829 4303
1258 1152 4751
206 440 7097
1323 427 7835
2444 2889 2083
807 3656 4161
2174 1995 3162
1019 1545 7484
3935 3210 374
2725 1620 7367
196 3822 5566
2272 1228 5936
1925 3427 783
3174 2105 4288
2326 250 858
602 3258 4093
1007 1140 7717
3248 1781 1771
1101 2280 4272
991 67 6330
1430 2828 1523
1347 2808 3768
1700 3981 7444
2773 1421 477
2609 447 412
3803 1715 2401
41 2364 7654
2550 3634 5500
1121 980 3922
1885 2108 5897
3771 1305 4272
559 2849 4002
169 3857 7062
1094 2985 5437
2470 437 2254
1109 2774 6328
1632 2289 4459
2296 1547 7552
806 3112 2670
1815 623 1109
1709 75 1520
1701 3753 6107
3776 553 7469
3194 1445 5758
3204 203 3146
2644 3318 4069
268 1460 5342
2967 866 5678
536 1866 3296
1039 3116 1353
380 2141 6593
1730 813 2410
2469 3499 1740
2437 3122 5748
3242 3958 7145
3733 1545 1674
13 3626 5131
2181 1919 2798
1938 26 1147
6 1863 6411
3294 3218 656
550 2330 3176
2677 3939 2581
2076 176 114
3843 3100 6697
1222 1083 1315
3741 2333 878
3233 3293 4568
282 1615 5604
1093 2471 587
3143 2323 1337
3436 933 2076
1639 2460 7990
1002 1252 230
60 825 610
1798 2252 1534
2953 1548 61
548 1776 3613
2060 2569 1495
586 2796 6483
3882 852 4974
3171 2959 4459
1463 10 5955
1569 3621 1827
3471 1301 5543
3816 3370 3428
1754 1154 5396
1720 3086 6583
2691 6 5414
537 3995 3015
3235 664 5886
825 3301 1068
2089 1137 5262
3501 1366 2601
284 863 7746
3563 3495 1811
1977 2520 262
1964 45 5209
555 2042 77
3102 470 7395
2749 2219 6600
2788 2826 176
1328 680 2288
855 2553 1806
3035 2642 7482
2378 1373 5232
1180 2778 297
2787 1066 7126
366 1397 4289
849 207 6673
897 3511 4090
774 508 6690
189 1548 6542
2824 3376 7917
1266 3625 1343
2206 2911 3039
2728 1689 4980
684 1594 4258
2646 3680 5983
2102 2644 305
260 2413 6489
1021 3456 7595
1489 3382 6268
1801 93 1376
2570 2965 3606
397 485 785
2167 599 2502
977 3760 5699
2621 3998 679
2804 1907 304
810 1054 3260
2561 1092 4618
3618 929 5602
3038 689 5993
558 1701 2336
539 3567 6139
181 575 2641
3303 1968 1312
3678 1725 1810
1560 3753 133
2971 893 562
3697 3513 7887
984 3314 1962
3361 3285 122
573 369 3166
3622 2253 3506
3994 3668 6339
475 2711 4862
2104 2488 6321
10 1321 2314
266 3691 1412
2366 960 6130
2743 2526 6660
1905 534 76
3670 610 730
2377 2511 6709
2900 2141 7119
3241 2366 2165
3109 968 1270
2898 2286 3511
644 3395 4994
3995 800 1602
1648 1002 4082
1501 1319 833
1501 2312 653
1851 914 1886
3259 2096 4427
1491 3307 7999
197 1881 5201
3692 1091 477
832 3017 7776
1508 1379 709
102 3237 2508
661 3280 1561
3951 560 3118
2871 361 5362
3562 2108 1992
1174 1893 7256
3858 420 1366
3405 1513 5865
474 664 5218
2519 2339 5288
693 2378 2928
39 1970 1960
2299 1289 3088
3233 1827 1091
2838 1261 5442
2254 1716 2419
708 3171 3133
2031 753 6728
2425 2007 2671
2084 981 392
3359 3476 680
3026 2336 884
3418 2102 1123
2652 2410 647
1904 1594 4069
2001 2909 5588
475 2547 7462
129 1643 2978
938 2041 4052
1931 1703 3983
2222 1967 4784
2910 46 4485
25 214 552
1478 1805 4293
3506 1051 3231
956 570 2954
2556 2085 1021
2240 606 4776
582 718 2422
597 3167 1236
3574 3377 4530
2416 208 7081
1084 3799 531
2635 935 219
2307 2118 166
2054 1351 4729
3038 2364 4173
697 300 5473
3776 2596 5479
2168 2687 7549
2992 789 3048
1119 3491 1340
2290 3515 5909
1691 3402 5843
3960 99 4827
1143 2380 7500
2681 779 697
2633 2449 1282
2637 3593 5207
2636 2856 416
233 2705 3653
201 348 7793
1592 3978 7262
3261 3288 4123
44 3919 3973
2215 2331 1667
1652 305 1896
514 1674 1169
1185 3264 6920
2328 2293 2234
132 2588 2321
2817 1823 6122
480 3182 916
2338 121 3190
3391 1256 6949
625 3361 4721
1874 3979 6309
131 33 2879
3045 2525 1626
1391 1401 560
3415 24 5687
3691 3105 1724
2828 139 2664
1686 1645 6880
797 640 4713
2308 388 742
1797 64 4920
3083 615 1857
926 192 3872
3326 1926 3628
1507 458 659
3754 57 1553
2117 1529 5715
491 3380 6108
3010 1514 3468
1615 972 141
2719 3046 5969
2703 1611 6468
3312 953 5170
1969 3668 1599
359 489 6100
3699 729 4031
3397 599 3336
1097 3876 2354
3804 3423 5133
1009 486 7496
3253 1296 190
442 3147 4838
2255 3626 7960
2416 1556 3680
3580 1710 1808
1053 2366 7117
1050 320 4659
1289 3608 6071
3740 169 5026
1795 19 6662
2174 3319 2145
283 1458 4484
2012 3547 3066
1120 2832 3884
659 546 3987
2299 2035 1532
3123 2899 6832
210 3013 7681
3821 470 6769
3045 2530 5030
1052 626 4174
232 190 5116
3329 2476 4489
1231 3751 3210
3807 55 7929
1559 932 5952
640 763 5675
1809 2846 6866
1098 1683 3686
1408 1749 5465
3868 925 173
689 2650 7557
1813 1361 1327
1292 3572 740
3726 1320 2552
1201 2651 6069
3343 53 6809
2053 3481 1890
2727 3721 3309
3275 1590 7098
2066 1086 6053
1337 3762 823
2946 902 7063
1255 3369 7395
2441 1333 820
2013 828 5050
2185 3812 616
3430 2024 3016
3531 2814 816
3968 1345 7432
1029 3735 6903
421 3152 3257
1698 151 4932
1771 2912 7532
3126 800 761
101 2212 338
54 3456 2740
86 3121 6353
3726 712 4946
783 3542 6884
833 3129 204
3972 1792 7734
2402 2996 4377
2654 3127 4374
2533 3351 2177
2791 1931 4915
3627 720 5347
3446 1769 4463
2184 2016 7503
399 1247 3121
1799 2627 5488
2223 1188 4741
3064 3498 358
3201 3007 544
3352 3574 4163
2232 1260 7315
1007 2962 90
2966 1075 4002
1972 2124 3185
308 1156 3780
135 2593 1462
1072 3323 5846
3899 3072 7097
2813 3 2370
982 1520 7667
3263 2409 4048
3372 3028 2850
3900 1435 5215
1565 1806 782
2032 2389 1929
900 2220 7101
873 640 1018
3300 2013 5184
2523 1557 6124
1660 2518 7176
998 3125 5845
856 766 3856
2628 1863 7401
3422 1752 7451
1497 3763 3608
2372 587 510
1544 2207 637
1739 500 1826
2970 868 4246
1427 791 1292
2404 2890 6104
1314 1006 3749
3575 607 219
795 3619 6141
2483 136 2244
2505 403 7563
2027 2114 4341
3909 1819 3651
1207 3414 6456
3266 3101 5986
477 1593 972
1486 815 6447
3781 2718 3053
1512 3572 811
1251 871 2342
1484 2938 7539
1485 2446 3119
2927 242 5849
3841 253 6090
3558 2696 480
128 1932 145
2432 3274 7656
1937 3877 7737
821 3726 7427
1429 3321 4653
879 1267 990
1683 2181 5293
2582 1434 1132
2456 3450 3643
1066 1551 29
3818 667 6972
2131 1524 4517
2411 3025 3223
3314 993 2482
2538 955 5260
200 3463 797
2024 416 422
17 3253 4317
2021 259 7539
2972 2817 4872
312 1041 5932
238 900 285
2478 3844 5354
3876 3618 434
3617 1421 6247
2233 3157 1320
2740 1602 2482
551 847 7122
1262 375 6910
72 1641 2824
740 245 3643
509 1171 521
2123 2950 3175
2355 1690 4619
2169 918 2691
3867 2820 7627
2301 3526 1361
3118 3629 1290
1018 2903 5421
344 420 3262
3799 665 1555
290 3732 5428
1244 2784 2698
1020 3668 52
2934 3059 705
144 2996 3808
160 764 1843
3028 2005 2185
1974 2778 6298
2381 244 1409
3304 700 6023
3681 867 6239
1661 1835 4917
2043 514 866
1138 2214 1750
768 642 5485
217 178 7297
3558 2017 7103
3476 1516 3301
3999 3065 2041
592 343 4969
3235 2869 1133
2852 1095 6102
3033 374 3902
2943 2848 7539
252 2664 5531
774 2004 282
2201 117 911
2148 1544 780
3369 3848 6952
760 1487 6111
652 764 6949
3995 1072 7166
2562 956 4872
3066 2209 574
2078 131 268
519 1303 7306
665 667 5075
1052 1258 7808
2573 1350 1328
1012 2750 861
1158 1441 5134
305 10 7556
1943 1163 1546
3023 1306 4652
936 359 3015
2901 816 2599
416 857 4251
1149 2640 5798
2535 2520 54
3865 1286 2499
706 458 5847
3380 2587 7488
397 4 2356
1135 2658 4488
3687 518 2626
3463 1823 395
1071 3868 5764
2063 728 3776
218 1823 691
1387 3686 1663
246 3227 2985
1788 1325 3631
3723 351 6230
380 2912 3986
3245 3426 7913
1656 830 2959
653 2909 7971
3187 3638 3939
2352 3567 3173
3754 2625 4949
694 2073 4737
2398 500 5677
16 3492 2038
412 873 4842
3217 1363 1271
167 3895 6151
1322 3248 2261
3756 2909 3356
201 3548 6462
478 2235 2469
2285 3566 5174
2758 3646 5492
2747 7 4128
547 2987 936
1219 1818 4197
3144 2683 1023
2515 3385 2535
3646 3798 2556
480 691 7172
2524 2071 2011
1682 666 6904
2767 2685 6670
2506 2027 7110
207 2360 5861
2295 871 6409
897 104 4666
430 3562 7450
2554 1725 10
3035 3488 3372
3839 1536 2898
2538 1285 104
613 903 5058
3508 2846 6389
1318 158 5457
2498 2681 5930
125 438 5786
325 1544 391
3053 2470 511
1650 3347 3751
602 3327 4583
862 747 5824
996 1364 634
184 3226 3182
59 1436 5233
149 1003 378
3766 3780 2084
1807 956 2560
2007 1523 3210
2438 3142 6603
3971 3347 5943
1802 2222 5742
1212 640 6373
1064 2676 6039
1831 2846 6455
1076 3526 3093
2986 1351 497
1083 3875 2900
888 1921 3451
1219 1364 4670
2089 1362 4062
832 1473 2402
871 1183 5639
1352 2147 5564
3228 2669 6531
2846 1350 7191
1932 3128 6257
1719 816 1098
244 3003 7070
2914 2019 6654
1651 278 7910
1821 2261 7410
2769 607 1430
286 44 2461
3760 3408 6250
80 711 2368
2682 918 2356
1019 3806 6402
3384 2543 2178
2569 1594 5452
2148 881 5501
720 2975 2497
3410 3562 1204
359 1975 1623
2403 1804 2705
1261 2835 4392
2142 1361 5927
1280 2087 1960
709 1414 4172
527 3686 5227
3251 633 1090
2721 3247 7258
3731 937 7628
2087 885 954
3934 3356 741
575 987 5827
3728 1459 7590
3634 1118 6385
1794 2194 530
2936 3654 6271
1073 711 6995
3388 1376 5116
3459 1443 2247
3379 844 1827
1799 3207 5668
1577 3052 1772
1308 3226 940
3461 1369 5603
3270 3471 1271
2788 444 6980
1168 365 6865
2952 380 7666
457 137 135
2191 1506 7012
972 207 1234
1772 2300 1979
1878 778 6011
3101 1853 5997
1375 2152 6481
2445 1545 3437
883 18 5625
1379 1041 243
3907 1335 1804
1638 3295 908
3813 2917 6516
1465 2050 537
937 328 377
1954 3956 6111
2839 1051 7143
1048 852 347
801 1866 4230
801 1686 6216
3942 3579 4863
323 3126 1509
2988 3938 6875
3422 1561 4459
3522 3250 5516
1336 3934 5467
1166 610 5261
1776 3612 5349
1818 456 651
1512 2401 2733
1382 2363 5128
1683 2166 1851
3462 1298 4449
3930 2499 3051
26 3030 6727
998 386 5282
1216 2195 5691
222 1074 6915
1437 3027 2959
3231 1621 4698
1996 2696 6619
533 2914 2146
2835 3344 5716
833 420 114
884 886 943
95 2569 4077
3509 2008 5579
1731 2104 4833
1051 1022 2510
3609 1139 4096
1146 73 1002
3170 57 3021
669 2225 3959
2033 2377 4290
2091 1206 4762
3113 364 1068
65 1701 2535
2572 2279 3570
2237 2495 3077
1517 1747 2171
3933 2870 2142
1353 1474 5810
1992 1343 1261
1050 3720 3970
228 3440 1110
366 3656 2992
560 2719 6067
2048 686 1364
878 1395 811
2187 2088 1106
2975 3161 3085
2324 3643 7315
592 76 3843
371 2375 74
3449 1770 4552
3985 206 3449
563 275 7685
1507 2690 5638
3186 687 6618
51 413 1278
422 1838 7972
3314 1665 2627
3240 2489 5972
1979 209 3921
3757 3301 5057
3067 292 7143
792 996 830
270 722 5847
1496 813 7330
3689 390 7505
635 1422 6848
71 2697 1342
3904 3598 5273
3018 2815 3867
1793 1507 3183
3021 132 2920
3576 1080 3228
2739 140 5527
1239 201 750
2745 1169 3593
823 503 4863
3097 2244 3681
3019 2020 7813
130 3560 3357
121 1800 5897
2932 2160 397
3332 3059 1254
3825 129 6509
1287 1229 1893
3360 209 1871
1945 1452 3296
3349 2394 3028
3461 1568 4226
2996 2584 7182
3916 2849 4530
246 2310 2410
697 1263 7149
465 556 1140
2903 3941 1683
3635 2077 7360
3241 2961 5173
3897 3933 492
365 3049 3486
2524 1089 6373
2501 1748 4188
3030 1811 305
1948 3757 3567
3193 2339 3868
3192 3363 7321
1555 1786 6301
3028 1027 5448
2773 1583 6991
2695 2432 1457
1009 88 1505
1725 2578 6495
3225 2611 4702
3457 584 1916
2714 836 1114
2616 1389 202
2516 301 3185
1980 1495 7614
2305 3352 4274
2087 2015 4186
1041 959 3424
1467 2972 1455
2434 229 5299
1005 3683 5649
1349 1702 4104
435 3048 3226
2607 847 5809
3869 2748 3344
2420 2155 807
3470 3001 7566
1105 187 7924
2520 1160 948
3755 698 5588
1704 2905 5733
2059 948 4838
2549 3707 2327
1708 2080 5201
2465 3442 3820
1777 3867 3087
1987 3885 3197
354 3353 7706
2624 3317 5693
2028 3358 2586
2534 3903 989
614 627 7255
1764 1852 4360
1 3238 4745
1943 1646 5993
3865 2441 4673
1479 1947 2058
1541 1075 3610
146 1031 603
2853 3581 3468
1308 2409 6126
513 1397 4748
356 3606 327
209 337 7285
1285 643 1109
1062 2909 1520
3514 307 435
1522 2567 4283
1041 1232 3797
1407 2550 5383
3342 980 6746
1092 2915 7226
2750 1790 6949
1897 2865 6399
3655 107 26
872 1857 2881
3167 1948 6315
2282 133 5282
932 577 5231
2991 2740 4912
3890 807 3481
3706 2343 5649
771 1759 5988
809 2222 4061
3584 293 5278
3767 1835 69
788 1791 911
1710 2257 4172
562 3757 5116
886 422 2726
543 406 5099
579 2964 1312
1435 3455 7088
2836 3965 6276
2556 1895 1309
995 908 3047
395 906 5269
3331 2270 6840
90 3535 5660
2963 2165 2442
2100 3836 7391
595 3188 6547
3477 2063 188
2365 1199 306
1516 1267 6107
3297 3932 3844
837 2169 7703
3475 1216 7701
1376 2256 839
2141 2269 5525
1893 1209 1175
2733 870 7230
2324 1866 2103
1696 2393 6858
701 2487 5995
2218 2184 3391
2535 2655 5007
3390 2289 2180
1787 3438 3074
1339 2688 7716
1131 1235 5954
1836 88 952
579 716 7143
3135 485 34
3210 2121 606
3037 1454 954
339 702 3195
1139 2382 6117
1870 158 4414
3522 1057 4906
2516 900 2655
3833 246 2207
1021 946 689
2893 2322 1217
358 3256 5806
1214 3277 2282
3886 845 6395
1218 2724 721
2734 3527 271
3520 410 2810
2027 1687 3246
3219 2598 4121
1581 315 4700
1989 1389 5927
3059 475 3666
151 1431 7017
1153 1755 818
1914 3742 7975
2766 1055 5583
2140 1871 6098
2170 1856 2933
466 1683 4774
765 1195 7550
2989 890 1529
