9500 4134
2999 2931 2217
5908 6703 10353
5467 6813 7866
8270 4162 17488
6174 9394 18502
9284 5592 17250
5989 4672 18562
7996 3249 3087
2860 6436 1998
7735 5688 6216
611 3513 6429
1368 5631 3666
6337 909 18504
6812 8637 5951
6375 2266 63
6576 1181 124
4452 6537 428
6094 8745 17034
5410 6998 8560
7031 1449 7285
23 1367 3305
428 5473 8665
7553 5628 878
5440 4600 17361
716 2474 17613
7859 7469 4641
6259 2329 17768
5875 3244 11514
9255 2233 9597
1708 4000 17307
5936 7251 4901
3693 2594 11429
9449 4974 2612
2592 8004 1320
4335 8463 10897
7819 791 18664
2948 4529 5647
874 4168 9854
4082 5793 12659
8520 7405 1451
854 6476 4135
7620 2116 9003
8086 4164 10671
782 10 2799
508 9140 2218
7056 4123 561
5520 8774 5547
5766 2145 16519
4632 7301 13493
2972 5752 13091
789 4014 8505
3394 7673 12493
6886 8760 10715
3059 3320 5960
8582 4471 5174
487 1684 18682
7651 554 14715
6340 6238 8511
7008 3364 6921
4825 950 5121
468 4902 15182
8586 6327 3821
1506 3347 13363
3256 8446 4061
5987 2000 7780
8987 1751 13754
7016 5155 4229
9436 1574 17405
4484 5881 4305
2178 8668 3146
7322 3421 16008
1261 5082 157
7772 113 7629
8678 5704 11394
2143 6609 15432
2110 2122 8078
7842 3865 2514
3299 9294 4642
877 8759 10534
5886 8057 6612
6867 501 11234
5489 7858 277
6700 7410 7231
1253 5732 3157
5480 980 15564
7120 6936 12188
400 5343 15118
3786 2008 8516
1928 3649 8806
6390 4063 15574
3592 3760 4005
8892 7319 4871
4170 7519 14610
7399 3537 11571
988 1402 7238
8874 3851 5593
8743 3518 18536
9491 7790 15263
8467 5178 9103
4264 5687 4488
5133 4811 13927
4384 7277 50
6743 8905 10990
9271 774 1447
2396 6797 6130
5991 2429 12170
7773 5952 1604
4769 5348 9471
1892 3074 7765
5660 3314 462
6395 4657 3639
5063 9444 11673
2744 7014 10947
6218 5813 18355
7714 2428 4840
6680 268 5382
3449 1785 13031
6060 2459 8447
1242 4586 16026
3021 5925 9699
6287 5919 17527
8233 5418 9591
876 3529 204
9355 9168 6503
8888 9269 9963
824 347 1884
8111 2333 1950
4568 8638 10832
3899 9490 4405
2683 2458 17408
3539 8100 11383
4832 7234 17087
3485 8353 18054
1821 9022 9517
8365 7912 4414
4140 5740 15042
6094 1441 4815
2548 4205 5336
4891 9382 16288
6072 1666 3416
3217 7072 7801
3082 1878 5074
6913 4477 12216
7832 4777 15458
3686 7222 17194
1251 9463 13744
5086 7900 3514
5956 5656 6188
8243 3417 14631
1648 7030 1840
6451 9082 6448
3901 7576 12295
5295 1350 10676
3762 1152 16545
3132 6909 11162
5764 333 8991
2858 1890 13239
5340 2787 2493
1784 3047 14563
1669 8524 10717
9361 7105 16682
8261 1091 7943
924 27 14091
2293 8743 7794
6880 6206 3333
4812 1613 18057
7776 31 18459
8391 7478 11886
5332 8008 7626
6437 1783 10905
5898 8671 10884
7398 7525 613
9206 7043 10285
4372 8000 1752
9270 8259 13776
4511 273 1402
5399 1861 13831
6252 5921 16047
5184 7817 4341
1458 7902 11033
3398 7664 13881
4573 808 14233
7481 2485 11354
575 3755 14111
4017 678 11810
6713 4246 17606
8190 613 10136
1721 7258 2360
8409 7791 9161
3376 4816 13279
5294 386 4447
6368 5468 6085
5534 8877 16486
6869 7855 17802
8122 7530 18055
4425 1148 15265
2472 3529 6022
5919 7610 5058
7908 5466 10045
5988 4859 7989
1482 9370 14637
4733 3783 15402
6020 4335 8779
7228 8104 7408
6502 8297 5208
3779 496 2837
1031 1976 1226
4112 7314 6286
1033 5658 11381
476 3710 15240
9043 1527 1571
3455 3148 3487
5288 8832 18546
1864 5880 14767
3746 2645 2987
8637 4713 8473
7109 2080 13785
9461 3321 6640
2827 7816 18894
1518 743 14287
4081 3368 18675
8564 7443 4073
3147 8292 755
8931 788 14776
455 3451 12184
2129 3737 5666
9363 843 17158
3297 6266 18618
1367 308 6923
4088 7106 11719
2465 4381 12712
4956 6877 11412
6963 5141 18011
7941 4423 7589
4615 8376 13656
2583 1807 18218
1338 7308 6068
7253 3067 2138
879 4320 15631
5717 82 7383
2968 6270 13020
9429 2876 14356
304 5722 14621
9111 7209 911
6408 675 11276
7304 5484 3581
483 2075 7004
3790 2714 1889
2865 5018 1868
8380 5362 9828
8007 378 6012
6366 520 17029
2245 6494 14094
65 2372 16770
5845 3695 8844
786 2929 14343
8362 5172 14865
227 3383 3453
156 901 8066
4313 8231 5060
7875 5747 3162
214 7134 15032
4722 8436 7076
7912 6904 4233
2462 1443 6873
2871 8933 16210
6663 1047 6237
3543 3590 17273
1685 5428 4650
3693 1957 5600
640 6577 3324
3731 2020 17611
7735 5969 6724
9017 737 18817
1969 7092 11029
7090 6256 1957
3604 4120 13056
2059 3956 7340
6633 1181 2562
4927 1963 11744
9088 2759 10280
2237 3257 10403
7258 3935 17851
5064 9485 16337
7689 3799 12661
1883 1172 18408
3232 5 2086
8238 5652 18393
1304 9135 16800
5137 743 11768
1127 9253 7554
5798 5859 7882
8591 1906 1840
1121 7638 13921
2640 2832 18430
6591 16 17683
5945 855 10974
3732 2801 10934
4916 9045 18481
3373 3178 17727
9431 5464 17041
5952 6252 1251
1855 6681 15950
4516 6899 13534
6311 6073 16604
3316 1336 6581
5575 2210 6030
6125 2717 2940
4728 6573 16212
8335 394 4660
928 6058 14040
6105 3940 3784
3072 3107 2661
2306 5452 9602
5942 1050 867
2556 2832 11999
265 6976 4311
4926 7381 834
1506 8366 1850
1764 1107 18831
5215 8680 10022
4002 4306 4121
451 703 7052
3117 6184 15010
7653 6768 3863
8631 6670 17294
2648 347 18465
2266 5470 6796
7951 1583 7604
5427 7771 2641
7989 4628 7349
7879 4586 12367
7523 6593 9229
2040 4555 4541
5568 4490 13961
1594 1612 18948
395 2427 2290
2982 148 9204
3016 6128 7399
8669 3814 18954
1788 5497 18526
3496 1393 14852
5522 7114 17533
7950 2466 16894
5635 4596 13599
3062 8228 17927
4119 2596 18281
9435 1814 8430
1991 1644 6995
2576 8960 8522
9046 2538 3421
954 8725 9505
2987 8790 2426
4843 5228 3946
7064 9239 18524
828 9179 567
2129 8953 8286
8556 5908 1648
7332 7156 12312
6983 9126 9996
9214 2789 6852
5325 8286 6978
1887 4726 10982
2317 8602 10958
5183 6702 11603
784 8872 6173
9391 3059 9588
5127 1492 5450
8426 6443 8902
2388 6372 7097
2207 9169 1080
1944 4965 4215
4956 8730 15923
5124 5666 17321
1955 8558 5401
7607 8711 16364
8879 409 5199
4161 5989 14214
1931 2515 12110
3836 9040 11662
674 8420 8182
8158 2004 6195
4805 4017 14314
3051 3286 9401
4490 7261 9541
2465 2914 4957
4075 7789 914
8069 7131 7119
4030 7097 9682
2883 4782 2340
1412 1378 17777
9375 229 3502
827 5868 15510
6663 8846 355
2366 5532 9858
8094 4949 1165
2851 4889 1045
757 2036 5166
5185 9201 14588
6663 8338 3256
403 8413 9144
5526 1915 4446
8169 4578 3439
2149 7171 18252
7620 4262 12560
3954 227 16103
2903 2276 18027
6768 1228 18816
5813 5626 7252
2033 218 18740
847 6387 10959
5807 1454 16255
1145 4271 2120
9266 3087 6337
6382 2709 17597
7419 8968 16553
7344 7164 10112
1589 8632 13233
9243 3737 18753
1042 5621 1889
6113 3500 13647
1360 3068 13158
1968 3655 694
4010 7687 5497
9456 6904 14034
4726 6066 17679
5650 2916 4389
5910 7461 614
2706 6908 613
6809 8625 2685
4480 6248 6593
2785 7495 5728
436 8028 3179
4626 9387 14547
6160 1633 7376
7373 3143 788
4057 875 18992
1060 6558 10190
7676 2414 5006
8981 3998 1247
6554 8010 3475
9291 2367 14103
7731 6620 12605
650 1063 15111
4371 5202 5011
6940 9428 1566
9487 1283 1653
3039 6752 969
8181 3289 16102
3981 3318 1922
3554 1892 2746
7819 2470 18214
8694 3854 11761
3728 630 13348
5024 3452 6109
7632 7462 5150
6839 4697 4592
8541 4791 5249
7530 7843 10568
6629 2632 4982
7346 3758 5123
8857 8902 17152
2645 7557 7152
5679 9482 1486
8187 2545 8237
7961 5470 3235
8011 4669 4338
6604 9077 9275
6246 259 1673
7217 8778 8830
5187 7931 3475
8170 1002 5490
3286 414 16545
4491 2656 17855
4433 4924 7875
3948 7359 6830
5280 2755 6082
5894 6079 764
381 6583 18390
7949 960 7926
5245 4179 7309
5681 645 1232
4422 1980 9486
3157 759 16800
4909 7064 3774
5830 4092 10078
7911 6374 11211
4416 7858 2221
9268 6634 2498
2937 2187 3237
5196 3949 139
212 6467 8237
5729 8804 9105
6987 9096 7500
2540 2777 754
6307 1807 13327
4418 2288 6145
4755 87 16124
4325 9001 3044
7003 2052 3039
5559 5699 336
8295 3313 14301
3557 6453 10519
5075 7733 15412
269 9445 16494
4688 2013 5771
471 1126 6948
4802 446 13262
7188 7305 5363
4452 4151 6692
6891 547 6271
6242 6996 3401
6433 9267 9738
7866 4390 10216
6658 3526 6091
4110 5270 14775
840 7651 9799
5114 7422 14792
4764 1910 6411
8164 8422 15239
7202 2259 17981
9450 3434 3963
1632 1458 9338
8033 834 11541
3715 5188 465
7786 2851 18120
8047 1758 12485
2752 9065 13824
8046 6823 16969
4777 7396 3674
4624 8759 14036
3600 158 12206
6622 8758 18831
1650 1168 11330
7481 8392 14480
5349 3779 18792
5912 2829 7045
7557 645 10859
6920 4340 14973
2449 8215 13468
8283 4752 7539
4056 2914 15254
762 3491 11411
7092 668 5823
8132 6306 18819
4455 867 4668
1685 9312 3407
6223 1812 9289
1819 8671 14691
7439 1130 3999
9455 8312 3949
5503 4618 5324
4289 8589 13080
3930 7121 12140
8008 2750 17578
8978 3532 3753
6468 7899 8485
1893 5667 2592
8227 1559 10964
607 7592 4526
680 7365 11816
5237 2358 9345
2670 221 13055
3104 2518 6832
1893 8461 2616
1627 6360 3172
4403 930 5336
4224 7779 17881
3321 8405 4352
1201 2056 4787
5033 1763 17113
8070 7312 9944
8330 8587 5960
8910 4412 4475
7483 4361 17824
2420 950 18325
4135 5676 2517
4180 3992 11473
7720 8867 8974
4626 7810 7745
8677 8022 12578
7914 6084 62
1429 4842 11692
683 5239 938
918 3539 4633
5635 4818 6556
4047 9214 16385
414 4684 1606
7665 7012 3277
7461 1287 1283
7792 3742 750
4237 5353 4884
2404 2375 18885
1820 2127 8897
7043 1226 15940
8486 6316 16151
5045 9278 10251
1188 6923 12465
2108 2900 18860
9092 5313 1947
2731 5403 16941
8396 7804 17276
2211 1661 16512
8809 1881 14563
4566 6135 16299
7630 4941 13848
613 5093 2568
2754 3561 1288
5606 4259 18135
1348 9016 18601
9124 8210 4698
4614 9410 10661
8363 1447 5168
2502 7666 6881
3598 2875 15177
3303 8196 14036
4216 2559 8546
7077 7930 18956
7826 7430 4894
1612 6491 2248
5748 3348 8903
811 4571 12502
3214 1532 9086
7194 8151 18714
6307 613 10116
3317 5649 12006
950 1938 7774
7449 4710 14798
7098 7356 10890
4574 6937 11567
1583 698 11913
662 1739 9364
7381 6195 13579
6843 8735 11303
8875 3965 5986
2064 9282 15431
1799 6100 12275
6350 1664 3295
5396 3957 6806
5045 6001 869
7290 9387 4315
3366 8334 11907
4750 1084 4417
202 5916 16244
1845 5277 18833
9312 410 9741
442 6461 9586
1066 8673 15832
8793 439 4678
1796 772 8478
224 6760 10571
3955 8884 1976
4622 6645 403
2990 2939 15471
816 8923 7117
2337 4605 17686
3801 2222 14122
8983 2164 11830
4621 4870 13611
5154 6867 4254
3740 3529 3154
312 8085 5287
401 5637 11032
3012 2609 914
9450 7896 4645
1106 5028 17533
8402 8797 2191
8264 3777 17235
4638 424 4575
8145 6917 13309
1617 1673 3100
6035 365 4029
8603 6472 16549
6297 487 8726
767 6250 4860
9212 2348 12004
3569 3916 12615
1304 7629 17926
5609 743 1616
7926 7160 16572
2159 574 14487
3093 8381 17720
5064 1476 5871
8668 3819 4659
1909 6156 6429
9014 1127 16889
5880 7470 14320
9422 5962 7309
6751 5012 18635
6459 4416 9032
765 6119 7234
853 1891 18445
7628 6523 11510
8280 930 1041
6045 2737 11162
5172 5051 2402
2996 2218 6036
9166 1251 6646
1766 660 12228
9083 850 17501
2660 3651 3739
8044 8740 3653
4719 3264 644
1024 7509 6056
9032 28 15201
8492 6666 4887
3613 3991 9619
5035 5346 10825
6006 741 12035
1842 1222 9305
7710 5314 12805
7057 4618 7660
6269 3476 17400
8606 7061 10024
4669 1700 15418
2311 1329 1994
3970 589 12750
1499 2768 16485
1051 7547 5781
5593 5669 14127
3608 148 10212
7372 4748 7381
5849 2040 15134
8136 7913 17021
392 1520 7200
848 8941 4917
2280 4312 13781
8226 8566 10585
7302 4783 15457
1490 4535 14238
3819 9023 2089
5364 7855 9903
4250 4533 18688
5129 2480 3321
3976 1708 18166
9034 3068 564
8072 7971 5112
7208 4604 8690
3579 264 4596
9415 7454 12024
4746 1564 3058
2981 4755 12722
6324 5670 11711
8484 756 5768
4439 7737 7997
6509 6011 17052
6121 7346 11594
946 2040 15483
7730 8750 13909
9346 4079 13465
4883 384 5278
2096 1970 4086
2760 5790 8050
8206 7568 6726
3954 5139 17719
2394 6655 4755
8640 2125 10272
7562 9331 234
2372 5634 2249
1387 2671 17899
664 4080 12150
5387 7132 18718
3438 5890 3054
5895 6197 10216
5196 8175 8751
2500 2606 10600
5849 6374 14305
7071 8877 22
589 7233 225
2722 2448 5008
5728 7185 8459
5548 1484 11094
5673 1974 9939
9163 9443 9055
5729 3552 5572
2082 1428 1746
5210 3483 14880
3085 5443 2994
3789 7675 15056
6690 315 16949
6044 3753 6337
6712 1086 11635
6794 403 1070
8924 7698 17130
8208 179 8661
5418 3558 10176
4195 3675 14531
1033 8450 8830
8123 7406 6038
9062 8550 14920
3792 3838 6074
7738 6659 907
2080 8820 12475
6001 2777 9994
7048 8855 4834
153 412 6215
3031 7967 1149
4586 790 17684
5461 6861 15386
469 4864 201
2292 6490 1345
5952 8036 4050
1964 4709 8808
4691 2358 1132
7929 87 9998
1067 9245 1345
7498 744 6826
8223 7101 10081
5646 8453 17493
2361 2565 12293
3679 6975 487
8868 5614 3233
3748 3843 16006
7721 3962 12106
4442 3169 29
2650 5494 118
2765 2684 17302
8617 686 17913
4086 8856 17461
3432 7847 6524
8325 679 12362
8608 4877 4866
1243 1369 8434
4852 5688 16637
5762 8003 7681
5138 7468 8014
7547 3827 12582
8114 4053 3470
2335 2814 7131
7489 5692 16741
8873 6269 12352
5598 1392 1923
7866 3022 2534
9473 4156 7015
3171 2057 11431
6931 1580 16141
7320 5182 2392
944 1118 12899
4261 8542 12204
1597 650 17012
576 2367 4096
3927 9249 693
477 7131 11755
7267 100 16044
8747 2634 10959
5997 6990 1451
1702 2852 12697
9350 9380 9909
6398 1453 9748
2817 4901 18804
7338 7744 12247
8709 5802 18373
6345 1474 2549
9059 2449 16080
9481 1584 15233
210 2522 13521
3785 7440 18006
8764 6337 4130
7151 5849 639
7706 6467 2357
8803 5516 8185
8870 3245 5160
3359 9343 13944
2162 3451 8599
6694 5021 10239
6556 2125 1300
4256 2685 2823
3663 4918 6652
6567 3000 10726
7270 1335 5121
4721 9127 2391
3898 2962 5721
7407 5622 5717
6656 4652 8562
2260 2208 7346
8647 8594 13247
5001 2223 8790
8263 8123 17071
4345 8952 2978
7083 6493 17454
8758 3949 6141
4035 5652 2859
4225 7308 8168
1880 6908 15054
994 8175 14460
7410 8639 5704
3567 7284 17580
3197 8913 7645
8617 3121 11805
2507 934 8152
8922 647 9583
6817 4331 6750
4796 4267 9971
6184 426 3434
3662 1285 18440
6880 8904 836
3184 233 9537
2318 6153 1812
5015 1981 18832
8193 8200 13179
2571 2338 14556
8582 3396 8135
4224 5400 3811
6146 5847 4014
2755 4450 17056
4050 3910 9827
7784 4599 13432
8139 7486 15286
4740 3857 18754
5052 665 2014
4279 6361 6427
4657 1434 2642
6543 4737 15509
5870 6475 18970
7748 1784 1142
5482 950 17248
4464 4037 8119
3708 5550 11507
7890 74 12238
5249 2725 12403
5007 1268 10163
1770 2192 3372
7335 1446 6863
7641 6379 4966
4330 1520 4520
6434 8668 1864
7727 987 9379
5145 3902 11837
4913 2142 15920
7284 1212 16464
8344 1908 5997
3784 8471 13348
4505 357 15900
6488 2859 17165
7938 242 18977
4023 7980 11051
4458 1019 9547
335 4554 2305
6395 1893 18897
4155 5942 5650
2719 3101 16284
3679 9134 11364
5284 6229 9997
7390 5158 12132
4958 2201 426
2170 6320 18438
4837 2355 12413
1915 5052 4061
3218 5266 7589
5802 3028 13971
6008 3388 6260
8951 935 9647
3793 7869 16199
9447 1447 9184
7001 7902 3011
3568 2938 9917
5581 1105 5662
4873 6947 16096
1798 5000 6940
8122 630 7367
6032 9334 9798
8833 3357 16943
3450 3224 8757
4734 8025 266
3844 6709 2819
5205 601 11870
1856 3147 13661
6558 8965 11736
112 5648 8347
2218 5633 1433
4180 6036 5218
6912 4433 1240
6833 4924 16552
6115 6935 4
2286 5193 18716
4768 1543 7818
9300 2006 1573
9393 8963 13668
5175 4071 17073
8122 4295 722
2275 9254 15662
6564 9172 11964
106 8260 12880
783 6904 9835
2076 5354 5705
2445 1175 7743
6343 106 17498
4712 8858 17531
3860 6526 14388
5944 4333 263
5694 2502 11493
3266 3607 15070
7047 3849 1133
8590 2761 1918
3375 6121 5395
884 3032 16978
6332 1372 14093
4481 4355 15726
3584 5660 1059
8633 5698 18973
6148 1629 9174
8417 3613 17020
7049 816 9458
3391 6231 2885
43 5076 4618
8249 3276 11466
2865 1907 16021
6156 3122 15314
501 3267 8329
927 1474 12995
8816 5657 16225
3882 6939 3153
1161 8122 4736
325 4082 6119
5028 647 5733
7916 6652 3575
7765 9437 8690
1339 2839 2336
7108 7185 17399
4336 7262 537
2484 8015 11459
5840 9200 14665
4361 4006 13891
5400 9304 6652
9051 7491 12833
3608 6767 9269
6590 2895 12687
3272 4161 7991
881 2190 16838
7855 3126 10008
2222 9404 6999
8131 6931 13318
2974 4853 8532
914 9448 1953
1028 4513 14204
3899 7733 9240
2439 9087 12400
2253 2278 8832
144 5439 5782
452 3044 12797
6745 234 4975
3025 7908 16829
6813 1287 11900
4357 5584 7471
5556 1940 11996
2380 6472 16696
1701 5396 26
2351 6783 1100
8720 6692 4385
4219 7318 8545
9133 7025 4807
6669 598 1883
1048 1557 8985
20 5569 18787
4219 223 10400
5054 5164 6600
3324 767 14906
4118 3676 8121
3307 8921 6300
8167 8170 13632
925 8253 1365
2392 5427 10841
1592 7751 18204
8938 2955 17215
4280 3447 11508
9005 1169 7231
4987 1461 15979
7129 3732 6859
4874 7006 9072
1084 3238 8533
3043 7818 9014
3115 1050 6070
1229 4306 6510
3174 3492 3632
6540 8821 8647
4531 5436 6855
9118 2661 3786
4553 126 8631
8627 9017 6846
6491 1231 12605
4961 271 15593
6641 6669 11606
3370 3464 3182
1021 6164 16471
212 5623 14519
9320 5968 13724
2111 1826 10107
4758 3838 8338
6225 2438 3374
4039 3343 2854
2684 3171 16839
6831 1643 11169
3127 2733 5019
4754 9482 9964
1248 836 8987
3414 2363 7330
6484 3185 16575
4387 1371 12104
4216 3664 18712
3495 2087 8538
8310 8057 17614
7156 264 10589
3567 9237 4515
7020 4395 14264
8915 8938 9618
3556 3917 1068
110 545 4566
3593 7759 12285
9110 5118 2206
3493 9119 10224
3155 526 993
9226 42 16239
547 4179 8474
2555 9476 4365
5754 6989 14816
5363 8267 1830
287 8193 11670
1608 6741 14289
4508 5673 15029
7289 4817 8707
6033 1961 13955
9245 9335 16895
6975 3929 11861
401 27 4428
5838 7206 14143
2750 4151 5793
8359 3334 4806
6506 6586 6444
6034 2871 10848
7728 2821 10652
775 9406 10166
1319 5734 16576
8607 7347 6329
3497 6479 15504
1151 3277 8199
4660 8435 10658
4231 1174 16194
6739 3007 4920
333 66 4350
7767 3329 15081
3945 5930 7312
6039 271 14204
5712 9235 13359
4297 2485 7754
219 8331 5319
1716 7270 11263
6337 6609 988
7275 7245 11302
7431 2068 10864
8082 1516 4980
2888 5725 2262
5514 6432 18466
3273 1476 13617
2218 8079 15247
7107 4713 8460
5794 7862 825
3854 753 13389
5386 8729 15864
3405 8657 6917
9358 225 2437
8063 113 6939
3168 2676 10371
8390 7470 15447
854 8739 16680
469 8874 9333
2153 150 17043
3334 1997 502
8091 2251 10071
7940 9388 9825
599 9295 4232
4214 5271 18902
2789 479 14524
4746 7255 6390
9377 6517 16368
5140 4260 8280
3933 4182 1080
4296 4257 4493
8 2246 12682
9390 3342 18038
9297 5610 9702
7102 346 16301
8997 7439 5984
6884 3286 1537
6192 8562 15755
6626 2236 7769
7845 1612 13532
5532 9423 13346
4204 6452 7896
3628 4589 9494
5565 6226 8411
6918 855 16029
5977 3566 10583
6407 2449 8595
5012 3662 5573
6630 8904 7526
8101 9127 13087
2461 893 14811
2928 1253 12507
427 466 2487
4711 2777 4662
3596 4633 742
8048 1818 11847
2964 5020 16872
5796 7383 3472
7099 8933 7853
6687 9280 1018
4285 2242 8874
2830 3787 3199
4390 3334 17584
6124 6469 2936
3174 2169 15064
498 5618 18422
2960 388 17951
8434 6276 11491
3182 2756 14060
4045 3448 16432
6453 5884 17580
3173 4177 10342
1403 6016 7225
666 595 9665
4230 3440 1078
8941 1268 5675
2477 804 2964
382 824 12160
5634 4202 13892
356 2365 13779
8558 4616 16892
7522 4284 16329
7917 2133 17282
2667 2973 9106
4725 9384 5862
7753 4596 4215
6904 5263 1868
7370 3757 4952
1014 856 10950
1296 1118 7517
4001 3484 14616
7492 60 10477
8189 6020 10095
8897 6639 9537
7920 4767 4854
2414 6055 16800
49 9014 14826
1258 5392 13297
6415 4625 1637
8636 6206 8280
3564 594 1280
6969 8640 14771
2941 3373 560
5129 7277 1003
432 925 2019
2546 2698 7912
4535 8821 6872
5478 1689 11430
1574 3906 16730
5615 673 12171
596 3165 5517
3529 3054 1520
930 1173 3543
7938 4844 5309
26 1302 8517
4620 1522 1839
7531 6641 14123
1119 146 10203
6334 7274 14969
4340 7782 13691
6997 2197 13579
5334 734 16728
3817 7662 18288
7605 4282 7889
6666 2866 11834
6793 3612 303
816 6818 10457
1164 5892 3186
41 3271 6218
551 4421 16603
8845 4084 5218
3737 9367 11838
1457 8178 17624
1419 8736 17603
8450 3355 17377
127 4803 8286
7805 9134 14280
5656 477 16448
9032 3947 2520
2788 1054 1387
1625 5062 13621
9317 5007 6322
8991 4196 14383
5907 9003 9358
1400 3624 16602
7953 1635 9097
8328 3657 18219
6330 8092 2872
2595 2864 13639
8958 2029 12648
845 7957 490
8780 3346 12162
4060 1342 6867
8542 6685 17345
4408 6128 1129
3800 3031 17370
4631 2019 17174
9292 4916 17598
3216 8224 14934
8070 1105 4142
6382 4446 2132
3549 5188 16760
117 5614 7965
1819 9277 6150
6049 7251 5337
1634 2042 15280
2285 9363 14236
1201 132 5859
599 6993 10729
425 3686 13614
1462 6285 5747
3510 1972 3687
4579 8884 6343
1975 4456 12949
5274 7132 18850
7247 6938 11030
9400 5987 12899
2611 5200 12098
5866 8401 1677
703 7090 9892
7195 1383 7800
230 1694 6824
1284 7919 4600
302 6643 11997
2972 7842 18856
4152 1484 17394
1916 5835 5395
3447 7181 17448
5929 5163 16336
9104 8982 5598
3111 2217 13865
9454 2620 14425
1112 1809 2334
283 6341 2591
4551 4764 4279
7861 8419 2459
926 479 8533
7861 3424 3424
4091 3230 8616
1859 6428 8712
2633 9361 7654
7568 3112 11076
7290 4505 2925
1032 8620 7722
952 1409 9409
4911 7090 10016
4116 2891 14771
3964 1346 4292
1671 3132 12699
5846 8591 5036
4584 811 16138
6040 1665 17683
8112 8702 4022
924 7803 15262
9222 2278 5655
4919 1160 13922
2523 7692 4809
6917 4136 5466
2655 3820 147
3149 4843 17332
712 4368 8050
8434 6241 14021
2423 118 14419
7668 1296 7023
8326 9266 12327
8828 1855 1827
903 6150 18514
8619 8564 10805
724 3237 16762
799 6170 2626
472 2827 269
352 4422 4661
6585 1824 14978
3596 840 2908
5224 2329 7646
6516 8261 9948
9233 6309 15148
4493 5355 6844
1717 340 7579
270 5689 4297
5244 7390 16663
722 3610 4801
6216 5213 7306
