24500 17313
22149 15182 16444
5984 7318 41053
12177 21515 7987
3231 6896 38360
486 17686 21888
4142 8158 21590
19802 7631 24913
21696 22717 32726
16814 8301 16619
4623 9101 6434
16898 13088 10554
23643 16295 39548
2594 17317 34396
23239 2559 8142
8975 11549 19329
12898 1052 13895
6623 18061 14552
20279 14675 40790
4113 5251 29401
4122 13212 14688
17690 14560 10802
2067 18427 17507
9776 11663 36615
17234 16042 41169
15245 22123 40403
5463 10002 44445
20975 22482 18219
20070 382 42786
10998 12744 31105
21528 23572 3921
10362 12637 36187
3463 18771 21808
17482 19769 8677
20342 18889 13445
1189 16270 7478
22004 15974 33898
18132 10518 42102
4628 14200 13649
15049 21461 41469
3058 21000 13624
18256 19316 13825
15054 14256 29360
16151 7926 7031
9016 18447 44537
4225 4790 27262
7457 19957 26609
23411 16593 30520
16197 13734 16698
17193 3309 4240
13235 5064 25580
14962 18196 20227
12608 8553 38552
7705 9373 27808
2898 16000 40402
23265 9956 12990
3899 23459 6360
5801 10316 10361
23964 23375 45211
20461 7503 19530
22740 14166 27166
12922 5351 37561
11063 22257 21150
12162 1679 26753
18074 23551 35811
437 2222 14082
10926 704 18654
22374 9214 40435
9132 18456 9973
16390 20857 38666
19172 6441 15485
6941 7957 38548
8711 11854 3676
9116 22858 12659
5847 16715 39724
11159 1083 29060
9301 3873 40514
4254 7855 41399
5894 15663 4802
12520 1860 47413
18748 9389 18705
19132 16467 44155
14249 22136 24657
1947 8227 19144
16436 15374 31704
9482 1005 38419
5743 23068 30201
11170 7259 47372
19751 14178 15826
8656 17030 5136
23887 10296 22295
5616 20307 43882
13858 17466 42740
16224 12339 43736
17535 9496 22557
22252 8663 2732
1485 10752 47275
1707 9400 39116
6596 20963 465
4192 374 3621
23699 8843 43171
9862 23361 83
18635 23572 2978
8714 9756 47332
11047 4687 6283
13931 11432 3094
619 11063 48386
13975 13034 42401
9715 9354 511
5040 19718 28482
3979 6250 37726
9149 24376 19528
18775 9708 19775
16848 10968 28151
13380 4806 19746
2780 6173 38636
16549 3183 37851
21309 16062 13994
18176 5437 42153
13490 12744 47873
16168 11943 12911
7479 1937 7058
14666 15547 34787
4710 23272 16850
22295 23409 42812
20797 11336 46044
14886 24065 2672
18623 11413 43683
1926 19236 4024
18394 4486 30801
12688 12007 33952
22214 18791 39821
13553 22878 40201
17064 18612 35151
17946 726 8623
9846 11364 24078
2157 16730 596
733 21388 42352
9332 14814 21433
6428 22284 20951
974 11634 15190
21263 15208 2494
8557 24157 23147
20886 16379 7763
5450 16322 20987
7653 7962 4641
11606 4675 34996
20997 18395 25803
22537 19029 17917
19552 15700 30130
5234 23629 4069
5583 19264 43350
21634 194 38341
340 14965 26906
6584 2133 35444
12018 1822 35198
23336 14130 16550
14469 15166 45489
16480 2460 32168
1796 1121 33252
23552 9575 47093
5479 20953 5424
19197 15346 26702
24274 14418 7485
6262 9404 5736
9609 2650 2578
12604 21564 37875
2627 7927 23207
10825 7150 3144
13279 19713 46201
22162 19440 37914
16452 18943 11509
7082 392 14753
11522 1107 28785
18407 11014 10783
6305 23204 10991
22690 22057 8163
13907 14197 27732
8237 18309 31672
4618 17979 18170
1333 3396 12172
949 14731 15474
10367 122 27577
5007 21816 44404
20358 18570 38835
6124 10596 40738
16443 20171 5295
14934 12741 34976
11166 23105 14461
20466 6437 23846
4716 1467 10028
4492 3577 32988
21893 15730 47702
3510 47 20290
24343 18213 34223
7574 12420 10198
18101 10502 18247
667 13759 38950
21598 24279 29093
14546 22878 5965
14924 8632 17723
10029 20548 37597
8421 8287 36622
21506 12933 290
18190 12638 27882
18358 17729 39526
4561 14060 6346
894 12961 30016
14313 8320 20521
12709 6139 3629
16687 15216 7276
24418 10066 10004
1317 10616 17138
17918 8923 19000
6330 18201 3250
3283 4733 48072
4762 23330 48857
3589 15139 14711
14158 13467 13285
18252 17516 4104
4347 20661 7891
1553 16076 19853
5421 3996 36930
1819 14435 47632
22752 2284 29079
6648 6939 34899
20979 14572 46566
22322 21102 48643
8590 1805 36453
12546 179 20585
8458 61 4773
21421 18911 23827
3455 15724 27635
19642 2014 14315
2448 18719 29333
14472 10917 28322
11565 14787 12669
11730 7843 19691
24405 15686 22213
23834 11368 23531
1032 19227 3854
5208 7325 32294
5929 7225 30556
9724 1838 17992
5942 13689 2549
8723 13805 22226
24104 11334 10014
12913 20198 17495
17908 6627 24598
9853 21147 40770
7866 20096 7104
256 21219 9157
8453 8281 35115
635 11171 26282
13569 2088 7201
20655 9585 5902
11601 2248 788
11742 4925 37670
13201 15424 29061
2661 4365 13582
4612 2512 10791
6301 20224 25886
21249 16983 28190
15658 8778 17498
20203 7824 47550
21818 1342 39273
13042 10182 48940
1678 16097 17337
18605 7230 12790
15990 12622 21959
10323 17489 38238
11745 2739 24049
24307 3560 43236
21877 8717 28322
8445 2601 47858
4258 17021 12797
21755 22033 13234
167 18776 13900
20809 18235 21745
21294 18806 24826
7002 20086 27405
17392 23165 23424
2014 24051 19533
11696 4915 14485
8311 1103 3813
18825 15761 34351
5134 1990 6865
3359 7913 25324
14607 12045 43640
10834 21912 16746
16254 2123 15641
22284 2401 10089
17713 16456 43291
21891 21046 24909
9424 427 32541
21819 14508 44412
23597 18950 18638
6440 21269 31069
6508 1344 24050
10072 15573 23773
10661 18665 40717
15186 15222 2532
1969 3369 3297
18528 21903 31252
9373 4341 44935
16408 11638 17970
24350 8191 45787
317 3849 13098
4617 9295 41982
7186 4872 43079
13273 11889 10953
8739 13539 33006
3349 11213 10536
2643 210 25996
6194 5969 2537
22473 5395 5827
15072 1889 27088
11481 24137 43889
19876 4006 29237
4545 4867 8971
15196 17566 37798
11456 11768 26592
11761 9631 21335
870 18092 45198
14211 24015 48229
2444 11534 16002
19739 1144 17010
13302 5460 44498
3257 16481 47232
9209 23353 31440
12402 731 18532
6830 13510 39900
12687 15430 31247
15022 17378 18338
3812 20401 45323
3108 8448 39640
7499 16299 3260
16726 23686 14096
2030 19699 6318
19119 19491 25898
2929 22261 41444
16156 3077 33044
3710 2785 14602
497 3490 4153
17306 6490 26706
17528 20085 10169
2006 11460 5228
20184 17756 29892
9290 24070 1767
9047 8181 5122
21371 21356 27546
9637 10549 44336
21253 1669 10469
14351 11445 1133
19449 5063 44681
879 2123 28441
9738 14383 33597
2616 18763 39456
2361 5473 18696
10862 22911 32217
6046 22051 39711
2619 18518 25332
4748 4475 31947
14474 7189 16396
15322 18092 33707
860 988 5392
3713 23532 10068
6590 4691 47795
13549 3509 23481
456 1814 38120
17623 23658 1962
22302 22458 13464
21019 10154 12359
21049 18645 33934
19263 14829 18755
11929 16866 28407
9109 6869 6012
23812 19866 12268
8978 633 28083
19443 12615 21844
15476 21313 39225
14492 17744 18410
20544 9818 33189
1322 9247 29405
19215 21795 33075
16851 12730 15574
23635 10731 18551
10082 16981 26852
5335 10921 33738
21544 17870 21145
17651 13133 46137
11557 1165 34357
8474 9346 13245
2925 2142 27657
21053 10605 35495
6445 20220 46366
12104 7342 38329
2886 216 8943
13418 2990 5161
24044 399 10955
18196 2072 10924
3663 1399 12418
15526 14961 16486
4784 13722 26383
8706 4402 33882
20664 18821 30640
24061 16272 46494
20054 3952 26605
8845 7735 42280
5238 21418 39866
7882 18372 23947
6915 20037 17594
21668 17446 11529
16496 7743 28311
5692 23475 32927
5097 6838 47049
8878 4871 12682
10035 17187 19903
1673 24056 8468
7968 10183 782
22517 9740 43604
19558 7530 35881
22695 10140 14070
7761 9551 48023
17637 1372 35238
21300 6664 390
2407 15560 2091
8827 5304 22698
6826 2549 45258
22647 3325 11675
15724 22733 9463
9030 86 37140
15897 4764 19018
19720 12415 34477
4589 18160 14968
20431 1098 9423
3306 17842 341
6934 18459 5219
6025 17074 25252
499 17164 31817
16143 9172 36656
10075 18216 47562
8856 8350 3162
22208 5900 32162
19403 955 18011
14658 13660 7516
2245 14843 27534
20165 1278 32066
12688 20594 2606
22834 7222 19101
8397 8956 42249
15997 13874 3354
5885 11564 19946
14476 2654 44943
23260 12644 30426
11019 21786 14906
10774 21896 35956
2427 15285 46209
2498 22012 42339
2612 11182 30690
8391 18802 25406
9370 2443 15036
12681 4660 14232
5161 14238 31404
4602 13616 30636
2355 5478 3494
21875 9423 28851
8590 12556 6512
23830 12338 17406
11984 13761 596
9185 23683 39163
12739 11905 36934
4734 19591 32305
8 21213 17351
5565 12978 47306
23638 22933 21108
13693 6199 46080
20914 4042 9797
23954 13452 26039
1295 13114 46156
17575 5433 3317
5250 23764 7799
19868 15074 30805
14741 7796 38108
712 4798 10869
21860 17955 44384
12344 21829 35742
6290 24300 19745
16256 12185 5795
9604 17292 32587
23321 5920 5125
20546 16173 39446
14416 8223 23627
754 9126 45565
10205 8772 41309
1563 11215 48932
2732 6562 26709
12717 5625 41371
23612 2510 9029
2225 9203 27976
19455 4270 48590
21527 2525 21748
16727 14956 13572
12251 24375 7865
16153 8579 15547
21236 5201 4592
14710 11918 5715
3547 23592 14089
24462 23236 48154
17470 21570 22392
19385 23979 47571
2495 15806 23372
8473 7543 35599
12628 8141 23745
3924 491 44133
6425 20358 1868
19977 2636 43010
596 3733 4838
21719 23278 31520
23578 1788 21593
21669 13823 29281
5594 1662 20759
13469 18112 6925
24102 419 47879
10582 19672 28845
2842 17355 7471
19916 15755 34578
12549 3505 46669
17949 6939 46483
9416 6694 15778
802 21301 14997
24344 2633 2080
14973 7864 47854
16661 14895 48018
4289 2947 15819
3158 6496 46711
17017 18145 4534
3166 881 21431
671 8237 47807
17038 18217 8279
23397 10319 13735
16482 4242 46377
12409 9684 42481
5000 6111 3429
21915 2069 282
15802 10546 3814
6821 15186 19064
20546 427 8699
22713 13734 26080
8744 2516 13016
12721 8038 15985
12468 1824 37342
13410 1519 30926
9787 610 42459
14687 21186 7809
17439 7580 20786
19004 13411 43529
19033 19523 45329
4463 23482 37598
23557 21280 35934
17717 14148 42942
7899 16724 10102
9688 24037 3952
8044 5386 12030
12506 24302 47219
21367 1457 25867
21356 992 27804
13261 6588 9197
17252 17098 41013
10191 9809 20633
2152 1053 35858
4852 11560 8662
12633 15659 7824
22460 10125 7090
9534 16409 43770
5800 10803 18750
21387 8396 1790
7019 671 18237
18643 3073 23280
2353 4598 20516
22542 22784 28266
9680 3566 22877
11644 2491 36898
19512 8028 27572
4765 9884 3971
22115 20609 9280
20875 8981 41628
14155 2021 1785
12866 17860 38174
15725 6070 7234
678 19661 41501
10328 16445 6340
5484 2410 3062
15250 22387 36012
1493 1753 23419
13970 22693 12215
6990 7802 17316
5021 8511 31647
16429 21020 33996
11235 1876 18767
12831 13070 44005
20900 20079 23843
3114 4742 32349
23935 12299 26544
9238 15883 5884
15312 11191 39241
1416 10228 11349
695 6571 42006
10735 1634 15705
14789 14001 4123
23888 2638 461
11188 2423 32153
23279 15925 946
8736 16913 38954
18666 20307 31777
11959 10460 39243
7027 7396 37802
21583 2332 11505
8328 21425 17957
20201 17256 4461
17460 8599 23459
17699 11412 24339
2841 4208 40021
9862 13709 25309
18522 17971 12789
12355 19237 7955
13202 3295 38916
10160 695 42239
1728 7790 29187
2298 2345 1060
18772 17085 10627
15724 8282 8535
11375 4706 25518
23256 13362 4615
17371 6373 31442
14025 13019 1211
19353 13290 23258
3969 19861 15729
7215 2154 42482
12297 8719 25833
9408 18982 9810
23675 17157 17872
15338 18401 39944
17985 10742 48544
20122 17838 27962
8458 23232 10687
12463 22069 10115
9006 24155 1359
12120 14708 28837
9361 64 21539
19631 6204 22742
17257 21271 1036
12899 10625 42414
8017 22975 15793
18311 8327 13632
11830 4469 39540
15610 18250 1340
10620 19131 34292
3431 15660 11032
14491 13416 48853
10841 10647 18763
24034 128 2244
4967 17969 43835
5762 10031 14435
4270 9593 11382
22466 17869 42222
14649 12729 43462
14072 13304 26943
23702 18473 2727
23690 3898 37299
3015 11814 29548
11386 10193 30280
6655 18738 16848
21864 19080 3289
16471 5408 32814
24232 2041 28598
21542 2002 44062
3306 15719 9094
22683 7167 45161
19048 8313 6863
7245 7478 37355
23846 20522 46935
10482 17785 13222
17437 8381 3496
4153 23282 6874
8216 10128 28620
21159 10653 15409
23744 18332 18046
13002 7140 32444
6387 7651 7332
1282 12698 31058
11983 1786 20132
23143 20453 24994
3824 19982 38662
