24000 11327
9102 21143 14268
22587 22895 37830
22902 21300 21490
13319 21672 5528
16196 22445 20174
12529 18278 3309
18970 16440 30628
7670 19060 16570
21564 21426 10862
7297 15284 32754
135 6838 6418
23651 115 17659
16816 12473 5419
10465 18301 28834
1704 14370 6635
14545 691 9017
8986 10153 4307
16473 6463 21735
16954 3200 39459
17548 19146 21372
21428 20164 16071
15979 21336 20348
6607 2910 1142
19731 6468 7157
19651 5073 30766
8999 9184 4053
1721 20061 40582
22059 17999 19288
22549 2870 29065
13310 11536 9076
3236 18700 1
12427 5901 20901
2756 9297 23799
20106 5569 32609
16374 11041 35182
6091 8685 26597
18844 10596 17894
12124 1831 42989
23780 4251 36827
6792 1406 37916
19197 16958 10980
16736 655 26864
21924 3566 14276
1580 7417 47645
5326 3502 21815
5379 15945 32530
22739 20274 12839
13985 6508 47511
22545 19178 46377
6129 16770 24136
7931 4361 16347
23291 19371 5456
811 18836 46649
23655 11971 36853
6068 23728 2296
8919 4669 20141
22261 5494 38986
8480 4877 45373
2108 14361 41361
8856 4704 5841
3848 18369 41749
21714 16794 10807
20574 22421 136
11341 12934 7172
3323 10915 34111
15751 15839 21069
5738 14295 5109
12820 7130 44130
8705 15108 4771
16810 8540 20717
22591 18561 31894
17667 23206 41714
17433 16439 30475
14449 1313 10219
12892 21981 25375
8362 12010 39402
577 22947 35536
23768 13027 44033
1150 9372 1236
4162 6570 7917
16366 11466 6505
6750 13347 11187
17087 15484 771
1715 13905 24190
12682 17133 45216
8551 13134 38714
10786 5293 29950
15358 12997 42886
10874 6455 26479
11484 16386 1149
23742 2327 46758
14665 7947 17814
16560 18174 30907
19509 11035 46885
17313 7129 33250
2215 4246 10679
14274 15451 9958
6284 2298 3805
18361 16531 43860
1064 12960 37533
22091 13980 40106
11209 1763 39561
12056 21500 47889
11142 16495 45547
4066 12343 41496
14849 15167 31454
23524 1613 16753
6731 16285 35958
16651 7530 14061
4685 20149 705
4231 18345 26800
9687 23153 34890
15789 12136 6362
12946 10805 10140
7396 21661 7154
4672 9642 6213
5513 13339 1536
9517 8812 27540
6850 2448 46792
22920 7618 41372
987 5073 12870
15920 4653 7215
15941 17082 19700
11505 21384 38933
8602 2495 40833
8317 18132 14400
14115 16468 21388
11436 16841 17327
14756 3216 16810
19412 6229 1369
19875 7061 19949
7864 6664 9784
20370 16370 45768
12557 6211 34772
11549 11439 36712
13746 14473 47424
14624 14940 4044
12330 1169 14577
1542 21306 22944
14724 12811 25179
17173 19805 46001
7817 3603 30104
23453 6838 41016
20035 12874 217
10078 14083 39145
13895 3362 31450
19530 19388 47291
2425 9681 47467
15195 9927 12137
16307 15009 5531
809 11381 1517
12120 23322 37497
5145 5764 16904
22818 23506 25923
17174 17991 12625
22028 17948 38903
11201 4221 20048
19699 5480 1270
10485 2117 34385
17064 6258 21622
8539 22478 27354
19414 15031 3640
19176 11191 27829
8004 15136 7021
4948 7906 47805
6481 8539 12075
12270 17563 13227
6322 9599 18213
23031 18059 14874
22072 23888 538
8965 21455 30046
2159 574 44664
16163 20876 1718
2230 8095 28076
7516 16802 34208
14146 4300 28105
18619 2169 35731
10682 17532 2800
17503 6468 12346
22072 5482 31748
16514 1060 7266
5620 16993 5365
7017 19280 20215
23465 15132 39482
695 16016 37522
11700 7425 35777
15692 6489 38036
15348 5991 11730
8635 6404 13506
12007 23567 16262
7952 18383 33149
20999 23080 28866
16109 12979 12500
13681 12255 4293
10980 14889 8708
7057 1799 16329
11278 6453 15413
9700 6178 12568
10426 8250 44560
19211 9635 22413
17966 23228 23048
6277 21235 3530
8220 23520 1722
2642 8139 3779
7801 7815 21134
23168 13486 6399
16687 13452 16804
3654 17003 36813
3981 19704 39283
20833 617 686
16269 689 645
9643 9463 12426
2651 22482 7797
16147 9469 25336
19488 19896 37121
23337 12176 21500
5900 23217 10901
21242 9369 11656
19895 7627 25292
9709 14127 17953
2879 5853 17185
3587 15158 41387
18996 6083 23307
7578 12248 14596
10338 8410 10595
5376 14579 27670
20498 2949 11990
17990 21280 11461
21794 11214 27321
8459 12082 16009
19974 15712 28875
15936 6689 6612
7783 16511 3850
17099 16270 4808
3800 15520 13367
14502 7162 46899
19860 4007 33605
1180 20612 36957
320 16439 46130
5992 9785 46477
11510 14376 824
2914 6524 45457
2841 11471 17427
3980 9360 15527
4132 12619 17459
6503 15920 17724
11276 19515 41673
22359 22222 6329
18569 17797 34935
9310 23545 11895
5371 9490 42922
9348 3981 3885
19177 16374 31191
13500 9024 191
3303 15257 17220
11004 1438 14222
12912 19569 16165
15383 9855 43223
4627 13840 47389
13338 403 4331
13433 23548 21185
9141 23414 22525
19083 4270 18069
12406 437 8514
13743 18138 21939
18695 14452 43846
12085 1797 29957
4699 13430 27565
4225 5331 4173
1949 22907 28849
7790 16140 32714
2066 22771 1553
16772 19305 15006
11982 3564 43577
83 4850 17123
15613 20974 16452
21467 454 6053
6482 19415 1986
20576 11521 17405
22736 15215 9852
8808 3184 31028
12359 6535 30726
20130 21703 19560
3288 21268 36991
19649 9420 19358
10854 3527 39288
15426 4886 31256
11865 4532 40017
20229 1653 27181
3038 13019 27368
13307 19434 19539
23772 4268 10122
15808 12271 37165
13424 13558 15881
17208 6093 21035
4844 22118 36566
16408 19818 34661
15505 12071 39466
17264 6674 5837
8017 2168 7630
21098 15109 36042
5873 2845 38460
3077 14797 803
12999 14517 45530
13642 4308 11166
9663 15055 10477
5905 2094 20660
3511 13381 20843
13512 15347 43197
18015 21629 26522
18384 314 36273
21389 18902 23281
2447 19778 28362
9097 19271 43162
17335 10559 588
5521 4533 12501
1871 8727 8082
18718 18542 38761
5950 4145 13569
8898 7354 9026
1931 19181 31607
11970 2852 47514
12388 16349 29860
1883 21149 28645
14299 11425 31038
14352 6590 34589
6615 13214 21265
48 6777 6165
11268 2580 42035
18342 22304 30405
12535 12577 39656
16507 11548 12358
22097 4481 46493
10263 20645 32618
3233 22813 24853
2727 10284 45234
15706 2751 22287
7002 23340 37543
23417 4872 15840
22544 9525 9937
5237 4342 34847
6630 17681 3510
2198 22962 16397
21502 16796 39178
3968 19104 31972
23560 1858 42886
11936 12322 35701
2117 2789 30916
19985 13604 34289
833 6004 36634
23057 9576 32812
21395 14150 11022
19484 16648 25238
342 21793 29952
10656 20078 26183
12727 19513 27638
19441 17360 43408
8903 15059 32992
7505 7289 9323
18513 8307 941
14829 6745 10423
13712 17428 27072
10657 14629 8922
13632 12561 7048
15665 13728 47539
2945 14303 47472
21783 3219 32423
17678 13115 14027
9887 60 179
21995 16811 25226
270 4698 12184
20944 15551 26327
15709 12124 39694
5954 13573 667
12685 15509 13611
23260 10180 10315
8968 5165 14139
17804 5126 47336
7581 16389 29290
2122 2842 23010
15681 11499 33987
22809 4500 27529
18720 5779 14470
560 14962 16913
8158 634 26079
5546 12383 2079
15181 13750 47451
6349 13033 34665
9779 13242 26705
17299 14133 26137
2682 14597 28411
22587 3791 7347
18815 6399 31883
10948 4494 30829
16071 5487 649
8339 21893 10261
11266 16355 20054
21014 9652 7092
7648 17292 4282
3723 22063 4169
23077 17934 36162
6692 22013 32432
17654 17183 38861
3017 16816 2388
17008 8480 6514
22604 21014 46113
23605 11293 46394
19496 504 24819
3545 20145 16996
23452 9663 34096
18479 7477 41094
3226 6434 33490
16873 20601 45769
9196 1660 17018
11948 10050 6636
19558 11417 6988
2819 4515 7239
510 18941 36163
11591 14449 15899
13629 15228 35313
23434 14856 3285
13763 5258 15
17949 16347 16074
18831 22307 40371
22938 21766 2053
139 19377 8853
12623 9342 33902
5129 15119 36252
13808 3818 30007
17316 3037 9095
9626 10593 18421
23570 3110 32365
13971 3565 10036
14732 17988 2543
22832 11479 41583
10379 14971 5711
5336 99 40737
2913 21246 32491
12132 8937 22305
8135 2612 23519
11023 22069 5969
3904 18858 26506
21719 13633 24667
3499 1353 12637
7392 7242 6876
7546 3707 8337
22066 6177 3921
10203 9955 46191
22142 3806 32113
21786 14823 30451
15928 9856 26217
20652 16458 26594
12420 12996 34780
18403 15982 32673
23542 18316 11967
8988 23340 41903
11924 16065 22534
3423 6438 3294
9127 11174 47724
1456 6615 46835
10405 21088 35140
7525 20635 36408
21087 1638 10321
14779 7060 25596
2426 10211 46313
23570 23104 47130
6831 10422 24874
16469 16814 38745
18738 16991 42856
18125 15545 34313
6614 14620 8439
14059 22818 8452
2445 20903 29233
16469 5657 16782
3533 19052 43004
23527 4864 4322
7121 11664 32224
11157 17966 38259
9574 9353 46160
6439 22384 24534
13150 4062 24841
15494 8052 37406
13991 720 15263
864 10317 14332
10710 23893 27171
5066 22736 24680
15485 16584 24671
23709 10012 14782
18745 479 14026
5741 20872 28686
18230 22697 3469
3105 9173 29201
12682 6603 36184
13569 12677 4055
7793 19989 31491
3186 22373 20782
5494 23792 6332
22756 1373 21262
16627 12309 28108
17118 10111 23502
4490 5465 5171
2155 20207 38660
3453 20700 3124
6534 4218 35152
15439 4872 20612
11717 16395 45931
11503 19141 39226
2932 19005 16946
4839 13478 22379
14475 13149 24545
13844 6208 22267
2613 16397 41852
7728 2972 34254
9815 20116 1584
13599 3846 46197
20015 19389 1590
2261 12653 34084
447 13882 6845
18550 7149 10037
19279 8872 15239
21472 16958 40333
1613 6810 37785
19395 22917 38123
17649 20261 14217
930 8362 4549
16666 17058 41942
19941 901 44424
16515 12472 41875
7342 4524 15958
10186 11768 16495
17489 13684 9012
17636 18839 32741
20886 14165 34934
7854 7625 30580
4871 1146 5880
14062 6601 24379
16911 6063 32526
15883 23500 3219
19944 20148 4157
15837 5973 47254
16291 17463 22034
18663 11141 39153
5133 23342 913
22536 17741 33899
8916 11129 42712
6533 11077 7402
9759 20499 44277
5075 18131 6325
