15500 4701
10785 3801 23219
11068 15061 26533
4227 8116 13877
3542 6331 12408
10087 10841 27313
12450 5584 9098
8131 5515 7186
7847 3053 702
10858 11150 8378
13174 11518 10672
7590 7086 10165
328 4448 22172
7769 768 18044
946 8715 30041
12058 142 30181
6270 8271 18980
7897 10443 18450
5342 4478 20851
10431 11945 20246
7632 1831 16261
11992 10743 25553
5261 10593 11486
10394 774 18863
14116 14066 19161
13842 3122 12676
14054 1216 4157
3843 7377 9589
13956 5174 25776
11594 4227 14472
11740 15051 1947
13993 6567 20991
7261 3161 7449
12286 461 21950
5990 7259 9162
2372 124 20884
7954 634 618
629 2628 10451
9685 916 21997
10033 930 11189
8020 7348 13035
2022 8384 20543
10350 11561 22611
7943 9389 23675
3467 7631 30788
3067 15365 2459
9396 13146 6439
15274 8381 15487
8894 8708 17086
11892 10221 193
6874 231 29356
1187 6931 8407
12521 149 2019
5484 6507 8870
966 12573 11705
2855 14275 4287
8343 1339 27452
8605 10168 19172
142 14737 25549
5134 14673 8244
1016 5133 5227
12517 4847 24562
943 1268 24774
3363 2577 30759
13880 15287 26415
5893 610 30332
13884 14330 9703
8421 3247 30718
1029 598 23678
10769 12399 8254
11978 15144 3123
1574 10984 21263
5255 14154 5972
13864 13131 26548
4142 6482 261
7939 15418 20
13755 5247 27839
7437 378 21845
1192 7493 20410
15168 7043 17264
8116 6311 145
11817 11865 5116
3088 9417 14401
398 8802 30775
7692 8296 15043
6879 7178 12395
9444 3640 11494
8053 1119 6104
13281 149 1200
14609 3672 6135
8489 9886 16801
11790 15403 26193
3662 14230 20163
954 5503 24827
5235 14893 2413
9793 12069 1651
8420 3999 2664
5253 6184 22049
1278 11134 17750
8969 6241 30387
12915 9782 22966
5361 5756 8344
8097 6705 13357
6731 12775 24180
1577 6397 12097
12157 13046 7209
11708 4467 4437
7996 4566 18881
2251 12158 21942
14673 5798 17346
549 14267 10463
2886 5980 19012
1559 11650 10295
6148 13101 13686
14998 11848 24445
8999 4220 30594
3341 1565 5960
14081 5148 15814
12846 14839 17438
15199 2807 1565
5705 10635 2821
1036 14685 2788
3654 12673 1498
6089 7492 22440
5979 3261 1788
6674 14466 11326
1336 11398 7853
222 9653 28411
11641 9532 14940
1297 12334 18464
11155 7327 8575
10856 4128 4094
12118 10160 1707
13580 7760 28082
7800 9167 15329
9199 230 9002
15353 8276 2428
14191 4314 22377
5451 8918 28298
5307 8946 13628
11434 2018 6934
12813 1592 610
5181 11944 6488
2156 1493 26596
8016 1376 13887
616 5950 16856
10220 1075 2965
15239 13992 29508
9146 7777 16961
7833 11697 6029
7985 7529 30201
12337 12515 23487
6075 3726 20734
13943 6416 20044
4790 1440 15810
15002 8298 23276
12956 13528 948
12378 6129 5738
12380 13870 8518
14972 3341 29311
15346 12727 8635
8152 7025 12029
9696 4047 17249
15311 3337 16301
12272 5043 17962
12428 11117 28383
9356 3429 1403
11195 15216 25554
4275 2824 1514
7818 12965 17333
14276 4747 23083
625 952 26828
9523 6506 26285
14262 10044 13211
7949 3416 19671
13523 9926 2165
8037 1018 14422
4637 14325 14210
7693 6507 9118
11485 7156 6727
9258 5201 27445
6547 1333 19061
9648 5620 7995
6102 10871 13209
5429 4301 9914
9139 4324 14447
3473 4574 179
893 15 28732
13742 7883 9707
6650 5323 1777
9516 5291 1759
8151 14870 5334
11342 7227 5776
10780 5517 13729
5586 14049 6641
1717 3312 21032
10593 8658 4683
184 9812 30037
6775 8964 18954
6730 4868 11894
1926 4750 21783
8514 10913 29484
7544 8658 30430
11031 83 8353
3026 7723 11436
14525 11274 18646
8980 13221 16211
9780 2382 5575
7841 8390 16986
743 11083 28561
5891 3146 9148
2325 1186 21288
477 13856 4278
11705 15434 4522
2194 287 5744
4728 6806 29479
9225 11936 15741
3690 6100 9489
14574 8247 10183
10577 2642 12446
8662 11251 29511
3192 6780 20914
7400 640 18414
10420 4777 3525
9128 549 30235
1497 6065 25501
15270 6894 7386
13414 3291 27467
10188 11701 14298
6486 3917 12182
9450 319 15736
778 3866 15
269 8694 685
3521 4651 20687
4832 13327 5106
10899 13051 12029
11556 10609 19921
11257 9609 14420
7150 4707 24383
1285 14058 22145
8 11032 23028
12747 3243 2297
6352 6992 22235
4054 6041 4436
9255 10671 22781
4439 7685 26078
10993 9137 16398
4884 6842 29217
10233 7665 18838
3374 11573 138
12290 2496 25307
13426 13473 4982
7338 4323 30048
8208 3511 1706
11038 4488 28452
870 5959 15346
2054 12824 5600
11953 14957 10018
11099 1107 30578
11127 1826 27100
14733 2474 22500
10629 10262 17157
13674 13057 20199
2541 3750 19156
2983 1799 14477
427 14673 20524
984 9936 18477
8275 7596 6099
3704 10551 18123
2324 12410 15903
13975 13439 11877
11632 3093 24198
11376 6038 29183
13551 11653 13783
5517 10246 442
14765 8887 2262
12431 9562 24751
8249 4907 24051
15076 13780 24053
3053 626 25771
12636 10683 4797
9217 2578 1978
5984 1062 22146
2185 11568 12922
851 1889 26080
285 11331 5474
14359 1170 1380
15349 12510 21700
5683 2279 28771
2769 6975 28156
11699 3203 20509
14333 13171 1884
13922 13756 27485
14411 3131 8101
3307 120 2759
13497 1921 11538
12987 9381 17838
11813 1780 2793
12040 265 19305
6074 1593 13975
14297 2946 16788
8918 14244 28814
6757 14104 30387
14567 9806 16953
1871 369 30612
3758 10202 6790
7689 1897 3041
3755 6187 12334
901 4786 14262
8757 4767 28804
1932 3175 9373
13731 14278 8760
12612 5030 19287
13889 15157 4517
3407 7291 12158
422 4687 21220
9503 3210 28099
8194 7689 30540
14405 13863 13360
4773 11730 23869
2240 6885 28459
3464 7329 13216
14569 2918 28519
10165 13239 24414
4928 6455 28573
14558 6695 1271
8316 13484 25903
5812 8837 4979
11459 15113 8394
14187 1909 17565
13006 7318 30306
9860 3596 5977
2445 8888 30359
5198 10049 19082
13154 10015 23065
10912 15428 5628
8477 13345 10870
4233 9400 580
9200 5093 7850
3962 1899 24563
12558 12965 24678
12547 10744 27250
8858 15198 18871
8017 8080 2409
901 13903 22984
4571 11909 10654
12159 1695 51
1921 8918 2876
3745 11467 3644
2790 12878 22860
7314 7107 22979
9759 3018 8690
10259 2140 6026
15220 10806 19637
10590 9794 16079
8835 10536 2916
2122 6553 16534
15054 12537 29817
3866 3061 11217
14418 4677 16777
945 15259 4390
158 6925 11333
12370 5204 801
8160 9840 1176
5168 9653 29363
9504 12214 1272
8790 313 6955
6064 3397 20769
6275 12275 20432
14003 5268 10278
7730 9087 22008
3994 8329 1492
1071 8256 30479
13490 11526 16395
11420 12812 11982
13324 5640 9846
13305 11321 14241
13820 13296 15221
6288 7839 15448
14711 11730 13953
6855 1320 9421
8633 13253 16139
821 1857 12141
3073 12006 26823
8592 5587 11507
9594 5535 14031
4757 5164 26114
8553 482 9866
9710 12492 4797
8246 15291 15152
6976 499 18707
311 2723 25582
3310 3744 7972
6567 12576 8327
7167 13291 24472
1851 10994 19728
8063 4287 30283
4193 294 5880
6945 3414 25129
13482 5795 20035
4655 2642 11675
3538 12990 3100
11759 9425 30725
4774 14625 1162
5793 15378 14154
2442 12493 23971
13168 5962 15778
1545 6977 29022
11688 15430 3425
13809 558 26112
8581 14910 24268
13050 10158 8474
9026 4227 28024
2960 9027 6663
8689 3562 8545
10421 2454 21801
5561 5914 23010
1675 13922 359
5745 9505 21324
5534 14608 17744
5447 6411 19217
2147 504 11865
9414 1261 3339
11468 1725 13893
7437 9171 26640
10216 3763 19105
2719 10490 4208
5830 10215 13297
10771 9105 30903
507 5066 5177
5913 14021 17732
10331 14565 30075
5851 7778 10756
10470 6665 13278
2227 10168 5982
11245 1428 4987
7469 14243 8374
1687 2044 17612
6011 10880 20750
724 6789 1477
4360 6827 9149
920 6728 28738
1768 14198 8272
407 4687 4355
11938 4609 8836
9765 4697 15681
6996 14322 4009
7245 6288 11217
1956 5497 17162
11256 10323 2655
10635 1207 5375
12789 2568 9375
10925 13804 5231
583 12830 13128
8737 13982 17107
2917 2205 23629
11916 13429 6879
12547 8231 29849
14835 3241 26070
5744 1721 5878
9035 9103 27438
7890 14908 20050
10559 13086 11152
11347 14201 9499
10860 12132 12599
12955 14743 22935
3182 3052 28333
9417 5217 10031
3134 4959 29110
4292 1433 2312
2128 1283 9161
8473 13496 665
2994 11618 4105
5124 14386 30678
5891 6801 12369
4121 3772 23274
9192 13646 16595
2318 1269 9732
2788 3521 21649
6848 14062 5873
11408 6472 28419
4191 4823 21342
591 9346 28345
13883 5445 25205
3234 7761 21559
350 7824 30896
