13000 6724
5728 2308 2444
10353 6407 2706
10277 3423 18260
1515 12164 22225
1119 11281 24401
3880 4386 21291
11 7755 13713
1315 9246 24124
685 10334 20144
9755 2131 1579
8861 12025 23582
12793 2149 19866
1003 11694 10767
12004 1954 715
3026 9908 17329
6309 5577 12605
6369 932 21728
12049 6581 2440
12359 4398 15511
6513 2226 19578
10430 4159 18776
10922 3957 15470
4197 3109 11127
11680 3235 9419
7609 4358 13481
1700 11913 14037
10722 11191 11589
6028 4663 697
35 7324 4710
7703 2084 1424
6696 3568 13528
8218 8592 13528
1497 797 25377
9828 5728 21047
4550 8666 8348
9766 9681 1865
5778 6204 11128
2394 3237 6461
4504 11334 2075
10324 2537 21354
9909 8134 14622
6563 12278 20382
1892 9034 18440
10575 8531 15150
9406 1152 11863
6091 11740 14241
10854 5663 21317
1447 60 8582
9980 10959 17058
9390 4925 5124
7334 7875 2036
8916 6807 25719
8917 7866 2738
1579 12639 15611
7038 3935 24644
3646 6260 14149
636 10582 22238
2507 2009 13428
4748 3367 14884
2897 12572 2687
6089 6726 5966
755 11570 25375
5450 12200 10
5428 9182 3438
8330 3334 12474
4977 11652 24394
7171 11145 22669
446 4246 10437
12832 10846 23726
5753 3616 10934
935 10824 17788
8416 11275 15793
3578 11491 10282
10567 12032 10049
12523 4814 17210
6788 5620 5265
499 6958 10599
1426 1869 4858
12009 10470 17748
5379 10773 8415
236 9115 17525
6855 1054 24594
3369 10382 6519
10524 1112 17472
1322 7252 1197
12333 2121 22489
721 5205 7291
7600 2323 18578
1681 1454 25640
11161 12565 21018
7106 6633 63
7194 4473 16920
7192 9447 16872
690 651 5323
8060 8372 10216
12844 4665 9890
12484 788 7086
9467 5649 8539
8529 1389 5936
8409 3059 5732
6712 1334 2868
6648 2396 20244
5373 78 23633
6094 9317 10236
7186 9379 18378
4727 7233 2271
3868 2135 15660
54 8996 5347
3523 1970 8918
1960 12860 3455
11684 842 24196
7696 248 25832
9920 6579 295
4029 4691 7431
11424 9876 11252
11504 12722 12119
4765 4122 9247
2363 960 18354
2434 4992 13810
10009 7007 4131
1281 9901 24088
6269 11985 697
2571 187 15548
8114 5327 3354
1752 2655 9368
11990 9011 4083
12085 3456 2816
7851 9635 11974
10667 4557 1452
8050 266 20567
3846 2478 17874
7616 699 770
6186 2812 6848
2836 12721 6845
3803 2295 3295
2860 5363 1804
1324 2045 10450
4259 6510 1050
2645 6133 25061
7439 3801 20598
713 708 14082
5271 8605 13051
12827 2756 14259
5261 3944 15422
3272 1446 23050
12150 324 7724
2074 10892 15590
11918 10025 18258
6345 2931 7009
6558 2571 22429
5790 7492 19336
3129 9218 17992
3664 2971 4357
5710 3480 17256
10241 9279 11693
1073 4816 8191
11621 6174 22307
3251 908 19837
8496 3428 12530
1149 361 6852
11965 12702 23309
8764 130 19355
8549 6979 17991
10364 11884 4705
8888 11689 18792
10259 5964 17862
1829 4648 19807
4695 8942 19819
10655 10282 13316
291 7036 14652
12073 2884 18148
6424 10965 20103
3648 2721 14391
8970 8524 9669
6201 4802 15719
8861 2384 7159
3489 613 7469
1501 8977 17845
12563 10050 20066
2619 9757 21663
10422 10116 10046
1530 917 16519
11037 8356 4237
7101 527 19462
7582 2526 10097
12259 11663 1074
821 1724 25152
9322 1763 16245
9629 655 15079
5402 7612 15773
11846 2935 14350
21 8733 15787
7618 7694 19483
11281 10424 24969
5812 12610 18444
8118 841 15724
8077 9458 9035
908 12358 12249
12931 169 17863
9642 12048 16257
7266 4495 24998
1031 2666 14846
3015 11290 16626
7676 10416 12132
11875 2124 10277
6243 4582 1128
7802 8798 18197
8899 1600 18198
7045 12877 16947
12975 3060 8904
11940 3072 2793
9521 1960 5617
3955 1530 4016
11611 7332 18908
10650 1460 24585
3789 7238 24431
10605 2730 20014
5511 935 8912
12893 9990 15149
10869 5260 23039
1056 344 22633
10075 7538 7713
10269 2767 24034
11992 5509 24966
281 12609 22393
7856 11475 19251
8502 5344 19270
6288 9664 23382
1785 2582 13357
3020 10512 17837
5633 6658 8784
2754 9914 4892
1507 3910 25717
10896 11142 22005
10661 8948 7051
1140 4848 17618
9650 4127 23370
6796 5920 12714
9113 1619 7824
6039 8011 4246
12527 10561 11371
4615 10948 16499
8975 4298 12842
1339 10840 18380
12077 11360 24877
1166 9603 22677
12157 10497 14976
10487 6372 10770
10811 12009 14704
5889 12578 12599
12839 3539 11263
7390 8614 20663
3760 5686 9560
3079 5629 22285
11670 1401 3398
8072 11429 7495
12571 6515 22621
11198 2158 6849
6151 5203 15338
2253 1341 18258
8406 12760 19739
3050 4667 1959
4230 11499 10542
2706 9496 1482
9606 10046 25193
4993 8822 22772
7814 1494 13010
9738 12647 18476
8043 11181 20418
5297 6356 18727
4922 5799 25373
2560 9408 18473
7769 212 20236
6273 9034 15958
10207 2971 12041
2041 8209 15647
2413 11521 14909
2240 2251 11438
166 6279 22243
12556 429 10113
9123 6553 16847
12064 10217 21163
12888 1737 22816
2948 11995 19872
11214 1297 15880
907 6811 2911
742 10231 2304
8303 8991 3702
3906 638 17947
5797 4875 22079
11275 5768 9165
2528 10156 24173
3663 9357 14701
1415 5931 3532
2119 12340 21875
466 10506 17071
1657 1907 4016
11737 4230 17704
5633 2168 13652
8979 4732 17922
1369 7786 11987
8761 1030 1392
6746 8551 1301
6298 5790 3972
3754 4618 1934
10476 12731 2580
9553 7299 10085
3665 11573 23579
7011 11920 24185
9776 4258 21186
12553 172 3326
1786 3355 6705
2559 2732 16906
428 9000 17141
11977 6664 18725
11561 2181 20633
9497 12945 9400
4324 10397 2151
12823 4670 13784
1759 4698 4133
7393 878 8821
4054 9239 21158
5440 9247 18946
10694 6067 309
6711 11083 9574
8413 1627 16749
897 8564 7969
1876 10802 25147
2960 5354 20668
142 10347 5040
6318 6675 18286
8034 8398 13837
10289 10034 7823
4166 8116 14087
704 10388 1186
8964 10763 386
3739 1488 12545
7917 3762 8619
476 10157 13540
9257 11664 15408
1332 92 17290
10633 4968 21511
5651 9853 10087
10362 10925 2088
9682 9062 21764
12408 7074 15839
2775 1812 1688
2039 9006 6289
6231 6831 1849
1724 8636 3206
8483 10558 17890
7790 7575 12480
3737 252 10616
1671 8035 14739
10229 12885 9331
7287 8647 11450
3139 12249 5574
4415 9428 11199
1254 10284 8415
3962 4030 13973
7804 7975 1001
5901 7415 23525
4423 7650 14722
549 10697 4284
7991 3736 13746
255 6743 11801
8323 2037 23631
11951 11547 16910
3596 12755 5678
10700 3662 4204
6798 12909 13728
5079 3346 17354
12342 2968 12190
10554 6927 21218
6663 5396 5974
9905 3926 16688
9670 12993 5116
1250 7888 410
12855 5980 13024
10939 964 6065
10458 12696 3477
5543 2919 19172
3221 560 20880
229 1038 25560
1293 4636 7487
3744 10786 13905
10607 6515 2551
2091 6834 12633
10992 5132 6487
3661 5487 12710
5116 8628 5104
12616 3957 18077
2023 3520 20920
12849 2883 10631
3631 8924 9688
9773 7908 7482
300 10572 1411
11965 2228 861
7607 610 12813
1233 1318 10228
3240 11842 18557
7152 11602 2557
6654 540 21282
4681 1438 20370
7863 2335 5940
8256 10948 16082
12796 1242 5125
1293 2386 21830
11439 1621 14915
4502 5117 17493
5059 5711 22242
55 5320 23025
11882 4082 5547
9209 10000 25070
3597 9209 6096
11042 6585 23381
4785 10775 22326
8866 5324 9293
3854 2434 18194
1766 6241 15048
3362 5639 12644
2964 1044 3
231 8906 7326
12681 7682 12346
178 6864 204
8451 1342 9271
10254 10575 7433
12719 5969 2868
7918 10254 25531
6544 11376 2514
1559 6159 6781
2724 5881 24865
10698 90 18120
2067 12138 23885
12033 6805 25272
4221 3151 18263
656 4827 13811
876 6645 17398
5285 12060 9430
6733 11366 10946
2227 9740 7575
3716 1309 13748
11701 10135 12641
8765 4577 8589
3054 5555 7401
4195 11219 11078
4096 7922 22699
3619 12282 5248
285 1116 23163
3511 229 25942
7029 7705 17135
3093 4826 3816
966 2324 13101
7421 5663 12702
8839 5568 7552
7869 11078 17052
8946 5556 22110
2522 6445 20988
169 1796 3654
2413 10259 13517
1914 3178 10975
7446 351 12852
5378 2399 22915
894 5220 20575
1465 12913 20127
11134 9978 10722
7253 3580 20149
1643 3394 12347
2127 6776 10046
948 2620 12475
9532 10657 24755
8486 10139 379
3518 9299 5893
11872 12609 2893
11775 3453 23239
1735 11041 13509
7291 4988 3133
6818 9070 18180
4726 9834 24991
2184 12155 12434
9492 5 7085
7466 536 22042
11667 6383 4490
1268 3948 22447
10836 7970 19081
3372 2702 7119
4884 6842 25783
11757 10898 14052
10424 3340 5350
8641 11010 21945
10832 2421 20056
3465 1252 16480
5578 11345 2037
6372 7450 22617
3130 6788 9906
11076 10582 11401
9062 9910 5145
1531 12026 12448
2643 2429 17266
4787 2290 21445
6524 11171 21506
1977 4103 10305
9540 7573 22088
2413 5947 19990
4216 2597 14578
8546 2951 5981
11501 898 13191
2426 4398 8192
8226 4104 16499
10377 6828 8761
9782 11201 14417
11610 7161 19860
8364 772 11641
5349 6568 10657
11305 3950 2838
10080 860 23696
7514 5420 1860
11462 11757 2789
3928 48 14423
12711 4280 4576
3530 2695 19802
12208 11921 25795
202 6853 18813
6608 12242 24795
3046 11897 470
9116 7815 16454
4859 2622 24284
588 2176 9692
12165 10982 10737
5733 11007 24949
4901 3181 2512
3399 8434 19494
961 11958 15378
9505 4099 14769
6782 1573 23564
3316 11802 9973
5798 9908 23502
4968 5885 13164
1705 9010 25079
2579 5015 830
6644 8479 4222
111 1972 19726
3390 12890 5988
9258 4454 11892
12937 7277 19905
6516 12123 6672
1427 6728 18656
3238 11855 5377
7430 3335 8889
7075 10304 12341
173 6905 15346
10329 1652 13945
3352 11484 25173
8615 6819 8686
5165 9623 12205
5260 1350 13048
8959 9514 25598
10497 6931 8662
10019 5102 14413
8159 6036 17762
5566 7698 1013
6683 7365 7221
9910 10564 10713
8357 12188 21063
7407 8562 1403
4317 12117 21522
7049 12100 22733
6620 4093 23547
1521 4633 7602
8404 857 25225
5929 5406 2793
9047 10249 24468
1728 10574 11779
11565 12117 16985
7929 2805 13776
3095 1102 21598
4613 289 13492
11679 6296 18408
9634 1324 23035
5824 10668 2325
1175 2309 8974
3282 12992 21835
5202 7043 8916
174 2470 825
6642 962 11284
11474 8911 5690
3454 2860 20026
484 9366 3257
11900 459 23552
9352 2739 3761
9968 6182 15892
12480 1138 20594
1600 5086 25178
8101 1066 12128
9537 1969 19545
12200 10720 212
4625 3076 7772
10275 1544 12607
1437 48 25319
12994 1330 19546
12922 12417 7784
7205 12360 9059
4072 9500 8439
12750 2684 25860
12126 3080 25659
2080 4726 25904
7361 8130 418
2278 3944 9841
6385 9142 24951
5040 10099 2078
5625 11791 17366
5557 7268 17358
10140 6275 6930
1124 2188 22761
4068 11551 9926
5994 8536 5498
10333 3630 1179
9190 1537 6070
11029 1894 232
6766 2618 6662
3216 12565 2314
1958 6800 344
124 2513 2961
6995 1247 5437
7132 790 7818
5102 5608 25275
4022 6545 14396
6046 5902 388
9160 5177 10118
8012 2478 3644
8225 251 19408
11117 665 1990
3206 1836 14516
11292 5101 23758
4638 936 8803
1851 1700 22543
6617 3610 8699
3667 10363 19746
6968 12420 15422
5359 6644 24731
8102 11613 23795
5681 10958 12327
5765 12838 24329
9828 4240 2346
1132 9342 2812
2186 8718 12136
1095 3758 1341
7028 11401 4330
1707 5461 10337
335 3129 5305
3557 3573 9326
5653 2687 6501
11001 7727 6241
9147 9297 1703
10561 7043 16725
11284 618 14896
8151 12384 9540
296 12211 4544
3878 5501 21775
3701 3516 6833
8852 2191 11327
1921 11697 23872
9896 1170 13624
7175 5762 12241
1292 1216 18209
11079 2056 10046
7732 4150 8082
455 6377 11271
12563 5104 2642
7893 2110 13726
6322 5775 5888
11323 983 8074
12791 11872 7796
10652 2160 18256
298 7136 4991
293 1097 20721
5550 11776 17429
1691 4352 24681
5691 11194 1995
11339 5656 14905
6351 5221 22456
6038 9055 1072
6478 11751 5003
12979 6031 1342
9484 1158 2556
1216 3447 12468
2848 3609 19276
8505 10867 15486
7892 2078 6704
1140 4015 19637
5804 3338 16624
8171 8640 23595
9379 9590 5680
9053 4761 22503
6830 5669 2757
7369 2575 4718
5061 754 25874
2955 12428 20542
3007 3025 20265
6014 6892 20048
4716 5151 25558
2700 12092 25944
3822 12019 14513
10086 1751 3332
4068 367 8137
3770 8175 220
115 86 18271
1988 624 16203
12230 10672 18825
5875 10400 14464
2740 7119 1970
5200 8977 8499
1461 6792 17551
1132 8958 16733
5755 1148 488
6229 4428 21910
3114 558 5779
10577 12321 21985
4930 5847 17906
4402 2849 2807
7870 12920 12283
12123 11067 17378
6503 10357 1441
2382 6839 7076
2650 9043 15799
5505 810 20247
9940 9917 2825
8606 9268 5734
12396 8211 13034
12606 4340 9141
11368 6385 24052
2070 4479 12292
6537 8864 3856
1940 2964 21048
12716 8861 12297
10757 10846 16560
8162 12477 3486
7389 3969 24553
3682 5811 3706
2378 394 6007
4608 2311 8281
5778 4145 5314
10427 12551 24693
2726 7577 18421
8343 12859 21211
6751 9578 13941
2809 5633 10580
3984 3620 4063
3403 10922 6042
11876 11302 15467
12155 5192 10208
12491 3210 16437
2229 5716 15420
11838 1143 23456
4875 9882 11431
9328 3135 317
1395 5677 23575
6565 8280 4334
10556 4431 4364
721 6739 24845
2532 5520 3146
867 2008 6817
5992 8055 18121
631 8776 23662
8184 8645 3631
6681 2826 1031
11134 11474 2862
12397 4499 4067
5178 1570 7574
3934 5142 6732
8460 4622 1065
11554 5454 6984
8407 1665 8818
12234 7147 7913
11919 8925 24422
5766 11968 17628
2764 1070 1393
2519 5549 8147
2879 12873 4007
6042 2004 22135
12973 7486 5044
6762 12271 4415
11038 10434 13586
7151 10814 24563
327 10206 8995
12490 12086 12842
8345 7933 18030
10057 8419 2117
1743 1989 23614
8693 11938 17443
1221 12828 6080
6873 2710 12362
5224 2666 6099
12298 4438 2704
2288 339 6779
8952 3995 4517
9 51 15581
11487 10433 19567
692 11674 7945
9262 11304 571
5609 10052 10818
6863 4399 16527
12757 917 6034
12442 3102 3743
9104 4341 23490
4860 11760 9339
2159 3283 6135
9975 12557 9671
8651 12264 10664
7563 12440 25291
4625 9963 8175
8144 4549 1246
8119 8887 6347
5686 3907 11323
7913 10038 11302
1819 3386 13348
1124 757 22250
2372 2496 17083
10620 2349 25760
12154 7603 4796
74 8179 21031
412 6885 4159
1544 2564 24679
7180 4176 25919
5722 9178 10863
3338 11995 16207
8402 10130 21229
6143 6501 25032
2805 1560 27
6269 11423 21212
4980 7995 23116
6911 12664 883
865 8711 25303
12980 10666 2111
9752 124 19501
4843 10693 9368
11255 1425 23107
1867 7689 17534
2543 4720 25041
10481 313 14695
7781 6278 8526
4835 4190 20186
7102 1339 4579
1659 7903 17909
3080 8861 25250
1136 7109 22925
5693 6445 10014
9899 1117 16222
10942 4926 4187
10800 3883 6636
4369 6129 17390
7306 10378 23261
11974 7443 24016
5882 6004 1232
9332 4026 24873
3234 1422 20780
2550 12311 17209
4785 9581 6391
6267 1737 20004
4698 10080 18173
8440 5558 2747
1664 11023 5792
7747 11966 11382
4519 9485 7194
7903 907 21182
6147 11001 15549
4262 9999 22366
7638 615 2779
12915 5893 20964
5972 790 22726
12808 6334 20963
5873 1167 15570
7321 7559 2957
398 4883 10354
12676 1069 18626
1764 2704 13916
10995 7697 23261
7023 6117 23694
5216 6698 4209
12747 4080 14423
4808 4281 7827
1351 7483 5593
10838 7457 10772
3733 4249 1982
7345 12551 9156
541 243 3641
4702 4215 3495
5895 10855 17417
6497 1904 17347
3796 11931 20336
12300 8016 2291
10750 2634 23729
9167 8124 5361
9940 6809 12707
12250 7149 9517
7281 4550 16758
3112 11561 25224
2387 4163 17937
2750 3084 2402
4484 5258 18601
4152 5503 6481
11192 5367 5826
11324 7823 23438
6092 10155 1214
10342 2838 15338
5811 11818 18788
964 3588 15115
3614 2578 7045
7884 11815 14206
2662 11834 9646
6310 8977 4817
8312 9151 12102
5607 12657 2125
6328 5876 21664
6206 8863 16190
4125 12850 15042
7203 12156 22891
3095 2060 21824
5710 11915 7817
11083 10827 12259
9803 2219 18843
2079 11087 6334
2739 4614 11872
2826 5942 23474
7857 4261 1774
11484 2590 11989
10466 9859 637
889 8693 2640
7670 10615 12255
11138 10466 25206
2269 9311 9104
5949 1365 25655
5558 11071 19041
9119 12369 20102
1375 4937 15876
