27500 18268
11763 27367 49064
13126 25203 3447
20510 6602 43245
15804 7852 23785
6293 53 37445
24044 23156 7739
1895 27076 25974
21149 24398 54479
19888 6390 16389
22253 16868 35983
19978 4631 44036
18441 20978 22398
4658 5809 7013
26532 8070 16028
4617 462 8984
14988 16723 35557
13353 24080 38604
24596 20028 12434
2076 20633 40945
13435 24883 23262
13868 445 16455
4430 10297 14877
30 25582 46678
10236 15983 33863
7534 16252 29168
3896 20078 6134
4550 9236 40335
19774 16958 20183
12325 10352 35826
2337 1552 46780
14445 5897 30471
26207 26126 12635
19175 14881 863
346 13407 11599
25509 26431 34801
17534 14447 2119
2056 1926 34181
2893 17853 20307
22849 10778 48615
11462 21891 42367
27072 11172 33227
1531 21821 35107
6100 1443 40945
4912 27318 22135
15064 11631 32432
16049 14056 46262
2053 10899 31705
11741 2125 43685
3475 15405 31338
8560 2599 34020
6543 22692 25919
20384 13659 10633
24416 27442 7162
10123 19112 25126
9617 7716 1402
26613 23466 35857
4828 5436 22861
8834 7547 45024
22316 20911 31792
25694 26245 9023
772 2903 52303
8393 26799 48112
5866 4788 46662
26983 16717 24628
11221 24452 40236
8565 14275 18202
18433 6619 29089
14755 1973 53949
12655 10355 49509
20271 6093 52083
721 8950 14389
20491 7157 35363
26725 13474 6353
7552 14730 30639
23638 27151 24130
13023 13679 52480
6930 22711 53734
25886 5856 47919
19356 23856 39371
13849 5895 45385
8374 16742 41411
25769 12860 30735
21184 12824 21191
1484 921 21067
11673 19268 12111
20077 3823 17769
12617 16843 28586
12466 7977 44467
16488 6562 25087
14466 16053 23383
24672 1406 4711
14020 20325 17810
16524 27114 40470
8820 5785 23343
10804 2019 3973
24730 1515 3097
18796 22114 16677
24993 17420 2959
12198 7068 52009
16651 8915 52924
12800 20812 36662
12960 19035 20408
25319 8673 32041
18381 13287 9244
8267 1981 27785
11249 59 11622
23139 15144 42907
21930 15807 35860
1810 22758 2284
11940 26333 1175
7655 16623 34177
25567 13760 2964
14044 20469 6127
12414 14570 24082
12279 12718 26783
11080 2035 26710
25897 10733 41382
7248 22915 1695
12710 26878 16636
2334 22345 22230
20842 342 9494
21695 19236 21399
10951 7131 40643
18236 968 21041
9887 6820 54749
11371 20866 54977
17735 2157 22919
4299 7153 34632
10387 24740 37892
12280 23646 16297
16931 13602 10727
14575 11362 10055
16213 12798 48821
16010 5615 18750
16033 19666 742
7976 5662 50444
17261 11786 1944
18631 20672 266
15126 21702 20842
5704 9538 34561
26127 1453 48175
22690 3715 10219
6839 18000 41263
27076 7623 40070
16647 26665 3327
24983 857 34205
26319 17427 45497
6463 1815 6340
9922 16078 45579
5939 15745 7955
17220 15917 40312
11211 16183 10018
2619 21789 32311
4538 7486 50426
9909 13174 48539
15307 18435 13064
19589 27190 2002
15616 566 20583
27456 17025 50105
24610 5005 25801
25205 2547 21151
7318 8008 47499
1875 16293 2951
22657 10901 22294
8168 14491 8857
11773 18123 50721
23836 10051 28763
3672 12207 19627
23508 9185 30331
5870 6536 27444
20503 15776 44137
18383 12457 17254
23499 21809 23144
25437 23894 70
24482 23089 45423
4609 23810 22199
27305 2260 23585
2402 11094 21707
8091 26762 35292
5609 13222 38393
17754 20940 17809
24878 1196 13579
10197 5802 37588
13107 24596 49502
26140 20940 36099
22011 22575 14300
5472 2140 54633
23319 4382 8236
25274 7160 27637
3318 21656 54993
25470 508 35570
22204 12198 54531
4102 6555 8932
8138 13165 19757
21718 20905 26668
7123 1625 29851
4833 6097 15669
18841 19726 8281
15705 7279 26202
22639 23539 48968
25533 21789 6310
10510 21952 48110
15233 13758 12607
1033 8596 19734
7560 1048 45083
13527 16323 42939
429 21051 3853
23276 21334 46159
4872 26417 30725
17444 19574 23636
14974 22639 1910
4072 25333 27287
19639 27444 25844
3925 24460 28246
21562 16393 46135
6527 6490 45729
18946 4157 41146
23039 15175 21070
27237 21321 50706
7082 16596 40938
4264 6046 24931
17064 6385 48207
9346 14555 37546
20174 9107 34858
6510 24935 30971
13985 16511 706
22232 26326 46321
7948 26810 27717
3433 7469 7483
4354 20463 53582
6167 9954 45556
8124 3678 42610
9732 21874 19849
3318 6669 40070
24169 24675 43594
20829 11072 1308
845 425 32175
14376 24448 19844
21993 22215 40325
24464 13311 20214
26822 24860 14922
11490 4999 10979
7218 18600 47011
19659 14091 13391
333 10763 27811
7026 5133 45966
13087 609 7717
27034 24383 29517
22967 24875 27536
1551 1812 34586
17020 11997 45624
4430 12898 51112
18164 11819 6820
16596 4158 13437
16179 15430 47041
15065 8607 27568
10674 26353 42398
24680 24092 25667
2796 17094 30965
20 16717 45370
835 2284 32660
17336 24173 7172
26012 13071 30421
975 17194 29007
920 4463 54294
6237 26666 49795
26954 290 3123
10042 19554 45049
8501 865 52863
10200 2942 15388
17424 23068 12248
8417 6079 6967
6956 896 8109
14782 23494 1005
373 5615 19851
15763 18773 38190
2694 6150 10029
24659 15924 39083
3309 20042 54978
13884 11114 7604
6428 10406 31950
22686 25056 20295
22060 5513 37802
23459 21778 5466
5529 5827 44282
13452 5862 6068
27202 22345 18476
18658 13896 25115
3937 7890 6576
9332 20542 25306
24405 5742 16156
21693 25295 26865
21840 8193 23548
6160 22949 21461
15227 18236 32389
14345 16689 4269
9970 11992 45734
24090 26575 46931
6942 15729 14150
19261 628 48301
5616 10781 47810
7044 18657 9998
656 9417 42792
6114 1130 17938
18160 1078 46580
5072 11632 42376
15083 6566 9236
8338 26239 17917
15560 6403 1799
19282 26563 41365
1858 2948 24609
767 26167 42638
16001 1011 101
7395 10925 52603
7160 19128 26380
4398 19545 37428
9910 24286 11207
7723 8205 46649
2174 9217 54792
4699 9449 37686
14490 24958 8290
5849 993 53672
14339 25343 43156
3167 15355 39760
4600 4858 4238
1488 17237 5939
25865 5744 43185
22017 2717 22246
6937 10185 41956
1424 13797 36319
12588 25658 27849
13155 22695 24527
13815 1331 16972
10685 15757 49738
21221 17711 48055
27280 24112 36861
7482 17992 12573
21996 1152 33131
4669 6629 21448
14681 15603 21679
20517 4546 53090
7873 26477 48297
19823 791 35521
7265 26807 18842
16595 19455 5431
22115 18490 3191
20029 21652 7853
13987 8164 23641
7469 25003 28159
4539 1177 23552
18465 7715 15178
8586 24822 21015
4338 26827 21644
27160 394 29367
8919 549 51427
4275 16105 42872
14523 21173 16868
21014 4501 19020
10574 13840 15544
25886 16892 47392
18006 10905 18486
1073 2113 47751
9243 23307 13205
19028 1671 42201
17005 4613 4733
2897 15402 36622
2421 813 18674
11887 9072 30997
23415 21453 1153
3840 16680 53531
10985 2785 51403
6999 3195 39559
17691 540 27543
4515 8439 26956
2418 19753 40510
21631 7043 24711
20778 7266 785
13805 4479 31895
11969 17110 54429
16072 19166 28858
3485 22770 18406
2789 13469 50121
22274 1586 9223
25404 3831 32188
19322 22695 54644
1162 6342 17567
15118 22927 21826
25562 5483 19896
25562 26679 40373
20805 2394 20263
20798 2712 22428
9666 5341 2263
15503 19939 54394
3554 5180 33923
14025 10818 33813
6053 11449 34474
533 27458 53855
13664 24239 27965
15869 17569 43098
24071 14189 30690
11849 3716 37948
26631 3938 17790
6431 21522 42435
23584 4381 54811
24653 9775 6338
23715 16778 29534
16971 25066 23229
13091 314 1519
10681 23190 10317
23798 6345 41204
18307 27272 26985
7169 2472 9272
5431 27478 22042
21267 26983 15204
13960 12012 30156
21628 8163 30737
18174 17811 33270
19848 27433 50078
1708 2304 23867
25897 12853 41707
21705 1165 5338
27111 10395 8415
9050 8870 42368
7765 22543 35872
20320 25917 337
22590 19706 8799
9199 25386 23471
20661 5229 19188
448 6502 45913
25237 3115 5022
14659 21812 10678
9840 8970 52245
9363 12332 27093
18795 22329 17573
9838 2037 39736
10294 13729 54668
24389 17949 10669
27131 7661 2654
23136 5208 48488
26085 19019 25723
5302 12606 20701
17295 3648 39900
10455 26200 24708
21287 27097 52485
2151 25410 52250
20123 13373 36421
381 26707 22844
8210 26782 25423
27224 2111 38482
12079 14471 29733
3399 15884 39091
9734 25250 6637
5526 13657 47119
17113 25663 663
15908 18905 31200
13143 24620 51318
24592 26091 13871
20249 21940 17835
11256 10646 21602
24355 18526 37561
18079 10169 40178
10057 15377 34880
16682 10140 34582
4869 7481 31660
27452 2026 33615
26512 14326 35646
3796 14639 21218
3076 842 42236
2959 1435 47546
14616 18953 53576
13381 2934 42514
16668 14799 3867
9662 4669 4857
9155 8197 27819
9566 21720 17977
765 16771 40656
26823 5063 49853
4239 18955 23737
19207 21138 13963
5766 23288 51604
14102 4330 33014
18773 1110 23590
3466 8397 30220
16904 2585 12194
4445 20472 35779
10125 5755 14913
15463 13684 3211
9477 12352 41958
25202 24933 6481
6998 7735 10386
9609 22581 22652
24444 18036 16965
6726 13122 22675
24423 4502 49702
20928 109 42371
6508 15910 35160
8997 10270 8376
16573 14552 23144
14076 8372 18812
14712 24454 15045
22791 8951 4121
20150 840 39461
11912 18970 44892
5816 9183 24668
25531 4155 34852
16125 7828 39063
1258 176 20348
8408 23060 25861
24224 26920 24124
7817 26101 29408
7960 21572 23378
5396 14308 42939
20165 9659 37320
18512 12297 46490
1146 13527 9683
1496 12125 28836
12396 6027 32688
23226 25232 3383
13233 25745 10151
10394 26867 16311
27401 3294 38813
17324 22953 22164
17933 6105 46263
12638 17457 10187
3517 15842 54597
12390 14064 6152
5141 26921 14302
12422 189 17497
18200 24423 24109
14301 3505 14440
19325 6268 16370
7748 12487 5207
5028 22397 24290
12930 12867 35384
11713 19721 7319
18200 11666 35482
4247 9552 44734
8790 21662 27676
11520 2100 41418
17776 12756 8481
1517 20104 70
13465 1459 31608
3346 5509 14026
473 9911 13836
19426 11874 35702
20196 16592 39930
14149 25744 22286
7252 25753 52225
7171 11556 2784
23936 2466 42228
20683 6295 42167
23408 19623 1394
26483 6199 52441
14330 21569 24270
10080 4614 17943
5553 18275 18874
16825 9061 17562
6985 24329 31778
6439 884 46291
24743 12103 2142
6471 10992 7734
5674 10455 17761
1883 3832 21661
10856 3839 9651
15125 15604 2419
8407 12489 23331
8210 24508 47031
2310 6613 18116
21344 24678 49770
11956 7403 47692
4107 15816 32187
14976 13989 9193
947 9678 36169
24718 18598 6164
3859 5795 49871
21187 1949 9917
11802 20210 37901
7073 11120 8537
10000 11167 14091
27431 14007 34734
6770 10498 20978
26824 2976 32494
6362 3951 106
1243 14930 1145
9505 25680 13542
26648 8123 31362
19066 24642 22540
9809 13596 20181
563 26297 48855
3434 17746 15322
2448 10448 8342
3947 15179 39102
21980 20263 4313
21726 22826 1314
4791 18022 20093
4306 8212 11633
5671 19442 11975
15962 26308 43359
3184 17872 44737
13079 4762 48509
7886 4728 51505
12641 1452 41092
4234 27458 50917
26842 25872 35486
9389 21495 39296
13317 5599 33490
25143 7109 46405
22994 18067 21675
22104 2588 33812
18672 25588 27015
16302 5869 37251
23538 7458 51596
3259 26496 1974
18534 21780 32729
14113 26063 8021
3043 3799 31459
12580 17371 52425
12057 12022 46014
1045 21536 1724
9562 15853 52436
22810 16968 1975
14685 26495 29311
8306 13727 26374
17388 14248 48193
24205 25488 23379
15883 1974 9465
19916 14346 36029
11358 10408 49070
8441 15312 28824
16218 9003 48250
24559 24078 13430
17263 1220 20151
19496 17223 8183
3527 584 30206
9145 23330 27535
24180 15105 37480
10469 15745 25750
9628 17721 26929
24201 13864 45919
14643 21109 54497
24458 3031 28838
3410 8383 36905
5777 24356 5348
4174 21146 15726
25081 16876 43563
11854 20886 7020
1847 4070 14844
490 2905 42961
7496 9449 44359
11438 26615 26269
20346 987 16871
24881 24446 3389
20416 723 38192
8377 10453 39511
6306 21747 52735
4070 27405 18009
27109 12049 54579
26185 4691 17686
24848 15317 12127
10292 12232 18003
12186 26278 43420
13825 22863 30638
17361 22167 22096
2739 18266 13968
22201 6203 34857
19836 19016 17183
11681 25022 10798
25264 3467 33792
5928 25977 34439
14149 3604 26700
23769 21083 11114
8142 12300 25640
15106 10643 36758
7253 11133 27281
10474 21952 6354
27335 12625 8763
5265 10963 26927
3364 19572 40943
19880 10791 1850
13620 4291 46741
23611 4650 9718
23848 626 8515
5643 22484 36576
8344 26049 37782
15141 15501 5242
8213 6973 48012
6468 21380 19155
20514 21709 26363
12227 9895 34356
17568 25971 1476
14966 8834 36021
18952 6704 45105
18421 3503 33362
2118 13481 4570
302 24647 39553
18506 18253 41484
24991 8535 14016
10571 14991 38648
14046 1919 36318
25995 5642 27912
19002 26281 30260
15774 17722 430
15759 589 25474
11028 17281 32395
21267 18448 47515
18939 20137 17567
9462 3630 31363
10399 8627 37070
12132 13275 4941
19882 10547 13331
24828 5187 40641
140 26630 27015
4379 16620 38873
26984 26998 4734
23771 24858 16988
23453 26033 7565
3526 14745 3568
6358 14832 25671
18522 19009 52941
16832 14979 46299
23690 19692 27202
21967 3672 12106
9575 17520 51983
10720 24714 27663
7018 5276 29044
3157 25515 39680
3327 16943 4195
13499 11751 10397
4462 2003 20170
3676 19343 8378
16284 23707 42370
25544 771 23468
9394 12824 45103
12620 3500 6540
14474 24376 46616
6105 2363 19870
13960 26339 44834
22871 14234 15966
5045 5350 51466
21874 24080 4733
9475 9697 48255
24560 20010 12236
12890 11142 38498
25385 22730 7641
11548 11344 23475
17857 17405 33601
11132 24154 28340
1221 17773 20299
1546 20731 26520
9040 22453 53717
5260 5381 25413
24589 12970 48904
4835 12147 5701
18685 19341 46785
23896 736 47743
14980 7523 1523
24608 19923 6931
6525 8389 40874
26319 7406 40825
1977 17435 21833
6250 19126 22986
5507 17228 43136
9029 13547 22100
23622 16310 36022
26340 8262 47675
6238 18061 39955
10244 7236 9805
25230 16278 49302
16231 21113 34892
1784 3863 15972
5781 2564 33691
24398 9918 44367
9352 23795 17942
16681 9638 52468
23199 26386 23347
9537 17916 16586
8419 16049 33983
4595 22818 30630
16336 934 10292
17802 25794 19446
21546 20965 51206
4104 17120 25918
5470 16953 43771
7243 26410 38425
14751 21226 31585
16127 6299 43235
13878 10377 52831
24902 16854 53578
22776 10589 53355
8626 8525 24912
16650 16630 48611
10261 16458 3763
25952 17112 29563
25860 26302 11864
17876 17654 6982
7153 14720 12217
14824 5950 52941
13559 7131 990
26947 16078 39484
11225 19168 2838
19937 15420 33462
10689 1994 15379
8581 11816 21050
816 21229 31362
6954 8560 16
11244 3025 38050
1034 16909 28653
3286 22159 21884
14372 7930 36260
18271 1057 50543
9090 10347 48359
24547 8871 47760
13525 1251 7921
6841 19474 36290
23694 14097 53922
10212 13264 47041
23798 13756 21636
23512 971 4716
6639 17655 8351
7846 23753 35921
1934 17407 23326
3969 24482 8444
3325 27050 36797
24324 19851 13530
19810 20328 11197
22265 23635 12559
8759 13704 25090
4340 26130 4132
21351 25028 3807
17083 25661 26301
2572 13627 1177
20087 10786 50179
11140 20859 32262
2810 1876 35455
13979 14531 39020
16570 7859 36951
25800 18014 19591
21264 23933 361
14622 13731 18455
25263 25460 5657
7863 10189 36652
6686 6523 52020
4714 8474 15124
26216 10865 51198
18197 23898 14896
18815 727 25667
111 26193 13903
3338 4852 3599
396 1230 47289
8551 22910 13643
14410 5665 29706
24535 14638 29270
7475 20625 47519
23665 3329 33098
13671 10400 10905
12784 16442 41665
543 8482 44589
15995 2479 23738
13272 2415 15023
27009 14091 26345
10753 23981 42054
8552 6512 12044
3413 19349 33594
24932 20818 963
4744 24075 35668
5551 13693 30028
6038 8022 40333
11292 12554 7371
3546 20511 37550
7869 10913 21744
23361 7237 35619
25127 12973 7634
8294 6391 17772
2659 6488 48614
268 17930 25312
7003 27135 37369
3331 25411 48737
5213 15694 13834
3767 10362 34261
14057 1450 9208
10151 4823 7208
14606 52 25917
26085 12793 6841
2888 26079 26172
2597 464 18738
18114 3347 47255
9447 7106 21075
26544 9543 22546
21542 24095 37554
1601 19028 42443
12782 7582 5344
15301 16905 27155
10465 9960 24771
5699 14432 52679
7433 14833 11967
3707 3911 5877
1500 25607 15328
4512 4642 28536
21519 22205 47101
17499 5489 18267
15 17483 9841
20312 8302 23055
21348 19786 10495
19195 5054 26761
6274 15664 22174
7615 8648 31326
5171 6676 38857
1220 4267 7728
14799 27261 5998
2146 3958 4375
7278 12710 39751
9472 17537 24639
16951 17053 18713
8937 16230 16327
20014 15952 42664
16854 11074 1411
11722 8945 47999
27464 20476 40705
27450 180 31815
19617 13648 48036
1731 21838 712
9954 4701 28172
11847 26480 6485
10482 18975 948
16146 1967 16211
21772 17473 10920
9390 21157 2724
6466 23577 6804
26030 12165 14783
15588 14198 40892
7757 19880 54038
8525 24171 27907
17024 17248 51042
12646 11588 2354
4198 13883 39776
20471 18513 35024
20720 16153 8311
9935 6727 31891
22387 12725 16289
3158 7317 23749
4106 24949 23584
22383 21288 50426
19978 20675 19166
10676 20949 48087
10105 5173 33158
11885 7821 31035
9706 1707 40532
10653 15531 11640
11457 14649 44398
26540 7649 3625
22672 6095 36988
21349 25636 28273
20487 14551 44752
22895 22038 13372
9034 20490 18816
7711 4229 10279
15358 4536 41400
8329 5244 44403
3152 18952 40876
24106 2904 54630
17289 17191 38133
9834 7250 6002
21744 10165 26752
19057 17522 12052
20392 14658 29535
23967 10260 4270
16930 18851 13474
19347 26598 33820
9680 17158 40430
11613 9356 17865
2464 12633 37048
22071 13797 1895
7043 21020 11460
9899 9833 3849
16312 5160 8223
27265 235 23852
15181 3265 51392
19476 25867 50205
27311 22648 23250
18267 3743 35237
7525 12826 41166
11746 10479 30518
6338 25358 24187
10826 17740 4818
24820 15725 21227
14404 20620 23782
15433 26346 33545
14743 17529 20235
12202 12224 4189
16692 12552 42300
1674 4572 1185
19917 23132 10713
25591 22803 52696
8820 25257 45765
16594 12133 10795
24750 21575 4918
20233 23720 30451
4824 26475 3698
15606 17611 50847
13728 22170 42898
18291 15686 29540
24849 5137 34945
20519 17539 33865
15360 16278 49001
26618 15593 32890
209 7257 21560
1761 6391 504
2284 18167 20615
25843 10914 23305
21207 1196 22056
23803 23031 45233
2670 20446 4605
6423 22693 35236
935 13193 2820
12074 27468 33793
2814 6429 8152
26400 26272 34261
11816 14951 15070
11593 5380 39777
16262 11111 45469
7722 1155 28113
7758 13792 31891
2780 24877 42561
4064 2455 20481
2686 14271 37545
15320 21254 36577
8553 25103 11514
4850 12107 18580
21668 4119 4238
27481 2210 40317
8962 15808 18341
19594 6737 28526
25911 23114 53435
6252 21548 14037
20865 13939 30527
10756 8385 29015
7823 502 22129
2534 11733 25386
3532 17124 53564
22939 15534 53190
16794 5695 16688
7898 11769 8240
18000 26836 35434
15287 1437 35278
4497 21308 8955
257 10883 25299
21448 14929 1246
9968 21177 44749
10628 18391 13497
26297 19702 11859
27446 19226 32941
3873 1487 27653
1909 22949 38027
9698 26915 7238
27370 11948 1396
4080 10864 25110
3938 12558 24188
20984 25215 37139
22849 26796 51105
26378 10106 36315
3255 14155 24616
10859 8701 47573
20470 16442 41203
26353 4448 41341
4130 23416 29383
643 21990 43585
4875 16170 54426
12798 19224 6696
20540 12870 51061
17827 5546 18105
19410 22596 13893
19954 21366 16935
16410 16233 9660
4747 14380 39150
23844 23536 43591
369 21793 51067
25500 7756 18417
16866 23868 54038
7460 17510 38362
19256 7157 34753
24976 24983 38230
2595 23950 13822
14719 2544 120
20480 11074 22693
7712 24843 28722
4037 2256 892
24861 11990 12475
14825 9153 36028
25872 3798 16760
21956 22460 28733
25953 23881 22666
3663 17222 43671
14473 4197 54451
16754 20084 5250
9313 23296 42776
19862 17014 25282
1713 2490 46157
22731 12754 36607
1608 9948 43135
5109 13699 48593
9819 5444 36182
26933 3409 51008
8226 24378 35169
4228 26772 3328
7190 2836 20217
26591 24912 5553
11740 9105 54482
23985 61 42745
20720 4325 29630
10618 5522 6831
15842 22071 53527
1405 272 43081
13181 7363 42826
24037 9296 11435
2292 19955 43436
1659 5333 15149
14165 11565 30529
3671 23982 45873
21182 7284 17050
1874 22832 9848
2389 8401 49051
15077 13921 54603
11453 10051 51384
15986 5817 50785
22078 10378 48442
11243 22074 33426
6648 19463 12125
5912 11516 16157
12891 25245 29447
6481 10460 42818
23986 14551 52387
14069 8433 41784
22643 15365 19578
6083 26951 35105
19170 22513 20976
20189 11068 48630
3056 3947 23541
20325 20639 46503
25081 5058 19826
5283 17039 28743
25277 15776 439
21847 7523 31261
609 24598 5663
22644 4372 52679
6111 4344 14572
15034 4711 53516
20859 16068 43041
18034 6234 8622
5916 26024 48112
26256 11304 42665
21577 16909 43992
165 18499 1767
12843 10619 4668
519 21880 33839
14500 1275 11874
4092 26808 54148
19318 14160 35999
7709 6263 6977
6626 5669 46238
20716 25271 8896
21199 22808 36683
20748 18319 29489
8950 9968 34213
10360 20885 4729
22399 26926 38337
23357 14409 8410
7412 12023 48140
21831 7132 38000
7711 10390 2509
1719 19081 29800
20590 9080 42681
3094 5595 52367
20535 9642 50066
17961 14033 187
3411 13249 10903
6677 5715 38237
13303 6437 6353
24545 2151 7048
20617 5991 10014
20640 5658 7654
20839 3213 42379
21603 3339 47058
4613 8503 38055
24897 6318 8047
4874 2678 36705
13963 25849 35424
1131 4254 42896
13462 27061 7132
21836 17790 28747
24118 2336 54036
11015 23104 2396
24302 13003 47789
23154 19780 24737
2034 225 27001
26576 16386 35353
8479 209 52675
7190 2709 9812
15261 4397 8775
16164 7162 6206
25455 14712 43866
16180 22121 51111
21999 21013 41324
23137 6021 19653
4218 22404 3179
8699 16445 4452
6439 17470 2275
8258 17772 52906
13787 24575 23081
27361 22384 15734
14055 11724 39526
26579 16177 50415
18595 16217 28335
23424 5504 52155
24807 17784 48185
5390 331 40339
18954 3370 6034
13416 2392 37789
17637 22676 31724
7993 16864 39137
22270 25700 43432
20703 24328 3763
16726 15718 26993
8685 12992 13037
2525 9544 21502
17353 9191 11607
22365 15085 21816
13545 17360 39466
24855 6230 12977
22040 11578 52437
2155 12142 38451
19271 22046 11351
15494 12530 39335
1360 21334 51710
18514 18656 34439
15978 8983 35245
3373 2767 34125
7973 5189 21537
18781 26291 38842
12865 4144 32034
7676 20731 52067
12791 13182 18562
262 10860 8355
8170 27117 2866
4482 8055 34410
8240 13713 24692
11982 6750 41445
15826 14700 41947
26754 17620 506
6814 3042 7435
21806 26154 235
13614 2546 21404
9772 10071 19902
17167 4354 9656
13090 23393 8917
908 3044 53320
14365 16919 52456
2919 24954 20686
25628 22703 29364
5894 12360 3265
7101 21415 8864
3825 11661 43080
21444 17925 33355
20067 8374 25042
2953 7664 34190
23583 16176 3465
4621 22464 46873
4310 22047 51536
5577 25110 18991
106 11583 44973
8984 3394 36093
921 9150 28801
19429 4282 29693
15398 22634 17481
24125 785 52708
2550 6135 1986
16069 16818 39938
10108 6337 16917
2315 17871 5398
18787 11272 12518
8063 2453 50847
6571 11342 3389
10170 13853 46955
16139 16866 2340
17687 8200 22664
5157 18217 54813
17657 9437 42311
12497 25257 40324
18886 11552 24351
11777 21965 51846
23850 2532 29423
19239 14280 43768
8827 12093 40610
2181 25744 16086
22780 25863 21909
2741 13746 48641
15637 24238 1916
1791 18204 7197
14076 24168 39780
12346 14935 9353
836 26003 42746
21407 156 33940
1709 6586 17720
13261 20965 42980
22579 14593 27323
25762 3534 44693
5403 10573 24217
21018 724 26611
17086 4439 43998
14193 18305 6153
9301 22304 275
16342 27200 13759
20396 21107 2106
27001 4389 8126
3175 2378 44525
13495 3066 2412
19393 4548 16354
27127 25201 19850
3712 3576 36028
10105 3918 31811
23661 27073 3101
27299 21407 45329
26977 7750 47655
9503 23931 36693
9044 14087 32105
22744 6655 14614
5967 25682 34623
3780 6447 24847
1116 24963 26058
22602 17500 28638
8899 20689 9920
19355 12527 23578
1506 24884 41782
10502 8524 29766
20807 16303 8791
5946 2092 16441
23948 17301 38027
21567 15106 53699
7181 8076 8181
27264 24343 50855
4749 23676 10439
23761 8491 43958
7288 4183 12150
19495 22334 17988
18571 18679 52100
22144 3852 42672
11170 14181 14775
7731 16237 23341
7291 256 38715
6355 19144 24908
19494 13901 34592
2748 6968 51244
26033 6668 54655
4591 2081 48645
1563 10594 49297
20680 1410 22998
23671 22691 25254
17610 13977 41067
5858 1864 17888
7793 10342 32685
15466 24034 20583
14259 5704 23661
13230 26218 638
18414 4450 33252
6201 1095 28992
9959 7177 32094
22072 8622 29798
467 15934 37574
16485 86 6177
16696 7387 50188
18168 18666 11883
406 16201 14049
14779 22066 28462
20618 8552 49310
18330 17429 27020
575 15280 17612
6952 8746 7604
16693 20718 21957
5129 750 54234
9018 18347 2469
479 25233 2859
18895 21899 24048
11396 24750 46810
12797 1016 40823
9449 3504 53412
11946 20617 44381
3616 11128 126
24399 10178 25818
19541 1772 35457
19863 6034 38129
1739 8061 9909
3918 18894 36678
17059 4274 15339
8455 16485 380
3321 27199 1154
11316 2406 39100
2321 22133 24061
25231 18307 36713
13831 753 24297
22356 4411 36462
4009 2213 25907
995 14164 19820
16857 12961 33832
