21000 10819
12376 9931 23498
19537 3381 1827
1496 11626 4090
11870 11974 22571
17783 14971 19827
7033 5812 17710
9332 13120 36815
6331 3988 6775
686 1669 236
16005 14203 4273
13412 3768 39616
12295 16909 11383
19549 17456 38074
9536 4883 18070
12954 7102 10918
9559 3260 24964
6808 7741 24545
20310 3216 12474
5483 20891 15475
10274 411 17740
2136 6715 20150
7166 2011 27516
13267 15972 30353
12912 1784 8462
20593 9688 31810
10509 6979 4516
19105 410 2497
12998 9311 22393
7672 11129 2671
20479 17416 15733
20915 17920 40637
2173 9814 22572
14688 15695 34457
11152 15604 30960
10161 13682 17477
3923 11764 35792
17473 3985 27014
15460 46 10550
113 5856 25420
136 7868 29539
19788 15414 1779
4780 2106 18589
17664 3600 3363
308 3908 41789
1146 5944 4503
1669 15756 26193
12742 13862 15432
20589 5002 4616
16745 11781 33116
6193 6031 19733
19034 9812 376
13619 7834 31849
11841 7375 19053
5314 9475 9635
2253 12254 27191
18010 3527 27456
18505 15663 16610
19352 18647 30207
19361 19845 27334
16290 4633 41563
6903 10315 7070
17475 11932 3567
16733 18526 23089
3603 14915 9783
13088 7325 7331
11090 12250 13505
4115 12889 18770
8485 16975 6543
3109 5768 25016
9524 6587 26195
9338 10527 39464
548 9863 9569
16285 2090 27121
8165 6494 12981
7748 15121 36378
1962 235 28748
15551 4608 12978
7863 10525 7266
8298 4784 11019
1830 9565 3130
17196 1534 33165
3474 6235 16893
808 14505 6861
14178 13408 32454
5246 10661 39931
7371 6012 31287
1447 10035 23883
17528 6177 18085
6718 20665 24872
1565 2461 32805
9677 9322 17904
20260 4363 17579
12298 10238 11642
14513 13723 2274
18991 14609 34139
9121 19842 36973
14847 2672 9782
6554 16227 6249
12792 13986 2389
4168 8299 6353
5159 15232 12146
106 327 11263
9364 3362 262
1800 8972 111
11918 1895 25861
12609 14189 14467
15639 17478 29956
4667 8175 30518
5055 7044 32153
11938 6650 30705
17544 8544 23706
16700 6674 19504
2285 19621 36333
9610 11956 24554
10453 2341 17608
1437 16550 22077
12564 4424 9642
12678 6501 24950
20311 7850 30425
20273 4784 2253
19045 10866 15874
15624 12075 26648
9979 11719 29826
14388 8068 1407
882 6375 10202
4218 12469 26613
1831 14155 15776
8035 5646 24113
1390 16578 18772
32 11071 28483
609 20926 41832
12396 16637 15089
17238 18921 14104
4873 7623 17118
2999 9204 5452
4443 8251 37810
5858 2561 18021
15913 1188 214
7613 17947 33935
12354 793 35413
11830 2783 37631
9396 8766 2918
1789 4219 3883
14026 14232 4376
4722 19113 32221
15153 14132 38515
3448 18016 10623
18887 2296 21751
17427 18146 24128
10937 2669 962
3637 15290 1579
4404 9292 34846
5396 15508 37860
14039 4660 18542
17123 16263 28047
3926 13939 38971
5016 20737 1358
17672 5025 31790
17982 191 25789
17320 17748 26057
2589 13858 37500
6582 18457 28075
10482 5624 13243
5612 14371 22784
7929 2191 29038
6278 5967 13708
10142 12706 19559
6592 1801 29171
11428 9283 19501
8563 7271 19173
10922 11341 24219
4160 16467 2674
6349 1046 1382
15126 19331 35239
10194 16543 25739
3655 1597 4645
8496 17936 8757
10627 4261 11671
16436 5203 24583
20442 3613 1199
18873 6491 17362
13149 11946 11244
18020 5945 22522
12851 17661 12117
8054 9588 15594
169 14489 41010
10971 2368 11583
16632 19021 27921
10537 12775 21160
15290 13604 22476
10947 11350 40992
12988 4971 10300
1722 2906 19909
7061 8344 13726
14370 8550 7946
2965 17877 3248
17973 9420 38316
11238 17728 41579
11242 7813 28111
11522 20793 12642
274 11271 39019
1367 7145 15073
20759 2603 27189
17625 18762 9515
20416 16583 28764
412 3312 33513
11623 11056 6743
15840 5732 27912
18249 13766 33215
19456 11586 36669
9356 14507 16609
4872 9276 11637
3749 9352 11726
12013 12720 28987
20431 3963 35652
6793 446 9439
16663 16086 16333
7887 19215 1726
5662 5390 26125
10010 5588 22634
14692 4164 22935
4738 2809 26565
15236 5898 19777
3730 9863 4182
8057 3833 13658
14228 7450 1347
10838 12420 38698
16102 17635 35675
14425 13390 5706
4146 5036 6185
13385 6272 24740
13223 17250 13505
12033 18642 14791
4130 14365 5127
15837 18893 40423
15650 17925 27105
7702 17103 25660
601 977 38759
13008 12655 8994
17321 3301 30065
20908 7595 15408
19882 18709 25838
9389 13601 34734
18500 18399 30973
19335 4833 14561
20193 15813 11907
10071 18603 938
11433 8073 6949
18825 10474 8339
733 18169 35540
1784 3233 3749
20856 11510 3079
7539 20873 41463
2110 6100 29401
16933 11706 30746
6662 9820 10176
17557 8410 28619
5527 3881 41636
5101 10284 26584
2392 20919 6538
15942 5368 22378
1431 19688 9768
19975 17605 34970
8689 11516 14404
20465 13176 14533
8302 19679 36296
3585 11196 32303
1047 10784 12497
19823 10123 7571
527 14138 1700
13862 1105 382
13640 11896 17540
10248 8460 22732
2630 6981 8259
20308 13715 20492
20289 1003 31499
3646 5253 39185
7174 18829 22054
15149 14640 39006
8532 6210 13806
15248 14494 779
209 2927 12960
8627 15841 33283
9760 3876 38861
7313 14623 15898
5769 11542 8950
2856 7156 39370
14546 16497 3292
17787 4606 26529
15627 4629 32068
6266 9519 11785
10029 331 18010
10753 11997 27310
15660 8797 11866
15107 14244 37190
524 18352 16281
6809 8946 6342
10560 10611 2114
19652 8754 18225
14759 15923 27862
16585 16339 8109
5350 7823 38147
7918 11856 25806
5956 9988 17823
2961 327 34704
14363 19139 14378
5326 3879 21122
2445 138 36664
14053 18841 36420
6505 8931 36913
6079 5944 14965
116 3693 23695
14196 8437 24686
20954 14775 8130
14760 1880 37612
9740 17646 23966
5315 13172 15239
7547 10624 1381
2154 1986 3653
20499 10304 24703
10007 14148 35049
5943 18012 17972
15677 472 2575
130 11066 13916
15750 19837 41998
19006 20618 20285
10 5486 2994
17665 12539 25563
1769 1851 35446
14627 12842 40165
11546 12645 12822
18707 16228 12596
16369 17186 26140
9788 10498 23783
17172 20829 18555
11637 15521 17043
20339 13464 20683
20232 3406 12524
12140 9570 10749
19616 7770 7425
5001 337 4845
6774 12129 41852
19858 11202 36515
11371 4901 25569
1980 10968 38970
5294 19325 32072
4170 18244 21027
3130 10368 36765
13102 13098 15433
7611 13998 41662
12777 19252 9086
12526 2485 21751
18260 4610 15494
4862 16787 35343
19755 2254 20600
12771 7425 33164
8052 17409 23181
15854 9615 33235
18297 14060 15702
20850 18681 7861
20877 10117 5027
1166 15479 22330
8898 1571 35148
10425 15349 26061
8633 13864 41181
19750 16960 10916
40 5475 18697
14193 17883 4033
9131 17851 8147
6531 9650 41351
18927 3477 1995
2486 3868 19066
7508 17319 22074
812 17048 17612
495 19454 10511
17757 12491 32442
15059 9966 24655
5289 3141 25682
9526 18509 8251
12048 10614 40496
18294 19469 33864
17675 5844 4916
3509 17832 2219
5496 20046 25308
2929 9112 9428
750 13754 31490
779 707 3900
9968 18397 26827
13534 19822 19211
13994 5994 23644
15632 9147 12865
20536 12900 37164
2963 3991 40703
9208 20701 17377
7077 9386 38002
6283 2765 26664
17879 16064 15940
14185 6825 9238
9558 12183 32034
6876 17783 8175
6335 17459 36886
15390 1640 30292
9198 13469 11223
364 801 7193
17749 1223 11350
20034 16008 20495
20787 11987 16576
15942 11987 16897
17022 3965 35516
2306 12990 24688
3642 13967 2592
4900 4184 27976
7722 1503 32721
13390 16364 9793
8339 8739 41772
8009 16267 33712
9516 14034 33309
5225 19577 31209
13756 19847 27446
12032 19599 18054
11831 14633 18240
12940 12869 15148
15822 12689 39068
3210 10608 3443
9296 18757 7162
17371 8445 23687
12501 7224 33135
6642 14767 11767
7490 4844 38524
2820 10709 20674
2124 13535 540
390 12955 28364
4149 4919 6239
4932 10109 30617
14209 18111 40130
4427 20360 21718
11250 14226 40584
5540 7236 35246
400 6184 12261
10116 16083 18462
15670 7147 12680
9978 155 35565
2623 10231 7295
16952 19282 23858
8189 14470 21196
3642 18349 28424
2481 8070 22349
20654 15756 38288
5283 14894 10990
288 18016 38856
4172 16062 1003
10776 2803 17155
9531 17408 22010
4617 3087 18862
5162 6778 21023
20166 9728 34617
20719 20025 21548
11660 13089 21753
20691 4277 26170
4093 10329 33553
1554 20237 2020
6176 15965 5524
7892 2896 39754
2089 14198 20508
11138 5526 6824
1331 5802 18728
11723 19162 27658
9676 12156 40782
12348 16237 851
10848 12037 25454
398 7908 13087
3725 25 28486
2068 6308 24629
7907 9213 36364
11590 10423 41819
19647 13465 3472
6941 19330 39629
555 8706 27741
19972 6366 971
12769 15638 11621
11960 14544 1419
11876 17545 37072
17031 4789 11109
16992 12676 28879
9246 1029 17043
9343 14486 20066
1979 8527 21053
8045 3198 12012
8502 3717 36309
8581 3946 9627
10045 6298 41242
20948 5805 36588
12021 15111 39608
4799 10250 25864
4567 9418 25129
2660 12713 38029
1921 17284 19340
645 6276 34618
2503 1088 20538
14108 14257 35629
11296 11724 1865
18324 952 26954
18016 19562 9528
12733 7688 11669
3681 12204 25868
2988 12430 5405
9968 9662 11872
941 6808 10611
11826 1137 9757
7166 19997 30302
8710 13209 10320
8645 6272 32848
18898 10057 5160
16606 4690 29655
20671 6020 5368
16504 6897 32158
34 13478 28043
403 16603 33279
4587 8581 14076
17722 20876 38733
8092 17772 16178
11079 6180 6207
14966 7187 10699
8674 2871 21745
5485 10318 20588
20053 1423 18927
5089 13547 40697
4533 11548 37757
10879 18420 32755
17229 18057 30405
4794 13029 28572
2003 18348 37922
17561 12625 3057
14184 15598 11134
4581 1060 24951
6697 13084 24478
15175 12611 612
16352 19281 4714
5020 11964 4785
893 18376 29710
7425 8904 33342
18513 253 1593
14272 221 4175
20828 12216 29166
13796 4051 10732
11001 5436 35842
7938 9792 10703
18286 10926 35229
15211 12019 11166
9974 2285 7548
20010 20551 31486
2401 19222 11116
9002 13515 19511
7795 12839 1592
12885 3800 35912
12493 2549 19301
1573 12048 33691
18510 19773 11045
9715 16609 13636
16907 10440 28809
9689 8552 849
1359 18367 10498
4886 4239 13364
19479 9643 40741
9090 5846 19892
19045 11925 10443
11720 2675 34532
10935 19781 27177
2905 1016 11422
7128 3896 23992
9533 18406 41674
12849 17254 36023
10607 13886 8458
10601 18823 30263
13915 5532 5377
11742 18584 5132
7903 14011 4818
5845 4933 24630
5936 12765 20461
11895 6800 12343
18616 18150 15518
11662 20482 18991
18215 2034 32206
14603 13964 5260
8181 4849 39993
17721 2126 5786
19948 2231 37229
9573 18051 40101
5426 1475 16230
5478 9659 7048
20737 17651 8326
11707 17479 14399
4678 4125 38212
12416 223 22497
7286 3587 32437
2866 10281 38326
18200 16187 29405
13925 8309 36969
17612 2445 5817
857 9141 16089
14164 18077 4664
12188 262 5677
13460 8685 20483
6993 15571 38275
15176 6823 6689
2998 18460 21351
4879 3921 15753
15436 6645 13801
5451 823 29676
13803 1123 12481
15727 9285 14262
17337 9859 32552
10526 13165 37748
12661 5647 399
12411 15144 16019
15343 2931 16144
12562 3420 37437
18073 12686 20419
12255 14424 18268
19552 19795 27463
13334 16987 30606
17787 14755 1641
7835 19190 17965
13034 1263 32246
14731 14502 38436
1982 13770 33858
20605 12124 13063
17731 271 20626
841 8948 11981
12747 15127 22609
16845 2510 41747
7763 17115 2500
6306 13651 14776
14002 11599 36970
13165 20333 13559
16868 13451 1195
4227 7345 80
834 18114 21934
6503 17927 40316
7417 13592 30197
2219 18643 6635
16379 20131 14534
5229 12373 7644
9419 19269 37136
54 4439 40465
12653 13826 15557
14232 6076 37183
18323 5709 17444
1243 1269 21567
20522 12208 19229
18737 9758 13014
13701 15305 828
3094 9124 8921
14671 5215 31462
7809 12726 3678
7271 10417 27544
6723 138 30065
4712 5540 12267
13270 13917 8014
10656 776 33928
3932 6731 16278
18599 10911 1248
380 17800 29683
7438 10634 3024
6389 13586 38917
4006 6931 39509
9975 8174 24230
17610 11138 24423
9581 20163 32656
11987 2242 3903
7152 1996 31573
7671 10627 20063
5019 5145 28636
20818 12404 34305
17138 8348 26914
17934 5584 14389
886 2275 11812
8499 20419 4621
16197 17870 13941
2579 16834 25302
15836 925 35323
17362 627 14173
2905 2181 3552
632 19003 1024
12259 5333 34406
13760 12847 12034
12366 59 8747
18897 13319 21186
5771 11431 20113
1749 15766 31524
4707 15093 21374
10750 6259 39187
17860 14616 26937
6047 10929 39987
10900 4397 40101
5232 8933 34405
12431 13119 3794
8931 9406 28720
17250 4092 9141
2709 6625 27545
5150 19035 32342
17115 665 14305
15035 11437 7431
1016 14958 6799
19318 17693 14679
8240 10928 18313
4889 13820 38770
12735 20448 25654
6708 20729 13869
14413 4911 436
9473 9472 16389
5857 19517 40458
19951 11141 18618
3806 15687 10620
6334 13453 19049
18193 3375 11687
20331 18543 8466
10247 3735 2574
18182 4416 10888
467 11988 2873
19364 12680 31081
10788 16461 6297
1720 4864 17140
17008 3474 16106
6991 18043 39163
11257 12234 28797
9039 12185 34295
4893 2723 20197
18311 13588 17319
10430 5466 28247
18330 2038 7071
14897 8522 15860
9799 19694 14577
4934 10266 19391
6544 4181 15270
4500 12575 4264
7679 20627 11391
13361 20889 36554
17304 18839 16452
1009 18587 29834
1811 1187 18145
10542 4299 20720
6134 2267 14314
9107 9745 41957
19760 10685 9691
588 20744 41053
14755 3251 22794
6013 5857 40115
13053 11277 14581
9762 8831 41178
13898 17010 41893
4197 4774 28043
3864 1133 16815
4328 15305 3591
6154 13819 33202
4251 13970 27162
13659 1836 17725
13980 17500 39499
5484 8120 29522
5131 696 19311
9217 12037 24373
679 6269 9543
15 4870 11841
9695 7275 35993
20021 11149 24359
13373 9228 28714
18170 16357 8772
10301 4816 25659
9115 7089 1739
9794 16462 7322
18216 18098 31354
15236 12784 36264
4098 14162 13043
6374 2350 6327
16924 16553 14653
2566 17421 25215
1376 1653 4350
169 8901 35301
2860 16144 34724
14820 11291 8916
18146 18549 32815
13489 5606 35832
20745 15586 11737
563 7505 9058
1805 10873 16593
15437 17690 27594
18339 16185 31927
17641 18132 40898
7853 12145 7955
7072 19532 4844
10319 7420 10539
14192 17747 7922
819 6200 41764
17129 1333 11324
5136 6748 5462
18791 15336 6298
19577 13401 10828
14718 12191 28909
17930 2530 1975
7874 20481 12264
18628 17881 2823
12438 6146 34247
13962 17739 27344
193 4175 21188
15276 20396 38552
2870 19713 38837
19387 20319 19989
6579 9497 19099
8449 880 36228
8930 15896 10333
19988 19136 26950
10562 3993 24902
18322 14671 33470
13343 2870 24201
11787 681 20398
97 19593 9464
12678 3397 22361
15850 1443 19051
9062 16915 37382
8516 10194 9403
14641 18108 19439
6296 20020 20097
17580 10246 16409
3765 13733 21476
11462 14279 36665
9538 1512 7282
7733 17197 25551
18022 4095 30777
20105 19595 14024
8830 18598 38685
8265 2210 36213
1865 5529 12532
4932 7051 3977
16465 5729 6565
11993 10570 10029
10965 18846 28778
9596 11467 1837
11069 2283 22969
19547 7353 18543
12325 4267 302
20702 10456 12902
13170 11574 4522
15029 12680 4076
92 644 23759
10991 8638 5839
8324 15617 39205
19411 7681 20804
13417 109 24725
5645 5521 32659
11748 18742 5240
9913 10329 31018
9789 8343 30573
12043 19535 21945
15720 4359 19433
20135 10823 34264
10007 4710 7801
13054 13963 30141
2467 3381 612
10754 16419 1332
18655 5069 16874
19712 15085 25249
7285 7821 28204
2916 20062 34915
15008 1773 5394
109 12840 9983
8867 18550 2801
7678 5241 4312
1418 9614 470
18901 17073 16873
13895 20653 1167
7705 16876 3494
12213 17972 28176
6013 1454 27712
17994 19365 4864
4588 17646 26815
7062 13288 24978
15953 17867 9248
16094 5403 23704
16961 16536 27853
8005 4594 956
2739 18520 31204
160 16793 28089
5136 9660 30806
8716 14503 7935
2574 49 19437
6014 9513 35212
20114 2896 9607
9706 11047 31477
18024 1918 35059
3688 12373 10438
4198 3068 7711
10794 13075 2297
13822 14362 36847
18785 7280 16231
19183 2050 24867
9074 2752 30666
12718 1886 36816
4926 8321 41574
6565 17086 3178
11966 14124 12553
8168 8423 21131
646 17697 8268
15814 6814 34422
19985 6791 40978
1866 2165 17293
18630 4983 26344
11159 17339 28313
16186 14209 26524
15695 8560 38180
6149 6335 27560
3407 16720 31072
19748 12707 34541
16180 17540 23086
5908 13472 5672
15206 19229 18670
18943 8352 18638
2159 16647 14133
15476 9506 260
19653 19375 1314
6086 3736 15969
6688 8783 25505
13408 20808 11726
19479 10412 26924
18128 19841 23769
1999 6482 35944
15442 9290 8995
15271 13459 29017
18030 15339 15058
4716 195 8422
9301 2186 9803
12948 15826 29590
18028 14570 22698
8446 9489 26812
14416 18145 21075
2518 6862 32400
5050 19147 24519
20149 959 19270
2695 10485 9595
13866 4125 12362
7145 18178 18362
12890 2986 12546
592 3595 15071
3434 18066 26854
13544 4758 35616
17513 19073 6099
7638 19467 20025
14503 16471 39462
17268 11849 39576
12774 3874 5900
5871 18648 22843
10794 9301 19508
4331 10636 1395
13080 5717 26106
14233 13667 30579
11646 20826 36471
17895 17288 34488
16118 11706 2034
6050 3506 37688
16195 13321 22093
17881 14588 28055
13235 17966 11109
16131 13283 19977
19834 3122 6587
6900 494 41271
2036 13582 7968
19213 17204 8577
5142 8834 18157
18506 7136 37250
6383 8579 37160
20992 15298 39195
12607 17110 21384
18348 7720 11868
3472 12402 14542
2515 9506 36932
1115 5781 7593
12156 12504 24997
4835 10474 18765
5636 2973 32536
6114 14384 11716
14837 20880 30562
13402 12778 18766
10516 19930 35520
16997 20700 32897
3550 11035 12236
15059 8295 4701
2564 12002 1379
775 849 32463
17521 8066 40481
10829 12463 32557
7090 1981 14728
7789 20191 4596
303 4399 10751
3666 11515 13830
4200 17513 2878
3871 10143 26060
12135 2674 32291
6869 10415 32557
19513 6578 37138
10030 9646 41344
19533 4397 20903
7163 18392 15927
3808 388 7815
11161 9804 28386
8729 1191 24876
14809 17693 18880
9239 7954 12675
2618 2651 19581
2333 6040 22494
18052 3044 3929
10662 8882 41436
6131 14499 4286
1215 14308 414
13724 14136 5043
9649 10934 22231
5682 11372 31154
2002 20320 38840
7076 10099 18072
20148 17232 32079
12398 12543 16917
6652 7828 25478
14749 19774 37583
11673 8079 38952
10030 11925 1463
12687 7067 34832
1385 10654 18585
223 18540 10401
618 12562 5276
8059 8934 19049
11468 12892 39924
14480 20402 18521
2660 19242 18225
11926 9617 9780
11133 3727 33205
16530 7848 34611
20756 9707 34512
9617 5629 27366
6812 14021 5831
18983 9331 6053
1187 4075 7679
3284 3108 18760
6341 13072 15473
5036 1801 27408
18472 3704 4622
19709 1548 33760
15118 11476 8040
11936 14281 8825
13791 1706 6673
5021 432 32579
5577 1534 36805
10682 7597 15704
7182 18799 28509
6320 5520 39684
18888 4316 21876
20146 7832 10576
5265 19257 31640
8026 1507 31765
12369 20298 31492
3893 17802 23022
20964 2295 35402
13375 1671 14712
14529 19782 17661
11039 16526 18946
1316 3472 32350
19230 369 6104
16847 17851 17968
15557 1105 21843
16855 13035 15194
18794 11586 16963
7146 17784 41520
6089 17575 35955
777 19159 21110
11129 10353 29260
16411 433 36962
18940 5970 13439
10395 8431 35511
10321 8092 17439
3823 14499 618
20359 17846 1386
9765 18771 19378
19147 9986 7201
1192 1436 9354
16400 9238 28727
6672 14608 40941
18737 20686 25689
19826 11665 38916
1621 9884 8053
15087 17740 22521
14840 15901 20947
19049 16171 36010
15136 10653 32229
18910 7283 25106
13549 5801 40230
18998 18338 14880
5411 3127 3004
7189 19579 26199
4540 12604 11645
11422 18099 41787
7811 14375 19178
17773 18552 7340
11637 17803 36380
8468 18630 9310
445 14805 11844
16519 9604 5290
8583 5331 4102
16588 15974 17348
15493 17909 2663
14289 4083 7401
14017 15906 9883
3785 19315 39169
20353 20697 25297
14096 12634 36795
203 12060 25309
2771 20343 4398
18806 14500 41998
10222 9241 18973
11715 1467 18552
15020 684 2615
9664 20991 33941
6739 12102 14749
10405 20054 26944
14420 8236 5967
12120 18836 36575
17122 3774 24579
16208 2730 30481
15762 4604 26989
9670 20489 21036
2075 3591 16156
16308 2113 21979
1889 11279 24590
8719 19377 31754
2584 11711 5700
15018 17649 14727
14543 14377 8035
13228 13821 32674
16984 14057 12504
9587 8752 18429
11322 16996 14944
16426 7016 29222
8597 16668 21922
8314 18319 13399
740 7350 6686
5107 8813 1913
16524 19950 39109
12850 11283 33998
6819 3735 25842
2236 13701 24143
14868 12421 19417
5040 1347 19378
13702 13321 3892
19412 9642 18961
18772 15417 23967
6970 16835 17949
18520 4940 18212
9273 9269 25152
15383 17347 9320
18957 3334 33856
9581 7251 21630
12177 5424 12572
13773 8326 6002
17397 16075 17703
20285 13133 29640
244 1420 6628
5918 14120 26207
20348 9783 9593
4746 7408 15777
8792 2873 15440
14983 15406 13319
3779 6902 35349
7832 19250 24707
16503 5077 3813
4052 18473 38649
4794 6991 28163
19169 5307 8625
11516 15405 28049
10613 8376 22584
15299 8596 33403
11309 20245 9834
7839 19888 5471
6956 492 29825
20031 3281 7369
20984 4555 31690
2808 14327 39025
10593 14236 9958
9541 12114 339
3754 19476 21925
8610 12143 26729
18199 20008 24851
12742 20765 15762
16454 14025 21894
12607 2041 36427
103 12095 2577
5247 14867 32317
2260 6115 8614
4312 1936 13743
1030 7838 20004
3845 5667 12695
12118 14964 22795
14871 20101 10950
10800 12203 35619
17988 5968 36228
3057 286 35274
2030 13699 41361
17298 10397 20081
15731 6883 30549
6429 17723 5115
3576 20087 25734
16055 13644 4081
15306 8474 25825
9114 7435 16671
4200 17578 4525
20045 12725 28550
9601 430 41699
7415 7529 32090
14465 19243 26328
3955 20563 32832
5293 4284 20696
9915 9589 38411
5340 4939 15093
12602 383 4463
18031 15286 25485
898 17469 34834
3934 15714 32638
706 3368 11750
7334 19494 27354
17159 4028 40137
4594 19998 18427
1761 2810 895
13052 5298 34661
20509 19272 7904
20861 15801 39725
19478 20594 10805
6666 7825 4291
9732 9797 5317
18865 12692 11374
17977 20420 38220
3512 14341 28639
20679 10449 542
5343 12869 28464
20339 11758 30915
15808 4359 38509
14538 17979 26739
6222 475 10303
12886 10813 41546
2072 1515 31499
11147 3362 13854
11893 2043 36466
16801 2248 41011
8388 2892 18691
178 10416 24226
16075 18662 33261
16448 9744 7897
14050 11902 13209
9979 6006 37934
16416 6465 16660
3569 17250 21605
10963 5946 11438
11898 4163 27531
14234 8095 6931
10514 1140 6833
8336 16632 1160
1651 19753 4407
8030 20319 2978
4259 7754 20793
6894 994 26428
1283 6137 4525
1460 15607 41078
133 16379 28899
18759 2980 36672
14085 16534 36506
10746 7760 15945
9864 10716 24014
596 726 19158
2170 3660 33115
382 14613 12105
1084 9686 28330
1433 11900 3269
6168 10382 40258
20227 18179 36595
9259 8566 8085
4277 1480 14738
20802 14605 24124
11025 12342 15758
3768 5619 22403
6366 1391 40685
8366 13739 34018
1839 17709 36623
16188 18458 30859
18012 18848 31423
