16000 8134
9750 14991 14132
9040 14611 1221
13606 5895 29536
1970 4951 4725
11312 2323 9180
11351 13692 9464
7924 8961 11297
11793 4658 15672
4026 8636 1598
5008 6796 89
14668 2906 17311
9994 716 21504
4490 11370 4865
6998 12153 2896
6867 8991 19313
2516 12271 16605
9761 4460 3387
14037 131 19149
12617 14554 26659
812 12449 10545
1947 3159 7976
9202 7909 12717
11448 14646 13394
7409 2622 13741
8664 5729 6572
7732 12273 22597
7907 5780 26970
9221 15805 26897
15701 12043 14157
11419 10712 29507
14888 10559 22167
3544 13602 667
4703 1507 24347
8026 5596 30093
6737 3115 17472
6492 66 3926
8605 1111 22188
12919 7729 1962
301 1627 23106
6887 14852 29013
9769 2094 17413
2069 10285 2864
3805 3007 25728
9460 9640 8879
10093 11824 16568
6471 15461 17273
3128 15269 31015
15759 5802 14620
12119 14771 28118
821 4092 5985
8283 660 17051
528 8548 1686
1727 7022 16605
14817 1789 20123
8020 10292 24170
7372 9498 19166
14108 697 27227
5974 4038 24905
6698 3830 10974
15249 12972 7723
7890 14141 30602
15964 3308 26367
10055 7493 15140
2316 2457 28060
9308 387 25078
10093 85 21924
15135 7824 12818
6336 891 22930
7065 8139 23804
9735 611 16523
4086 5700 13026
10060 5878 29554
12802 15501 24776
13227 9197 4455
4477 15516 17394
14539 13138 7162
6817 1265 14480
1759 1144 5532
13572 9175 20281
5476 2438 18112
15774 15588 9972
8481 10316 13472
11826 761 3597
3343 8885 12334
11776 3347 28473
13819 1820 28403
1666 8210 18805
1098 14067 13167
12103 13542 23353
13423 1069 13983
2931 14041 17560
8307 10587 2411
10306 8568 24231
9803 5653 2572
8614 5079 23505
7978 6819 19659
6468 2118 3989
10610 14174 15735
10853 13973 5338
1466 1100 29834
3698 6849 7556
3648 8652 5442
2080 15720 29880
1011 11042 28457
15501 553 24322
1122 14282 5247
1579 9346 25099
776 8544 19284
9716 4748 14443
1177 6504 23467
1596 1867 29744
6871 13643 14377
6626 349 13194
13897 6374 30704
4113 4030 5050
13270 4995 30933
11292 13090 26168
13729 5727 12910
3170 15159 10139
1000 12202 9854
15892 14451 3798
8486 4039 9134
12317 13941 8883
4576 10630 12548
1281 8255 25178
3451 490 17319
7731 8691 17153
7699 13583 14208
7935 11793 24109
1915 15819 6004
6058 14312 19918
13317 2592 15923
5878 4700 29715
3550 8675 4830
15867 15085 5857
8231 6673 8656
14934 15487 10047
8772 12586 30242
8359 11218 28986
15203 5959 8953
13626 15991 4417
4661 1804 21559
15599 12945 31572
5509 5326 479
761 5912 5727
2217 15665 10488
7496 5441 30396
8225 10487 14398
12107 6710 24118
13083 13882 24756
4887 1929 7208
2951 6387 5227
5216 4094 24342
9164 14276 10236
12854 10054 9151
14978 5491 21142
11433 2915 4615
4514 1971 347
8327 14549 9635
554 1073 927
15846 5783 15350
13965 8863 1755
5156 7308 31054
10719 13292 23317
11866 15529 13611
10736 9888 8460
14430 9617 24287
6156 5456 9487
10799 9497 8174
3970 13893 25474
10451 5141 7045
8877 13736 16244
10644 15168 18689
1968 14154 28562
9441 6735 24818
11892 10182 30898
14583 11083 11087
3381 15227 30503
14685 14974 12068
14090 14924 30338
7144 7998 7959
803 7398 19237
10281 4781 5448
1601 5882 26220
7935 15791 25424
3085 2097 275
10823 7175 20096
5061 1377 8572
864 4562 23693
1927 14897 20991
6584 2331 1619
11486 8626 3107
3207 8990 18749
8851 14853 11779
2780 15810 3529
1204 10006 23311
2530 5060 25528
3825 14797 20338
8683 13137 14456
3195 2997 28921
2110 3704 21224
10123 10635 14874
9578 8756 1801
8922 7049 13626
6570 6458 28751
5698 12353 25463
290 2556 19928
6933 8502 17233
10436 2037 929
15724 10408 31140
3465 11170 18335
13122 13335 3148
7094 8584 3747
3331 12490 396
14210 6242 17665
2854 15486 27066
9835 13894 1046
12428 15894 30418
5241 15338 6457
613 5985 26316
2910 6834 23850
15025 822 27262
2733 13930 10325
7141 15249 12920
3831 3167 15152
8210 299 14466
3716 13429 31468
13499 10636 24835
6920 12865 29580
8576 8722 31054
7016 7885 11599
3913 15242 12594
6732 9158 29707
14278 11503 11391
5789 7407 7697
7355 9909 5652
2990 10318 10053
1721 12151 12430
6992 12509 14950
5700 2335 25303
7483 10110 6390
3753 576 18325
5245 15417 26277
11808 11170 16201
1726 2540 19268
7997 4941 29691
6815 6951 29248
3488 10378 11357
8625 8222 23411
14854 15370 24251
7302 13643 15181
13241 12116 30762
8963 10970 5352
3584 8346 10308
11142 2431 11292
9025 2435 2960
2280 4963 25469
9801 6366 7841
11088 4593 5175
4478 14085 7332
13520 11869 21792
4025 908 16059
1705 14104 11342
597 10687 3923
8099 3699 3436
5429 11674 19371
15526 6200 31965
13508 11281 8995
2438 10061 24014
2493 3147 30361
6680 3864 21127
12742 11193 2462
10145 14025 29732
7730 15165 21714
13120 1954 6047
9706 12855 13719
9240 3439 19324
5360 11531 468
15368 3886 709
7739 4037 18382
10384 11315 8009
7760 790 25751
9350 14166 25262
12975 3267 25997
7800 4353 14466
8909 14483 22215
5390 15337 2776
5920 13281 9548
11374 1000 8894
14270 2393 188
4551 7264 18197
12723 9515 10103
14631 11301 21241
4217 3493 26093
11088 939 8930
12948 12646 31173
111 3892 2451
13467 10768 11826
9489 12823 20006
4783 6786 1012
14855 4549 23570
13186 11624 19430
12894 6619 25228
14851 9921 30683
11244 9636 21166
9550 12983 1763
10695 1444 15085
12157 8813 6797
12515 5709 20301
12816 3405 2369
1262 5171 26138
8372 14018 28708
7118 6750 17308
7885 570 24301
9012 13988 24717
15329 6121 26906
9257 1636 2300
3312 4836 21563
4051 905 17147
1646 9530 1691
1991 8762 23079
2900 4525 16131
13052 12651 17517
7061 10190 18932
6971 4595 31350
12196 14868 30179
15753 13039 2934
13667 9610 11284
5792 2288 17099
505 12956 18726
5448 3750 23772
6982 3107 14088
11415 10043 22165
11398 9979 21377
1493 13959 11871
3934 5129 3241
8298 14578 30686
10625 10822 28869
5611 9002 23966
11699 14676 12074
9669 5392 12224
15122 7796 29694
4951 13423 23241
3974 4633 3001
2894 14929 16576
11112 11855 16500
2336 1476 14473
10703 6566 7472
381 7838 14013
8918 13201 11949
3914 7593 16314
6564 2685 6894
10730 6789 28407
9044 14180 4019
15087 7910 3687
12468 6830 8431
8367 5066 4055
11399 13742 31570
4334 14713 6509
8929 11987 23437
3410 4215 6622
11885 11757 13486
7212 8929 14975
6918 1851 23883
8487 10583 27197
2468 3223 21254
8434 6632 18049
11248 9685 3225
12590 8990 11883
2935 15038 20988
14732 5826 3375
2790 14878 24428
15926 2826 809
14871 1654 19264
15754 14044 29349
334 15075 10489
8330 10254 14902
654 8042 6035
2312 4465 3528
168 8408 28296
2780 651 29592
555 12219 25709
3570 2188 28099
14106 8880 31890
12820 2251 29684
4011 3186 21471
4046 8076 27752
11487 9088 24795
10524 1523 3633
5837 8221 5274
4677 13373 17852
3372 13044 22679
1655 13113 10142
12640 10885 17953
2534 13519 23091
11568 2746 2324
13920 6255 15450
4152 14038 22182
9533 6245 21314
10687 10058 12656
10453 12082 29522
5900 3079 24227
353 849 25991
6207 15586 28733
5565 8647 28054
7016 12778 29004
9311 11486 7960
9706 2604 22611
1722 1183 22464
135 2204 22100
6562 7701 24284
11572 662 22971
4212 15733 21345
11594 995 17805
3802 320 19273
1094 1013 19729
9955 15367 1819
9585 321 24731
9290 6475 892
13258 14534 25136
203 13104 15892
7828 7076 31338
5557 12193 19622
4988 8508 19913
14372 14936 9300
8811 3269 30487
10469 1034 17355
14921 3616 23901
3317 3583 20753
8077 9128 21422
11292 3645 21493
8149 15904 18882
547 7290 11860
782 6543 2595
14688 4211 12976
8966 7918 14319
3033 5333 5958
7552 4190 19176
13035 3510 19363
627 6559 584
1265 4385 5755
3969 15639 12725
2983 9760 3378
13938 6280 23542
7578 6268 18824
12822 2210 29316
15987 4449 5486
3305 44 5279
859 4377 31973
10089 4172 16829
1289 1869 4497
15117 13317 5156
12550 3499 17646
10002 7196 20154
4754 11916 12461
13636 9013 4735
14086 6980 922
7833 9702 14414
5456 10324 7505
15353 14732 26695
3091 15135 10582
15337 15715 18705
5988 8198 1009
12479 11952 16260
8551 5240 11924
8762 8592 30058
408 4019 27577
2392 9798 4663
5946 14583 22262
2923 4818 309
11418 7957 17020
1807 2791 9823
5280 2790 6720
12758 10381 15858
3468 12809 1700
14217 3494 2757
5755 425 2856
12581 1034 5781
15928 6182 27036
1808 3685 16849
12717 6365 9441
15746 12312 18148
5451 10062 7034
5423 210 17778
13348 6039 21779
1442 2316 19159
9361 6884 18287
815 7806 24828
3593 7637 22845
11371 13121 5083
8618 5232 4951
6488 5789 18293
1202 13281 30720
8260 13299 17664
10041 424 12863
12795 15723 8697
8453 12034 9809
4013 9397 1174
2686 13720 11403
9894 10597 11189
2380 11430 5259
9244 3113 19604
7299 2600 30020
5467 15203 841
10817 9964 27773
13232 5852 22744
534 10684 26914
10851 14430 29656
14525 14106 21834
6580 13098 1262
12845 7052 22912
10548 3592 20085
11771 6707 5470
12226 2895 23575
8456 5504 15662
14994 7515 9383
2768 9382 12899
2575 15136 2067
3456 10355 15290
15049 1550 1387
1197 2723 854
12207 11411 17672
15486 7778 9068
14832 4872 664
11330 3798 29550
13266 6248 19847
15176 5351 18931
11024 9525 5108
5705 1762 21479
15789 13559 31751
2796 10118 12213
461 3043 2746
6772 9060 28693
401 15860 29083
8633 9235 27212
9161 15995 31864
7844 3598 20039
12306 15270 10372
10459 9412 14610
3205 9795 8796
8107 14758 8829
9924 10661 30161
11029 10253 16326
5491 3641 11164
7984 8028 29608
2867 2174 12449
2124 4075 1128
6160 15741 16710
9625 9269 19025
9649 13718 150
11138 522 20242
14816 6435 31283
11475 6879 5147
1413 13607 11271
3012 14399 29811
12909 9636 9092
13567 1388 4963
2069 14711 4810
12235 15919 17273
15103 7010 15673
6039 880 28324
989 11863 12642
1803 5982 22722
2308 11506 14769
14232 11719 5927
14268 9945 4638
4678 7869 25608
1689 826 30140
583 4778 15020
190 13939 23594
10015 15842 2929
15068 14156 13065
4127 12814 14867
6905 9290 11438
4042 10238 25128
12175 3113 26020
13525 177 27734
13420 9493 30810
9324 10930 9099
4190 4099 18867
1390 3546 18801
6949 1337 8305
6070 8727 2939
153 2426 22225
6280 15984 11356
5231 12130 9746
9415 1387 4684
539 11615 8956
12440 6054 6300
5858 1283 2250
8278 7035 20476
7039 11267 31940
7613 7116 31290
3638 8158 1450
9744 1044 19542
1104 7505 453
9049 11624 23826
5634 2370 29765
6133 501 1224
10359 11733 4175
14317 4160 25428
7909 9336 15634
3967 2099 10548
8430 14622 15094
3196 13836 20169
5041 6649 13572
2749 1431 23156
8402 2295 18217
9878 13472 11899
2323 2663 27905
2996 6714 16407
11955 10051 20086
4190 15549 5428
15662 2895 31048
1732 5613 23561
9889 11262 10556
11114 15176 27897
5375 5483 17882
11205 6887 12255
596 8205 29476
2136 4026 27982
8918 11617 18582
5584 12990 16390
9166 3151 12350
651 6678 30173
14384 4044 18111
4652 9970 5997
12804 12499 31413
1205 6540 14587
1250 10791 19838
4873 5531 8549
7761 13966 11968
4406 14782 1917
11626 9667 2943
8830 2381 27883
6063 11384 6180
15299 12710 13322
6466 9772 11562
13451 5741 28365
15025 2396 31823
1080 6778 14078
13729 6613 3053
3628 7730 2813
3573 5053 1625
116 924 30548
6670 8244 16575
15789 3235 13521
8275 12214 22074
4821 3255 20218
233 5277 4539
5114 2360 11525
12934 8861 27996
14620 6291 26412
14071 11144 25897
11319 3162 19992
621 7039 22573
15768 6140 29797
11968 5260 9785
3861 2535 30331
2169 4027 12545
13268 6696 11899
5469 11116 19531
14419 7355 2156
12494 13245 12849
6053 1311 18159
8948 8950 9291
15750 8374 13349
8567 2858 18812
13353 5297 18097
2172 13580 7653
11774 6770 1374
269 8921 10563
594 14373 31446
1567 6551 29173
15629 7896 14635
1770 6139 31124
9575 597 16315
8409 7660 24035
9826 14425 28035
4626 8094 2196
11047 133 19869
6417 11622 11691
6989 12312 21711
12606 6064 19412
13439 1710 22928
3486 15202 30430
2534 5323 2277
3256 7463 10438
15626 5829 26894
12791 143 23912
10389 6454 30430
1983 3631 1138
2403 10480 12604
1198 11149 11745
4377 12110 8683
13045 8512 27967
12774 13877 5078
2560 15463 14058
1068 14107 8340
13680 6121 27368
11196 14758 25273
10727 4472 12824
8028 4618 17700
6004 8459 22616
10132 2542 26363
10781 15925 18057
5299 8769 29577
12051 8211 17753
12551 2237 28153
4163 4274 11823
12866 9918 17019
7735 13686 452
7644 62 17838
6412 5728 208
2514 168 5940
9348 11627 18782
1169 15157 31076
12835 1452 1465
7451 1302 29508
7 13517 7646
5622 13573 20344
318 14514 2272
6861 15165 12422
1887 7175 29670
9525 10856 9767
7870 9749 10648
10729 3461 21326
14641 15185 31158
11723 15530 21747
2580 8320 9702
5769 701 24276
3776 12480 4315
14853 4724 1299
2730 8606 11696
14276 3855 11166
4778 68 11855
15426 11394 5243
13892 10007 2522
9505 1739 22088
14925 2803 21432
446 12930 1213
1741 8885 13850
15472 13638 21737
15242 12708 4169
8304 12375 20651
9041 6590 7699
6158 13762 1355
15677 10924 23225
12766 4935 16735
5701 5850 6688
11363 3594 3724
2345 4555 8558
12641 10915 8613
5998 10782 14917
6870 7449 26694
2222 5943 18251
6549 2534 15073
3895 9412 12572
14875 7926 7723
8427 2324 28708
6343 9039 6935
3696 13076 14725
6902 15398 28050
5044 11430 12377
15882 4834 19825
11723 11015 3475
13582 12124 2230
3949 6194 18981
14817 10455 26730
5220 7063 19831
5432 7598 24886
6707 8555 23242
4408 12974 21419
5987 6373 24557
10243 3382 28967
969 13931 7206
15485 3599 2866
2894 11625 18213
10479 1305 12868
5385 11475 3527
11161 646 14471
14421 890 28313
692 9466 16186
115 12519 20235
3190 8728 1717
7665 4348 10799
5839 14212 672
9812 11906 25397
5170 9916 21955
1310 1136 3988
6327 7348 8258
2886 14538 6780
11813 8875 25890
14536 1844 2531
15095 2473 805
174 12613 23254
13834 14762 31360
4548 8952 3084
10109 7784 15398
7829 13780 28038
14690 8390 22205
15592 6835 18292
3846 15309 28356
15717 9366 28940
5549 3715 22664
13297 12504 10363
14110 11080 1652
13042 15335 15027
13076 7392 18888
857 4272 29465
5660 15926 15665
14894 15629 16779
8048 3776 22197
8474 4957 27245
13746 2639 4744
2373 2600 10905
496 6742 17102
6543 7912 16734
11665 7023 18712
11762 9320 16757
1706 13074 16220
6944 1596 30334
6476 10700 12779
10010 6105 17356
7354 4978 30721
12593 4804 21709
9321 12581 14658
3960 14972 15495
8973 9870 31122
8974 7559 28730
8501 936 25471
3828 2170 16360
14531 13288 28596
11417 3401 4195
15245 9815 14693
11744 7659 13341
10324 10158 8112
8162 14500 4521
10431 2549 15847
12304 2607 9128
6371 1623 30774
10272 5250 27332
11279 7268 29428
556 6236 30532
6198 4055 13124
5734 1400 20821
14309 13334 13731
15024 12775 22652
8833 15142 13650
3210 5046 6064
2552 7034 16453
3340 5885 20041
1010 7965 8313
11630 7741 31800
12005 13929 10151
2328 2303 13804
4714 5604 22712
15653 755 19972
2245 7644 25742
7934 15653 25929
6104 5279 9708
13807 5118 19628
5447 698 29264
3016 2960 27273
13461 5647 28740
11210 5917 28782
9570 14125 764
6922 6177 10052
15036 8999 13581
11401 2184 6192
3206 2276 6394
15073 3174 27851
10746 1387 9174
12005 10224 8055
9398 3696 18301
11744 12874 17711
1322 8833 14279
10499 14183 8164
4467 13277 7748
13230 15882 21365
1089 4147 8152
10726 15333 30295
11649 13546 20062
15446 3239 19517
4539 11397 6882
11058 5831 17536
10019 7798 10078
3004 1281 8876
11961 4302 28798
8030 1799 17437
3664 6800 27081
7362 9692 18116
1387 6555 6486
10056 9418 22373
9141 951 2056
14170 8288 9863
3640 11329 13350
11146 11683 9964
5338 6947 2488
7767 4057 9953
9173 4436 11366
11343 14110 30084
15022 7044 9820
434 2156 13722
5264 13031 20283
110 11574 30993
3188 2945 12599
4754 11890 4409
13018 11293 19278
15892 1472 350
11622 12715 21180
1477 4173 26852
5473 1245 31497
3998 4282 6142
9002 10375 14703
10027 4794 2511
10351 11181 15053
7883 9696 19084
10107 2930 22931
14322 2161 22016
1205 3827 21056
552 8656 8143
12420 12772 30028
8965 9638 7695
8758 14090 2170
4603 5752 17170
14660 12934 22180
3674 3652 11752
6695 11419 2074
5543 13796 10142
14043 10924 24059
2568 8742 22325
10462 5284 16804
13207 12952 22468
7453 5388 23221
810 14517 23132
12317 7638 26879
6887 8910 7664
7102 11045 29475
3211 6661 14425
9295 10629 6695
9992 9788 28128
12553 7187 27596
2924 10518 1107
1653 15385 14099
14132 4424 1952
10792 15145 29584
5153 2629 21935
11636 4143 12610
9375 2275 12831
13026 142 22630
2852 8556 10057
7384 3467 3979
7946 10458 9185
11301 10533 9293
7198 11284 30318
10183 13513 23543
13582 1271 25492
6722 13419 16161
4890 13622 2752
10734 11717 22101
9963 10938 3401
6153 15145 16500
3696 2859 19970
15583 1595 11848
8442 7810 30893
8057 5655 25949
5627 15641 15814
882 6476 13346
11311 8465 4891
5823 987 11677
12577 11054 5234
9128 13123 14220
15010 8691 17516
14648 5559 31480
1717 12179 2080
37 1026 11649
14248 6025 27502
5629 6902 28964
5087 3606 8134
4982 316 7911
14717 11826 1014
11915 7553 6149
5731 15957 6631
4938 5162 8060
7983 3835 25343
9900 5369 23337
14252 150 23112
3735 9563 23942
10485 7512 1729
11332 8482 13767
15677 10166 24109
12913 2551 28905
7982 13240 17448
9341 1641 28364
11752 6916 7434
11918 2049 8568
11742 7960 9111
197 14400 9233
11675 9428 11276
15592 14247 29094
13185 11148 24263
14809 1284 3291
1159 2611 8730
11601 11090 2965
11802 11094 12100
14625 15218 3759
6236 14690 21283
13383 15547 26295
11723 13377 7721
15697 12965 20927
6243 8327 10350
1017 3489 18802
11200 8357 16374
9903 2506 23139
6781 1392 23294
3291 8573 10950
12947 9565 6046
9590 3303 2316
4746 8093 31624
7786 7083 151
4098 15927 11663
6396 8860 9912
4349 962 22449
9655 12946 7425
9948 10609 10002
12559 2457 17027
13219 643 23539
11533 11231 20898
1764 6960 17799
9774 8828 13666
9667 7239 18429
11720 13175 29437
15729 10948 23195
9786 14027 677
8106 15687 11309
9310 10037 20166
1295 4123 5856
2432 15149 19091
6599 13796 21801
8093 1246 18107
1503 12857 31406
762 4012 29055
12675 10566 1197
3339 2604 17362
8729 2787 15785
11974 9879 1989
14345 10412 6094
1125 14951 9041
6346 304 31977
5102 902 22170
2244 149 22622
7206 10612 11184
14033 9858 23367
4707 4476 19501
3216 3482 4755
10412 8209 16160
13020 11665 8828
12062 15560 30289
15879 10455 18539
11982 12666 15315
12598 9857 22491
10139 1176 25543
12648 4898 948
13264 15965 30745
11021 4612 18543
11467 3950 23106
7500 342 16011
3679 2637 31818
15412 2025 30312
4202 15054 23080
8048 318 7466
3804 13338 13812
15214 13112 8149
3442 5337 9586
10223 7187 5801
10510 1655 8456
12145 11566 5817
11122 6785 18930
13037 7158 17796
3900 951 1409
1690 13765 27759
6586 14303 2864
12002 12311 2668
4824 5675 8347
1628 6176 394
4621 2639 25210
9631 1514 18635
10942 2364 18615
12302 6398 8292
4971 898 30097
1497 4972 10520
14507 10824 13665
2673 11609 11339
9280 1224 26524
1621 12544 31234
10617 3227 15404
1967 312 18294
5542 1932 5200
2405 5517 3081
7512 12495 19869
1327 14815 20218
11331 12413 31621
2941 4918 23166
15202 4849 9373
7670 3868 10266
1779 15204 17057
3749 14148 3652
7785 7287 171
4361 10028 30997
4485 6513 9894
12058 6591 23773
13744 6340 27967
9972 10611 16443
9763 11649 27822
6703 8960 5333
14787 7623 25595
9620 6246 17894
10418 1162 19434
4888 11105 22266
7798 1228 12205
3412 9545 12256
10974 8449 22778
6012 13338 9139
15057 8963 26222
8859 498 29969
5484 991 29437
12998 1281 22217
15182 12684 12671
9816 3198 6656
503 15111 9231
9829 6119 19585
15550 15989 7272
10395 5451 7510
8463 4561 15090
15953 3107 3945
3865 2923 6571
1561 14970 5465
9172 15052 18887
11358 11449 6110
8579 2936 17958
2109 1643 6291
12421 11800 1488
8831 9582 21539
6075 2226 717
3614 5862 24345
2741 5738 1973
14464 3910 11436
13885 5156 25847
13181 12580 14885
14462 10143 29368
11783 13973 16579
15828 10090 30176
341 2675 19308
10486 9058 8980
8108 5398 1231
2489 7685 6421
15382 4072 10096
896 3761 19849
10825 2665 24810
6229 13786 5361
2276 7634 22622
11288 2668 1053
7715 13310 9040
7548 3754 21170
267 12650 24796
7066 861 20730
6396 1018 19498
9118 7418 4635
9233 3812 5256
11009 12424 30066
10679 10326 23675
4988 14153 14775
15463 10625 9306
1905 11841 1106
1092 6705 5107
5702 9520 17490
11665 9783 22246
3731 9776 14257
7369 10415 24648
1294 11118 8100
7538 9886 6606
3646 1507 10341
11209 7564 1928
2375 1301 31245
394 5896 5320
5157 13814 9370
2623 563 9470
5787 11518 10090
4758 4405 23099
3122 14234 6805
3771 15749 12048
8347 12833 29708
15360 13225 22093
39 8534 28144
12010 7458 1659
11221 1169 15505
7570 7369 19316
10912 3916 11747
9923 444 21771
12875 4131 1724
2327 398 28028
1668 11533 11573
15085 11677 18978
1806 1331 9679
6494 8607 30211
4229 6837 24004
1128 4873 2145
532 13918 24243
8722 7868 29903
2756 6424 24164
9132 10710 28368
8753 4116 3406
8355 12344 27429
1668 6111 11024
4465 4428 3374
2166 11746 6015
580 2807 21437
7250 3428 6735
5955 7212 20461
697 6279 9567
2858 7845 636
4409 11859 21734
1295 8330 7144
2445 6578 749
9060 10785 7371
13754 14082 22511
11089 2492 11212
15925 8838 18010
1652 8035 2418
5043 2707 29156
9763 9493 26560
15121 7400 7850
10904 13624 8906
8536 15775 7151
11964 5638 22161
7706 13506 20298
5550 12813 2529
5886 4230 5224
2024 3426 8230
11186 10057 15611
6066 7585 22179
11178 6080 28045
3416 1279 12980
266 3798 940
5166 12794 30056
7686 12554 30554
14556 197 6444
5642 2179 2540
3470 4326 19061
14377 8142 22898
8809 10278 21525
11453 7977 12018
6134 15642 29508
8911 6903 12754
8630 6839 648
4597 10150 11227
9424 4919 2295
7767 9059 21196
12349 8781 2010
14869 7867 28525
11396 463 28306
6079 10509 11623
5335 7100 22317
2609 9105 3804
127 9208 10010
10771 2203 22984
15505 14240 24463
2133 8741 4858
13330 10987 25173
410 13025 5065
13595 2371 15250
11227 12637 554
14585 1914 135
4284 9624 22371
11318 11546 31491
7303 5920 4912
15599 667 26336
6572 7976 30449
9636 5492 27739
15218 1568 16481
669 13655 16592
1861 14107 20443
8553 546 3066
15340 8736 9755
7333 5834 23868
44 2878 231
14221 15241 10511
6140 5538 10997
11293 8232 28975
11492 3119 28812
2372 8400 27382
5893 15748 924
2049 8002 22774
15553 15878 10340
13229 13375 1219
7575 10879 6209
3321 10805 27559
9657 12913 5598
6790 10494 2163
15990 4067 19890
4828 11945 949
11764 9430 21735
13996 11973 18513
13083 11720 10918
12044 1081 2017
13513 9796 19833
15341 6959 6925
3874 4723 4492
960 4149 11992
13155 9680 3928
1660 1316 23886
12099 10999 1546
4930 5195 18547
2435 9083 28413
7716 3558 1644
14137 2641 13657
12788 3260 27324
5491 13281 1143
7109 15260 18641
11207 4694 1250
9991 7701 23817
2135 13010 9387
10390 12380 20983
3702 4245 14954
7603 916 24436
15938 11151 24119
14609 9484 11908
219 11066 25844
436 1182 3404
8017 7539 24068
13254 8 16409
7868 11894 13374
1166 7445 4770
15225 12926 31403
9270 940 30314
6546 12075 28570
12324 11615 12398
3914 8616 11403
6845 14835 15210
10330 3953 20351
9083 12101 30939
3660 13288 29281
1956 1373 28340
11208 6827 23747
213 7331 15272
1747 8959 23897
7468 4199 17302
7483 10932 2582
6816 1000 28282
627 7557 4892
6733 13459 7222
10600 494 23251
5772 4084 10366
6340 11361 30806
4018 11889 2102
9381 13362 4619
9718 8451 11088
4820 7589 22237
11343 1295 9858
15343 10907 21806
4772 3092 10239
6007 11340 9680
11320 12355 30353
12811 9651 19125
15340 11932 10135
8747 6362 2485
15958 1929 25621
10334 6741 17609
1915 11789 17487
6390 15119 28832
6044 9228 19486
9657 10825 26570
8126 11468 18119
1376 1866 8767
5498 3223 8263
7781 15121 26598
13803 3898 5585
3370 11628 9563
2562 5689 23724
12688 655 411
7777 2210 4574
15330 12438 26059
2739 14720 10754
13178 3881 27807
538 3821 12083
6772 4010 12532
15229 10649 30294
12385 5226 31383
2637 1391 14505
13696 15317 23063
1573 14721 51
12209 12553 1314
355 2368 24499
6183 5783 5071
12042 7975 20945
15034 7665 13407
5939 15394 28224
7110 10541 16790
13851 10020 4174
14976 11063 4010
12304 11897 26130
1010 9828 2003
14801 3147 494
2971 7297 27943
11393 13066 7907
13590 7931 4630
10694 12860 6317
13042 8377 25219
269 13277 5720
3367 12066 14926
4955 3056 13523
5773 1462 6937
91 14153 28067
14045 6426 19647
6162 6344 3065
11718 1165 18623
12282 1506 1535
13600 2045 9331
4073 6723 24149
13766 13072 4093
2824 4946 11306
5178 8349 28974
2200 2720 874
15823 3252 23998
9101 10794 20682
11416 15918 11791
6873 4890 27281
6342 2687 8340
9876 10188 16004
10678 13770 29636
15690 280 15017
10624 4696 14199
5507 13533 30894
4080 895 15435
15610 4771 221
8316 12058 1482
15144 6115 14278
2223 6432 27066
4624 824 25339
5349 7353 15067
12324 14007 814
