25000 10880
629 6974 46523
15107 19667 38670
5351 22281 10312
12187 5737 30692
15259 12866 42189
904 11730 3097
11796 13042 30896
1265 1540 3145
3470 6884 20132
535 1991 37148
11733 1398 23483
13691 3110 42016
1272 18033 23338
2409 18054 11313
3114 1637 30339
15706 5050 20645
1978 23630 22542
24003 20241 42722
18318 22182 3542
70 14232 44735
4224 11030 14811
10969 24685 40081
4675 5834 38848
1891 11546 22352
24476 12881 16555
20523 1929 44325
16759 20716 42540
5542 23653 6272
8853 320 8718
17352 10955 35771
8246 16714 25021
11892 19159 27019
20143 6815 49329
6518 21045 48675
24972 2848 33108
3228 20421 25659
23396 21046 38043
23480 7485 2915
20296 16576 6140
5546 24139 7433
7871 24964 3975
7382 14669 15249
13518 22083 6217
3772 13276 27793
24307 691 31296
3092 14247 25238
23427 10205 38404
22453 16037 24525
10594 10827 36625
24702 17093 18834
900 22919 27212
442 7684 15716
16083 24748 31137
23654 9554 47537
3284 10007 21378
6761 15626 46790
11758 16411 38987
12458 16576 12369
8816 393 30920
13870 3855 41066
5905 4591 41166
9042 22743 23871
6738 24360 16117
9313 22288 28914
21774 15454 24586
1171 16444 42792
4148 5465 4989
11417 3002 12265
1373 4705 20122
20389 23230 2892
4362 15921 45781
3631 11363 4793
9492 4965 24403
9074 23380 38356
12200 7223 3581
20887 7395 30970
19747 20702 42873
23004 15000 223
24465 13739 16710
14996 22105 23358
16257 16178 16552
3166 14000 22174
18041 17991 11420
10848 3004 22129
17088 23215 12638
389 24548 43140
13702 7644 8621
2739 3690 25702
10736 3556 35102
8239 15526 21384
2324 15918 48801
5164 17374 46076
10529 3525 13845
1264 20531 30815
24915 3704 1224
15911 3780 24373
12926 9530 44694
13126 10095 17682
2132 16844 9547
12874 16531 46876
20042 18584 15735
1853 24212 5116
23585 17771 6869
17562 10251 34979
7642 6822 9345
5258 22262 16321
4014 17862 37933
10754 15281 19403
17146 17589 49466
14340 4962 40913
17324 9735 34247
8857 20586 40076
17588 1216 22859
7740 10073 3904
6269 4761 17530
14664 3550 6867
22921 13971 12139
17400 8576 8085
9733 24738 6933
22509 21743 31683
9313 11916 46150
22172 2639 23879
23173 24920 13569
11414 11865 49791
22362 18363 33100
17159 4391 31566
12533 23631 2081
13055 10304 24474
10278 5234 3503
12250 13536 25297
20238 3500 27644
4515 14440 10541
21036 12140 15303
13948 5101 31752
1249 2584 22276
17390 5129 19968
1139 22325 36166
4705 3547 7115
20971 22020 6248
24967 17779 36080
21004 4177 32501
19749 15400 28087
12292 5202 4559
9822 12679 43039
10575 19568 26421
7133 5876 21589
17039 24846 7771
4877 16038 2349
1774 7364 32653
2944 4209 10720
4370 22337 15729
15328 2728 23899
5443 9248 17180
5703 10517 8803
18620 16124 36602
6455 24449 43906
18216 18656 48516
18925 8070 47502
21601 827 21700
17676 10553 22850
20108 14621 40541
16071 11506 18313
12040 14862 42876
17143 1830 22969
22853 12453 8762
23171 6520 19121
6966 3984 4081
13652 2144 42171
23292 20512 12178
7705 14354 14083
8269 1694 27704
15110 439 26971
13174 22738 28411
17568 17710 39893
23239 19181 23539
10556 8332 45984
14966 16670 43203
5887 3318 22376
796 2387 20192
6720 10702 26385
7769 21944 40471
23051 22282 48411
5662 19581 14146
7791 7378 6384
12677 23800 25217
11590 1182 34742
20621 8054 19125
11149 6784 24605
9610 12971 5423
2893 3291 46643
13346 12728 13611
14528 5884 32546
10694 20818 29892
15243 2061 34383
8516 6641 37021
3463 4612 26367
2709 16154 42074
7997 1977 16731
14878 4191 3047
250 3600 18361
2509 10754 23510
7319 20599 31206
9219 4116 49133
11054 13645 23857
15115 16242 20038
7323 9652 24111
19258 8341 15239
8213 11191 4204
7334 21778 10235
23446 20193 14984
14094 1106 17750
19300 23187 29323
13707 17666 3582
12853 24412 22249
18539 15225 38435
3175 3174 20435
15650 7551 37617
16150 23795 32562
13687 22384 40282
5272 8471 4729
7389 19630 8422
8924 16612 1989
9941 3258 16280
1371 24189 17899
6951 6229 33216
5313 6881 33103
19374 13708 41894
13130 16388 25835
2580 2138 34486
623 15488 10418
15711 9238 31298
23027 24835 46135
6241 1815 21979
2296 18112 28106
22420 17242 11190
2780 15660 24140
13149 2563 37321
1845 24718 13816
6771 16444 34006
11959 20468 31061
12281 20712 1377
12324 18851 34892
908 9937 5306
4842 198 16701
16896 14292 38788
4226 2772 36968
18465 9633 17354
498 18154 32141
13727 9371 19611
18120 18685 27922
15962 12528 20587
7571 8984 43514
13407 11192 2871
11207 17829 49235
10870 24976 15758
16882 13211 1749
24668 22681 901
10050 15321 10077
16879 4262 44182
12038 9356 31939
19057 425 16578
15532 2665 48889
13484 19584 38165
13285 10413 38144
15953 8676 15236
1260 13762 32887
14701 13837 11728
18441 20307 1014
21016 6593 4194
2997 19945 12530
23565 22093 38589
17316 14134 47815
10789 308 13847
22992 4380 27998
12635 5699 16025
22855 5727 36301
21915 15760 48911
8786 850 9594
18340 20250 14046
6133 21936 26799
3823 23107 49761
1005 11706 2945
9246 1837 44870
20777 14549 44934
9629 21791 15408
17889 5031 15480
19387 13692 22170
8987 5841 43020
24124 8313 36550
19275 11211 2873
651 6183 688
23542 20798 41682
10925 492 32856
7024 19396 18821
8271 18999 31428
17647 17446 8812
13437 2614 21375
24921 5294 37452
8302 4771 21676
22643 3741 5756
7460 17298 16020
9379 1476 23472
16069 4643 43887
24955 16777 46470
17692 15157 36543
11124 17990 31918
11682 14835 12852
20063 15389 27117
21927 17327 3896
23533 24384 1451
8992 14138 49012
6410 24883 24802
21097 16543 38626
4847 1939 36445
9078 7670 10368
2703 17954 21660
17741 15906 46314
2595 5977 42583
11007 1946 26210
20860 19742 44169
6893 18108 47513
1513 1691 2842
23938 10859 9880
14341 17294 40823
21629 18523 36187
21651 19458 4998
2112 1333 16357
6826 16721 27872
21359 10626 17738
13128 10769 43956
15064 18956 6672
4079 14236 4468
1598 6001 1394
17655 16522 28806
21931 3881 20064
20871 11626 32414
24895 10906 7857
1723 19294 21073
19624 12511 5526
15935 9248 7777
2648 24360 40928
149 9336 10150
1616 7181 46062
959 13531 17266
20575 7580 42351
2965 5899 845
2732 7129 37732
19340 5366 13236
22977 3837 19491
21823 339 28191
1022 3712 15666
15941 21790 45048
5012 2345 33020
2530 6129 13135
22306 12281 37330
16349 19867 40150
16760 8950 25230
18950 10839 4863
16543 9839 11240
409 1786 16314
19095 6496 36927
4766 1968 43993
23753 13755 45489
15783 4123 6802
6991 7611 42925
12701 18960 15277
783 13964 21786
15720 1186 30968
7188 24586 29045
24911 8400 41004
14755 22355 2752
21421 5176 8772
16859 12918 5981
8152 8805 10164
8358 20410 35022
3812 14924 4164
18924 20430 23244
8387 7076 14771
20529 7068 1217
20587 16353 24446
7763 22094 16386
5224 10453 18767
11442 817 8200
17836 20822 17132
4713 11716 48777
18525 19883 34854
12986 18660 21286
5382 9891 1417
14493 1136 29611
5666 20838 12980
8899 6650 6815
10157 21328 16298
17476 19565 16056
18643 5833 40084
10328 2993 28122
872 1271 29108
4155 2841 39458
18097 12671 23987
16590 14635 38517
22342 22274 47460
2620 13032 39461
20468 8998 1158
11508 380 41052
8200 22015 22177
24138 8981 42925
11774 12219 40172
18756 22227 5264
22459 520 1486
9842 17901 11854
8638 10400 5998
21412 10725 1671
18636 1986 48231
6747 2233 18754
337 1509 42372
3254 7934 21628
6352 16508 33676
6335 23309 42191
19709 16517 24063
2210 12790 18535
323 18750 8686
4001 22865 24732
15518 12607 39072
24089 18682 36240
9264 776 40536
8283 13513 25260
14123 19202 31410
11412 4500 32948
23971 4199 25226
11866 6779 17320
24072 10086 14835
15369 7051 7350
9852 23065 11209
21292 16125 18256
3329 16860 38248
9965 21336 4844
10647 11606 14070
11501 6160 14444
23015 19519 2017
1302 13730 39112
14960 9377 852
20085 6304 44170
15472 4222 15636
22638 10500 31580
10046 18110 4640
8852 15481 6845
6351 17555 39257
18739 4034 14198
19469 18110 32152
20095 21145 17097
18993 2726 24576
15464 6321 43050
12874 17336 21352
2304 21223 49081
9680 23516 12266
1666 3111 34073
17859 21041 48309
10766 3996 42235
18875 18231 44407
2085 1013 22548
8087 12467 24784
7105 19022 49840
8408 11832 47463
18054 993 26503
22397 18156 38991
23116 6377 28467
22945 5025 29872
8608 15079 27372
19340 15956 229
10217 10104 11081
22287 9106 20064
21491 11574 7754
17315 10995 4772
11728 3950 49400
138 8722 10869
20250 20752 11954
21127 12140 20668
830 8226 40953
9782 7239 12766
22582 21537 46356
19082 24307 19352
19656 12685 12025
19614 10447 27784
3097 4526 41588
11354 11829 42023
15809 10733 20359
6009 9810 1188
11116 23593 49230
4677 21392 26407
8673 12138 8699
4410 12123 29498
599 5513 30334
11031 4508 38111
142 14706 17615
10813 4499 43584
5816 13516 46194
20037 9887 16842
14892 10967 49402
22727 12563 1233
22167 18211 39195
6788 391 25728
12024 16796 29680
20784 18077 227
5973 19976 33331
23276 24620 21806
24659 9380 7666
22959 20208 22161
3447 4782 12875
23118 12479 20609
16763 7800 23621
1672 18732 1141
24608 21166 41119
8496 31 12212
4338 162 34411
13886 7598 3297
19881 16800 46522
5396 5730 27276
7932 90 4880
13821 13251 19800
13344 3899 34046
726 4687 16208
12439 22736 10656
12240 23257 33042
17557 13520 6504
10688 23081 38367
20760 5413 27376
14342 1254 24547
14029 17584 30053
23492 19596 22725
23290 10692 1051
15145 11921 33481
12371 6710 39789
8590 6580 26009
12942 9642 38858
21274 21242 35878
18564 3170 12981
12880 3657 16703
21261 21586 41540
7752 17834 41850
10083 10153 6129
24169 15170 25473
3176 7049 9289
7347 16801 13852
19533 15067 10122
13223 553 49146
17147 18123 43282
13763 7710 39892
9428 17636 9701
20525 6095 20187
3702 17485 900
9273 5657 5238
18733 8943 1494
3743 22588 7207
20947 19695 13933
10099 4053 14003
22053 17392 18867
15284 13678 15879
19270 17334 19662
5836 1721 22590
1582 3038 18255
12980 9221 42318
21549 10157 25549
1768 19778 26967
4226 12940 14893
4812 9461 6089
2202 24972 25416
22733 6371 1178
14322 8292 47165
306 9122 13970
5433 13318 22634
4464 9737 30296
4708 7843 4881
2254 7346 8753
10892 8268 28143
11734 20739 35604
7246 5609 41122
18789 2756 40829
5817 10274 33489
17760 2199 46142
11161 20949 33763
16810 5960 44603
19850 21755 34580
295 20101 2749
17012 16806 34341
12427 2320 43243
24326 6142 45571
9476 23127 39269
17513 15265 17578
24181 17070 11250
21891 21056 49171
19304 8439 36616
15209 1618 35507
20145 218 555
9855 19202 10867
3843 14195 21230
23309 3538 44106
20261 10703 34517
2244 16979 6941
14913 2095 18488
21056 10744 14682
4998 16208 4640
13687 4950 47249
10054 14094 20968
7732 24935 35854
17993 16727 24818
18341 7624 20400
16836 12352 12014
10005 11262 39920
2610 19730 25603
17766 4728 41190
10106 5814 34353
9512 2914 34276
1177 1977 37149
1737 11334 25210
19605 15065 45771
9993 13598 18617
23638 6601 6194
21709 2579 2176
6397 7763 31034
8422 4862 6630
5768 17672 42303
17805 4692 32882
15434 11354 21219
8278 10839 25426
19862 8734 39171
16008 22312 42139
22571 2853 22088
7949 500 40102
18174 24379 12359
24749 9522 33145
21741 18476 15392
15487 6743 5591
5988 11520 33179
17829 9059 39519
6396 1406 29782
11308 2250 12460
9983 21051 31245
12244 11958 44754
5061 666 48994
21287 1443 44030
13990 16734 8579
20622 5531 15655
10436 21025 27480
6334 17445 9969
9514 1244 5444
13930 11171 43816
21942 11568 43953
495 1371 8821
14066 9767 21050
12683 15936 17965
14383 8744 49529
17906 8839 12222
1822 13382 21211
24720 5745 21353
11241 17472 41651
20168 3493 33067
24182 20304 7394
18230 336 45409
12559 2369 21451
16692 11013 47924
9977 2879 21427
14780 9905 48078
6865 12139 4544
9801 13664 43469
1836 22175 2917
3119 3957 42762
5712 12802 45163
3159 23784 11651
24553 4783 833
18311 7968 28450
15821 2633 47277
15540 18318 37391
20389 12934 26358
20812 3182 26649
15229 10885 23745
2821 4274 9656
876 24509 48991
22609 5700 42130
5406 23853 49994
3754 9189 12718
19115 13674 29447
198 7628 47966
19232 16041 39861
9160 3125 44645
15921 1860 37597
10744 16458 24422
18407 16270 13635
3943 21784 9136
7937 4146 28261
17813 2313 14907
5397 6110 37794
12621 4244 47634
12934 5476 33209
4400 24355 1509
22924 21912 10773
14784 12239 30206
17420 21636 37290
13145 10299 25478
15645 19438 22953
20175 12957 8553
10689 18139 3632
2990 23758 20790
8911 2841 6715
22808 9049 37527
15124 568 9131
1319 9620 19861
17520 2690 4791
9715 16843 34076
23553 16308 23620
20079 24246 9660
6477 15589 32324
8897 20276 24393
6451 8189 564
127 17789 13645
19588 20271 49264
11505 4535 13619
18356 11140 31902
1140 19358 18571
8966 11248 48826
1969 3426 40774
10945 2155 21678
20545 14400 38568
20653 9771 924
9869 21825 10556
13015 20513 29064
12720 8112 38785
7680 20318 39187
5399 3399 24858
14991 389 31722
3904 23659 11478
7593 6739 24283
6568 7677 21270
3796 2863 10757
20689 15934 38990
6706 16022 32282
14464 786 25116
12836 14367 46474
21536 14100 13237
18596 9649 34322
12760 3599 27143
21027 15994 41898
9163 469 13902
14904 8110 32061
5338 13680 26769
23652 994 9952
19649 23502 8907
15854 9266 26483
20809 14295 31117
19741 21956 20743
19303 12102 10835
20159 16457 45654
10921 9524 19385
14646 8089 47849
17413 4523 36777
21889 2187 14951
9431 9014 6418
16519 12368 37085
19929 8124 29090
21768 19182 42310
23441 6487 1042
22608 12627 19360
12191 15077 10785
13586 6777 8279
24098 10567 43811
5646 17034 28374
11834 9753 3329
19152 14224 3106
24253 2768 21751
12137 720 16807
22336 21679 41972
8124 16152 39123
9882 22804 31522
14503 9060 17003
13576 16889 14226
13834 5695 18822
20138 24154 21088
1493 7798 39216
14838 2207 30782
2811 17037 43292
14259 6156 33542
14985 11201 20368
12995 18666 49308
2025 12608 23598
14348 14853 12854
11636 3125 19042
5435 600 6601
13557 23752 1357
22118 13721 7871
12833 21092 46332
5412 14618 19758
914 21489 12947
23607 15123 35876
14834 10252 24663
17679 15075 45596
10023 7759 13727
7716 15584 36131
22983 7789 15131
6893 7798 43027
9432 24305 49232
3261 24074 7851
12047 14081 19765
19954 2530 25642
14261 23404 22273
9212 22972 9879
17551 11341 2936
10995 12260 48897
20848 871 38160
2918 19344 11282
20263 5621 21413
4487 23523 23365
22584 17850 40207
3113 14525 5127
9317 10320 2807
3359 2062 3707
19921 17320 19497
16599 22582 11571
20561 5905 3475
11684 9922 37682
10210 11709 16888
5876 11816 21922
21620 1225 32854
12581 2466 49238
3278 16997 8981
810 17855 640
22780 4025 23265
1766 23153 27288
15951 3 35802
2037 6055 38660
11209 8066 30426
13132 15573 42502
18458 15283 7713
10822 17052 40887
12647 16283 46592
11640 24470 40078
21107 5475 31157
16229 16127 32561
23357 2532 43141
1450 15228 25722
11330 9428 2340
9973 23088 6892
17786 1358 45131
2981 11797 5606
9855 887 10019
32 5941 36100
24587 14425 18745
12061 19542 10887
2134 1111 14223
23795 1481 33367
20530 4947 9310
17060 5278 8874
6158 15775 16372
14912 15528 27483
1174 4706 7418
8931 9313 42667
21382 19421 32503
21796 23655 37329
11101 11378 49835
7683 5539 5971
12269 7522 15254
592 21684 41852
1647 16507 46353
2240 89 18196
21614 15305 33277
9553 14090 30509
7549 12277 9802
22180 10036 7527
22453 10230 40970
7422 18409 43794
18310 4049 41068
4569 202 10730
2432 21368 44056
9225 1065 2707
24555 4570 12517
2946 3848 31131
19944 10160 35663
16469 19205 11192
17102 7863 17015
4600 13345 31352
15524 24062 9260
6550 10737 43300
5278 24889 46474
19948 6218 27813
16505 1502 36562
34 2606 17079
170 17114 20183
17137 4930 7576
4701 4831 8359
8928 15150 22908
20929 22726 3384
1887 11723 42113
22301 1891 2077
2338 11994 21046
16675 1752 42402
2034 10921 13291
20572 22028 41994
16623 10600 19804
9107 2844 3644
4668 7492 31143
18758 15661 26416
3219 11133 3886
20176 9849 48296
24868 2545 26688
9926 19666 10855
4535 3141 19152
976 24522 44108
18834 2902 15691
12136 18104 34979
20637 24750 15341
1935 18063 17099
216 3747 44422
12402 4150 14966
20238 14002 44988
18939 6426 36678
7027 15487 49085
9378 8636 48293
12000 21275 34664
12190 20396 28276
16359 19443 47820
11621 13340 25934
7423 8819 42870
2363 23298 2552
16489 7955 41652
23011 3894 22200
5876 20911 18405
19419 21704 12031
13684 20357 37690
7106 7498 27698
5357 19970 13223
7384 6259 20065
23613 968 12120
15029 7179 21278
5063 17996 18179
20183 23627 6934
16647 13149 49038
9843 23206 6019
19065 19985 21832
22351 1782 43702
23300 20334 543
10982 15466 27524
3103 9090 45700
2804 15826 17115
16015 13998 45675
20328 14354 45789
17748 5506 4340
20918 8867 31736
767 24621 30571
17960 19439 14070
10206 5347 24168
23708 4519 16310
11279 14812 28392
1672 5963 38003
24940 7511 19393
14834 2413 28319
4969 5199 1664
14790 7556 8266
10531 14784 43856
20239 13195 25114
21425 23733 44238
15517 11078 29045
21721 2378 13120
273 13651 17689
4546 13466 26441
6522 2882 40428
14461 18162 49998
8852 22915 8585
20720 24918 11059
12618 9839 12859
20555 2126 32793
16354 3811 44448
5174 3109 3304
7783 21334 19799
9187 20062 26740
12566 3032 1027
156 3572 28048
18837 24959 8842
1692 5161 26801
16054 15338 2423
14832 14035 27072
299 5492 25566
16229 18440 18906
24037 14739 20697
9993 14562 16236
16795 23628 29558
18068 3476 40535
24611 16642 11703
2909 13949 38711
13688 6788 36381
19164 3934 1170
13981 13976 4469
7465 1045 26508
15494 18313 16636
1423 17652 38676
10846 22880 44807
16902 1131 14083
23844 24211 29587
9555 23155 1343
3246 7631 37897
6898 3300 25588
7271 7150 1226
20917 17238 925
7704 15488 20381
17582 21165 22626
21703 21288 21211
22412 3758 16433
17720 18562 31152
21246 12576 47435
9336 9375 11467
21152 19134 32731
10628 18182 18009
5135 17914 4072
9600 2454 30449
9909 19523 10472
2649 765 34589
2052 19695 41691
24542 16467 24732
21130 403 17455
15249 12123 40299
16783 20746 46782
17808 16848 34622
7595 17481 42908
3007 1254 22513
6527 4677 10282
22458 19385 49770
8075 13835 6050
14041 17827 36810
9870 15041 5913
583 19083 36493
22059 21594 34206
21284 22036 20297
22422 20875 664
23483 4351 4733
3394 13175 7977
24944 16407 16384
12739 19110 16342
7381 10916 6087
16736 8454 12397
3915 13836 22493
654 24558 6460
22735 13878 11270
20114 12447 25159
19811 2673 29303
14624 16481 25346
19534 24692 14743
21817 10866 31222
23815 5391 8999
21736 5996 12411
7961 14598 26004
17965 5684 688
2099 23445 6443
13146 24932 34519
3316 9130 3652
8797 13266 42594
24562 5798 526
772 5806 47485
5989 10796 17360
20303 305 16466
19913 5487 21260
8009 11781 45457
15115 7961 37120
9385 21019 2118
13628 2200 7585
20093 6030 31939
20786 15479 16896
10863 24753 46164
12037 17545 29326
8154 2800 31430
10256 18800 42752
21995 21155 25312
1418 6771 25027
12306 22191 46011
2675 3882 24323
24111 8436 33375
22890 17991 46170
10264 8337 17061
23638 9462 33376
17837 15657 31840
24811 5553 9585
5610 24379 41854
14409 8990 37839
15356 19777 47277
9874 9058 30048
24702 15981 21210
19407 16656 2914
16106 20453 18901
393 17236 9075
12043 2820 4218
24755 3513 11440
18562 1032 45396
5155 22578 7759
9720 8509 41466
4395 4566 46884
21052 17543 49697
272 13244 17661
7371 5682 45434
8267 13604 32627
6482 7887 44741
14092 22549 10116
188 24318 22316
14004 24989 23802
17221 10343 12884
7592 3869 34831
1096 6772 4530
3993 20321 29309
13930 13218 14979
1561 15231 18295
17032 18468 32309
8557 3610 42797
22205 18659 40978
23349 5952 26845
20287 18117 14678
20506 22520 16570
21332 4819 5427
8665 18652 32039
12779 11170 15549
9279 14103 49941
23022 4048 29239
10415 561 19070
14612 24223 4263
21215 14169 2138
13056 9287 18220
12453 7165 6065
13366 6891 24030
21718 14425 33168
8128 13898 6101
5977 22716 42482
6128 2308 43181
24887 19511 20579
12926 15815 8208
109 17778 47430
4315 11319 28603
19600 14103 45868
4216 17935 45317
23198 6414 14575
1 15891 5606
23868 17492 21205
13410 22240 1313
12079 10710 31573
10897 11531 29287
8282 791 5970
10202 24632 10300
15118 11666 49433
1693 16227 35257
219 9986 19660
21795 13878 27562
20999 12699 16238
17082 20471 45085
20010 3691 4936
12931 11251 42327
9119 4582 41474
21428 23091 27684
6492 21570 31388
24744 24644 46542
21904 19768 24662
5662 22601 39527
3569 12849 322
280 5172 10001
884 956 32043
14897 19075 37342
11055 10579 14195
4580 8451 39938
17929 444 28905
1803 12031 10813
11841 597 38503
8934 5283 40976
8531 1705 12300
3819 350 39403
17933 20714 8971
10765 23324 46397
17880 7498 20746
20482 9455 29171
11566 18453 18483
23094 4649 22833
7940 5714 26335
10773 116 45343
24065 21181 9511
18925 6738 24974
14117 17737 35429
19618 7713 9624
19590 1253 11481
15883 14404 14345
8851 9608 32960
2805 3162 15114
9999 15013 13489
11508 17264 31410
21679 12177 29707
24193 13195 25520
2157 819 31603
22471 15167 49812
3466 18849 26277
14366 2126 41546
10654 18019 13160
18966 3469 32341
15590 10368 44855
11680 4402 38969
10236 10290 30871
4579 21928 24920
11113 15096 19703
22809 12342 32797
6665 13080 20864
10358 8216 24486
15619 23493 31002
16694 20484 14388
11950 14593 45903
21430 23002 1188
16398 13625 39471
17209 12008 24213
9531 151 36696
17801 2802 15071
18528 4813 32911
17972 10609 26355
2723 17142 18416
12622 21330 23145
17361 16824 15525
3587 3936 22078
24547 19051 13846
3006 8888 40170
9901 12410 988
21011 5844 31708
8386 20164 26583
21017 3771 39597
15570 8418 25702
7747 310 15514
15899 7193 39262
9650 14279 2934
20597 20682 17003
24871 15161 2368
5753 8135 11049
7445 1882 18049
15486 18042 40053
9144 12251 15562
8764 5207 6501
21193 13782 19227
17708 24456 8170
16226 16035 3625
23746 15722 5814
7567 19366 44000
12835 21860 27558
16994 16980 12369
9473 9852 11513
20167 24993 25476
21100 20947 22399
2576 23084 26944
20255 12830 39115
16956 17225 44134
19613 10382 42766
6622 18681 40887
9538 15366 36084
10163 1794 174
9067 4315 22899
9913 12080 12222
10833 7724 38742
19412 17929 2321
13189 1700 17299
6594 6562 18216
21372 15828 45169
18608 18961 34607
16271 10712 25541
18068 8204 46320
22467 10009 25382
3669 4130 25020
9042 16040 13538
8839 20740 25349
12673 1627 18769
521 17298 22572
19818 15893 30716
860 19736 10946
23151 5841 25321
12797 21535 12455
13471 11487 36835
15031 6256 10804
10520 16194 28614
18468 20600 15614
14207 10567 32030
44 4133 22460
18534 24989 34403
8065 13756 14712
17418 13448 21976
19474 13315 28672
18673 8140 3582
15922 21084 37902
16587 22253 29225
123 5017 37357
9296 8029 21688
24307 4251 26532
22194 3500 27093
3181 3424 40251
579 22013 8030
22518 19607 41845
11699 16200 38202
2716 1148 26653
14449 2845 6547
6554 4076 7594
20626 3785 6788
20778 4640 2913
8087 23543 33061
19732 5936 37512
15515 5646 16896
13682 22097 37670
277 17053 44436
3812 16920 39493
1747 7501 42810
21150 2535 13875
17542 8365 32749
7803 4939 33577
5511 22446 13439
944 11279 14278
24110 6395 19102
15576 16160 35907
298 12523 1330
19815 20828 22243
21967 24024 19054
22308 300 26083
8167 10037 6256
22501 21825 20999
24064 14570 12104
22471 14739 31386
17661 2550 15855
24834 4008 31728
13119 20196 39105
12693 19756 28817
9341 4105 34231
10946 24924 35448
3568 7573 22110
7054 3631 34805
10500 17508 764
23490 6686 24440
9510 4960 36009
152 7435 27358
24204 4036 32067
2025 12388 42392
19370 17933 46977
