2500 1476
230 1218 1581
694 699 3819
1634 979 3021
599 957 4335
8 562 1002
1342 1871 1984
2128 598 1791
1027 1364 1883
529 165 2286
724 927 3101
714 187 508
2192 657 1117
2397 1509 1084
397 450 3668
587 1859 13
2173 1973 3901
324 234 4976
1516 181 15
1952 386 2693
766 2036 290
1862 964 462
1065 6 728
632 1315 126
1459 1743 3507
1286 1179 134
2196 1378 2756
1498 2041 2123
2002 326 3304
1121 1782 2247
1010 1263 2436
2072 1539 4739
1241 265 3476
128 1433 2746
2069 214 2986
2061 909 1938
1989 1805 3630
832 2241 3112
399 1851 1529
1942 1934 1456
2279 1219 594
2430 151 1599
236 1496 2877
1692 1992 2580
2476 1422 4643
1688 278 1000
2129 1789 1136
916 2137 2941
2071 1068 3420
2340 164 3339
2168 281 55
728 1845 612
447 1315 3814
1133 1078 4226
2376 2134 3777
243 567 4643
45 2281 129
639 1186 550
1510 1556 2525
915 1944 2375
2051 1537 3324
596 809 4554
113 2191 1930
1054 1412 1594
394 1718 2568
1486 501 4422
2251 1700 3268
725 1300 3830
451 1283 3521
360 436 4985
169 957 2594
647 2292 4136
1127 1236 4612
262 1645 1189
1678 1647 731
595 1250 1536
1797 2455 4075
1633 1201 3195
1761 1603 74
760 299 287
2471 1434 1983
287 5 2845
2115 37 211
753 798 1600
141 88 700
491 2162 3792
1299 2027 3149
1564 562 2224
1284 1313 2141
1505 888 1010
1242 1649 1472
1565 1239 1194
1371 1017 3976
2355 834 276
774 205 40
1513 433 2655
2124 1971 3487
2420 262 4381
2056 416 1141
842 1193 1098
247 2289 4720
2126 1155 1450
1436 2084 4662
2361 2199 4132
1270 1467 3213
2390 1606 3279
1549 340 3487
1710 2232 2894
492 1378 2447
185 1229 323
873 1153 1804
787 552 2567
1795 497 536
863 968 3822
839 538 1224
1666 519 4472
1502 917 3320
1994 244 4103
1418 1798 309
430 806 391
1173 1643 2113
1750 1262 2368
2102 1242 4933
213 1892 506
138 743 4367
256 314 1614
274 1344 3094
453 490 2579
528 2183 2291
2034 2017 1462
1146 782 331
849 1599 1217
1122 339 493
1188 1168 3713
1920 1077 274
2172 1536 445
786 105 1907
1529 2130 973
1441 800 3968
216 1328 2900
408 1094 3326
105 548 149
1612 1620 870
2028 722 1603
78 2149 2486
445 84 829
39 1936 3854
961 1773 4762
812 762 2055
995 77 2436
2067 715 1934
540 2262 3592
829 2116 4543
443 2208 3591
421 1929 1897
697 1770 3371
267 361 4069
1674 1544 629
1505 1777 4435
74 922 2527
98 2404 429
1709 1658 1548
2078 1521 79
1155 1753 712
1499 801 2405
2014 63 134
1387 1624 4894
652 993 3366
2005 1975 170
1417 313 1729
1176 58 2322
2485 317 2899
1750 110 1476
2085 586 230
116 600 4696
561 276 1653
1985 1043 279
1350 966 1299
882 1822 304
1070 2192 3189
1840 565 107
1825 2043 2087
974 2044 1230
1749 1376 3039
509 654 1379
30 844 3477
1739 1483 4868
414 263 2642
2066 1932 1449
2236 848 1634
1839 1643 4120
2063 194 3539
735 2493 3835
865 967 911
161 1672 3160
1494 2076 3988
1407 1675 316
1436 1915 4395
2237 148 3756
399 900 3023
1488 2297 2130
1509 1006 1444
1844 613 3938
1204 1334 2109
2385 914 1643
1902 2405 4536
1024 1832 676
2398 1312 4908
296 2050 1851
1454 274 4999
162 81 1530
986 1439 2284
807 128 3582
1315 1237 3172
889 1517 3444
1071 1601 3817
1816 963 3843
599 222 4502
1346 1727 1420
566 35 1594
1944 2401 4016
328 1632 2574
654 2293 155
928 1574 4374
852 2002 551
1874 2003 2830
1707 2491 3181
1776 555 4556
921 2150 2656
2198 1563 16
189 1834 4532
475 771 4341
1333 274 3975
112 1229 1805
1857 1290 4406
570 2139 2632
932 565 3653
427 1545 1678
1413 95 3361
319 1720 2051
720 684 2356
1056 1823 334
582 1728 293
1383 1787 2703
171 2425 543
1631 217 1712
2029 579 1430
2095 1715 4735
600 36 4776
31 1247 3720
501 1124 2013
635 2307 2572
1947 617 2259
1621 1902 788
580 264 1530
1330 2128 2108
738 1824 779
2273 425 645
1043 2409 2281
152 989 4726
1403 1769 811
2087 1492 1356
2128 1913 3650
1300 104 1503
775 548 743
86 1851 1113
1552 318 1473
1532 1183 4937
251 1083 3334
1688 1360 144
2125 1342 1822
1234 956 1173
776 2237 4333
2085 159 2350
1107 1023 4037
2173 2428 849
753 2176 4511
228 432 3388
196 836 1632
97 2197 1298
897 1186 841
909 159 309
1542 2377 150
1462 793 2099
309 421 2354
2389 2205 3131
1376 396 1856
1123 1079 103
158 1470 4045
555 1301 1954
822 2198 231
893 1062 325
1969 1376 3741
896 2327 4304
997 523 4896
2358 369 1268
2357 2052 2429
1804 124 5000
854 234 115
1566 2310 3251
541 2171 3054
1456 1798 2911
1595 1852 1793
1512 323 4855
70 2332 1631
251 1073 765
162 2330 3143
1019 2402 161
172 1675 1377
1025 469 1472
2169 676 3828
737 1062 2503
910 1688 4127
2047 589 2529
1766 1883 1604
1676 1947 133
1879 777 2375
1880 673 2421
1371 93 2310
428 1532 4057
1506 1120 4215
313 1430 4111
239 553 4363
1722 1748 4874
1781 530 2933
2496 523 2556
1100 1311 4856
2427 2187 1827
419 332 4238
568 1261 4997
1170 2096 3839
107 2129 3739
139 443 2377
1708 1310 1022
1787 2229 277
1193 2120 4462
916 495 1075
2130 2321 4422
2157 795 843
1620 560 4256
1782 201 4782
597 367 4920
1290 1246 4297
2077 272 910
373 2317 1200
299 752 2403
2357 991 380
189 518 2798
1321 1611 19
943 294 2752
803 1684 4314
295 952 2353
1667 1332 3798
1936 236 160
725 1651 649
349 1041 1377
1971 889 1457
900 2296 3808
1057 2259 1115
656 433 3296
55 1178 1366
1851 1008 3635
2366 1481 634
2352 534 441
223 1293 4698
135 1927 124
1031 474 2069
1507 1653 3761
1008 889 1469
1996 2377 4673
503 2262 1917
1190 508 1690
2002 973 3142
426 878 4849
1072 1210 131
125 1553 2431
2376 670 1756
2427 436 2901
2446 21 4389
2071 1639 4556
1684 1608 181
1922 512 2304
22 2453 253
2234 1109 1703
1068 2487 1076
2409 2120 4286
1750 1905 498
1813 2494 4074
571 1829 2832
2422 1036 2403
2043 1572 1336
218 1906 4886
1584 408 1022
1860 714 1808
984 1792 126
755 85 4946
6 1432 1987
483 649 882
1101 1136 4603
455 2013 4767
2460 2281 4567
1034 500 3303
2022 2381 4162
233 859 2497
1427 503 2000
310 403 4202
1747 1618 1591
2245 335 115
555 1394 4639
1494 1840 2094
2270 394 2601
177 2381 1960
1777 1292 3906
679 528 2485
360 1430 3746
599 2376 4334
679 88 3141
467 635 499
2050 1119 111
2441 1348 1744
2194 2134 2697
2205 1348 3605
1119 1284 3982
2272 2339 976
2325 2001 2938
2477 2209 2429
1324 1179 2600
2113 299 4316
1684 815 3304
2319 1093 770
1014 19 2102
676 164 268
2198 1295 539
2356 2183 1793
1886 195 3083
425 1201 578
1066 1068 4123
965 1064 1603
391 334 832
1457 1521 4068
2375 1821 3359
932 647 3518
1823 801 3278
1489 1224 3911
1787 358 4904
1728 244 2633
500 83 433
44 1674 3736
2158 1125 3609
554 112 3512
2316 2421 2884
1206 192 3785
1892 376 1423
2301 601 292
2418 2397 4041
1111 2497 3191
2443 343 4709
286 2042 4054
771 490 2954
1502 1360 2685
1499 640 4228
2073 81 733
1815 1805 3652
1896 1609 2951
1072 156 3815
417 2470 3774
929 1844 2874
1611 978 4430
946 2320 921
864 999 1854
469 980 1309
940 1546 246
2333 1290 822
219 1750 3628
626 1386 4081
1053 2243 3297
1517 1470 1916
2219 925 1329
1908 1953 551
180 1809 265
2162 1298 2082
2036 835 1185
1332 104 2930
2130 1596 4603
365 1328 2230
854 685 3969
139 534 3699
717 2153 1689
1819 773 719
2331 185 2296
891 2140 1034
1740 770 4675
1194 2019 3182
491 662 2192
1959 1900 4037
1081 1703 4096
172 1295 2739
733 2069 640
1049 155 1715
2122 984 2359
1130 2004 3504
1991 225 3741
1401 2329 809
482 1440 3025
88 1231 1543
564 2244 2364
2134 2416 2624
1911 2495 3608
1346 124 3312
2307 2463 1532
740 2097 3749
1365 854 1377
60 2178 1310
1275 784 1722
96 2180 3194
858 2017 3975
750 909 1573
209 817 252
1566 2478 644
970 2265 4096
1810 2317 3304
1283 1209 4813
47 2289 2575
81 2048 1889
1700 768 3703
331 222 1907
1391 949 1106
2268 2336 355
1604 1863 4927
448 2247 460
1624 2314 4060
538 1829 2245
1929 2426 4905
2081 86 1816
2439 203 133
1785 1080 948
1536 2153 4479
1539 2253 1574
619 1267 4092
1726 1882 2472
480 1902 2499
1171 279 1294
687 2033 3688
1430 1579 4721
1243 267 1254
1716 2250 1146
369 1673 2044
488 858 4981
1936 1333 4213
664 1542 245
2226 2331 3357
1344 1849 3201
2040 587 2245
911 1214 2256
71 2199 1123
658 686 189
1503 1945 4004
1475 664 3254
1205 929 1476
210 1442 277
820 531 4787
1137 2328 1415
76 22 2158
578 1859 3014
1009 2227 3063
1843 914 1462
156 2149 4339
1500 948 1279
145 625 485
1304 2217 3866
79 1981 2051
25 439 679
242 476 4880
1937 755 3
772 2177 3532
2359 2416 534
1168 1340 2171
1903 2419 2989
347 2371 2149
2061 1643 1761
2478 1130 2052
240 57 811
2469 1643 1701
2050 889 2641
332 2264 20
1689 756 774
1621 55 411
1693 1569 4829
1627 806 2144
388 2329 455
662 1060 673
2009 2257 1485
703 546 54
2258 1891 1784
203 1730 4578
2402 2126 2312
649 923 482
1448 1666 1365
794 249 3564
1095 12 1164
1773 129 1990
2290 181 3351
28 1844 1896
525 309 2681
2475 489 2366
1183 1398 1581
2295 1227 3333
4 782 1634
966 1621 372
3 1314 972
2248 408 1438
2325 235 3009
977 287 4582
1131 1555 1488
1771 1757 2202
459 1824 4280
1548 2273 569
2234 1685 1801
304 2446 4259
2362 2281 1571
2099 1179 3499
2097 2404 4939
2066 129 1331
212 2033 3037
105 1706 896
65 1782 365
224 864 4164
1724 751 2037
517 800 2795
2052 1580 4628
644 1084 2696
2015 1376 629
2234 1987 2093
939 1739 262
1520 59 2218
1438 2313 947
1202 788 1544
2295 1013 576
743 2047 4170
1071 1267 630
1174 20 4014
2488 1938 864
2265 857 4721
1519 285 455
496 735 3143
846 2075 4531
883 2159 2503
1245 1774 1427
204 1662 2642
1822 603 1788
647 1481 2008
1347 790 1118
867 1454 3615
1292 1982 1014
865 2400 2505
1551 1186 867
2059 1708 1175
1484 1097 3404
144 145 3041
1328 1868 821
181 2387 3637
998 1307 1036
1719 738 666
516 2314 2321
1833 1899 512
2006 2114 2454
2194 2048 2855
1942 938 1779
1899 1225 2203
33 2063 2084
1769 2147 2729
734 1161 1180
1497 1649 2900
1049 687 4491
1826 2255 2687
1563 2486 871
690 1782 4060
1178 70 4269
1395 2477 2225
2234 2022 31
300 1153 1523
748 1930 4453
77 1116 122
1314 1771 501
544 522 1959
122 1790 2429
588 1615 760
1102 1165 2180
1373 500 4668
1422 2355 2792
1706 615 1690
159 2035 4401
1772 1454 4173
2241 1642 222
235 1322 2402
2301 1954 1871
830 897 4957
192 1333 1231
1811 2383 4685
2148 1022 779
724 1454 173
905 2441 4879
2024 492 992
925 15 4772
795 475 4732
1230 2146 1633
2221 443 1709
257 1347 4711
601 293 1829
1665 1802 3639
345 291 73
425 1636 1296
1611 854 2902
906 474 152
392 2261 4120
505 88 1427
198 2253 3146
515 127 709
76 422 4662
1961 386 840
389 1050 2507
167 2291 1383
2021 671 2508
2379 1151 3995
993 2000 4117
1704 1128 1948
1504 2221 3690
2454 691 4144
1886 90 4895
2156 2221 4484
1833 2136 779
901 179 570
2146 324 10
2208 115 3771
2378 1434 1749
2498 1325 4094
413 2351 1883
373 1755 3508
2110 1048 4983
114 1623 4264
336 1093 4899
201 829 177
2179 1103 1350
860 2370 2286
589 445 3284
698 2425 1127
1999 1635 2486
263 149 1712
577 334 4560
1201 33 1574
1530 1217 278
1746 1366 4693
227 361 2455
1631 2477 1747
2173 1562 2028
1344 2127 564
615 1346 1039
361 781 2236
533 908 3665
1084 1410 3825
2467 1602 4506
1328 1483 1283
375 1021 1141
501 318 4354
1358 1217 3105
1039 771 3090
2000 2304 3217
2222 1812 3058
71 1340 389
1978 1984 1782
1967 672 2195
1052 2164 2920
2089 231 2410
786 1313 415
401 610 2680
2341 451 98
468 1726 4777
152 2406 2613
2424 2049 158
1800 2310 2864
2220 2250 183
802 2152 3858
1352 2012 2274
707 1728 286
1891 643 419
1782 266 2972
773 2298 1249
1219 126 2586
628 1276 1596
609 823 2484
2191 160 4587
2400 79 2015
1736 1977 612
510 252 3077
1990 1699 859
2359 2197 2814
333 1476 275
2494 915 806
442 1052 2872
397 2111 3191
913 1943 3479
2399 733 37
1580 1947 720
2151 2239 4362
2238 121 4735
1253 185 3099
174 1783 1275
787 1922 3834
2184 1982 34
1941 1626 1669
1644 1038 789
1264 1529 892
2258 1984 977
505 849 3486
1394 2201 16
2098 2061 3971
178 721 203
1720 2214 4810
325 136 1419
1891 442 4350
994 251 4039
700 714 4792
964 2397 1384
2253 1575 3330
2158 801 2313
2305 1907 2696
2233 685 2189
239 1907 4766
569 686 1147
1376 1584 3424
1771 1535 1357
2483 2021 2660
2049 2306 3129
137 172 2877
673 1117 1148
1053 772 1001
1967 1909 1862
759 948 562
2193 2005 1414
2411 622 4707
903 2486 2815
1263 2330 120
2192 366 1283
932 264 3497
1348 1597 213
1714 1997 2285
1579 2427 1697
278 309 4433
1628 2227 3431
1786 1606 457
1645 517 1868
1999 1394 3897
979 1770 4412
1719 2171 596
1862 874 649
974 1878 1453
611 1000 212
2355 1309 2565
1894 1830 1551
1267 600 80
11 283 3035
1849 2049 4599
1581 2078 1637
774 2209 4321
1460 784 715
2281 427 766
101 84 3832
2266 1203 4993
717 1867 1052
1200 250 7
470 2481 2874
1877 782 1035
238 2160 1359
1295 1246 4351
1074 419 4530
2197 1055 1038
421 1945 1773
2158 1528 1894
706 435 63
1691 1667 4874
216 38 73
116 881 4365
2186 421 4726
1543 1213 1123
789 220 105
1223 1006 4495
375 1407 4015
1359 782 978
272 1639 3019
2166 481 583
2345 2025 1501
542 571 4702
2034 686 4855
364 73 786
1533 1586 1940
1140 2290 1958
1151 821 3049
842 2412 13
1140 1272 1947
501 1044 148
1172 811 4246
1488 1805 4634
2241 1829 1593
727 388 355
583 2044 3491
861 2076 3280
381 560 409
1761 158 2652
2470 840 3844
1447 2251 492
1392 142 2335
411 503 171
2024 1615 4262
766 1398 1771
1365 1755 2391
1883 1452 847
2345 581 691
906 1517 1732
362 1777 1658
847 2471 4345
2189 651 735
1280 475 4839
2128 1446 2336
414 2104 1557
701 1279 2774
1802 2026 4647
85 1030 247
1567 897 2211
1123 651 4887
1440 400 1918
330 2410 2529
150 1982 661
1472 2189 4608
1323 2033 2370
2139 1768 2830
865 1470 1440
1725 135 1525
2227 265 3876
1607 667 4126
1863 97 653
2308 627 1271
1835 422 150
927 592 2955
1367 1344 2939
267 1105 218
430 2449 4221
2100 1610 4415
653 235 3663
1258 2280 3311
259 571 3833
1046 2014 2393
62 814 2961
1289 1215 1542
1829 2447 3233
125 1052 4926
708 1490 3940
2393 1262 395
352 1032 2618
1526 1137 3596
1558 1815 3146
1711 558 4829
2409 2082 841
1812 2393 636
1589 2282 2276
2453 429 1678
2321 1676 4097
623 286 139
1079 2101 1937
2181 1266 4015
1333 708 3422
272 2380 1640
741 1193 2992
759 1844 1166
1869 924 78
2403 1290 1036
628 762 1583
938 1142 3287
1471 2015 1017
1265 1930 3132
315 665 3810
1317 2230 3841
1978 980 1048
148 1089 4132
2041 976 3012
1911 990 2734
2387 870 4945
57 835 3090
375 688 4972
2092 2147 468
1471 783 3215
2163 1070 191
2117 456 110
1219 662 3816
72 2293 877
2269 2378 4054
372 1200 515
2493 535 3819
610 621 2620
1178 1086 3584
597 2119 1577
2032 425 3507
2291 1104 3911
1673 1262 4711
320 831 3845
715 924 4564
423 1735 3906
2258 747 3223
2297 1063 3548
2278 87 1061
1336 1364 2327
1703 2426 2607
1729 2242 4563
982 1171 961
302 1862 4478
1680 76 478
551 436 1940
1636 689 4783
520 1141 1435
2176 756 1811
2476 1350 1277
1319 1955 666
852 414 3883
2182 2063 2376
1999 1938 4380
1183 2092 1717
1491 1171 1333
2307 285 2193
559 367 1840
1845 150 1121
1460 1535 2008
807 1193 4258
740 1496 3280
352 1255 2358
1040 2327 1790
2334 1111 1613
1491 1695 1118
1765 1180 4710
305 1830 3854
267 2237 526
817 1687 1310
1461 2009 4411
1135 1953 1620
124 1292 285
142 1541 934
404 411 3532
1765 1071 2424
2320 459 4243
1077 135 4148
1390 1561 885
2423 1250 3254
1897 2437 3084
1735 1022 256
947 623 977
985 1743 2520
1457 2223 586
444 1637 234
401 1869 4069
1236 1597 1898
483 1405 2293
2069 1824 2031
815 1749 4078
1217 2259 2894
1182 1306 1707
222 1558 4108
2231 559 1823
683 1045 1681
712 348 4620
947 69 3145
2251 774 4974
2352 2278 1537
1003 839 859
1374 1001 4042
26 1339 3967
2059 850 4378
2172 912 4130
1998 2444 3385
331 1571 598
874 1795 887
711 1714 927
337 1009 4865
380 1725 1116
777 2416 2016
2313 1506 1997
1088 725 884
1605 1578 4949
1268 1405 2481
2011 974 1098
1276 614 2650
1776 1874 3274
1299 2471 1709
1412 1336 2682
864 2156 705
1602 1204 4252
2102 147 3543
365 1671 717
223 1716 2384
402 399 79
2097 2160 1687
1591 2437 3642
1402 675 3850
1435 427 4357
684 1875 4322
1930 2174 1691
1108 897 2162
989 1582 716
1199 1867 4860
655 1947 4018
2381 2024 3473
613 1904 3035
197 194 3510
2056 127 1362
1556 1133 4146
2034 1593 501
945 1051 4569
121 279 2438
537 1476 4627
894 115 3540
601 2247 3633
1178 781 3827
1852 1837 2611
1260 2115 3091
2341 1919 3973
1850 2084 1087
148 2353 200
1621 1423 4117
1045 858 3901
1544 893 475
265 159 4323
627 1368 976
2447 1089 1962
590 1599 601
290 802 4041
2396 824 4510
1853 798 1014
2162 366 4981
583 2255 2276
2334 2190 2178
1824 957 4922
1540 210 343
1569 604 1721
849 1925 4474
358 2027 552
57 74 4478
1418 643 674
459 1196 3148
1132 2203 1846
2498 332 812
2036 2476 3716
23 263 441
2324 2094 4638
1113 816 3721
424 1359 4637
239 1268 780
57 488 4955
2427 1805 4085
1344 163 1737
470 223 835
629 2094 3183
256 863 2877
1922 1695 415
1560 1909 2277
2106 1786 4635
320 1274 767
1465 317 2357
2094 255 3960
1514 233 4005
113 463 1920
1740 492 1283
1624 283 2039
2473 1603 1408
1463 2193 3322
2270 1660 857
973 489 3173
114 2482 778
791 685 3661
1111 108 1114
507 2209 2738
698 1357 4338
1268 201 4786
62 42 2387
1499 654 2877
728 1869 1714
505 1821 3720
1535 332 4502
2302 65 3372
996 2339 1972
1854 937 2714
2467 176 1312
728 2223 949
40 1814 214
445 727 568
1714 2061 1988
967 489 3283
878 247 1476
2191 903 88
2104 594 1986
2378 1158 4304
2238 1178 1090
2110 1709 2034
2317 1436 1668
1847 246 3401
2391 1012 2361
914 2340 367
60 2055 201
1882 1888 3085
1869 1274 4934
373 1978 2641
2307 899 4924
1629 480 1940
1418 1340 3456
1403 1711 1606
1191 175 718
2496 442 4591
376 2443 552
1101 1521 4604
351 2222 282
1649 918 2358
1823 600 1893
1458 2280 3753
2147 1616 2919
2107 1715 4676
1695 1987 4774
334 270 1683
2494 2127 1610
1493 1478 3325
1985 1435 1361
2203 8 1868
1663 692 2126
876 1199 2029
617 1096 216
195 143 2792
789 60 3908
1686 955 1348
97 287 1424
2108 1157 1535
974 619 2549
489 2091 2269
1158 2088 2098
884 230 120
1506 1575 40
2130 1646 4403
329 471 755
61 546 1518
1443 1832 3950
1851 335 447
2051 1108 4335
1847 1982 661
2315 1722 2630
1031 1767 3975
1728 1675 3510
441 577 664
2126 1950 777
954 1275 1173
1658 1881 1925
2116 740 2268
453 902 12
1071 2352 3766
1911 1885 1926
2207 2454 3385
1402 663 1638
931 2361 1847
553 949 751
815 328 3432
1683 1025 896
2382 1818 4985
892 487 3819
1309 1448 3297
502 283 4428
1452 650 651
2490 1867 3533
669 1987 2500
2016 2126 1734
858 356 628
92 2325 323
1002 475 4616
2350 188 1504
1468 331 2413
1907 2289 1716
1023 381 870
2007 2152 1791
432 938 4419
1167 1107 2291
2447 703 2349
293 2372 1340
1968 1157 3113
2336 2066 3533
606 38 1475
2127 506 1285
1636 922 4054
178 1057 3067
1503 1917 4514
2271 49 61
6 297 2527
536 1612 1164
626 170 2125
442 2286 2472
2004 1809 2593
1224 2146 528
481 1862 3321
2188 832 3351
227 251 1324
1318 1492 998
620 36 2023
1505 2228 2949
173 2020 2039
1237 1520 3086
2027 1099 3385
997 2297 4427
1291 1443 3938
461 1795 2039
972 758 733
1639 892 4335
2193 1220 177
709 1011 27
2058 607 3012
66 1053 194
80 1042 2831
2408 1128 4396
2099 2183 4268
2017 2420 493
19 1367 1323
448 145 2668
758 1063 2505
1186 2301 1775
1008 76 2684
132 2440 3169
871 2333 1913
677 2233 1693
731 903 254
63 765 3194
1291 156 3987
323 2465 179
363 2273 3067
452 872 3003
2267 1118 2475
1666 2325 3753
2076 2159 4372
125 1591 4026
860 1459 1076
1339 1383 904
1639 1617 2820
1971 2468 618
512 1655 2351
287 217 622
830 774 3162
579 689 3106
476 2338 1483
1661 1535 4217
1593 828 4590
2495 831 2810
548 1258 4150
648 1005 2542
1121 121 1452
2139 23 1644
2340 1413 4449
969 2013 2928
1728 1911 3242
1139 760 3824
1312 1848 1622
2046 2259 1247
526 1837 2230
1232 1110 4890
209 2065 1687
330 2409 1083
1378 1725 4669
956 757 2136
2131 2098 578
1163 1955 65
1022 1435 263
115 1769 2655
311 1286 494
316 2155 322
2437 662 3167
428 1065 2824
1866 1512 1764
83 13 2063
1276 2038 1900
2432 1484 4425
552 1332 2068
326 415 1142
863 35 3225
791 1560 502
1721 1392 3862
2241 835 2334
1117 1046 345
1960 1532 4042
2439 858 2312
434 110 154
905 449 2588
1959 1226 148
968 1960 4599
535 1398 4929
1645 1478 237
2000 1856 4781
1294 172 384
1138 354 935
1635 2351 3284
239 2200 3145
2010 1643 2792
750 1516 909
1266 777 4683
2302 1614 4617
2207 395 993
25 1598 1182
1723 1845 3678
2039 1963 1944
1128 1986 1563
2434 784 1591
1610 1 1860
1463 1566 881
1578 683 4379
402 434 993
2491 1662 3511
816 1564 3613
731 1440 1677
1916 1164 2631
420 6 3273
1753 765 2015
409 2272 2829
550 1448 1609
1389 844 1951
1492 34 3215
33 362 4337
874 886 2293
1438 2375 3193
450 1066 2493
2019 517 1594
385 1525 1507
333 1836 578
1512 2210 1883
1062 517 1830
1638 135 441
461 748 4167
279 2139 2462
2115 65 3773
2011 1008 4146
477 940 4179
340 2055 1242
131 1818 3521
658 2156 4113
2397 2221 939
540 133 2370
1573 416 4775
1654 1859 4908
1230 1 4574
2145 1743 3961
1108 1665 4723
926 586 1439
1001 152 4241
1910 2266 441
452 804 4248
1730 615 2743
1531 333 2994
1792 1013 2796
