19000 8812
18495 7399 27583
17343 616 2228
16623 12053 14009
1964 16619 23900
642 5253 21908
12131 3013 8917
14920 3127 14823
3072 16829 11612
15444 10489 15694
12776 16139 11156
1418 12686 2975
3585 18160 36092
17401 5757 3034
5557 6288 7147
7284 10226 15538
17616 13194 22657
3073 11346 18385
12992 16437 31813
16748 4979 33036
7076 13811 20505
13066 9978 23804
16886 6472 23444
2018 11587 7780
515 6457 33247
6961 10044 896
1650 11586 26778
18547 918 25661
10127 1535 29427
8069 1418 5918
3847 18064 22171
5763 15867 22938
7311 14362 32372
16922 9976 28601
1529 4277 20221
920 12506 30459
15573 15333 31744
11050 17721 5105
2059 5324 19457
10048 13844 23929
7576 10030 19833
5737 11847 20413
14513 555 32751
221 492 24915
6917 7669 15322
14276 15477 37792
9479 11896 18429
11121 6839 29154
5873 618 34272
6738 17027 9307
386 9928 10966
3753 1574 2250
12174 13432 21389
17947 13219 33581
9696 2019 26790
2519 13006 15507
5940 6744 25104
16798 6971 24348
3507 14737 19440
11146 6022 34451
17135 1463 37217
4106 8953 4469
3646 1416 8908
13945 18128 17810
8650 3986 1121
9054 18749 28517
565 1309 26922
3795 5485 21670
16837 7482 6701
556 9292 18714
1503 14266 13474
11942 11250 36232
4073 37 6066
901 9479 18853
6269 2691 19380
12842 10587 7326
15259 15161 1265
13932 11886 20047
7184 4001 22461
4197 7708 20547
7515 1420 8884
15884 6213 32193
1512 10545 25793
16592 9080 26861
11060 8512 23298
10858 14474 27462
15693 3572 36060
3247 9496 34213
13594 10643 29597
9615 9750 20757
17155 15743 24549
1653 15307 36374
1182 9413 4994
5734 1735 36486
9641 11464 9553
17943 16813 16527
16128 1500 12040
15557 14063 28175
6498 6590 13463
14975 1077 23080
4571 1083 29709
8986 2351 9995
1237 10423 20775
13304 6618 4296
8520 15483 29330
6044 18006 23925
5455 4991 27363
7413 8986 31553
10778 13944 13234
16940 440 9560
12419 1263 24970
2607 9813 20647
6591 3106 27354
3455 5727 35124
16681 17111 12420
4012 12451 27840
15644 12632 11088
9294 9260 19433
3636 16869 28936
226 10054 25445
9122 2508 8661
10371 11520 37792
11696 8499 8157
12695 1811 8735
9113 9827 18424
11455 376 27939
15211 15166 6424
7837 14329 10122
6008 15478 4783
15021 15463 19600
10668 17858 2771
17241 9572 6530
16557 16740 13653
7501 6412 28437
11393 12271 29340
11870 17903 13867
12183 15890 25644
11467 17615 24689
13674 6387 1342
7974 10193 25733
9062 11576 349
6384 15050 33891
13010 9948 12267
14905 6527 35070
14821 12675 17933
13982 656 15736
3128 12487 37522
173 15086 9766
508 11835 15058
4663 91 20260
9524 14135 25449
11588 9509 25326
951 300 21992
5300 3660 1100
10098 4270 37804
1206 15450 10049
10084 15922 27130
11134 1429 24871
583 3667 34078
5657 13923 15617
8496 6252 35612
4529 12769 4620
6438 18826 25653
3111 1103 15412
16492 17958 29941
7978 8933 23437
18261 6921 32095
1915 4072 30666
18915 8948 10480
12816 881 1479
11381 17542 13441
5629 10576 26813
16462 3291 30826
12210 10825 2409
7177 2531 28744
13532 4857 17063
7207 4047 22096
3392 17890 28188
9237 3894 6594
12681 12422 9622
10865 11660 28690
14738 18492 21547
2201 4123 27972
2846 18228 18424
6542 13668 32278
8092 9488 34676
6841 270 36851
2018 11480 6384
2861 6052 13337
1651 10987 34200
17129 5983 20087
16739 14007 24021
18980 14164 10672
9840 679 22963
7027 1592 16306
10221 11508 21587
11821 12734 145
1077 12749 36378
8991 17423 29185
3748 5850 8389
13160 17711 33509
7707 14173 22185
12096 17869 11070
5344 6170 12365
15782 1466 10597
6259 9049 22623
16211 11920 34112
18212 14806 23348
18489 8837 21470
13747 13670 16544
2455 12188 10210
6579 2737 25588
9455 6683 18925
12111 13911 6942
1262 16449 14404
9921 14938 33475
11490 6179 15333
18501 17703 14338
9280 18782 9784
2947 197 3095
9096 5955 28525
12205 15411 17997
3497 5053 22985
1117 8871 33969
3105 16919 13732
12022 851 7529
1808 18783 10794
4731 7723 6945
4563 15217 26814
3277 4441 9025
14830 2710 5343
2823 13416 11106
9440 3850 37701
5170 2843 32628
16837 4925 4092
17313 17499 21500
10751 17838 35637
11545 15536 17412
8532 10103 10333
6374 3804 1844
8782 4138 35259
11109 16633 36701
1930 433 1333
10236 15497 31832
4150 9018 25271
15871 16797 14615
13123 11248 25812
12043 5358 22122
13630 4794 10496
15189 17721 27374
13666 12063 16836
16481 9753 63
6612 3849 23398
11643 5584 17679
8249 10897 31224
10663 6983 5078
3934 14646 29887
9965 14047 15002
17015 11524 37886
1300 4488 12522
12622 5906 17052
16802 2299 6872
7348 10800 13955
5875 5887 28588
1192 2167 5066
13998 182 7852
8322 137 4062
17008 8839 13755
8383 8054 25085
1642 7735 30093
1269 12309 470
13011 18467 20118
14807 13392 4340
1136 9780 35598
13102 2752 15632
8336 16425 2742
15922 14762 21697
15750 18987 36628
10529 11450 31383
5949 16263 1767
12849 6264 24237
7903 10406 34167
1212 9814 10097
6881 614 34044
4816 15361 25213
9935 16678 23989
9397 6737 22501
13327 8044 28405
18619 11412 31326
15980 17027 16557
9695 15967 22333
11004 6267 22309
7949 11760 14244
7655 4152 35958
14810 15969 17696
14150 16679 13949
5782 3440 31733
11023 4126 11985
2208 65 675
15504 798 27591
10496 11088 28541
8545 4927 29177
17750 11636 6371
2509 12720 16088
1881 8031 7169
18754 3098 828
2088 6141 18623
10192 11379 1603
10219 3779 21215
9838 3817 8652
1453 18357 12348
9963 5371 10974
13904 2424 25191
4984 8196 9790
3591 6037 2247
7320 11723 18346
16371 11804 16271
14128 12950 5832
8385 2103 7311
7652 1851 25514
6693 12573 17690
7521 4932 18443
14039 6151 3417
17068 863 20244
3768 16843 19186
18143 17806 1658
5020 14597 8190
952 12342 22174
12642 17704 12333
2630 8103 32787
13094 6877 30524
14270 4849 10582
14782 13547 1045
13543 13490 32546
17992 15395 32965
12155 850 4063
3407 16685 19225
9569 15096 37081
4206 1194 16808
9943 2157 23064
6608 11700 20323
13847 18120 11439
3016 7349 18801
15039 18298 21871
7462 1362 28088
17381 236 16990
6594 4020 15360
16514 9925 30062
3714 6032 884
6347 9675 24641
9818 7898 29582
5870 6163 5062
5205 5543 34768
9812 17766 8657
6277 4984 37865
16591 594 21991
3181 11756 28728
11837 12130 594
16062 8890 7640
7694 6243 13074
8222 4845 29689
16200 2824 37181
4251 15971 22676
7726 13148 27919
13328 7697 37519
14994 1023 27311
8106 15663 37608
3613 2073 35654
12610 7324 26315
13289 2031 15378
11505 13014 8253
10775 2817 20933
15265 332 30640
11170 9157 21740
14746 6752 28025
8238 6673 1036
711 10595 5883
17679 9731 37750
12403 17850 962
16652 7877 22446
10060 2167 577
8141 6772 31905
2288 9110 1855
16504 17034 26652
1718 18256 16499
1841 4910 15366
17275 6940 31146
18109 4223 30538
16626 2922 36583
11787 7555 27652
10535 15844 4248
12455 16696 9697
1051 10948 996
14868 10242 31254
10897 5164 12249
6548 17050 19790
13135 18103 19257
5880 8213 13582
18553 10989 12972
3787 15953 32236
7903 10179 9253
17629 4626 11917
3149 18343 30328
15887 11770 17048
12446 6968 19451
5400 10939 23630
12318 1918 1476
12297 18007 17482
5703 13315 12300
6359 7928 12917
7589 13953 15707
14112 7590 7371
1868 14217 20209
17906 9156 30922
12758 3825 3184
5874 205 22408
15365 7129 11670
15709 7943 12232
5282 12484 11998
15862 15078 4157
4932 7983 26367
7705 7485 12403
8162 10678 24117
12354 11996 2688
1920 14291 36890
2381 11962 23483
10230 8996 30193
10996 6677 6979
1852 17052 35724
12154 16466 35691
5853 6161 26499
15263 5003 7705
10159 16590 8519
15946 1565 8202
17315 3060 5942
3718 14433 6234
7405 12551 37561
13194 7091 12986
9167 4533 36926
6255 15857 37049
5682 14417 1827
18037 8886 17055
9003 3752 20902
5044 9849 13801
3777 14727 20414
1992 14983 25618
1477 7551 5554
3728 18459 8524
13301 10223 3721
15435 17018 5989
3257 10348 2362
2661 16440 10511
10888 1826 23538
17274 11862 24164
7412 7427 14499
17257 3181 3728
9162 5289 35659
18460 2201 33476
8886 12187 31289
17516 17868 36419
9195 473 16261
1700 1551 4580
14604 11647 13369
16258 18392 35502
15948 4597 28461
2645 12334 35418
4321 3852 7764
1709 12523 144
12645 14404 19566
17867 5675 25943
5912 8039 21445
11898 18712 36483
5234 853 28540
16471 11553 28662
17320 16545 13338
1059 11845 31850
8460 18830 10877
9436 6644 22712
15479 4526 25727
3991 1194 25689
18450 17018 10934
13752 7103 15235
18846 10142 17059
10317 3903 6074
8230 15514 23069
3504 7845 23797
15573 12988 37756
12800 11406 2042
11519 9636 17624
9505 10074 32292
9513 12611 35125
8073 15131 19075
7109 1885 11752
3978 15643 7872
3414 9585 15728
8593 8549 16094
6001 17543 34546
7942 10828 6804
15630 12991 11733
18363 1666 13421
3723 571 31483
9920 3107 6396
16023 9826 22240
6015 1636 10731
5685 11403 29087
7316 17099 8611
1853 14066 34935
3448 14547 10147
16327 16815 6433
11802 2563 37053
11410 16982 12524
14390 6893 23893
15219 17340 28728
16164 6864 36586
16010 5251 4257
18687 8484 20946
5233 4640 35729
16695 12758 16577
17816 6952 17297
6451 5944 14784
13684 8351 26966
10381 17612 30184
1641 12808 21999
2353 6764 17670
10797 9117 3697
18956 16702 28018
8292 1078 35861
5196 11499 25048
702 15562 4753
7175 11941 2769
8396 15415 7663
809 5610 30920
6061 16202 21538
11519 7156 33097
12914 11962 26189
9050 8703 10605
12708 9544 26851
5500 153 8599
7831 17547 30624
11676 13103 19083
8472 7450 20229
3639 1086 34774
94 17977 37250
7386 12127 17341
9066 8695 28875
15973 11265 12918
14484 7197 2629
9463 10194 16500
14284 15977 6181
431 1759 28345
18018 10328 24227
17834 5475 3456
2375 7077 15023
15645 15406 32346
14732 17714 29824
15164 1456 24266
126 127 34418
17177 7424 37573
12938 7359 31446
3310 11612 26947
1302 3425 27178
9098 17992 5516
17110 18817 7014
12109 3225 16419
11530 9967 16255
2459 11052 21688
6420 114 46
6688 9979 10543
11569 11354 32438
8694 17359 18505
16515 5454 3862
14552 8306 16210
7850 2261 8562
229 7430 25259
8782 6705 6966
13122 6991 24752
8045 4570 13611
4374 7377 32968
16466 7197 33026
9218 7798 19254
11074 5238 8641
17654 17515 31317
15506 14360 10053
1469 5254 19228
8947 8966 21401
18659 18150 31427
2348 10597 850
2449 2290 28998
5182 13909 31907
18780 6102 11083
2345 15045 33148
8309 8440 219
3127 18189 19966
4914 7352 24707
11829 3867 2984
16316 16342 22577
10827 2436 2366
6796 14019 6300
17946 17251 5628
13640 7954 31103
6414 1018 33780
11832 10150 30654
13210 13872 18689
16545 15856 19051
15834 14185 32484
10649 2378 23996
10136 9820 32152
13973 15157 17042
17104 5219 27443
5040 16561 29933
8471 2357 14628
2734 10186 12867
2185 13847 21773
8539 5465 34694
4809 9537 1823
13534 18762 28025
10785 14207 29769
16967 11471 22522
11057 14805 3040
12324 15395 19629
8926 12147 34701
1793 4080 11715
9306 11634 24905
18047 13707 4086
17739 15635 28666
6970 15574 35591
7830 17937 12346
16405 8352 28936
12000 13553 7339
7787 3208 19777
8999 3759 3553
3650 5032 4354
6662 6519 24259
12565 7085 3865
4475 6097 19879
5884 8183 28640
18161 15548 20469
6279 3463 15053
4362 15873 35184
11944 3543 14017
2229 5143 29074
18913 15645 378
3100 2698 12890
3005 2297 29435
357 11944 2176
2493 5877 12531
15113 6224 4883
18504 13416 34431
9132 16490 22343
9966 13777 22005
14146 16763 7873
9250 15287 4150
13231 7345 28119
14354 13280 35068
5351 3701 36588
5123 5751 29141
8506 7159 31871
2693 13908 17495
1096 8873 34278
11907 11344 35240
4618 1275 22396
6076 16814 5463
10060 10434 5003
7210 2688 6657
7644 10270 35592
9803 18102 4086
216 7862 11426
412 14495 18564
14142 5923 35336
3529 14307 46
12963 11102 3658
15304 8228 20275
2061 7703 21503
15281 10130 31389
3430 4718 34323
18563 13547 10117
7877 1538 27182
2098 9827 11358
206 18786 27324
6457 17557 22799
1680 5576 36729
3834 11764 14749
15538 2591 9348
3160 13509 14759
6383 18595 13060
4411 1537 36677
15817 11867 3554
6939 989 7870
287 11399 27775
1022 11055 22691
17935 455 9932
7213 14429 21769
16988 449 24273
1433 12892 26407
13771 13560 24827
18409 5873 2874
16468 15904 16941
3531 3900 20706
17741 14512 10516
16899 5903 28165
17152 12766 32217
18099 3149 25748
4614 8860 33935
387 16611 22327
5981 10945 19509
4225 1207 9103
7525 3285 15116
4393 2804 4268
15389 13631 18688
3141 10128 97
12102 18154 24481
13477 14410 23445
7015 701 31660
15134 1534 33659
12032 2345 36955
17059 8708 19099
8785 16533 30902
14390 14018 22434
15877 13590 35419
542 4285 15232
6238 2382 22749
13664 5021 8005
4408 17626 23503
18018 18601 30806
18258 1351 30560
11702 7671 33759
18880 15480 7208
13858 8993 24958
2937 8990 36725
3853 10135 17383
4421 10144 7769
318 13735 25431
11576 11260 22023
17464 13419 21914
13853 18615 17057
17856 423 25659
5491 16420 2880
11576 17469 17156
5016 1279 37107
13728 4834 4350
9299 1637 16690
13851 7976 30912
4667 17871 13574
16338 8012 13235
13720 14425 16113
9501 11333 30581
15452 9639 8626
4040 12010 23009
15151 3873 16260
4701 9440 9448
439 5099 33574
18077 9825 34232
10171 881 15784
5957 7131 7368
4582 16536 16580
13152 8246 1062
14755 11654 28135
18688 14262 24057
3281 6175 23393
3511 18830 4163
14249 1819 23584
12137 16684 26793
16176 5084 16550
12177 8035 21295
14434 3789 24181
16954 4190 42
14628 1719 3322
14293 2773 22600
16798 5172 1950
7993 4647 24698
17619 5042 34736
14784 8915 37081
15739 6640 13863
18197 15058 35444
12545 4190 9040
15760 11070 8777
11472 4894 22869
17858 7442 11092
5831 11096 8957
11390 14699 35463
5068 5794 6714
6921 10526 12899
4622 13882 23743
4170 18503 23632
8585 4724 4493
11776 8051 29207
9841 7895 18676
13070 18272 30339
6854 2361 22287
14175 5496 21006
12535 10059 8817
3049 17307 18311
12705 2467 12691
16572 17838 4233
14280 1913 5809
2116 9390 21953
5571 9148 17781
14880 8694 36736
10493 18652 29086
7806 5286 28064
4192 14966 30658
9269 7863 27756
18345 8490 35286
8158 18075 33807
13377 4567 7754
8602 8805 19108
9962 15132 35871
82 9424 6964
15879 5228 28273
14444 9712 9242
3719 18018 11200
10880 13140 28550
16426 3707 31306
4838 17927 33154
1581 13471 27950
17818 15255 7933
942 16472 26078
15016 8413 24708
6535 18205 4881
2241 5063 17852
12968 16269 9425
13582 4398 34367
3256 2022 8090
12917 5130 1095
5578 10632 11774
16152 10258 19410
9013 16652 29569
8166 15666 11976
17939 13914 32061
10637 5930 24812
18596 9825 11217
11312 16576 29887
1196 14659 7360
1936 14894 36617
18147 15286 6711
10176 9460 22138
10782 11807 20573
6899 9798 10457
5632 8616 33047
2925 17182 8708
2753 6605 34070
2703 9398 13871
1961 12913 13409
16287 7441 25536
5374 16858 7664
11733 130 20306
7955 8972 15791
12040 4193 1258
2608 13616 6390
12577 11607 11571
5439 1546 22222
2788 2331 36296
17912 1102 21103
2047 4997 27118
15494 5079 22436
9407 886 14164
12686 461 13779
15684 5444 25380
8840 3488 30260
7511 13242 35696
4438 14656 8214
2539 6687 16397
14580 18 36166
15362 13340 1076
8284 13971 6775
15378 1750 4187
5933 15584 18665
5468 10582 16096
16255 13026 21813
2789 16689 5704
5078 8897 25171
3565 1386 30354
15552 9607 358
5606 2301 34860
5217 88 10832
12119 4475 12075
3638 15781 18607
18678 16335 14815
17984 5504 1735
9201 3355 2554
3017 10643 13546
1344 17094 1081
1363 11952 9659
2383 1298 150
4142 13032 36630
15926 13581 24216
1804 12348 18706
2494 5142 16828
14389 1069 34920
1081 6238 31494
16965 16912 33339
12482 1277 18953
17863 5394 37764
13167 8710 8062
13958 3613 36821
8941 9905 24967
766 16024 6126
8801 11752 32824
10879 3653 26861
9855 5223 33902
13169 15628 31688
7154 189 27950
12918 13052 28986
16124 18291 11712
9957 3224 24491
4505 5575 33602
13357 255 12252
2968 7684 6287
6195 7962 31977
14323 4109 36633
9323 8842 3237
9668 18667 9790
17791 3362 129
53 7088 20127
13399 11522 5858
9333 10160 33732
13028 185 4923
6706 9381 29090
9908 16450 8285
12186 10140 23141
17647 1046 28513
7313 5409 17323
13215 8494 35349
16251 870 7118
12967 16426 17341
1828 13068 37877
8712 13645 28408
320 7521 461
1501 10155 1564
16534 18641 26518
2962 10438 14516
5562 6274 17079
10480 9301 29295
17935 16597 3009
16913 7437 8564
12192 16720 113
18545 4259 11193
8023 8822 34153
12116 6145 15875
17461 13347 29821
17387 3206 27349
16683 3074 20045
2468 5822 21614
11324 11502 10590
17632 12728 11044
8353 4952 23873
10075 7635 29827
11753 18421 14515
6448 2152 15359
16640 7417 15770
6561 13880 15514
13620 6713 13301
12571 15478 4028
2357 9048 367
15666 15581 16634
17708 1088 19639
4764 6623 8022
9556 314 17243
8157 13801 1565
2293 16799 15577
18690 6824 18438
18875 17388 16103
138 14531 15485
5636 10304 9586
4647 3213 9981
11363 10998 14848
15079 8163 15291
1364 7071 13777
17321 9597 20572
7596 18717 18094
4917 6862 33305
2858 4645 12
2556 4168 17052
2413 6767 6575
12499 7539 25330
12778 16317 35010
12394 11293 10212
18624 16318 12373
4468 17852 21291
17107 3728 18715
4551 5770 34713
9704 12222 34052
6862 16614 33412
18486 9272 16100
10973 1946 28441
6042 10185 25469
15662 2358 10623
2920 10589 9431
13566 6372 993
12590 18476 27253
7710 16355 21279
11545 13281 6573
8054 10320 30284
7098 2395 12254
2281 6573 1701
7185 12618 27273
543 3849 27912
7339 35 21696
13279 13374 8025
227 11312 28813
8079 13208 18089
10135 9781 22379
2335 9158 23676
7671 6861 13158
18496 1707 2658
6229 13884 36309
18516 18217 4903
14848 3168 1330
9555 5022 27677
2852 18011 20047
2952 18673 22164
17826 9542 7501
1735 15033 35238
17402 12044 30916
10489 18722 20510
250 1573 20065
1788 9112 10311
5445 12321 15086
15587 13242 29497
4533 11280 5616
11537 1990 29080
6793 13583 25822
17376 10607 1850
5819 1158 24025
203 16782 29542
11452 12679 23694
18716 15993 13858
949 7921 1862
12536 5614 18629
13892 17839 20808
10267 2303 36518
18893 12704 15994
6601 9743 9053
16405 13679 12403
11745 15232 3928
9820 1211 21316
530 16887 30265
1388 8447 6598
13794 5721 35818
7871 5537 30860
461 11079 18793
17464 12958 37142
8775 9597 34889
602 14378 643
7342 17059 6577
16690 17955 17198
15680 18969 22955
8164 9115 27384
9985 3274 5803
15690 9558 32190
6645 8361 8693
11596 10300 20161
18660 4685 29028
9695 6345 13351
12195 15656 27784
10665 15782 33766
11957 4736 12765
13765 10004 33314
1591 11853 632
17410 15070 18856
17495 13784 21326
16976 12582 7849
7151 18661 2318
407 8512 16971
7234 6580 3276
11972 16676 9603
8276 11302 17211
6141 2861 17100
7218 14252 6885
15054 13099 9681
10752 881 720
9460 18498 23318
18258 16371 18950
15594 3839 32811
9722 7573 14841
2212 1668 7624
14596 1883 33680
13079 18683 31955
18555 13277 24050
18927 13133 11867
468 10026 8429
16302 4806 22278
5311 1472 31121
8144 11094 29154
18462 10502 29665
7271 7228 20619
10765 7727 29133
14606 679 6611
770 12297 21083
12719 1391 17147
8709 11734 19012
8241 17842 14271
3546 14124 37912
17246 1951 7444
3137 17027 6271
8041 10444 32812
2815 7298 5334
10146 4131 1228
10412 11328 21854
8895 11040 29892
18382 7546 5343
8984 14148 10357
13795 8736 25482
9204 7603 225
9716 7481 4288
18795 10747 14735
18833 101 30493
18720 6036 10970
16021 11522 16694
11581 9245 26124
11489 13539 23951
14752 2083 25924
383 10148 25631
3290 16856 34040
14408 12065 36257
11729 56 1581
11528 3879 2781
12862 15041 11248
8481 6954 16615
10461 202 16733
11924 12351 37892
7127 8652 33179
3695 5516 2383
18810 14063 23905
15771 3325 16833
3155 3490 19855
11335 18054 37288
9429 15954 13015
837 9513 8440
8127 7173 16653
17436 13476 14717
13807 16230 26644
9012 1838 15963
16232 18976 35624
7918 13414 33663
9024 3052 15711
11420 7561 1338
5908 10803 917
3930 13358 6018
3229 15817 26313
14426 6269 14216
18792 11189 36851
14248 13570 1589
18621 10961 26587
4182 8587 6644
15877 12612 186
5360 9560 29605
17268 16244 28662
11581 1351 8246
18044 13918 33093
9933 16631 26909
10244 16583 35872
14104 8196 21933
12110 6775 25521
7790 4579 15040
8661 1153 10467
12674 657 35587
14287 6748 29232
17330 14205 16595
12513 17118 34056
13761 591 26965
15300 10577 4659
1140 8095 16303
5624 14408 25898
17705 8318 30785
10970 16973 24244
7611 5120 2850
9386 15415 6750
15929 14420 22592
12856 58 1463
17742 18949 31563
3011 5080 6848
5452 9076 37579
10025 4907 13686
17369 15914 4301
7115 15342 36919
2737 12038 36997
10082 2956 25104
3572 17115 17666
17325 15006 1752
16007 8847 18178
4855 9252 29959
8387 15283 9436
