10500 1667
989 9026 20456
8112 5044 18640
7612 5721 5032
5692 4674 3420
638 10050 2105
735 10447 18651
1076 2900 17402
5741 3488 2590
4159 7532 11572
1480 4296 449
5125 2172 20963
386 4184 227
7631 6122 13621
3981 3349 126
1585 8964 7048
763 9339 19649
518 924 14955
7892 2052 9479
1022 5833 17701
3597 5231 15146
8957 6943 6503
4992 1624 17308
9212 3262 4346
4374 1154 2239
745 9185 14119
9466 1198 19970
10154 2638 15620
4047 9308 2280
4515 8137 5729
4836 3210 13854
3331 2507 7706
1063 8593 19235
9813 3441 17540
1614 5775 17023
6140 5274 7675
2771 3750 20184
6984 219 17184
1870 621 1676
5255 5630 1085
890 950 9984
4420 2234 17481
10112 10021 20730
3637 7494 17087
1018 8157 14837
761 6278 9633
9364 2023 472
5364 2897 16093
9322 3986 9087
414 3900 16543
7353 4859 20013
1025 5012 1299
8570 3960 18854
4710 9841 10273
8139 5794 19005
2213 9835 11970
3460 1988 1470
2295 46 14821
3886 3342 20027
5168 665 19817
10175 8886 13474
2580 5387 14691
8980 8403 1867
5367 4210 17270
1574 6912 16143
4263 788 15938
3283 4850 19191
2817 5273 16595
8754 2226 12879
1174 385 18873
8950 3089 17428
31 9506 5526
342 2693 17745
2842 8285 1187
401 3091 6903
8788 10336 9021
1246 3040 4634
7890 9192 2237
1229 8485 350
6011 8030 18536
4985 6693 18967
2586 5819 1704
5840 8420 6933
9525 804 3997
3926 1606 3125
4116 1201 6420
5478 5763 14297
6992 8434 7716
6426 4752 18182
4907 6105 10212
6719 7730 6373
1294 8345 5836
6328 9535 11092
10465 1279 4464
7903 4625 1244
6869 8684 9774
150 7914 6481
8061 6690 12328
418 9932 17787
4724 1853 14334
2508 9885 10167
9252 4597 14339
7765 3526 4315
7551 8225 17690
10267 1272 11539
6989 8928 5554
3955 8023 17364
1796 2191 20681
1939 992 10949
9916 4425 7808
3904 3500 1386
3881 7657 9028
5455 1406 20911
2503 867 10448
7556 5953 5045
2049 3568 6085
8486 3371 1382
3224 2063 1697
5730 8458 5761
8666 7790 453
4882 8123 4965
2566 2906 15090
4025 7183 10324
10367 9907 18751
1807 8653 8620
4770 2251 5282
5305 6317 10518
6925 2970 10379
3794 7548 4637
10315 6304 17545
6766 2289 6223
9201 8568 64
7341 8368 1671
9065 10080 14705
7260 3860 17089
2291 9023 1827
5867 7298 15597
9284 2512 6957
7328 3127 6472
4945 6706 16001
5843 8603 397
6007 3705 11085
1263 6218 15940
1525 2116 19414
760 3091 20201
1398 397 17764
9879 3283 4350
9079 2729 13782
4937 8957 6385
2079 3089 3488
8959 4107 18583
8092 902 20771
4320 9625 20050
957 9453 8639
4330 3586 6174
6687 782 7200
7567 2562 16252
6689 6533 18426
3622 1201 6707
9285 10180 18613
4400 9006 18625
2817 5578 2319
2558 5884 957
10415 10429 7570
6656 677 2554
8058 9060 9909
7189 5213 8254
5 5255 13509
204 1401 15539
5250 3189 15564
5954 29 8238
129 5425 15745
1388 9210 8298
10453 4484 16433
4112 5721 18056
7150 597 13488
4644 9560 13701
7439 1710 1204
587 2792 3572
3190 1968 6162
4420 4428 12188
6928 5258 13146
8925 9556 19149
9293 1033 600
2902 3504 2718
567 2624 13218
9653 6103 12412
113 7156 17876
4890 437 15872
2869 5682 2581
8570 6536 10914
7448 3172 16348
5400 2824 19890
7055 7764 1490
7438 3894 748
2951 3166 13198
10119 3098 2795
6700 154 19381
1343 7112 17591
1845 3779 16502
3024 1507 19732
1310 3931 15128
4945 3168 20632
3496 1869 20959
2147 10145 3635
6256 8831 20667
9563 2435 9931
8105 4413 20209
10206 9801 8470
7886 3457 11474
8982 3027 13569
9547 1276 13332
773 7963 2360
7467 2021 19795
2344 5469 3087
5148 3385 16982
7921 7742 19892
446 5599 5988
809 1610 16584
3978 475 4749
209 10313 8838
280 6621 4969
4369 10014 11284
1894 6350 8095
8978 5414 509
6551 6977 17977
8670 2343 20295
5821 3754 10695
5043 1803 18777
1740 9640 4663
838 7182 18199
1112 5717 7745
10318 2490 20231
8956 2043 12188
7244 7814 18724
8829 10346 13005
9488 5077 18753
2110 6152 14723
166 7967 12587
10399 7195 6740
4030 1942 19317
5713 8392 12576
1305 1143 12765
8565 8171 10648
5651 5498 9924
8880 4225 15042
5703 7066 10296
4678 2128 7159
1175 9128 12911
5959 8548 18069
9823 10023 248
10139 5746 239
8520 416 7826
174 2873 20995
1583 6967 19892
9079 3444 3100
1692 4870 3078
2531 9874 17135
4568 8447 11208
1698 8753 4910
7752 5852 1444
7533 3839 18346
3241 5379 7146
4211 2695 14172
8254 8962 16424
6686 7344 682
3764 2424 12054
1037 530 19772
5056 370 10951
2567 9510 15665
2477 1934 7603
8933 2701 15411
3988 1774 3553
6738 445 13654
203 5070 5185
2620 3803 336
9122 339 15291
2594 5494 14828
7450 2696 1205
9661 5693 14575
1435 9328 4387
5777 10317 536
872 9019 20714
449 9828 17429
7563 4619 9146
7748 545 1161
6459 401 8114
8007 8158 17815
1604 1197 12653
8467 6260 2088
6305 3244 6419
5195 4420 14997
257 8956 20919
1003 8950 13516
10421 1213 9270
2994 10173 9631
9085 3182 1556
8892 10281 4699
3147 4402 3079
2393 4626 211
6229 3260 4988
6673 1569 12134
2389 9429 17870
1450 8027 8108
1722 9760 5159
9173 284 3671
8177 1484 8404
1105 9026 14072
10343 350 10019
4185 6110 10842
2707 8127 15590
5681 4071 19282
1256 4007 16759
5281 7300 17641
4411 5537 8276
2846 7446 19448
2535 3484 15670
2455 151 1388
7831 7109 17947
1942 7787 10644
6434 10201 5005
7198 5352 12306
1510 1503 14121
5283 2004 19918
1800 1374 4618
10224 3152 18339
1206 1839 10279
6169 10242 13314
9005 4092 19193
9354 4789 7516
9329 8861 15465
1693 1772 14787
2556 1727 11747
1343 4000 18917
5408 10081 1446
314 6166 17349
647 10159 2524
1276 4300 8347
6149 7 6572
10487 4473 4598
3949 10000 5800
7867 6826 9837
6051 6858 3727
7272 4334 14176
5696 5281 15125
8278 4155 11464
4104 3961 8469
9946 593 6173
6210 1494 19123
6286 4350 1174
3826 1231 7718
7549 3290 12357
8048 8762 5170
9519 2922 20367
5466 4090 1165
6755 8876 1432
379 5990 14282
2239 10153 1672
2286 2641 12586
3006 3024 7577
1835 643 6478
1749 891 17088
5323 10277 20537
2673 9535 18785
1382 2696 8813
6185 9172 10093
3321 7024 6373
6788 2587 10537
4305 2823 20681
3968 6292 15259
6550 1824 10675
8261 9098 14629
312 8605 16458
10091 6279 19392
8797 5428 18811
4822 540 4991
8028 1204 9527
8833 10411 7784
7742 10293 5221
5422 5171 6328
245 3670 13638
5922 10332 7941
6659 7980 10832
6433 1938 11389
462 9106 1852
7866 7186 11360
139 7376 19348
1555 6884 6843
3459 6387 1059
9317 5300 6746
1153 5733 5924
8566 3876 12344
5838 586 9560
324 254 2278
9745 5801 19802
391 9429 9071
6612 3917 10817
6343 6820 10823
7275 1504 16761
7872 447 5976
2776 8670 19307
2492 9019 3983
7410 943 861
9529 10256 19791
3010 1020 3251
8710 2875 18094
3397 7897 19336
3055 6618 15503
7450 10297 20974
1327 1158 7706
3894 2462 13939
5550 3107 2975
10376 10035 10700
2946 1428 12144
3019 319 7448
9689 2400 13423
526 2731 7559
4407 107 7928
5577 9099 128
5750 8089 18011
1940 5036 19693
7386 1101 11120
2768 10 9729
69 2429 10859
4497 3867 318
7559 6087 14705
869 5439 2528
4844 3957 13532
9819 9538 9430
7871 8719 9778
1315 5579 20084
5729 1573 14932
6472 1595 6483
387 10365 4039
5781 7159 18604
1814 1195 20952
1624 5039 37
4089 5666 6799
4368 5799 8883
4773 1421 1207
1097 607 12151
7082 7552 16993
4624 5711 12627
7739 9349 2868
7170 9627 5647
5711 2267 11782
1831 7575 2418
1214 4919 16196
4385 4821 1366
10192 2239 3081
7218 113 15813
1112 7023 6206
3353 3547 5886
4767 8395 5899
9974 6611 15819
5177 6097 9660
3618 7790 7460
3902 9052 17951
5692 5625 2778
8489 8589 7803
9978 1073 17741
6893 2443 3510
8705 4253 15775
4699 2992 16709
7625 5856 18301
10481 7295 541
8979 7933 783
6527 4081 7830
264 8390 18988
446 8971 9794
5174 9285 11433
7904 5284 5829
8330 8040 3989
2104 8055 5896
126 9638 1571
3690 3102 471
2479 6904 392
7868 1411 6653
8967 2651 17904
7033 1730 9845
9378 3289 7903
9802 3198 1612
6114 3933 1667
251 135 3847
7695 1396 6118
1790 3096 3296
4373 2495 12747
2193 8429 20043
4946 5042 5636
1309 9401 10902
763 3898 5205
9405 148 4758
9084 1088 4877
165 2267 10935
8708 2467 322
3426 4284 14538
7318 1957 11800
8097 6697 14115
2875 2699 10347
10446 9309 17691
5671 4941 5636
7048 4306 6755
437 3937 20716
913 1201 19407
5133 1154 18532
8082 8595 11688
2274 3377 12582
3437 7694 13992
3592 7310 2234
6014 3658 6461
5631 1724 20006
9515 8149 16032
7147 2292 12128
7959 2008 10316
10290 4239 18844
2921 5546 15713
1611 8830 18382
4035 3239 14381
3301 1087 3390
8912 2796 2469
5681 5915 9161
6114 3109 14309
9949 5611 15424
5252 5151 2418
4546 7663 2941
8532 5724 8602
2312 7648 10707
1854 138 13097
7560 7451 2114
2557 7917 19918
753 8847 5157
6260 258 11092
5147 6825 5790
5285 482 10513
278 3828 6959
8842 10254 7271
6070 5482 17046
2403 8723 17192
10264 8114 1838
6302 3133 17481
10058 9531 6236
8383 9452 2191
8335 8383 11183
906 597 376
7359 4216 1699
6966 7190 20534
3338 7962 743
8252 951 20008
5933 5878 17231
5412 4342 11589
4959 5768 10483
6353 276 3607
8606 8817 20803
3831 7738 4072
2064 8201 20854
6677 5102 17869
5189 8187 9032
7653 176 2435
5345 4425 9915
7650 6419 1986
4299 8593 11363
9566 2633 17690
1500 1847 5833
6589 8086 3232
2507 2826 11294
7437 4378 12246
3088 1448 491
8513 6290 12533
9469 9324 5699
196 841 11738
4750 1613 6665
9083 4685 9258
309 113 14576
7872 404 18033
5508 1259 2681
9851 7186 2349
8595 8212 13164
5306 1737 4966
8537 10021 6769
10024 777 16439
6540 7234 16092
3080 983 14961
3378 8163 18754
8196 4315 17974
7311 2462 17361
2102 8214 20267
